Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2,15:00,2,8,PHI 24,3,14,Carson Wentz pass incomplete short left intended for Jordan Matthews,0.140,0.000
2,14:56,,,,3,14,Timeout #1 by Philadelphia Eagles,0.000,0.560
2,14:56,3,8,PHI 24,3,14,Carson Wentz pass incomplete deep right intended for Bryce Treggs is intercepted by Dominique Rodgers-Cromartie at NYG-38,-0.560,-1.470
2,14:43,1,10,NYG 38,3,14,Eli Manning pass incomplete deep left intended for Sterling Shepard,1.470,0.920
2,14:39,2,10,NYG 38,3,14,Paul Perkins right end for 4 yards (tackle by Jordan Hicks),0.920,0.760
2,13:56,3,6,NYG 42,3,14,Eli Manning pass incomplete short right intended for Odell Beckham,0.760,-0.590
2,13:53,4,6,NYG 42,3,14,"Brad Wing punts 56 yards, out of bounds",-0.590,0.380
2,13:44,1,10,PHI 2,3,14,Ryan Mathews middle for 2 yards (tackle by Devon Kennard),-0.380,-0.630
2,13:04,2,8,PHI 4,3,14,Carson Wentz pass complete short right to Brent Celek for 5 yards (tackle by Devon Kennard),-0.630,0.000
2,12:16,,,,3,14,Timeout #2 by Philadelphia Eagles,0.000,0.600
2,12:16,3,3,PHI 9,3,14,Ryan Mathews right end for -1 yards (tackle by Johnathan Hankins and Romeo Okwara),-0.600,-2.490
2,11:39,4,4,PHI 8,3,14,"Donnie Jones punts 43 yards, returned by Dwayne Harris for no gain. Dwayne Harris fumbles (forced by Terrence Brooks), recovered by Trevin Wade at NYG-44 (tackle by Nigel Bradham)",-2.490,-1.860
2,11:28,1,10,NYG 44,3,14,Eli Manning pass complete short left to Sterling Shepard for 10 yards (tackle by Malcolm Jenkins),1.860,2.520
2,11:00,1,10,PHI 46,3,14,Rashad Jennings middle for no gain (tackle by Fletcher Cox),2.520,1.980
2,10:24,2,10,PHI 46,3,14,Eli Manning pass complete short left to Rashad Jennings for 3 yards (tackle by Nigel Bradham),1.980,1.680
2,9:39,3,7,PHI 43,3,14,Eli Manning pass complete short middle to Odell Beckham for 13 yards (tackle by Bennie Logan),1.680,3.580
2,9:01,1,10,PHI 30,3,14,Eli Manning pass complete short left to Victor Cruz for 12 yards (tackle by Nolan Carroll),3.580,4.370
2,8:35,1,10,PHI 18,3,14,Rashad Jennings middle for 3 yards (tackle by Rodney McLeod),4.370,4.250
2,8:09,2,7,PHI 15,3,14,Eli Manning pass complete short left to Rashad Jennings for -2 yards (tackle by Beau Allen),4.250,3.170
2,7:36,3,9,PHI 17,3,14,Eli Manning pass incomplete deep right intended for Odell Beckham,3.170,2.310
2,7:32,4,9,PHI 17,6,14,Robbie Gould 35 yard field goal good,2.310,3.000
2,7:28,,,NYG 35,6,14,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
2,7:28,1,10,PHI 25,6,14,Ryan Mathews middle for 1 yard (tackle by Romeo Okwara),0.610,0.200
2,6:56,2,9,PHI 26,6,14,Ryan Mathews right end for 4 yards (tackle by Landon Collins),0.200,0.040
2,6:17,3,5,PHI 30,6,14,Carson Wentz pass complete short left to Dorial Green-Beckham for 7 yards (tackle by Coty Sensabaugh),0.040,1.400
2,5:38,1,10,PHI 37,6,14,"Carson Wentz middle for 8 yards (tackle by Eli Apple). Penalty on Eli Apple: Unnecessary Roughness, 15 yards",1.400,2.920
2,5:05,1,10,NYG 40,6,20,"Carson Wentz pass complete deep left to Nelson Agholor for 40 yards, touchdown",2.920,7.000
2,4:59,,,NYG 15,6,21,Caleb Sturgis kicks extra point good,0.000,0.000
2,4:59,,,PHI 35,6,21,"Caleb Sturgis kicks off 62 yards, returned by Dwayne Harris for 13 yards (tackle by Kamu Grugier-Hill)",0.000,0.140
2,4:54,1,10,NYG 16,6,21,Paul Perkins right end for 1 yard (tackle by Brandon Graham and Nigel Bradham),-0.140,-0.510
2,4:18,2,9,NYG 17,6,21,Eli Manning pass complete short right to Will Tye for 6 yards (tackle by Leodis McKelvin and Fletcher Cox),-0.510,-0.450
2,3:37,3,3,NYG 23,6,21,Eli Manning pass complete deep right to Victor Cruz for 29 yards,-0.450,2.390
2,3:18,1,10,PHI 48,6,21,Paul Perkins middle for 3 yards (tackle by Vinny Curry),2.390,2.250
2,2:49,2,7,PHI 45,6,21,Eli Manning pass complete short right to Victor Cruz for 5 yards (tackle by Leodis McKelvin),2.250,2.210
2,2:07,3,2,PHI 40,6,21,Eli Manning pass complete short left to Sterling Shepard for 6 yards (tackle by Jordan Hicks),2.210,3.310
2,2:00,1,10,PHI 34,6,21,Rashad Jennings left end for -3 yards (tackle by Brandon Graham),3.310,2.370
2,1:37,2,13,PHI 37,6,21,Eli Manning pass complete short left to Will Tye for 7 yards (tackle by Nigel Bradham and Jalen Mills),2.370,2.610
2,1:08,3,6,PHI 30,6,21,Eli Manning pass complete short left to Odell Beckham for 10 yards (tackle by Connor Barwin),2.610,4.240
2,0:45,1,10,PHI 20,6,21,Eli Manning pass incomplete short right intended for Victor Cruz,4.240,3.690
2,0:41,2,10,PHI 20,6,21,Eli Manning pass complete short left to Sterling Shepard for 7 yards (tackle by Malcolm Jenkins and Jordan Hicks),3.690,0.000
2,0:37,,,,6,21,Timeout #1 by New York Giants,0.000,-4.100
2,0:37,3,3,PHI 13,12,21,"Eli Manning pass complete short middle to Sterling Shepard for 13 yards, touchdown",4.100,7.000
2,0:33,,,PHI 15,13,21,Robbie Gould kicks extra point good,0.000,0.000
2,0:33,,,NYG 35,13,21,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
2,0:33,1,10,PHI 25,13,21,Carson Wentz pass complete short right to Zach Ertz for 14 yards (tackle by Landon Collins),0.610,1.530
2,0:16,1,10,PHI 39,13,21,Carson Wentz spiked the ball,1.530,0.990
2,0:15,2,10,PHI 39,13,21,Carson Wentz pass incomplete short left intended for Jordan Matthews,0.990,0.300
2,0:11,3,10,PHI 39,13,21,Carson Wentz pass complete short right to Darren Sproles for 17 yards (tackle by Keenan Robinson),0.300,0.000
2,0:02,,,,13,21,Timeout #3 by Philadelphia Eagles,0.000,-2.650
2,0:02,1,10,NYG 44,13,21,Carson Wentz pass incomplete deep middle intended for Jordan Matthews,2.650,2.110
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,13,21,"Robbie Gould kicks off 64 yards, returned by Nelson Agholor for 19 yards (tackle by Kerry Wynn)",0.000,-0.280
3,14:55,1,10,PHI 20,13,21,Ryan Mathews left end for 2 yards (tackle by Keenan Robinson),0.280,0.000
3,14:16,2,8,PHI 22,13,21,Ryan Mathews for -6 yards (tackle by Olivier Vernon),0.000,-1.690
3,13:37,3,14,PHI 16,13,21,Carson Wentz pass incomplete deep right intended for Nelson Agholor (defended by Jonathan Casillas),-1.690,-2.390
3,13:28,4,14,PHI 16,13,21,"Donnie Jones punts 55 yards, returned by Dwayne Harris for 4 yards (tackle by Nigel Bradham)",-2.390,-1.140
3,13:17,1,10,NYG 33,13,21,"Rashad Jennings middle for 6 yards (tackle by Jordan Hicks). Penalty on Justin Pugh: Offensive Holding, 10 yards (no play)",1.140,0.480
3,12:52,1,20,NYG 23,13,21,Rashad Jennings middle for 3 yards (tackle by Connor Barwin and Nigel Bradham),0.480,-0.350
3,12:17,2,17,NYG 26,13,21,Eli Manning pass complete short left to Rashad Jennings for 6 yards (tackle by Nigel Bradham),-0.350,-0.230
3,11:41,3,11,NYG 32,13,21,Eli Manning pass complete deep left to Odell Beckham for 27 yards (tackle by Malcolm Jenkins),-0.230,2.850
3,10:57,1,10,PHI 41,13,21,Eli Manning pass incomplete deep right intended for Will Tye,2.850,2.310
3,10:51,2,10,PHI 41,13,21,Rashad Jennings middle for 19 yards (tackle by Jaylen Watkins),2.310,4.110
3,10:33,1,10,PHI 22,13,21,Eli Manning pass complete short left to Victor Cruz for 10 yards (tackle by Nolan Carroll),4.110,4.780
3,10:02,1,10,PHI 12,13,21,Eli Manning pass complete short left to Victor Cruz for 1 yard (tackle by Nolan Carroll),4.780,4.270
3,9:22,2,9,PHI 11,13,21,Eli Manning pass incomplete short middle intended for Odell Beckham,4.270,3.290
3,9:19,3,9,PHI 11,13,21,Eli Manning pass incomplete short left intended for Odell Beckham,3.290,2.700
3,9:13,4,9,PHI 11,16,21,Robbie Gould 29 yard field goal good,2.700,3.000
3,9:09,,,NYG 35,16,21,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
3,9:09,1,10,PHI 25,16,21,Carson Wentz pass complete short right to Jordan Matthews for 7 yards (tackle by Trevin Wade),0.610,1.010
3,8:34,2,3,PHI 32,16,21,Ryan Mathews left end for 7 yards (tackle by Kelvin Sheppard),1.010,1.530
3,7:53,1,10,PHI 39,16,21,Carson Wentz pass complete short left to Brent Celek for 6 yards (tackle by Jonathan Casillas),1.530,1.800
3,7:09,2,4,PHI 45,16,21,Ryan Mathews right end for 2 yards (tackle by Dominique Rodgers-Cromartie),1.800,1.360
3,6:26,3,2,PHI 47,16,21,Carson Wentz pass complete short right to Zach Ertz for 19 yards (tackle by Devon Kennard),1.360,3.310
3,5:39,1,10,NYG 34,16,21,"Penalty on Jason Peters: False Start, 5 yards (no play)",3.310,2.980
3,5:17,1,15,NYG 39,16,21,Darren Sproles middle for 1 yard (tackle by Olivier Vernon),2.980,2.230
3,4:39,2,14,NYG 38,16,21,Carson Wentz pass incomplete short left intended for Dorial Green-Beckham (defended by Dominique Rodgers-Cromartie),2.230,1.550
3,4:33,3,14,NYG 38,16,21,"Carson Wentz pass incomplete. Penalty on Olivier Vernon: Roughing the Passer, 15 yards (no play)",1.550,4.040
3,4:29,1,10,NYG 23,16,21,Ryan Mathews right end for -2 yards (tackle by Bobby Rainey),4.040,3.230
3,3:52,2,12,NYG 25,16,21,Chase Daniel pass complete short middle to Ryan Mathews for 16 yards (tackle by Keenan Robinson),3.230,5.140
3,3:12,1,9,NYG 9,16,21,Ryan Mathews left end for 8 yards (tackle by Landon Collins),5.140,5.910
3,2:30,2,1,NYG 1,16,21,Ryan Mathews middle for -2 yards (tackle by Landon Collins),5.910,4.720
3,1:48,3,3,NYG 3,16,21,Ryan Mathews middle for 2 yards (tackle by Damon Harrison),4.720,3.550
3,1:13,4,1,NYG 1,16,21,Ryan Mathews middle for -1 yards (tackle by Kerry Wynn and Devon Kennard),3.550,0.380
3,1:10,1,10,NYG 2,16,21,Paul Perkins right end for 4 yards (tackle by Nigel Bradham),-0.380,-0.490
3,0:37,2,6,NYG 6,16,21,Paul Perkins middle for 4 yards (tackle by Mychal Kendricks and Fletcher Cox),-0.490,-0.480
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NYG 10,16,21,Paul Perkins middle for 9 yards (tackle by Nigel Bradham),-0.480,0.150
4,14:29,1,10,NYG 19,16,21,Paul Perkins middle for no gain (tackle by Brandon Graham and Jordan Hicks),0.150,-0.390
4,13:53,2,10,NYG 19,16,21,Eli Manning pass complete short left to Odell Beckham for 4 yards (tackle by Nigel Bradham),-0.390,-0.550
4,13:15,3,6,NYG 23,16,21,Eli Manning pass complete short left to Jerell Adams for 9 yards (tackle by Nigel Bradham),-0.550,1.070
4,12:36,1,10,NYG 32,16,21,Eli Manning pass complete short left to Odell Beckham for 5 yards (tackle by Nolan Carroll),1.070,1.200
4,12:06,2,5,NYG 37,16,21,Eli Manning pass incomplete short left intended for Paul Perkins,1.200,0.500
4,12:03,3,5,NYG 37,16,21,Eli Manning pass incomplete deep right intended for Sterling Shepard is intercepted by Malcolm Jenkins at PHI-44,0.500,-1.860
4,11:57,1,10,PHI 44,16,21,Carson Wentz pass incomplete,1.860,1.320
4,11:48,2,10,PHI 44,16,21,Darren Sproles right end for 13 yards (tackle by Landon Collins),1.320,2.720
4,11:07,1,10,NYG 43,16,21,Carson Wentz middle for 11 yards,2.720,3.450
4,10:09,1,10,NYG 32,16,21,Darren Sproles left end for -3 yards (tackle by Coty Sensabaugh),3.450,2.500
4,9:30,2,13,NYG 35,16,21,Nelson Agholor for 5 yards,2.500,2.480
4,9:02,3,8,NYG 30,16,21,Carson Wentz pass complete short right to Nelson Agholor for 7 yards,2.480,2.080
,,,,,,,"PHI challenged the incomplete pass ruling, and the original play was overturned.",,
4,8:47,4,1,NYG 23,16,24,Caleb Sturgis 41 yard field goal good,2.080,3.000
4,8:47,,,PHI 35,16,24,"Caleb Sturgis kicks off 63 yards, returned by Dwayne Harris for 23 yards (tackle by Rodney McLeod)",0.000,-0.610
4,8:42,1,10,NYG 25,16,24,Sterling Shepard left end for 2 yards (tackle by Jalen Mills),0.610,0.330
4,8:10,2,8,NYG 27,16,24,Eli Manning pass complete short left to Odell Beckham for 33 yards (tackle by Jalen Mills),0.330,2.920
4,7:26,1,10,PHI 40,16,24,Eli Manning pass complete short middle to Will Tye for 5 yards (tackle by Jalen Mills and Jordan Hicks),2.920,3.050
4,6:59,2,5,PHI 35,16,24,"Eli Manning pass complete short right to Rashad Jennings for no gain. Rashad Jennings fumbles, ball out of bounds at PHI-35",3.050,2.340
4,6:52,3,5,PHI 35,16,24,Eli Manning pass incomplete short right intended for Victor Cruz (defended by Leodis McKelvin),2.340,0.980
4,6:47,4,5,PHI 35,16,24,Eli Manning pass complete short middle to Odell Beckham for 10 yards (tackle by Malcolm Jenkins),0.980,3.910
4,6:25,1,10,PHI 25,16,24,Eli Manning pass incomplete deep right intended for Odell Beckham,3.910,3.360
4,6:21,2,10,PHI 25,16,24,Eli Manning pass incomplete deep left intended for Victor Cruz,3.360,2.680
4,6:16,3,10,PHI 25,16,24,Eli Manning pass complete short left to Victor Cruz for 7 yards (tackle by Nolan Carroll),2.680,2.350
4,5:36,4,3,PHI 18,16,24,"Penalty on Brett Jones: False Start, 5 yards (no play)",2.350,1.930
4,5:20,4,8,PHI 23,19,24,Robbie Gould 41 yard field goal good,1.930,3.000
4,5:17,,,NYG 35,19,24,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.610
4,5:17,1,10,PHI 25,19,24,Darren Sproles left end for -1 yards (tackle by Landon Collins),0.610,-0.070
4,4:34,2,11,PHI 24,19,24,Carson Wentz pass complete short right to Jordan Matthews for 5 yards (tackle by Trevin Wade),-0.070,-0.100
4,4:29,3,6,PHI 29,19,24,Carson Wentz pass incomplete short left intended for Nelson Agholor,-0.100,-1.440
4,4:24,4,6,PHI 29,19,24,"Donnie Jones punts 43 yards, returned by Dwayne Harris for -1 yards (tackle by Chris Maragos)",-1.440,-0.740
4,4:15,1,10,NYG 27,19,24,Eli Manning pass complete short right to Paul Perkins for 9 yards (tackle by Leodis McKelvin),0.740,1.410
4,3:48,2,1,NYG 36,19,24,Paul Perkins right guard for 7 yards (tackle by Malcolm Jenkins),1.410,1.800
4,3:22,1,10,NYG 43,19,24,Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Nigel Bradham),1.800,2.470
4,2:57,2,1,PHI 48,19,24,Paul Perkins middle for 7 yards (tackle by Brandon Graham),2.470,2.850
4,2:32,1,10,PHI 41,19,24,Eli Manning pass complete short middle to Odell Beckham for 6 yards (tackle by Leodis McKelvin),2.850,3.120
4,2:25,2,4,PHI 35,19,24,Eli Manning pass incomplete deep right intended for Roger Lewis (defended by Leodis McKelvin),3.120,2.410
4,2:19,3,4,PHI 35,19,24,Eli Manning pass complete short right to Odell Beckham for 3 yards (tackle by Nolan Carroll),2.410,1.310
,,,,,,,"PHI challenged the first down ruling, and the original play was overturned.",,
4,2:00,4,1,PHI 32,19,24,"Penalty on John Jerry: False Start, 5 yards (no play)",1.310,0.790
4,2:00,4,6,PHI 37,19,24,Eli Manning pass incomplete short left intended for Sterling Shepard (defended by Nolan Carroll),0.790,-1.400
4,1:54,1,10,PHI 37,19,24,Darren Sproles left end for 2 yards (tackle by Kelvin Sheppard),1.400,0.000
4,1:50,,,,19,24,Timeout #1 by New York Giants,0.000,-1.130
4,1:50,2,8,PHI 39,19,24,Darren Sproles right end for 3 yards (tackle by Landon Collins),1.130,0.000
4,1:42,,,,19,24,Timeout #2 by New York Giants,0.000,0.000
4,1:42,,,,19,24,Timeout #1 by Philadelphia Eagles,0.000,-0.830
4,1:42,3,5,PHI 42,19,24,Carson Wentz pass incomplete deep left intended for Jordan Matthews (defended by Trevin Wade),0.830,-0.590
4,1:37,4,5,PHI 42,19,24,"Donnie Jones punts 43 yards, fair catch by Odell Beckham",-0.590,0.220
4,1:31,1,10,NYG 15,19,24,Eli Manning pass complete short left to Will Tye for 4 yards,-0.220,-0.110
4,1:27,2,6,NYG 19,19,24,Eli Manning pass complete short right to Victor Cruz for 9 yards (tackle by Jalen Mills),-0.110,0.810
4,1:10,1,10,NYG 28,19,24,Eli Manning pass complete short left to Bobby Rainey for 13 yards (tackle by Nigel Bradham),0.810,1.660
4,0:54,1,10,NYG 41,19,24,Eli Manning pass complete short right to Sterling Shepard for 6 yards,1.660,1.930
4,0:50,2,4,NYG 47,19,24,Eli Manning pass incomplete short right intended for Bobby Rainey,1.930,1.220
4,0:47,3,4,NYG 47,19,24,Eli Manning pass complete short right to Sterling Shepard for 8 yards (tackle by Jalen Mills),1.220,2.590
4,0:32,1,10,PHI 45,19,24,Eli Manning pass complete short right to Victor Cruz for 11 yards (tackle by Leodis McKelvin),2.590,0.000
4,0:25,,,,19,24,Timeout #3 by New York Giants,0.000,-3.310
4,0:25,1,10,PHI 34,19,24,Eli Manning pass incomplete deep left intended for Victor Cruz,3.310,2.770
4,0:20,2,10,PHI 34,19,24,Eli Manning pass incomplete deep middle intended for Odell Beckham,2.770,2.080
4,0:14,3,10,PHI 34,19,24,Eli Manning pass incomplete deep right intended for Will Tye is intercepted by Terrence Brooks at PHI-5 and returned for 6 yards,2.080,0.370
4,0:05,1,10,PHI 11,19,24,Carson Wentz kneels for -1 yards,-0.370,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
