Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2,12:19,3,6,WAS 19,10,0,"Dwayne Haskins left end for 19 yards (tackle by Nathan Gerry). Penalty on Jalen Mills: Defensive Holding, 5 yards",-0.880,1.800
2,11:53,1,10,WAS 43,10,0,Antonio Gibson left end for 5 yards (tackle by Darius Slay),1.800,1.930
2,11:16,2,5,WAS 48,10,0,Dwayne Haskins pass complete short right to Steven Sims for 14 yards (tackle by Nathan Gerry),1.930,3.050
2,10:45,1,10,PHI 38,10,0,Antonio Gibson right end for 7 yards (tackle by Rodney McLeod),3.050,3.450
2,10:11,2,3,PHI 31,10,0,Peyton Barber right end for 1 yard (tackle by Duke Riley),3.450,2.870
2,9:34,3,2,PHI 30,10,0,Dwayne Haskins pass incomplete short left intended for Logan Thomas (defended by Avonte Maddox),2.870,1.500
2,9:29,4,2,PHI 30,10,0,Dustin Hopkins 48 yard field goal no good,1.500,-1.470
2,9:24,1,10,PHI 38,10,0,Carson Wentz pass incomplete short middle intended for Zach Ertz,1.470,0.920
2,9:21,2,10,PHI 38,10,0,"Carson Wentz pass incomplete short middle intended for John Hightower. Penalty on Troy Apke: Lowering the Head to Initiate Contact, 15 yards",0.920,2.460
2,9:16,1,10,WAS 47,10,0,Corey Clement up the middle for 2 yards (tackle by Ronald Darby),2.460,2.180
2,8:32,2,8,WAS 45,10,0,Corey Clement right guard for 1 yard (tackle by Matthew Ioannidis and Ryan Anderson),2.180,1.620
2,7:46,3,7,WAS 44,10,0,Carson Wentz pass complete short right to Greg Ward for 10 yards (tackle by Troy Apke and Ronald Darby),1.620,3.310
2,7:00,1,10,WAS 34,16,0,"Carson Wentz pass complete deep left to Dallas Goedert for 34 yards, touchdown",3.310,7.000
2,6:54,,,WAS 15,17,0,Jake Elliott kicks extra point good,0.000,0.000
2,6:54,,,PHI 35,17,0,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
2,6:54,1,10,WAS 25,17,0,Antonio Gibson left guard for 20 yards (tackle by Darius Slay),0.610,1.930
2,6:19,1,10,WAS 45,17,0,Dwayne Haskins pass incomplete deep left intended for Terry McLaurin,1.930,1.380
2,6:13,2,10,WAS 45,17,0,J.D. McKissic left end for -3 yards (tackle by Avonte Maddox),1.380,0.300
2,5:34,3,13,WAS 42,17,0,Dwayne Haskins pass incomplete deep right intended for Logan Thomas,0.300,-0.590
2,5:29,4,13,WAS 42,17,0,"Tress Way punts 48 yards, returned by Greg Ward for 8 yards (tackle by Cole Holcomb)",-0.590,-0.040
2,5:15,1,10,PHI 18,17,0,Boston Scott right end for -3 yards (tackle by Montez Sweat),0.040,-0.930
2,4:34,2,13,PHI 15,17,0,Carson Wentz pass complete short right to Dallas Goedert for -4 yards (tackle by Landon Collins),-0.930,-2.240
2,3:47,3,17,PHI 11,17,0,Carson Wentz pass complete short right to Boston Scott for 12 yards (tackle by Troy Apke),-2.240,-1.830
2,3:10,4,5,PHI 23,17,0,"Cameron Johnston punts 51 yards, muffed catch by Steven Sims, recovered by Steven Sims at WAS-27, returned by Steven Sims for no gain (tackle by Rudy Ford)",-1.830,-0.740
2,3:00,1,10,WAS 27,17,0,Peyton Barber right guard for 4 yards (tackle by Hassan Ridgeway),0.740,0.740
2,2:36,2,6,WAS 31,17,0,Dwayne Haskins left end for -2 yards (tackle by Nathan Gerry),0.740,-0.230
2,2:00,3,8,WAS 29,17,0,Dwayne Haskins pass incomplete deep right intended for Dontrelle Inman,-0.230,-1.440
2,1:55,4,8,WAS 29,17,0,Tress Way punts 43 yards downed by Khaleke Hudson,-1.440,-0.810
2,1:44,1,10,PHI 28,17,0,Carson Wentz pass deep left intended for Jalen Reagor is intercepted by Fabian Moreau at PHI-45 and returned for no gain,0.810,-2.590
2,1:37,1,10,PHI 45,17,0,Dwayne Haskins pass complete short middle to Terry McLaurin for 21 yards (tackle by Jalen Mills),2.590,3.970
2,1:13,1,10,PHI 24,17,0,Dwayne Haskins pass complete short middle to Dontrelle Inman for 11 yards (tackle by Avonte Maddox),3.970,4.710
2,0:56,1,10,PHI 13,17,0,J.D. McKissic left tackle for no gain (tackle by Brandon Graham),4.710,4.050
2,0:50,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:50,2,10,PHI 13,17,0,Dwayne Haskins pass complete short left to Terry McLaurin for 6 yards (tackle by Nathan Gerry and Darius Slay),4.050,4.560
2,0:43,,,,,,Timeout #3 by Philadelphia Eagles,,
2,0:43,3,3,PHI 6,17,6,"Dwayne Haskins pass complete short left to Logan Thomas for 6 yards, touchdown",4.560,7.000
2,0:40,,,PHI 15,17,7,Dustin Hopkins kicks extra point good,0.000,0.000
2,0:40,,,WAS 35,17,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,0:40,1,10,PHI 25,17,7,Carson Wentz pass incomplete short left intended for DeSean Jackson,0.610,0.060
2,0:35,2,10,PHI 25,17,7,Carson Wentz pass incomplete deep middle intended for Jalen Reagor,0.060,-0.620
2,0:29,3,10,PHI 25,17,7,Carson Wentz pass incomplete deep right intended for DeSean Jackson,-0.620,-1.700
2,0:20,4,10,PHI 25,17,7,"Cameron Johnston punts 59 yards, returned by Steven Sims for no gain (tackle by Marcus Epps)",-1.700,0.140
2,0:07,1,10,WAS 16,17,7,Dwayne Haskins kneels for -1 yards,-0.140,-0.780
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,17,7,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,17,7,Boston Scott left end for -5 yards (tackle by Landon Collins),0.610,-0.610
3,14:18,2,15,PHI 20,17,7,Carson Wentz pass incomplete short middle intended for John Hightower,-0.610,-1.290
3,14:15,3,15,PHI 20,17,7,Boston Scott up the middle for 13 yards (tackle by Troy Apke and Landon Collins),-1.290,-1.180
3,13:36,4,2,PHI 33,17,7,"Cameron Johnston punts 62 yards, returned by Steven Sims for 11 yards (tackle by Rudy Ford)",-1.180,0.140
3,13:24,1,10,WAS 16,17,7,Dwayne Haskins pass incomplete short middle intended for Terry McLaurin,-0.140,-0.660
3,13:19,2,10,WAS 16,17,7,Dwayne Haskins pass complete short left to Antonio Gibson for 6 yards (tackle by Duke Riley),-0.660,-0.570
3,12:45,3,4,WAS 22,17,7,Dwayne Haskins sacked by Josh Sweat for -14 yards. Dwayne Haskins fumbles (forced by Josh Sweat),-0.570,-2.490
3,12:00,4,20,WAS 6,17,7,"Tress Way punts 49 yards, fair catch by Jalen Reagor at PHI-45",-2.490,-1.930
3,11:53,1,10,PHI 45,17,7,Carson Wentz pass short left intended for John Hightower is intercepted by Jimmy Moreland at WAS-48 and returned for 32 yards,1.930,-4.240
3,11:44,1,10,PHI 20,17,7,Dwayne Haskins pass complete short left to J.D. McKissic for 1 yard (tackle by Nathan Gerry),4.240,3.820
3,11:12,2,9,PHI 19,17,7,Dwayne Haskins pass complete deep right to Steven Sims for 17 yards (tackle by Avonte Maddox),3.820,6.740
3,10:35,1,2,PHI 2,17,7,Antonio Gibson left tackle for 1 yard (tackle by Fletcher Cox),6.740,5.910
3,9:56,2,1,PHI 1,17,7,Peyton Barber up the middle for no gain (tackle by Hassan Ridgeway),5.910,5.170
3,9:28,3,1,PHI 1,17,13,"Peyton Barber right tackle for 1 yard, touchdown",5.170,7.000
3,9:25,,,PHI 15,17,14,Dustin Hopkins kicks extra point good,0.000,0.000
3,9:25,,,WAS 35,17,14,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,9:25,1,10,PHI 25,17,14,Corey Clement right end for 7 yards (tackle by Jonathan Bostic),0.610,1.010
3,9:01,2,3,PHI 32,17,14,Corey Clement right tackle for 4 yards (tackle by Matthew Ioannidis),1.010,1.330
3,8:31,1,10,PHI 36,17,14,Carson Wentz pass complete short middle to Dallas Goedert for 23 yards (tackle by Troy Apke),1.330,2.850
3,7:53,1,10,WAS 41,17,14,Carson Wentz pass complete short left to Dallas Goedert for 6 yards (tackle by Kevin Pierre-Louis and Jimmy Moreland),2.850,3.120
3,7:31,2,4,WAS 35,17,14,Boston Scott right end for 10 yards (tackle by Troy Apke),3.120,3.910
3,7:21,,,,,,Timeout #1 by Washington Football Team,,
3,7:21,1,10,WAS 25,17,14,Carson Wentz pass incomplete deep middle intended for Zach Ertz,3.910,3.360
3,7:17,2,10,WAS 25,17,14,Boston Scott left end for 3 yards (tackle by Jimmy Moreland),3.360,3.070
3,6:29,3,7,WAS 22,17,14,Carson Wentz sacked by and Matthew Ioannidis for -13 yards and Jonathan Allen for -13 yards,3.070,0.970
3,5:41,4,20,WAS 35,17,14,Jake Elliott 53 yard field goal no good,0.970,-1.800
3,5:35,1,10,WAS 43,17,14,Peyton Barber right tackle for no gain (tackle by Duke Riley),1.800,1.250
3,5:03,2,10,WAS 43,17,14,Dwayne Haskins sacked by and T.Y. McGill for -5 yards and Vinny Curry for -5 yards,1.250,-0.100
3,4:24,3,15,WAS 38,17,14,Dwayne Haskins pass incomplete short right intended for Dontrelle Inman,-0.100,-0.850
3,4:19,4,15,WAS 38,17,14,"Tress Way punts 56 yards downed by Danny Johnson. Penalty on Danny Johnson: Illegal Touch Kick, 5 yards (no play)",-0.850,-1.180
3,4:08,4,20,WAS 33,17,14,"Tress Way punts 51 yards, returned by Jalen Reagor for 6 yards (tackle by Deshazor Everett). Penalty on Davion Taylor: Illegal Block Above the Waist, 10 yards",-1.180,0.350
3,3:57,1,10,PHI 12,17,14,Carson Wentz pass incomplete deep left intended for DeSean Jackson,-0.350,-0.780
3,3:52,2,10,PHI 12,17,14,Carson Wentz pass complete short right to Greg Ward for 3 yards (tackle by Ronald Darby and Troy Apke),-0.780,-1.070
3,3:18,3,7,PHI 15,17,14,"Carson Wentz pass short middle is intercepted by Kevin Pierre-Louis at PHI-24 and returned for 10 yards. Penalty on Matthew Ioannidis: Defensive Offside, 5 yards (no play)",-1.070,-0.480
3,3:09,3,2,PHI 20,17,14,Carson Wentz right guard for 2 yards (tackle by Jonathan Bostic),-0.480,0.410
3,2:26,1,10,PHI 22,17,14,Carson Wentz pass complete deep left to DeSean Jackson for 27 yards (tackle by Jimmy Moreland),0.410,2.190
3,2:01,1,10,PHI 49,17,14,Carson Wentz pass complete short middle to Zach Ertz for 6 yards (tackle by Jonathan Bostic and Shaun Dion Hamilton),2.190,2.460
3,1:27,2,4,WAS 45,17,14,Carson Wentz pass incomplete deep middle intended for Jalen Reagor,2.460,1.750
3,1:22,3,4,WAS 45,17,14,Carson Wentz pass incomplete short middle intended for Greg Ward,1.750,0.270
3,1:18,4,4,WAS 45,17,14,Carson Wentz sacked by Jonathan Bostic for -9 yards,0.270,-2.520
3,1:13,1,10,PHI 46,17,14,Dwayne Haskins pass complete short middle to Logan Thomas for 19 yards (tackle by Rodney McLeod),2.520,3.780
3,0:38,1,10,PHI 27,17,14,Dwayne Haskins pass complete short middle to Logan Thomas for 4 yards (tackle by Rodney McLeod),3.780,3.770
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,PHI 23,17,14,Antonio Gibson up the middle for 3 yards (tackle by Rodney McLeod and Nathan Gerry),3.770,3.470
4,14:22,3,3,PHI 20,17,14,Dwayne Haskins pass incomplete short middle intended for J.D. McKissic (defended by Rodney McLeod),3.470,2.220
4,14:18,4,3,PHI 20,17,17,Dustin Hopkins 38 yard field goal good,2.220,3.000
4,14:15,,,WAS 35,17,17,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,14:15,1,10,PHI 25,17,17,Carson Wentz sacked by Ryan Kerrigan for -10 yards,0.610,-1.430
4,13:29,2,20,PHI 15,17,17,Carson Wentz pass complete short right to Corey Clement for -6 yards (tackle by Kamren Curl),-1.430,-3.290
4,12:44,3,26,PHI 9,17,17,Carson Wentz pass incomplete deep middle intended for DeSean Jackson (defended by Ronald Darby),-3.290,-2.490
4,12:35,4,26,PHI 9,17,17,"Cameron Johnston punts 43 yards, returned by Steven Sims for 4 yards",-2.490,-2.390
4,12:27,1,10,PHI 48,17,17,Dwayne Haskins pass complete short right to Terry McLaurin for 3 yards (tackle by Jalen Mills),2.390,2.250
4,11:54,2,7,PHI 45,17,17,Antonio Gibson right end for -1 yards (tackle by Nathan Gerry),2.250,1.420
4,11:21,3,8,PHI 46,17,17,Dwayne Haskins pass complete short left to Logan Thomas for 8 yards (tackle by Marcus Epps),1.420,3.050
4,10:56,1,10,PHI 38,17,17,Dwayne Haskins pass complete short left to Terry McLaurin for 14 yards (tackle by Nathan Gerry and Rodney McLeod),3.050,3.970
4,10:37,1,10,PHI 24,17,17,J.D. McKissic left tackle for 1 yard (tackle by Josh Sweat and Duke Riley),3.970,3.570
4,10:01,2,9,PHI 23,17,17,Dwayne Haskins pass incomplete deep middle intended for Logan Thomas,3.570,2.870
4,9:56,3,9,PHI 23,17,17,Dwayne Haskins pass complete short middle to Dontrelle Inman for 10 yards (tackle by Rodney McLeod),2.870,4.710
4,9:18,1,10,PHI 13,17,17,Dwayne Haskins left end for 5 yards (tackle by T.J. Edwards),4.710,4.960
4,8:55,2,5,PHI 8,17,17,Peyton Barber up the middle for 3 yards (tackle by Hassan Ridgeway and T.J. Edwards),4.960,4.780
4,8:16,3,2,PHI 5,17,17,Dwayne Haskins right end for 1 yard (tackle by Jalen Mills),4.780,3.040
4,7:26,,,,,,Timeout #2 by Washington Football Team,,
4,7:26,4,1,PHI 4,17,17,Peyton Barber right end for 1 yard (tackle by Nickell Robey-Coleman),3.040,6.510
4,6:57,1,3,PHI 3,17,17,Dwayne Haskins sacked by and Genard Avery for no gain and Duke Riley for no gain,6.510,5.530
4,6:17,2,3,PHI 3,17,23,"Peyton Barber right guard for 3 yards, touchdown",5.530,7.000
4,6:13,,,PHI 15,17,24,Dustin Hopkins kicks extra point good,0.000,0.000
4,6:13,,,WAS 35,17,24,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,6:13,1,10,PHI 25,17,24,Carson Wentz pass complete short middle to Dallas Goedert for 10 yards (tackle by Jonathan Bostic and Kamren Curl),0.610,1.270
4,5:47,1,10,PHI 35,17,24,Boston Scott right guard for 3 yards (tackle by Jonathan Bostic),1.270,1.130
4,5:22,2,7,PHI 38,17,24,Carson Wentz pass complete short right to Dallas Goedert for 4 yards (tackle by Kevin Pierre-Louis),1.130,0.960
4,4:40,3,3,PHI 42,17,24,Carson Wentz pass incomplete deep left intended for DeSean Jackson,0.960,-0.590
4,4:35,4,3,PHI 42,17,24,Carson Wentz pass incomplete short middle intended for Zach Ertz,-0.590,-2.790
4,4:31,1,10,PHI 42,17,24,Dwayne Haskins pass complete short right to Steven Sims for 19 yards (tackle by Rodney McLeod),2.790,4.040
4,4:22,1,10,PHI 23,17,24,Peyton Barber right end for 1 yard (tackle by Fletcher Cox),4.040,3.630
4,3:39,2,9,PHI 22,17,24,Peyton Barber right tackle for no gain (tackle by Shaun Bradley),3.630,2.940
4,3:33,,,,,,Timeout #1 by Philadelphia Eagles,,
4,3:33,3,9,PHI 22,17,24,Dwayne Haskins pass incomplete short middle intended for Logan Thomas (defended by Cre'von LeBlanc),2.940,1.990
4,3:29,4,9,PHI 22,17,27,Dustin Hopkins 40 yard field goal good,1.990,3.000
4,3:25,,,WAS 35,17,27,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
4,3:25,1,10,PHI 25,17,27,"Carson Wentz sacked by and Daron Payne for -3 yards and Chase Young for -3 yards. Carson Wentz fumbles (forced by Daron Payne), recovered by Ryan Kerrigan at PHI-22 and returned for 6 yards (tackle by Corey Clement)",0.610,-4.510
4,3:15,1,10,PHI 16,17,27,Peyton Barber left guard for 3 yards (tackle by Jalen Mills),4.510,4.390
4,3:10,,,,,,Timeout #2 by Philadelphia Eagles,,
4,3:10,2,7,PHI 13,17,27,Peyton Barber up the middle for 1 yard (tackle by Hassan Ridgeway),4.390,3.730
4,3:03,,,,,,Timeout #3 by Philadelphia Eagles,,
4,3:03,3,6,PHI 12,17,27,Peyton Barber left guard for 2 yards (tackle by Josh Sweat),3.730,2.840
4,2:17,,,,,,Timeout #3 by Washington Football Team,,
4,2:17,4,4,PHI 10,17,27,"Penalty on Cre'von LeBlanc: Defensive Offside, 5 yards (no play)",2.840,6.060
4,2:17,1,5,PHI 5,17,27,Peyton Barber right tackle for 1 yard (tackle by Duke Riley and Nathan Gerry),6.060,5.340
4,2:00,2,4,PHI 4,17,27,Peyton Barber right tackle for no gain (tackle by Malik Jackson),5.340,4.490
4,1:14,3,4,PHI 4,17,27,Dwayne Haskins kneels for -2 yards,4.490,2.990
4,0:31,4,6,PHI 6,17,27,"Penalty on WAS: Delay of Game, 5 yards (no play)",2.990,2.700
4,0:31,4,11,PHI 11,17,27,Dwayne Haskins kneels for -3 yards,2.700,0.280
4,0:29,1,10,PHI 14,17,27,Carson Wentz pass complete short right to Greg Ward for 7 yards,-0.280,0.280
4,0:25,2,3,PHI 21,17,27,Carson Wentz pass complete short left to Corey Clement for 8 yards (tackle by Jonathan Bostic),0.280,0.870
4,0:01,1,10,PHI 29,17,27,Carson Wentz pass incomplete short left intended for Greg Ward,0.870,0.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
