Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 36,0,7,Ray Lucas pass complete to James McKnight for 25 yards (tackle by Damien Robinson),1.330,2.980
2,14:18,1,10,NYJ 39,0,7,Ricky Williams left tackle for 2 yards (tackle by Marvin Jones),2.980,2.710
2,13:42,2,8,NYJ 37,0,7,"Ray Lucas pass incomplete intended for Chris Chambers is intercepted by Donnie Abraham at NYJ-26 and returned for 11 yards. Penalty on NYJ: Illegal Use of Hands, 5 yards (no play)",2.710,3.450
2,13:30,1,10,NYJ 32,0,7,Ricky Williams left tackle for 5 yards (tackle by Sam Garnes),3.450,3.580
2,12:54,2,5,NYJ 27,0,7,Ricky Williams left end for 17 yards (tackle by Damien Robinson),3.580,4.910
2,12:28,1,10,NYJ 10,0,7,Ricky Williams left guard for 1 yard (tackle by Mo Lewis and Marvin Jones),4.910,4.380
2,11:50,2,9,NYJ 9,0,7,Ray Lucas pass incomplete intended for Chris Chambers,4.380,3.360
,,,,,,,"NYJ challenged the ruling, and the original play was overturned.",,
2,11:41,3,9,NYJ 9,0,7,Ray Lucas pass incomplete intended for Randy McMichael (defended by Sam Cowart),3.360,2.830
2,11:41,4,9,NYJ 9,3,7,Olindo Mare 28 yard field goal good,2.830,3.000
2,11:41,,,MIA 30,3,7,"Olindo Mare kicks off 61 yards, returned by Chad Morton for 17 yards (tackle by Twan Russell). Penalty on Jason Glenn: Taunting, 13 yards",0.000,-0.320
2,11:26,1,10,NYJ 13,3,7,Curtis Martin left guard for 12 yards (tackle by Zach Thomas),-0.320,0.610
2,10:46,1,10,NYJ 25,3,7,Curtis Martin right end for 1 yard (tackle by Jamar Fletcher and Zach Thomas),0.610,0.200
2,10:07,2,9,NYJ 26,3,7,Curtis Martin left tackle for 2 yards (tackle by Jason Taylor),0.200,-0.230
2,9:26,3,7,NYJ 28,3,7,"Chad Pennington pass incomplete intended for Santana Moss. Penalty on Jamar Fletcher: Illegal Use of Hands, 5 yards (no play)",-0.230,1.140
2,9:19,1,10,NYJ 33,3,7,Curtis Martin right tackle for 3 yards (tackle by Zach Thomas),1.140,1.000
2,8:36,2,7,NYJ 36,3,7,Chad Pennington pass complete to Laveranues Coles for 6 yards (tackle by Derrick Rodgers),1.000,1.090
2,7:50,3,1,NYJ 42,3,7,Chad Pennington middle for 3 yards (tackle by Zach Thomas and Larry Chester),1.090,1.930
2,7:14,1,10,NYJ 45,3,7,"Chad Pennington pass incomplete intended for Laveranues Coles. Penalty on Patrick Surtain: Defensive Holding, 5 yards (no play)",1.930,2.260
2,7:07,1,10,,3,7,Richie Anderson left guard for 5 yards (tackle by Arturo Freeman and Brock Marion),2.260,2.390
2,6:32,2,5,MIA 45,3,7,Chad Pennington sacked by Jason Taylor for 0 yards,2.390,1.690
2,5:40,3,5,MIA 45,3,7,(tackle by Brock Marion). Penalty on Jason Fabini: Illegal Block Above the Waist (Declined),1.690,0.000
2,5:20,4,9,MIA 49,3,7,Matt Turk punts 40 yards,0.000,0.380
2,5:09,1,10,MIA 9,3,7,Ricky Williams left tackle for 3 yards (tackle by Marvin Jones),-0.380,-0.560
2,4:33,2,7,MIA 12,3,7,Ricky Williams left guard for -2 yards (tackle by Josh Evans),-0.560,-1.300
2,3:55,3,9,MIA 10,3,7,Robert Edwards left tackle for 6 yards (tackle by Damien Robinson and Shaun Ellis),-1.300,-2.390
2,3:55,4,3,MIA 16,3,7,"Penalty on Scott Galyon: False Start, 5 yards (no play)",-2.390,-2.490
2,3:55,4,8,MIA 11,3,7,"Mark Royals punts 36 yards, returned by Santana Moss for 1 yard (tackle by Robert Baker)",-2.490,-2.520
2,2:51,1,10,MIA 46,3,7,Curtis Martin middle for -3 yards (tackle by Jermaine Haley),2.520,1.570
2,2:29,2,13,MIA 49,3,7,Chad Pennington pass complete to Wayne Chrebet for 16 yards (tackle by Arturo Freeman),1.570,3.380
2,2:00,1,10,MIA 33,3,7,Chad Pennington pass complete to Curtis Martin for 3 yards (tackle by Zach Thomas),3.380,3.240
2,1:53,2,7,MIA 30,3,7,Chad Pennington pass complete to Curtis Martin for 7 yards (tackle by Derrick Rodgers),3.240,4.040
2,1:41,2,7,MIA 30,,,Timeout #1 by New York Jets,3.240,4.040
2,1:41,1,10,MIA 23,3,7,Chad Pennington pass incomplete intended for Laveranues Coles,4.040,3.500
2,1:34,2,10,MIA 23,3,7,"Chad Pennington pass incomplete intended for Chad Morton. Penalty on Arturo Freeman: Defensive Holding, 5 yards (no play)",3.500,4.370
2,1:29,1,10,MIA 18,3,7,Curtis Martin middle for 1 yard (tackle by Morlon Greenwood),4.370,3.940
2,0:48,2,9,MIA 17,3,7,Chad Pennington pass incomplete intended for Laveranues Coles,3.940,3.170
2,0:42,3,9,MIA 17,3,7,Curtis Martin left tackle for 5 yards (tackle by Arturo Freeman and David Bowens),3.170,2.710
2,0:03,3,9,MIA 17,,,Timeout #2 by New York Jets,3.170,2.710
2,0:03,4,4,MIA 12,3,10,John Hall 30 yard field goal good,2.710,3.000
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,3,10,"John Hall kicks off 62 yards, returned by Travis Minor for 19 yards (tackle by Nick Ferguson)",0.000,0.740
3,14:55,1,10,MIA 27,3,10,Ray Lucas pass complete to Randy McMichael for 9 yards (tackle by Sam Cowart),0.740,1.410
3,14:28,2,1,MIA 36,3,10,Ricky Williams right tackle for -1 yards (tackle by Marvin Jones and Shaun Ellis),1.410,0.560
3,13:50,3,2,MIA 35,3,10,Ray Lucas pass complete to Jed Weaver for 24 yards (tackle by Damien Robinson),0.560,2.850
3,13:21,1,10,NYJ 41,3,10,Ray Lucas pass complete to Ricky Williams for 8 yards (tackle by Mo Lewis),2.850,3.390
3,13:01,2,2,NYJ 33,3,10,Ricky Williams left tackle for 3 yards (tackle by Josh Evans and Jason Ferguson),3.390,3.580
3,12:16,1,10,NYJ 30,3,10,Ray Lucas pass complete to Chris Chambers for 14 yards (tackle by Donnie Abraham),3.580,4.510
,,,,,,,"MIA challenged the ruling, and the original play was overturned.",,
3,11:54,1,10,NYJ 16,3,10,Ricky Williams left guard for 3 yards (tackle by Jason Ferguson and Marvin Jones),4.510,4.390
3,11:18,2,7,NYJ 13,3,10,Ray Lucas pass complete to Ricky Williams for 10 yards (tackle by Jason Ferguson and Marvin Jones),4.390,6.510
3,10:36,1,3,NYJ 3,3,10,Ricky Williams right guard for 2 yards (tackle by Jason Ferguson),6.510,5.910
3,9:54,2,1,NYJ 1,3,10,"Ricky Williams left tackle for -1 yards (tackle by Marvin Jones). Ricky Williams fumbles (forced by Marvin Jones), recovered by Sam Garnes at NYJ-2 (tackle by Ricky Williams)",5.910,0.380
,,,,,,,"MIA challenged the ruling, and the play was upheld.",,
3,9:44,1,10,NYJ 2,3,10,Curtis Martin right end for 2 yards (tackle by Morlon Greenwood),-0.380,-0.630
3,9:04,2,8,NYJ 4,3,10,Curtis Martin right tackle for 2 yards (tackle by Adewale Ogunleye),-0.630,-0.950
3,8:29,3,6,NYJ 6,3,10,Chad Pennington pass complete to Anthony Becht for 5 yards (tackle by Derrick Rodgers),-0.950,-2.490
3,8:05,4,1,NYJ 11,3,10,"Matt Turk punts 42 yards, returned by Dedric Ward for 14 yards (tackle by Jerald Sowell)",-2.490,-2.980
3,7:51,1,10,NYJ 39,3,10,Ray Lucas pass incomplete intended for James McKnight (defended by Aaron Beasley),2.980,2.440
3,7:45,2,10,NYJ 39,3,10,Ray Lucas pass complete to Ricky Williams for 7 yards (tackle by Marvin Jones and Sam Cowart),2.440,2.680
3,7:01,3,3,NYJ 32,3,10,Ray Lucas pass complete to James McKnight for 27 yards (tackle by James Darling),2.680,6.060
3,6:13,1,5,NYJ 5,3,10,Ricky Williams right guard for 1 yard (tackle by Jason Ferguson),6.060,5.340
3,5:35,2,4,NYJ 4,9,10,"Ray Lucas pass complete to Rob Konrad for 4 yards, touchdown",5.340,7.000
3,5:35,,,NYJ 4,10,10,Olindo Mare kicks extra point good,0.000,0.000
3,5:35,,,MIA 30,10,10,"Olindo Mare kicks off 63 yards, returned by Chad Morton for 16 yards (tackle by Scott Galyon)",0.000,0.480
3,5:21,1,10,NYJ 23,10,10,Chad Pennington pass incomplete intended for Santana Moss,0.480,-0.070
3,5:14,2,10,NYJ 23,10,10,Curtis Martin right guard for 4 yards (tackle by Rob Burnett and Patrick Surtain),-0.070,-0.230
3,4:31,3,6,NYJ 27,10,10,Chad Pennington pass complete to Curtis Martin for 8 yards (tackle by Zach Thomas),-0.230,1.270
3,3:45,1,10,NYJ 35,10,10,Chad Pennington pass complete to Laveranues Coles for 7 yards (tackle by Arturo Freeman),1.270,1.670
3,3:03,2,3,NYJ 42,10,10,LaMont Jordan right tackle for 4 yards (tackle by Brock Marion and Larry Chester),1.670,1.990
3,2:09,1,10,NYJ 46,10,10,Chad Pennington right end for 1 yard,1.990,1.590
3,1:23,2,9,NYJ 47,10,10,LaMont Jordan left end for 1 yard (tackle by Derrick Rodgers and Zach Thomas),1.590,1.030
3,0:43,3,8,NYJ 48,10,10,Chad Pennington pass incomplete intended for Santana Moss,1.030,-0.190
3,0:37,4,8,NYJ 48,10,10,"Matt Turk punts 52 yards, touchback",-0.190,-0.280
3,0:25,1,10,MIA 20,10,10,"Ricky Williams right tackle for no gain. Penalty on Jason Ferguson: Defensive Offside, 5 yards (no play)",0.280,1.010
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,5,MIA 25,10,10,Ricky Williams middle for 3 yards (tackle by Sam Cowart),1.010,0.810
4,14:26,2,2,MIA 28,10,10,Ricky Williams left tackle for 13 yards (tackle by Aaron Beasley),0.810,1.660
4,13:49,1,10,MIA 41,10,10,Ray Lucas pass complete to Rob Konrad for 8 yards (tackle by Sam Cowart),1.660,2.200
4,13:08,2,2,MIA 49,10,10,Ray Lucas pass complete to Chris Chambers for 13 yards (tackle by Donnie Abraham),2.200,3.050
4,12:27,1,10,NYJ 38,10,10,Ray Lucas sacked by John Abraham for -7 yards,3.050,1.560
4,11:54,1,10,NYJ 38,,,Timeout #2 by Miami Dolphins,3.050,1.560
4,11:54,2,17,NYJ 45,10,10,Ray Lucas pass complete to Robert Edwards for 8 yards (tackle by James Darling),1.560,1.950
4,11:21,3,9,NYJ 37,10,10,"Ray Lucas sacked by John Abraham for 0 yards. Ray Lucas fumbles (forced by John Abraham), recovered by Jamie Nails at NYJ-36",1.950,0.880
4,10:34,4,8,NYJ 36,10,10,"Mark Royals punts 25 yards, fair catch by Santana Moss",0.880,0.370
4,10:27,1,10,NYJ 11,10,10,Curtis Martin right guard for 4 yards (tackle by Tim Bowens),-0.370,-0.430
4,9:49,2,6,NYJ 15,10,10,"Chad Pennington pass incomplete intended for Santana Moss. Penalty on Patrick Surtain: Defensive Holding, 5 yards (no play)",-0.430,0.280
4,9:40,1,10,NYJ 20,10,10,Chad Pennington pass incomplete intended for Wayne Chrebet,0.280,-0.270
4,9:34,2,10,NYJ 20,10,10,Chad Pennington pass incomplete intended for Laveranues Coles,-0.270,-0.960
4,9:29,3,10,NYJ 20,10,10,Chad Pennington pass complete to Santana Moss for 5 yards (tackle by Arturo Freeman and Jason Taylor),-0.960,-1.700
4,8:50,4,5,NYJ 25,10,10,"Matt Turk punts 43 yards, fair catch by Dedric Ward. Penalty on Jon McGraw: Ineligible Downfield Kick, 5 yards (no play)",-1.700,-2.030
4,8:44,4,10,NYJ 20,10,10,"Matt Turk punts 38 yards, returned by Dedric Ward for 4 yards (tackle by Jerald Sowell)",-2.030,-1.990
4,8:32,1,10,MIA 46,10,10,Ray Lucas pass incomplete (defended by Sam Cowart),1.990,1.450
4,8:25,2,10,MIA 46,10,10,Ray Lucas pass complete to Ricky Williams for 6 yards (tackle by Mo Lewis and Sam Garnes),1.450,1.550
4,7:44,3,4,NYJ 48,10,10,Ray Lucas pass incomplete intended for Randy McMichael (defended by James Darling),1.550,0.070
4,7:39,4,4,NYJ 48,10,10,"Mark Royals punts 27 yards. Penalty on Chad Morton: Offensive Holding, 8 yards",0.070,0.380
4,7:26,1,10,NYJ 8,10,10,Curtis Martin right guard for 2 yards (tackle by Zach Thomas),-0.380,-0.630
4,6:51,2,8,NYJ 10,10,10,Chad Pennington pass complete to Laveranues Coles for 42 yards (tackle by Patrick Surtain),-0.630,2.390
4,6:04,1,10,MIA 48,10,10,Chad Pennington pass complete to Santana Moss for 11 yards (tackle by Brock Marion),2.390,3.120
4,5:39,1,10,MIA 37,10,10,LaMont Jordan right guard for 3 yards (tackle by Jermaine Haley and Zach Thomas),3.120,2.980
4,4:55,2,7,MIA 34,10,10,Chad Pennington pass complete to Richie Anderson for 8 yards (tackle by Brock Marion),2.980,3.840
4,4:10,1,10,MIA 26,10,10,LaMont Jordan left tackle for 4 yards (tackle by Larry Chester),3.840,3.840
4,3:27,2,6,MIA 22,10,10,LaMont Jordan left end for 7 yards (tackle by Zach Thomas),3.840,4.580
4,3:20,1,10,MIA 15,10,10,LaMont Jordan right tackle for 1 yard (tackle by Morlon Greenwood),4.580,4.110
4,2:39,2,9,MIA 14,10,10,Chad Pennington pass incomplete intended for LaMont Jordan,4.110,3.240
4,2:35,2,9,MIA 14,,,Timeout #1 by New York Jets,4.110,3.240
4,2:35,3,9,MIA 14,10,10,Chad Pennington pass complete to LaMont Jordan for 6 yards (tackle by Arturo Freeman and David Bowens),3.240,2.980
4,2:22,3,9,MIA 14,,,Timeout #3 by Miami Dolphins,3.240,2.980
4,2:22,4,3,MIA 8,10,13,John Hall 27 yard field goal good,2.980,3.000
4,2:22,,,NYJ 30,10,13,"John Hall kicks off 56 yards, returned by Travis Minor for 20 yards (tackle by Jerald Sowell)",0.000,1.200
4,2:10,1,10,MIA 34,10,13,Ray Lucas pass complete to Robert Edwards for 10 yards (tackle by Ray Mickens),1.200,1.860
4,2:00,1,10,MIA 44,10,13,Ray Lucas pass complete to Dedric Ward for 11 yards (tackle by Aaron Beasley),1.860,2.590
4,1:53,1,10,NYJ 45,10,13,Ray Lucas pass complete to Robert Edwards for 8 yards (tackle by Jason Ferguson and Ray Mickens),2.590,3.120
4,1:25,2,2,NYJ 37,10,13,Ray Lucas sacked by Ray Mickens for -10 yards,3.120,1.090
4,1:07,3,12,NYJ 47,10,13,Ray Lucas pass incomplete intended for Chris Chambers. Penalty on Jamie Nails: Tripping (Declined),1.090,0.130
4,1:01,4,12,NYJ 47,10,13,Ray Lucas pass incomplete intended for Chris Chambers,0.130,-2.060
4,0:56,1,10,NYJ 47,10,13,Chad Pennington kneels for -1 yards,2.060,1.380
4,0:21,2,11,NYJ 46,10,13,Chad Pennington kneels for -1 yards,1.380,0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
