Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bengals,28.0,24.42,20.74,5.18,-3.42,10.48,6.43,4.05,8.63,-5.48,-6.09,1.48,1.07,1.27,-3.21
Titans,-28.0,-10.48,-6.43,-4.05,-8.63,-24.42,-20.74,-5.18,3.42,5.48,-1.48,6.09,-1.27,-1.07,3.21
