Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Seth Marler,JAX,2,2,,1,0,0,,
Mark Royals,JAX,,,,,4,154,38.5,43
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Jay Feely,ATL,3,3,,,0,0,,
Chris Mohr,ATL,,,,,4,166,41.5,50
