Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,6,4,39,0,2,20,5.0,19,4.8,5.7,1,4.0,0,0.0,0,84.7
Paul Richardson,WAS,5,4,42,0,3,32,8.0,10,2.5,9.4,0,,0,0.0,0,101.7
Wendell Smallwood,WAS,3,2,-2,0,,-3,-1.5,1,0.5,2.0,0,,0,0.0,0,70.1
Kelvin Harmon,WAS,2,1,6,0,,-1,-1.0,7,7.0,9.0,0,,0,0.0,0,56.2
Adrian Peterson,WAS,1,1,22,0,1,-4,-4.0,26,26.0,-4.0,1,1.0,0,0.0,0,118.7
Trey Quinn,WAS,3,1,9,0,,8,8.0,1,1.0,9.7,0,,0,0.0,0,42.4
Steven Sims,WAS,1,1,12,0,1,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7
Jeremy Sprinkle,WAS,1,1,16,0,,4,4.0,12,12.0,4.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
John Brown,BUF,7,4,76,0,3,68,17.0,8,2.0,18.6,0,,2,28.6,0,94.9
Isaiah McKenzie,BUF,3,3,12,0,1,-1,-0.3,13,4.3,-0.3,0,,0,0.0,0,83.3
Devin Singletary,BUF,4,3,45,0,1,-14,-4.7,59,19.7,3.3,1,3.0,0,0.0,0,111.5
Cole Beasley,BUF,2,2,13,1,1,8,4.0,5,2.5,4.0,0,,0,0.0,0,133.3
Dawson Knox,BUF,2,2,14,0,1,10,5.0,4,2.0,5.0,0,,0,0.0,0,95.8
Robert Foster,BUF,1,0,0,0,,0,,0,,41.0,0,,0,0.0,0,39.6
Tyler Kroft,BUF,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
