0,1
Game Info,Game Info
Won Toss,Cardinals (deferred)
Roof,outdoors
Surface,grass
Duration,3:38
Attendance,70774
Weather,"66 degrees, relative humidity 43%, wind 1 mph"
Vegas Line,Pittsburgh Steelers -6.5
Over/Under,46.5 (over)
Super Bowl MVP,Santonio Holmes
