Quarter,Time,Down,ToGo,Location,TAM,JAX,Detail,EPB,EPA
2,1:03,3,6,JAX 7,22,0,Jameis Winston pass incomplete short middle intended for Mike Evans,3.980,2.980
2,1:00,4,6,JAX 7,25,0,Matt Gay 25 yard field goal good,2.980,3.000
2,0:57,,,TAM 35,25,0,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,0:57,1,10,JAX 25,25,0,"Penalty on Jawaan Taylor: False Start, 5 yards (no play)",0.610,0.280
2,0:57,1,15,JAX 20,25,0,Nick Foles sacked by Jason Pierre-Paul for -6 yards,0.280,-1.540
2,0:51,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:51,2,21,JAX 14,25,0,Nick Foles pass incomplete deep middle intended for DJ Chark (defended by Sean Murphy-Bunting),-1.540,-2.550
2,0:44,3,21,JAX 14,25,0,Nick Foles pass complete short left to Leonard Fournette for 11 yards (tackle by Lavonte David),-2.550,-1.700
2,0:36,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:36,4,10,JAX 25,25,0,"Logan Cooke punts 54 yards, returned by T.J. Logan for 13 yards (tackle by Jarrod Wilson)",-1.700,-1.200
2,0:24,1,10,TAM 34,25,0,Jameis Winston pass complete deep right to O.J. Howard for 22 yards (tackle by Donald Payne),1.200,2.650
2,0:19,1,10,JAX 44,25,0,Jameis Winston pass incomplete deep right intended for Mike Evans,2.650,2.110
2,0:14,2,10,JAX 44,25,0,Jameis Winston pass incomplete short left intended for Chris Godwin (defended by D.J. Hayden),2.110,1.420
2,0:09,3,10,JAX 44,25,0,"Jameis Winston pass incomplete short left intended for Dare Ogunbowale. Penalty on Alex Cappa: Offensive Holding, 10 yards (no play)",1.420,0.100
2,0:06,3,20,TAM 46,25,0,Jameis Winston pass incomplete deep left intended for Mike Evans,0.100,-0.320
Quarter,Time,Down,ToGo,Location,TAM,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,25,0,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,25,0,Gardner Minshew pass incomplete short middle intended for Chris Conley (defended by Ryan Smith),0.610,0.060
3,14:57,2,10,JAX 25,25,0,"Gardner Minshew pass complete short left to DJ Chark for 7 yards (tackle by Ryan Smith). Penalty on Andrew Norwell: Offensive Holding, 10 yards (no play)",0.060,-1.430
3,14:39,2,20,JAX 15,25,0,Gardner Minshew pass complete short left to Leonard Fournette for 2 yards (tackle by Lavonte David and Shaquil Barrett),-1.430,-1.930
3,13:57,3,18,JAX 17,25,0,"Penalty on Andrew Norwell: False Start, 5 yards (no play)",-1.930,-2.940
3,13:43,3,23,JAX 12,25,0,Gardner Minshew pass complete short left to Leonard Fournette for 14 yards (tackle by Ndamukong Suh),-2.940,-1.630
3,12:59,4,9,JAX 26,25,0,Logan Cooke punts 34 yards downed by Matthew Orzech,-1.630,-1.600
3,12:48,1,10,TAM 40,25,0,Ronald Jones up the middle for -1 yards (tackle by Calais Campbell and Taven Bryan),1.600,0.920
3,12:13,2,11,TAM 39,25,0,Jameis Winston pass complete short left to O.J. Howard for 10 yards (tackle by Andrew Wingard),0.920,1.550
3,11:31,3,1,TAM 49,25,0,Ronald Jones up the middle for no gain (tackle by Donald Payne and Calais Campbell),1.550,-0.130
3,10:42,4,1,TAM 49,25,0,Jameis Winston up the middle for 2 yards (tackle by Donald Payne),-0.130,2.320
3,9:59,1,10,JAX 49,25,0,Jameis Winston right end for 16 yards (tackle by D.J. Hayden),2.320,3.380
3,9:28,1,10,JAX 33,25,0,"Jameis Winston sacked by Andrew Wingard for -3 yards. Jameis Winston fumbles (forced by Andrew Wingard), recovered by D.J. Hayden at JAC-39 (tackle by Earl Watford)",3.380,-1.530
3,9:15,1,10,JAX 39,25,0,Leonard Fournette up the middle for 2 yards (tackle by Carlton Davis and Beau Allen),1.530,1.260
3,8:39,2,8,JAX 41,25,0,"Leonard Fournette up the middle for no gain (tackle by Lavonte David). Penalty on DJ Chark: Illegal Formation, 5 yards (no play)",1.260,0.580
3,8:16,2,13,JAX 36,25,0,Gardner Minshew pass complete short left to DJ Chark for 17 yards (tackle by Devin White),0.580,2.460
3,7:47,1,10,TAM 47,25,0,Gardner Minshew pass complete short right to Dede Westbrook for 15 yards (tackle by Jordan Whitehead),2.460,3.450
3,7:16,1,10,TAM 32,25,0,Leonard Fournette up the middle for 2 yards (tackle by Jason Pierre-Paul),3.450,3.170
3,6:40,2,8,TAM 30,25,0,Gardner Minshew pass complete short left to Leonard Fournette for no gain (tackle by Andrew Adams),3.170,2.480
3,5:58,3,8,TAM 30,25,0,Gardner Minshew pass incomplete short right,2.480,1.410
3,5:51,4,8,TAM 30,25,0,"Penalty on Will Richardson: False Start, 5 yards (no play)",1.410,0.970
3,5:51,4,13,TAM 35,25,3,Josh Lambo 53 yard field goal good,0.970,3.000
3,5:46,,,JAX 35,25,3,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
3,5:46,1,10,TAM 25,25,3,Peyton Barber up the middle for 5 yards (tackle by Donald Payne),0.610,0.740
3,5:07,2,5,TAM 30,25,3,Peyton Barber left guard for 2 yards (tackle by Tre Herndon),0.740,0.300
3,4:28,3,3,TAM 32,25,3,Jameis Winston pass complete short left to Breshad Perriman for 6 yards,0.300,1.470
3,3:58,1,10,TAM 38,25,3,"Peyton Barber right end for 9 yards (tackle by Donald Payne and Quincy Williams). Penalty on Donovan Smith: Offensive Holding, 10 yards (no play)",1.470,0.810
3,3:32,1,20,TAM 28,25,3,Jameis Winston pass complete short right to Chris Godwin for 4 yards (tackle by Abry Jones and Jarrod Wilson),0.810,0.110
3,2:57,2,16,TAM 32,25,3,Jameis Winston pass complete short right to Mike Evans for 25 yards (tackle by A.J. Bouye),0.110,2.720
3,2:14,1,10,JAX 43,25,3,Jameis Winston pass complete short left to Mike Evans for 5 yards (tackle by Quincy Williams),2.720,2.850
3,1:32,2,5,JAX 38,25,3,"Peyton Barber up the middle for 4 yards (tackle by Breon Borders) Penalty on TAM: Illegal Shift, 5 yards (no play)",2.850,2.180
3,1:05,2,10,JAX 43,25,3,Jameis Winston pass incomplete deep left intended for Justin Watson,2.180,1.490
3,1:00,3,10,JAX 43,25,3,Jameis Winston pass complete short middle to Dare Ogunbowale for 6 yards (tackle by Josh Allen),1.490,0.790
3,0:14,4,4,JAX 37,25,3,Jameis Winston sacked by Josh Allen for -9 yards,0.790,-1.990
3,0:05,1,10,JAX 46,25,3,Gardner Minshew pass complete short right to Chris Conley for 17 yards (tackle by Jordan Whitehead),1.990,3.120
Quarter,Time,Down,ToGo,Location,TAM,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 37,25,3,Gardner Minshew pass complete deep right to DJ Chark for 30 yards (tackle by Carlton Davis),3.120,5.600
4,14:31,1,7,TAM 7,25,3,Leonard Fournette up the middle for 4 yards (tackle by William Gholston),5.600,5.530
4,13:41,2,3,TAM 3,25,9,"Gardner Minshew pass complete short right to Dede Westbrook for 3 yards, touchdown",5.530,7.000
4,13:37,,,TAM 2,25,11,"Two Point Attempt: Gardner Minshew pass complete to Dede Westbrook, conversion succeeds",1.000,1.000
4,13:37,,,JAX 35,25,11,"Logan Cooke kicks off 65 yards, touchback.",0.000,0.610
4,13:37,1,10,TAM 25,25,11,Peyton Barber up the middle for 5 yards (tackle by Jarrod Wilson and Donald Payne),0.610,0.740
4,12:58,2,5,TAM 30,25,11,Peyton Barber up the middle for 1 yard (tackle by Calais Campbell),0.740,0.170
4,12:18,3,4,TAM 31,25,11,Jameis Winston sacked by Donald Payne for -9 yards,0.170,-1.900
4,11:32,4,13,TAM 22,25,11,"Bradley Pinion punts 58 yards, returned by Dede Westbrook for 43 yards (tackle by Sam Acho)",-1.900,-3.120
4,11:18,1,10,TAM 37,25,11,Gardner Minshew pass incomplete short right intended for DJ Chark,3.120,2.570
4,11:13,2,10,TAM 37,25,11,Gardner Minshew pass incomplete deep right intended for Dede Westbrook,2.570,1.880
4,11:08,3,10,TAM 37,25,11,Gardner Minshew pass complete short left to Chris Conley for 13 yards (tackle by Mike Edwards),1.880,3.970
4,10:39,1,10,TAM 24,25,11,Leonard Fournette up the middle for -1 yards (tackle by Mike Edwards),3.970,3.300
4,10:12,2,11,TAM 25,25,11,Gardner Minshew pass complete short left to Leonard Fournette for 6 yards (tackle by Jordan Whitehead and Ryan Smith),3.300,3.410
4,9:23,3,5,TAM 19,25,11,Gardner Minshew pass incomplete short right intended for Nick O'Leary,3.410,2.240
4,9:18,4,5,TAM 19,25,11,Gardner Minshew pass complete short left to Keelan Cole for 11 yards (tackle by Ryan Smith),2.240,5.370
4,8:42,1,8,TAM 8,25,11,Gardner Minshew left end for 4 yards,5.370,5.340
4,8:00,2,4,TAM 4,25,11,Gardner Minshew pass complete short right to Dede Westbrook for -1 yards (tackle by Lavonte David),5.340,4.260
4,7:14,3,5,TAM 5,25,11,Gardner Minshew pass incomplete short right intended for Nick O'Leary,4.260,3.010
4,7:11,4,5,TAM 5,25,11,"Gardner Minshew pass incomplete short middle intended for Nick O'Leary. Penalty on Lavonte David: Defensive Pass Interference, 4 yards (no play)",3.010,6.970
4,7:05,1,1,TAM 1,25,11,Leonard Fournette up the middle for -1 yards (tackle by Devin White),6.970,5.720
4,6:25,2,2,TAM 2,25,11,Gardner Minshew pass incomplete short middle intended for Leonard Fournette (defended by Devin White),5.720,4.950
4,6:16,3,2,TAM 2,25,11,Gardner Minshew pass short left intended for Dede Westbrook is intercepted by Sean Murphy-Bunting at TB-0 and returned for 4 yards,4.950,0.380
4,6:06,1,10,TAM 3,25,11,Peyton Barber up the middle for no gain (tackle by Leon Jacobs),-0.380,-0.780
4,5:23,2,10,TAM 3,25,11,"Penalty on Demar Dotson: False Start, 1 yard (no play)",-0.780,-0.850
4,5:08,2,11,TAM 2,25,11,Peyton Barber up the middle for no gain (tackle by Josh Allen and Quincy Williams),-0.850,-1.540
4,5:05,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,5:05,3,11,TAM 2,25,11,Jameis Winston pass incomplete short right intended for Breshad Perriman,-1.540,-2.490
4,5:02,4,11,TAM 2,25,11,"Bradley Pinion punts 63 yards, returned by Dede Westbrook for 5 yards (tackle by Jordan Whitehead). Penalty on Michael Walker: Illegal Block Above the Waist, 10 yards. Penalty on Austin Calitro: Illegal Block Above the Waist, 10 yards",-2.490,-0.940
4,4:45,1,10,JAX 30,25,11,"Gardner Minshew pass incomplete short left intended for DJ Chark. Penalty on Jawaan Taylor: Offensive Holding, 10 yards (no play)",0.940,0.280
4,4:41,1,20,JAX 20,25,11,Gardner Minshew pass complete short left to Leonard Fournette for 2 yards (tackle by Ryan Smith),0.280,-0.690
4,4:07,2,18,JAX 22,25,11,"Penalty on Shaquil Barrett: Neutral Zone Infraction, 4 yards (no play)",-0.690,-0.150
4,4:07,2,14,JAX 26,25,11,Gardner Minshew sacked by Shaquil Barrett for -6 yards,-0.150,-1.620
4,3:33,3,20,JAX 20,25,11,"Gardner Minshew up the middle for 4 yards Gardner Minshew pass incomplete short right intended for Leonard Fournette. Penalty on Gardner Minshew: Illegal Forward Pass, 5 yards. Penalty on A.J. Cann: Offensive Holding, 5 yards",-1.620,-2.140
4,3:26,4,21,JAX 19,25,11,Gardner Minshew pass complete short right to Leonard Fournette for 5 yards (tackle by Devin White),-2.140,-3.970
4,3:17,1,10,JAX 24,25,11,Peyton Barber up the middle for 1 yard (tackle by Calais Campbell),3.970,3.570
4,3:12,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,3:12,2,9,JAX 23,25,11,Peyton Barber up the middle for -3 yards (tackle by Jarrod Wilson),3.570,2.480
4,3:08,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,3:08,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,3:08,3,12,JAX 26,25,11,T.J. Logan up the middle for 2 yards (tackle by Josh Allen),2.480,1.870
4,2:23,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,2:23,4,10,JAX 24,25,11,"Penalty on Brandon Watson: Neutral Zone Infraction, 5 yards (no play)",1.870,2.240
4,2:23,4,5,JAX 19,28,11,Matt Gay 37 yard field goal good,2.240,3.000
4,2:19,,,TAM 35,28,11,"Bradley Pinion kicks off 70 yards, returned by Michael Walker for 25 yards (tackle by Justin Watson). Penalty on Cody Davis: Offensive Holding, 10 yards",0.000,-0.380
4,2:14,1,10,JAX 10,28,11,Gardner Minshew pass incomplete short right intended for Keelan Cole (defended by Carlton Davis),-0.380,-0.780
4,2:11,2,10,JAX 10,28,11,Gardner Minshew pass complete short left to Chris Conley for 7 yards (tackle by Mazzi Wilkins),-0.780,-0.600
4,2:00,3,3,JAX 17,28,11,"Penalty on Jason Pierre-Paul: Neutral Zone Infraction, 5 yards (no play)",-0.600,0.410
4,2:00,1,10,JAX 22,28,11,Gardner Minshew pass incomplete short left intended for Ryquell Armstead,0.410,-0.130
4,1:55,2,10,JAX 22,28,11,Gardner Minshew pass incomplete short right intended for Michael Walker,-0.130,-0.820
4,1:51,3,10,JAX 22,28,11,"Penalty on Jawaan Taylor: False Start, 5 yards (no play)",-0.820,-1.680
4,1:51,3,15,JAX 17,28,11,Gardner Minshew pass complete short left to Michael Walker for 6 yards (tackle by Mazzi Wilkins),-1.680,-1.830
4,1:45,4,9,JAX 23,28,11,"Gardner Minshew sacked by Sam Acho for -18 yards. Gardner Minshew fumbles (forced by Sam Acho), recovered by Cam Robinson at JAC-5 (tackle by Beau Allen)",-1.830,-6.060
4,1:36,1,5,JAX 5,28,11,Jameis Winston kneels for no gain,6.060,5.150
4,0:57,2,5,JAX 5,28,11,Jameis Winston kneels for no gain,5.150,4.260
4,0:31,3,5,JAX 5,28,11,Jameis Winston kneels for no gain,4.260,3.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
