#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:25,KAN 36,3,1:38,-3,Punt
2,1,10:27,KAN 21,3,1:35,3,Punt
3,1,7:10,KAN 33,3,0:26,0,Punt
4,1,3:20,KAN 24,3,1:47,7,Punt
5,1,0:07,KAN 22,3,1:38,-1,Punt
6,2,12:00,KAN 13,3,0:56,5,Interception
7,2,9:15,KAN 22,4,1:20,29,Interception
8,2,2:11,KAN 26,13,2:08,74,Touchdown
9,3,15:00,KAN 18,9,5:11,82,Touchdown
10,3,5:13,KAN 42,10,5:17,44,Missed FG
11,4,10:40,KAN 7,3,1:58,7,Punt
12,4,8:42,ATL 41,11,4:49,40,Downs
13,4,1:07,KAN 7,1,0:06,0,Interception
14,4,1:01,KAN 14,3,1:01,16,End of Game
