#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:53,GNB 6,3,1:35,8,Punt
2,1,5:44,GNB 23,7,3:35,35,Punt
3,1,0:02,GNB 45,3,0:50,-19,Punt
4,2,11:38,GNB 22,4,1:27,15,Punt
5,2,7:24,GNB 44,4,2:28,12,Punt
6,2,3:45,NYG 38,3,1:25,38,Touchdown
7,2,1:38,GNB 20,8,1:38,80,Touchdown
8,3,15:00,GNB 29,3,2:14,8,Punt
9,3,10:10,GNB 10,7,4:09,31,Downs
10,3,5:16,GNB 37,4,2:23,63,Touchdown
11,3,1:50,NYG 37,5,1:29,23,Field Goal
12,4,14:33,GNB 20,10,5:14,80,Touchdown
13,4,8:31,GNB 45,9,5:48,55,Touchdown
14,4,0:16,NYG 29,1,0:16,-1,End of Game
