Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dwayne Harris,NYG,2,55,27.5,0,31,3,4,1.3,0,3
Odell Beckham Jr.,NYG,2,48,24.0,0,24,0,0,,0,0
Bobby Rainey,NYG,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Micah Hyde,GNB,0,0,,0,0,5,50,10.0,0,23
Jeff Janis,GNB,3,77,25.7,0,33,0,0,,0,0
Christine Michael,GNB,1,31,31.0,0,31,0,0,,0,0
