Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,5:24,2,7,DET 44,0,0,Aaron Rodgers pass incomplete deep middle intended for Donald Lee,2.320,1.620
1,5:18,3,7,DET 44,0,0,Aaron Rodgers pass complete short right to James Jones for 8 yards (tackle by Brian Kelly),1.620,3.180
1,4:29,1,10,DET 36,0,0,"Penalty on Aaron Rodgers: Delay of Game, 5 yards (no play)",3.180,2.850
1,4:10,1,15,DET 41,0,0,Aaron Rodgers pass complete short right to Greg Jennings for 12 yards (tackle by Daniel Bullocks),2.850,3.580
1,3:32,2,3,DET 29,0,0,Kregg Lumpkin left end for 19 yards (tackle by Daniel Bullocks),3.580,4.910
1,2:58,1,10,DET 10,0,0,Ryan Grant right tackle for 1 yard (tackle by Alex Lewis),4.910,4.380
1,2:18,2,9,DET 9,0,0,Aaron Rodgers pass incomplete short left intended for John Kuhn,4.380,3.360
1,2:14,3,9,DET 9,6,0,"Aaron Rodgers pass complete short right to James Jones for 9 yards, touchdown",3.360,7.000
1,,,,DET 2,7,0,Mason Crosby kicks extra point good,0.000,0.000
1,,,,GNB 30,7,0,"Mason Crosby kicks off 67 yards, returned by Brandon Middleton for 28 yards (tackle by Tory Humphrey)",0.000,1.000
1,1:59,1,10,DET 31,7,0,Jon Kitna pass complete short left to Casey Fitzsimmons for 11 yards (tackle by A.J. Hawk),1.000,1.730
1,1:20,1,10,DET 42,7,0,Kevin Smith right tackle for 2 yards (tackle by Colin Cole),1.730,1.460
1,0:38,2,8,DET 44,7,0,Kevin Smith right end for 14 yards (tackle by Cullen Jenkins),1.460,2.790
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 42,7,0,Jon Kitna pass incomplete deep left intended for Roy E. Williams,2.790,2.240
2,14:54,2,10,GNB 42,7,0,Kevin Smith right tackle for no gain (tackle by Ryan Pickett),2.240,1.550
2,14:17,3,10,GNB 42,7,0,Jon Kitna pass incomplete short left intended for Calvin Johnson,1.550,0.460
2,14:12,4,10,GNB 42,7,0,"Nick Harris punts 25 yards, returned by Will Blackmon for 1 yard (tackle by Kalvin Pearson)",0.460,-0.040
2,14:02,1,10,GNB 18,7,0,Aaron Rodgers pass complete deep right to Greg Jennings for 62 yards (tackle by Daniel Bullocks),0.040,4.240
2,13:13,1,10,DET 20,7,0,Aaron Rodgers pass complete short right to Kregg Lumpkin for 12 yards (tackle by Daniel Bullocks),4.240,5.370
2,12:33,1,8,DET 8,7,0,Ryan Grant right tackle for 3 yards (tackle by Dewayne White),5.370,5.150
2,11:53,2,5,DET 5,7,0,Ryan Grant left tackle for 3 yards (tackle by Daniel Bullocks),5.150,4.950
2,11:11,3,2,DET 2,13,0,"Aaron Rodgers pass complete short left to Donald Driver for 2 yards, touchdown",4.950,7.000
2,,,,DET 2,14,0,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 30,14,0,"Mason Crosby kicks off 76 yards, touchback",0.000,0.280
2,11:07,1,10,DET 20,14,0,Jon Kitna pass complete short right to Jerome Felton for 3 yards (tackle by Brady Poppinga),0.280,0.140
2,10:26,2,7,DET 23,14,0,Kevin Smith right tackle for 4 yards (tackle by Ryan Pickett),0.140,-0.030
2,9:42,3,3,DET 27,14,0,Jon Kitna sacked by Aaron Kampman for -4 yards,-0.030,-1.830
2,9:09,4,7,DET 23,14,0,Nick Harris punts 40 yards,-1.830,-1.400
2,9:01,1,10,GNB 37,14,0,Aaron Rodgers pass complete deep middle to Donald Lee for 26 yards (tackle by Paris Lenon),1.400,3.120
2,8:20,1,10,DET 37,14,0,Ryan Grant up the middle for 1 yard (tackle by Langston Moore),3.120,2.710
2,7:37,2,9,DET 36,14,0,Aaron Rodgers pass complete short middle to Greg Jennings for 7 yards (tackle by Dwight Smith),2.710,2.940
2,6:53,3,2,DET 29,20,0,"Aaron Rodgers pass complete deep right to Jordy Nelson for 29 yards, touchdown",2.940,7.000
2,,,,DET 2,21,0,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 30,21,0,"Mason Crosby kicks off 78 yards, touchback",0.000,0.280
2,6:47,1,10,DET 20,21,0,"Jon Kitna pass complete short left to Roy E. Williams for 27 yards (tackle by Nick Collins). Penalty on Roy E. Williams: Offensive Pass Interference, 10 yards (no play)",0.280,-0.760
2,6:21,1,20,DET 10,21,0,"Kevin Smith left tackle for 2 yards (tackle by Nick Collins and Ryan Pickett). Penalty on Mike Montgomery: Defensive Offside, 5 yards (no play)",-0.760,-0.310
2,5:59,1,15,DET 15,21,0,Jon Kitna pass incomplete deep right intended for Roy E. Williams (defended by Al Harris),-0.310,-1.070
2,5:53,2,15,DET 15,21,0,Jon Kitna pass complete short right to Casey Fitzsimmons for 5 yards (tackle by Atari Bigby),-1.070,-0.960
2,5:09,3,10,DET 20,21,0,Jon Kitna sacked by Aaron Kampman and Kabeer Gbaja-Biamila for 0 yards,-0.960,-2.030
2,4:26,4,10,DET 20,21,0,"Nick Harris punts 42 yards, returned by Will Blackmon for 26 yards (tackle by John Owens). Penalty on Aaron Rouse: Offensive Holding, 10 yards, Penalty on Tory Humphrey: Illegal Block Above the Waist (Declined)",-2.030,-1.000
2,4:11,1,10,GNB 31,21,0,Ryan Grant right end for 1 yard (tackle by Shaun Cody),1.000,0.600
2,3:34,2,9,GNB 32,21,0,Aaron Rodgers pass complete short right to James Jones for 4 yards,0.600,0.430
2,2:48,3,5,GNB 36,21,0,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,0.430,-0.980
2,2:39,4,5,GNB 36,21,0,"Derrick Frost punts 43 yards, muffed catch by Mike Furrey, recovered by Marcus Thomas and returned for no gain",-0.980,-0.480
2,2:29,1,10,DET 23,21,0,Jon Kitna pass complete short right to Shaun McDonald for 4 yards (tackle by Will Blackmon),0.480,0.470
2,2:03,2,6,DET 27,21,0,Jon Kitna pass complete short left to Kevin Smith for 3 yards (tackle by Tramon Williams),0.470,0.170
2,1:56,3,3,DET 30,21,0,Jon Kitna pass complete short middle to Mike Furrey for 14 yards (tackle by Will Blackmon),0.170,1.860
2,1:34,1,10,DET 44,21,0,"Jon Kitna pass complete short right to Mike Furrey for 4 yards (tackle by Charles Woodson). Penalty on DET: Illegal Shift, 5 yards (no play)",1.860,1.530
2,1:29,1,15,DET 39,21,0,Jon Kitna pass complete short left to Kevin Smith for 12 yards (tackle by Nick Barnett),1.530,2.260
2,1:21,2,3,GNB 49,21,0,Jon Kitna pass complete short left to Roy E. Williams for 9 yards (tackle by Al Harris),2.260,2.920
2,1:14,,,,21,0,Timeout #1 by Detroit Lions,0.000,2.920
2,1:14,1,10,GNB 40,21,0,Jon Kitna pass incomplete short right intended for Kevin Smith,2.920,2.370
2,1:09,2,10,GNB 40,21,0,Jon Kitna pass complete short middle to Calvin Johnson for 22 yards (tackle by Charles Woodson),2.370,4.370
2,0:57,,,,21,0,Timeout #2 by Detroit Lions,0.000,4.370
2,0:57,1,10,GNB 18,21,0,Jon Kitna pass complete short middle to Mike Furrey for 8 yards (tackle by Will Blackmon),4.370,5.230
2,0:35,2,2,GNB 10,21,0,Jon Kitna pass incomplete short right intended for Shaun McDonald,5.230,4.510
2,0:27,3,2,GNB 10,21,0,"Kevin Smith left tackle for 3 yards (tackle by Aaron Kampman). Penalty on Jeff Backus: Offensive Holding, 10 yards (no play)",4.510,2.870
2,0:22,3,12,GNB 20,21,0,Jon Kitna pass incomplete deep middle intended for Mike Furrey,2.870,2.120
2,0:17,,,,21,0,Timeout #1 by Green Bay Packers,0.000,2.120
2,0:17,4,12,GNB 20,21,3,Jason Hanson 38 yard field goal good,2.120,3.000
2,,,,DET 30,21,3,Jason Hanson kicks off 58 yards,0.000,1.600
2,0:14,1,10,GNB 40,21,3,"Penalty on Tony Moll: False Start, 5 yards (no play)",1.600,1.270
2,0:14,1,15,GNB 35,21,3,Aaron Rodgers pass complete short right to Donald Lee for 1 yard (tackle by Dwight Smith),1.270,0.510
2,0:08,2,14,GNB 36,21,3,Aaron Rodgers left tackle for 13 yards,0.510,1.550
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,21,3,"Mason Crosby kicks off 70 yards, returned by Brandon Middleton for 26 yards (tackle by Tramon Williams)",0.000,0.670
3,14:52,1,10,DET 26,21,3,Kevin Smith right end for 2 yards (tackle by Cullen Jenkins),0.670,0.400
3,14:17,2,8,DET 28,21,3,Jon Kitna pass complete short right to Calvin Johnson for 8 yards (tackle by Tramon Williams),0.400,1.330
3,13:40,1,10,DET 36,21,3,Kevin Smith right tackle for 6 yards (tackle by Johnny Jolly),1.330,1.600
3,12:59,2,4,DET 42,21,3,Kevin Smith left tackle for 4 yards (tackle by Brady Poppinga),1.600,1.990
3,12:20,1,10,DET 46,21,3,Jon Kitna pass incomplete deep right intended for Shaun McDonald (defended by Al Harris),1.990,1.450
3,12:13,2,10,DET 46,21,3,Jon Kitna pass complete short left to Roy E. Williams for 23 yards (tackle by Aaron Rouse),1.450,3.510
3,11:51,1,10,GNB 31,21,3,Jon Kitna pass incomplete deep middle intended for Roy E. Williams,3.510,2.970
3,11:43,2,10,GNB 31,21,3,Jon Kitna pass incomplete short right intended for Shaun McDonald,2.970,2.280
3,11:38,3,10,GNB 31,21,3,Jon Kitna pass incomplete short middle intended for Calvin Johnson (defended by Charles Woodson),2.280,1.320
3,11:32,4,10,GNB 31,21,6,Jason Hanson 49 yard field goal good,1.320,3.000
3,,,,DET 30,21,6,"Jason Hanson kicks off 75 yards, returned by Will Blackmon for 27 yards (tackle by Ryan Nece)",0.000,0.410
3,11:19,1,10,GNB 22,21,6,"Aaron Rodgers for no gain. Aaron Rodgers fumbles, recovered by Aaron Rodgers at GNB-20",0.410,-0.400
3,10:49,2,12,GNB 20,21,6,Ryan Grant right end for 5 yards (tackle by Daniel Bullocks),-0.400,-0.430
3,10:10,3,7,GNB 25,21,6,Aaron Rodgers left end for 9 yards (tackle by Cory Redding),-0.430,1.200
,,,,,,,"DET challenged the runner was in bounds ruling, and the play was upheld.",,
3,9:45,1,10,GNB 34,21,6,"Aaron Rodgers sacked by Dewayne White for -5 yards. Aaron Rodgers fumbles (forced by Dewayne White), recovered by Dewayne White at GNB-30 (tackle by Chad Clifton)",1.200,-3.580
3,9:37,1,10,GNB 30,21,6,Kevin Smith left tackle for 2 yards (tackle by Ryan Pickett and Colin Cole),3.580,3.300
3,8:59,2,8,GNB 28,21,6,Jon Kitna sacked by A.J. Hawk for -7 yards,3.300,1.680
3,8:26,3,15,GNB 35,21,6,Jon Kitna pass incomplete short middle intended for Mike Furrey (defended by Charles Woodson),1.680,0.970
3,8:20,4,15,GNB 35,21,9,Jason Hanson 53 yard field goal good,0.970,3.000
3,,,,DET 30,21,9,"Jason Hanson kicks off 71 yards, returned by Will Blackmon for 29 yards (tackle by Ryan Nece)",0.000,0.810
3,8:08,1,10,GNB 28,21,9,Ryan Grant right tackle for 5 yards (tackle by Alex Lewis),0.810,0.940
3,7:34,2,5,GNB 33,21,9,Ryan Grant right tackle for 1 yard (tackle by Jared DeVries and Chartric Darby),0.940,0.370
3,6:52,3,4,GNB 34,21,9,Aaron Rodgers pass complete short right to James Jones for 8 yards (tackle by Brian Kelly),0.370,1.730
3,6:12,1,10,GNB 42,21,9,Brandon Jackson right end for 10 yards (tackle by Paris Lenon),1.730,2.390
3,5:33,1,10,DET 48,21,9,Brandon Jackson left end for 7 yards (tackle by Daniel Bullocks),2.390,2.790
3,4:52,2,3,DET 41,21,9,Aaron Rodgers pass complete short right to Donald Driver for 10 yards,2.790,3.510
3,4:16,1,10,DET 31,21,9,Aaron Rodgers pass incomplete short right intended for James Jones,3.510,2.970
3,4:12,2,10,DET 31,21,9,Aaron Rodgers pass incomplete short middle intended for Brandon Jackson,2.970,2.280
3,4:07,3,10,DET 31,21,9,"Penalty on Langston Moore: Neutral Zone Infraction, 5 yards (no play)",2.280,2.940
3,4:07,3,5,DET 26,21,9,Aaron Rodgers pass complete short left to Donald Driver for 17 yards,2.940,5.140
3,3:29,1,9,DET 9,21,9,Ryan Grant left end for 2 yards (tackle by Shaun Cody and Alex Lewis),5.140,4.760
3,2:48,2,7,DET 7,21,9,Aaron Rodgers pass incomplete short left intended for James Jones,4.760,3.810
3,2:38,3,7,DET 7,21,9,Aaron Rodgers pass incomplete short left intended for Donald Driver (defended by Leigh Bodden),3.810,2.970
3,2:32,4,7,DET 7,24,9,Mason Crosby 25 yard field goal good,2.970,3.000
3,,,,GNB 30,24,9,"Mason Crosby kicks off 68 yards, returned by Brandon Middleton for 25 yards (tackle by Brandon Chillar)",0.000,0.740
3,2:22,1,10,DET 27,24,9,Jon Kitna sacked by Cullen Jenkins for -8 yards,0.740,-0.940
3,1:57,2,18,DET 19,24,9,Jon Kitna pass incomplete short right intended for Shaun McDonald,-0.940,-1.650
3,1:51,3,18,DET 19,24,9,Jon Kitna pass incomplete deep left intended for Mike Furrey,-1.650,-2.140
3,1:41,4,18,DET 19,24,9,Nick Harris punts 31 yards,-2.140,-2.260
3,1:33,1,10,,24,9,Ryan Grant right end for -3 yards (tackle by Ikaika Alama-Francis),2.260,1.310
3,0:51,2,13,GNB 47,24,9,Aaron Rodgers pass complete short left to Donald Driver for 5 yards (tackle by Leigh Bodden),1.310,1.290
3,0:11,3,8,DET 48,24,9,Aaron Rodgers pass incomplete short left intended for James Jones (defended by Leigh Bodden). Penalty on Chad Clifton: Offensive Holding (Declined),1.290,0.070
3,0:05,4,8,DET 48,24,9,"Derrick Frost punts 48 yards, touchback",0.070,-0.280
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 20,24,9,Rudi Johnson right tackle for 2 yards (tackle by A.J. Hawk),0.280,0.000
4,14:27,2,8,DET 22,24,9,Jon Kitna pass complete deep left to Casey Fitzsimmons for 16 yards (tackle by A.J. Hawk),0.000,1.470
4,14:03,1,10,DET 38,24,9,"Jon Kitna pass incomplete deep left intended for Roy E. Williams. Penalty on Al Harris: Defensive Pass Interference, 17 yards (no play)",1.470,2.590
4,13:56,1,10,GNB 45,24,9,Jon Kitna pass complete short left to Shaun McDonald for 7 yards,2.590,2.990
4,13:25,2,3,GNB 38,24,15,"Jon Kitna pass complete deep right to Calvin Johnson for 38 yards, touchdown",2.990,7.000
4,,,,GNB 2,24,16,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,24,16,"Jason Hanson kicks off 71 yards, returned by Will Blackmon for 42 yards (tackle by Ikaika Alama-Francis). Penalty on Jarrett Bush: Illegal Block Above the Waist, 10 yards",0.000,-0.380
4,13:08,1,10,GNB 10,24,16,Aaron Rodgers pass incomplete short right intended for Greg Jennings,-0.380,-0.780
4,13:05,2,10,GNB 10,24,16,Aaron Rodgers pass complete short left to Donald Driver for 1 yard (tackle by Langston Moore),-0.780,-1.300
4,12:21,3,9,GNB 11,24,16,Aaron Rodgers up the middle for 3 yards (tackle by Ernie Sims),-1.300,-2.470
4,11:44,4,6,GNB 14,24,18,"Derrick Frost for no gain. Derrick Frost fumbles, safety",-2.470,-2.000
4,,,,GNB 20,24,18,"Derrick Frost kicks off 44 yards, returned by Langston Moore for no gain",0.000,1.930
4,11:37,1,10,DET 45,24,18,Jon Kitna pass complete short right to Roy E. Williams for 16 yards (tackle by Al Harris),1.930,2.980
4,10:56,1,10,GNB 39,24,18,"Rudi Johnson left tackle for 2 yards (tackle by Brady Poppinga and Ryan Pickett). Penalty on Jeff Backus: Offensive Holding, 10 yards (no play)",2.980,2.320
4,10:38,1,20,GNB 49,24,18,Jon Kitna pass complete short right to Calvin Johnson for 6 yards (tackle by Tramon Williams),2.320,1.900
4,9:58,2,14,GNB 43,24,18,Jon Kitna pass incomplete short left intended for Mike Furrey,1.900,1.220
4,9:52,3,14,GNB 43,24,18,Jon Kitna pass incomplete short left intended for Calvin Johnson (defended by Al Harris),1.220,0.400
4,9:45,4,14,GNB 43,24,18,"Nick Harris punts 34 yards, fair catch by Will Blackmon",0.400,0.380
4,9:38,1,10,GNB 9,24,18,Ryan Grant right tackle for -2 yards (tackle by Cory Redding),-0.380,-0.930
4,8:55,2,12,GNB 7,24,18,Aaron Rodgers pass complete short middle to Kregg Lumpkin for 8 yards (tackle by Dwight Smith),-0.930,-0.720
4,8:13,3,4,GNB 15,24,18,Aaron Rodgers pass incomplete deep middle intended for Greg Jennings (defended by Leigh Bodden),-0.720,-2.440
4,8:02,4,4,GNB 15,24,18,"Derrick Frost punts 52 yards, returned by Mike Furrey for 20 yards (tackle by Brandon Chillar)",-2.440,-2.460
4,7:51,1,10,GNB 47,24,24,"Jon Kitna pass complete short right to Calvin Johnson for 47 yards, touchdown",2.460,7.000
4,,,,GNB 2,24,25,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,24,25,"Jason Hanson kicks off 76 yards, touchback",0.000,0.280
4,7:41,1,10,GNB 20,24,25,Brandon Jackson right end for 2 yards (tackle by Paris Lenon and Dewayne White),0.280,0.000
4,7:05,2,8,GNB 22,24,25,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",0.000,-0.790
4,6:35,2,13,GNB 17,24,25,Aaron Rodgers pass complete short middle to Greg Jennings for 60 yards (tackle by Daniel Bullocks),-0.790,4.040
4,6:18,1,10,DET 23,24,25,Brandon Jackson left tackle for 2 yards (tackle by Dwight Smith),4.040,3.770
4,5:34,2,8,DET 21,24,25,Aaron Rodgers pass incomplete short left intended for James Jones (defended by Paris Lenon),3.770,3.070
4,5:28,3,8,DET 21,24,25,Aaron Rodgers pass incomplete short right intended for Brandon Jackson,3.070,2.060
4,5:21,4,8,DET 21,27,25,Mason Crosby 39 yard field goal good,2.060,3.000
4,,,,GNB 30,27,25,"Mason Crosby kicks off 75 yards, touchback",0.000,0.280
4,5:17,1,10,DET 20,27,25,Jon Kitna pass incomplete deep right intended for Calvin Johnson is intercepted by Charles Woodson at DET-40,0.280,-2.920
4,5:10,1,10,DET 40,27,25,Brandon Jackson right end for 12 yards (tackle by Alex Lewis),2.920,3.710
4,4:26,1,10,DET 28,27,25,Aaron Rodgers pass complete short right to Donald Driver for 9 yards (tackle by Paris Lenon),3.710,4.420
4,3:44,2,1,DET 19,27,25,Aaron Rodgers pass incomplete deep right intended for Greg Jennings,4.420,3.720
4,3:37,3,1,DET 19,33,25,"Brandon Jackson right end for 19 yards, touchdown",3.720,7.000
4,,,,DET 2,34,25,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,34,25,"Mason Crosby kicks off 64 yards, returned by Brandon Middleton for 25 yards (tackle by Tracy White)",0.000,1.000
4,3:22,1,10,DET 31,34,25,Jon Kitna pass complete short left to Shaun McDonald for 9 yards (tackle by Al Harris),1.000,1.680
4,3:14,2,1,DET 40,40,25,"Jon Kitna pass incomplete short right intended for Mike Furrey is intercepted by Charles Woodson at DET-41 and returned for 41 yards, touchdown",1.680,-7.000
4,,,,DET 2,41,25,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,41,25,"Mason Crosby kicks off 70 yards, returned by Brandon Middleton for 17 yards (tackle by Aaron Rouse)",0.000,-0.060
4,3:03,1,10,DET 17,41,25,Jon Kitna pass complete short left to Shaun McDonald for 7 yards (tackle by Will Blackmon),-0.060,0.480
4,2:41,2,3,DET 24,41,25,Jon Kitna pass incomplete deep middle intended for Shaun McDonald,0.480,-0.370
4,2:33,3,3,DET 24,41,25,Jon Kitna right end for 7 yards,-0.370,1.000
4,2:15,1,10,DET 31,47,25,"Jon Kitna pass incomplete short middle intended for Calvin Johnson is intercepted by Nick Collins at DET-42 and returned for 42 yards, touchdown",1.000,-7.000
4,,,,DET 2,48,25,Mason Crosby kicks extra point good,0.000,0.000
4,,,,GNB 30,48,25,"Mason Crosby kicks off 70 yards, returned by Brandon Middleton for 22 yards (tackle by Mike Montgomery)",0.000,0.410
4,2:00,1,10,DET 22,48,25,Dan Orlovsky pass complete short left to Kevin Smith for 3 yards (tackle by Al Harris),0.410,0.270
4,1:36,2,7,DET 25,48,25,Dan Orlovsky pass incomplete short left intended for Calvin Johnson (defended by Al Harris),0.270,-0.430
4,1:33,3,7,DET 25,48,25,Dan Orlovsky pass incomplete short left intended for Shaun McDonald,-0.430,-1.700
4,1:28,4,7,DET 25,48,25,Dan Orlovsky pass complete short middle to Kevin Smith for 3 yards (tackle by Nick Barnett),-1.700,-3.710
4,1:19,1,10,DET 28,48,25,Matt Flynn kneels for -1 yards,3.710,3.030
4,0:40,2,11,DET 29,48,25,Matt Flynn kneels for -1 yards,3.030,2.210
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
