#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 21,7,4:13,12,Punt
2,1,9:17,BAL 43,8,3:32,22,Field Goal
3,1,4:02,DEN 8,5,2:23,18,Punt
4,2,14:15,DEN 14,3,1:53,2,Downs
5,2,10:25,DEN 24,6,3:46,33,Punt
6,2,1:57,DEN 35,2,0:31,3,Interception
7,2,0:18,DEN 38,3,0:18,23,Missed FG
8,3,13:06,DEN 38,11,4:22,62,Touchdown
9,3,7:41,DEN 11,6,2:06,15,Punt
10,3,4:04,DEN 29,6,2:40,71,Touchdown
11,4,14:48,BAL 39,3,0:40,13,Interception
12,4,13:00,DEN 32,6,2:41,36,Interception
13,4,6:45,DEN 38,7,2:03,62,Touchdown
14,4,3:36,DEN 33,8,1:46,41,Missed FG
