0,1
Game Info,Game Info
Won Toss,Chargers
Roof,outdoors
Surface,grass
Duration,2:46
Attendance,61500
Weather,"57 degrees, relative humidity 96%, no wind, wind chill 0"
Vegas Line,Chicago Bears -1.0
Over/Under,39.0 (under)
