Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,4:08,1,15,BUF 44,3,0,Tyrod Taylor pass complete short right to Robert Woods for 12 yards (tackle by Josh Mauga),1.860,2.590
1,3:44,2,3,KAN 44,3,0,"Tyrod Taylor pass complete short left to Jerome Felton for 12 yards (tackle by Eric Berry). Penalty on Karlos Williams: Illegal Block Above the Waist, 10 yards",2.590,2.860
1,3:18,2,1,KAN 42,3,0,Karlos Williams right end for 2 yards (tackle by Frank Zombo),2.860,2.920
1,2:36,1,10,KAN 40,3,0,Tyrod Taylor pass incomplete deep left intended for Charles Clay,2.920,2.370
1,2:27,2,10,KAN 40,3,0,Tyrod Taylor left tackle for 7 yards (tackle by Josh Mauga),2.370,2.610
1,1:46,3,3,KAN 33,3,0,Tyrod Taylor pass complete short middle to Robert Woods for 5 yards (tackle by Josh Mauga),2.610,3.710
1,1:10,1,10,KAN 28,9,0,"Tyrod Taylor pass complete deep left to Sammy Watkins for 28 yards, touchdown",3.710,7.000
1,1:10,,,KAN 28,10,0,Dan Carpenter kicks extra point good,0.000,0.000
1,1:10,,,BUF 35,10,0,"Jordan Gay kicks off 66 yards, returned by Knile Davis for 25 yards (tackle by Jordan Gay)",0.000,-0.540
1,0:57,1,10,KAN 24,10,0,Spencer Ware middle for 3 yards (tackle by Nigel Bradham),0.540,0.400
1,0:18,2,7,KAN 27,10,0,Spencer Ware right end for 6 yards (tackle by Ronald Darby),0.400,0.500
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,KAN 33,10,0,Alex Smith pass incomplete short right intended for Travis Kelce (defended by Bacarri Rambo),0.500,-1.180
2,14:56,4,1,KAN 33,10,0,Dustin Colquitt punts 39 yards,-1.180,-0.810
2,14:45,1,10,BUF 28,10,0,LeSean McCoy middle for 9 yards (tackle by Ron Parker),0.810,1.480
2,14:12,2,1,BUF 37,10,0,LeSean McCoy middle for 2 yards (tackle by Tamba Hali),1.480,1.530
2,13:35,1,10,BUF 39,10,0,"Tyrod Taylor pass incomplete short right intended for Sammy Watkins (defended by Marcus Peters). Penalty on Seantrel Henderson: Offensive Holding, 10 yards (no play)",1.530,0.870
2,13:25,1,20,BUF 29,10,0,Tyrod Taylor pass complete short right to Robert Woods for 8 yards (tackle by Marcus Peters),0.870,0.720
2,12:53,2,12,BUF 37,10,0,"Tyrod Taylor pass incomplete deep right intended for Sammy Watkins. Penalty on Marcus Peters: Defensive Holding, 5 yards (no play)",0.720,1.730
2,12:47,1,10,BUF 42,10,0,LeSean McCoy right guard for 3 yards (tackle by Ron Parker),1.730,1.590
2,12:05,2,7,BUF 45,10,0,"LeSean McCoy right end for 5 yards (tackle by Ron Parker). Penalty on Jaye Howard: Defensive Offside, 5 yards (no play)",1.590,2.270
2,11:46,2,2,,10,0,Anthony Dixon middle for 6 yards (tackle by Tamba Hali),2.270,2.650
2,11:07,1,10,KAN 44,10,0,LeSean McCoy middle for no gain (tackle by Derrick Johnson),2.650,2.110
2,10:27,2,10,KAN 44,10,0,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins (defended by Sean Smith),2.110,2.110
2,10:21,2,10,KAN 44,10,0,Timeout #1 by Buffalo Bills,2.110,1.420
2,10:21,3,10,KAN 44,10,0,Tyrod Taylor pass incomplete short left intended for Robert Woods,1.420,0.330
2,10:14,4,10,KAN 44,10,0,"Colton Schmidt punts 44 yards, touchback",0.330,-0.280
2,10:07,1,10,KAN 20,10,0,Spencer Ware middle for 16 yards (tackle by Bacarri Rambo),0.280,1.330
2,9:32,1,10,KAN 36,10,0,Spencer Ware right guard for 12 yards (tackle by Corey Graham and Ronald Darby),1.330,2.130
2,8:58,1,10,KAN 48,10,0,Albert Wilson left end for 8 yards (tackle by Leodis McKelvin),2.130,2.660
2,8:29,2,2,BUF 44,10,0,Spencer Ware middle for 4 yards (tackle by Marcell Dareus),2.660,2.920
2,7:44,1,10,BUF 40,10,0,Alex Smith pass complete deep right to Jeremy Maclin for 37 yards (tackle by Mario Butler),2.920,6.510
2,7:01,1,3,BUF 3,10,6,"Spencer Ware middle for 3 yards, touchdown",6.510,7.000
2,7:01,,,BUF 3,10,7,Cairo Santos kicks extra point good,0.000,0.000
2,7:01,,,KAN 35,10,7,"Cairo Santos kicks off 65 yards, returned by Marcus Thigpen for 25 yards (tackle by Tyvon Branch)",0.000,-0.610
2,6:49,1,10,BUF 25,10,7,LeSean McCoy right guard for 1 yard (tackle by Dontari Poe),0.610,0.200
2,6:17,2,9,BUF 26,10,7,Tyrod Taylor pass complete short left to Charles Clay for 9 yards (tackle by Jaye Howard),0.200,1.270
2,5:27,1,10,BUF 35,10,7,LeSean McCoy middle for 3 yards (tackle by Derrick Johnson),1.270,1.130
2,4:53,2,7,BUF 38,10,7,Tyrod Taylor pass complete short left to Sammy Watkins for 14 yards (tackle by Sean Smith),1.130,2.390
2,4:23,1,10,KAN 48,10,7,LeSean McCoy middle for 4 yards (tackle by Jaye Howard),2.390,2.390
2,3:43,2,6,KAN 44,10,7,Tyrod Taylor pass incomplete short right intended for Robert Woods,2.390,1.690
2,3:37,3,6,KAN 44,10,7,Tyrod Taylor pass complete deep left to Sammy Watkins for 33 yards (tackle by Ron Parker),1.690,4.840
2,3:04,1,10,KAN 11,10,7,Tyrod Taylor pass incomplete short right intended for Sammy Watkins,4.840,4.140
2,2:56,2,10,KAN 11,10,7,"LeSean McCoy middle for 3 yards (tackle by Dontari Poe). Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",4.140,2.940
2,2:35,2,20,KAN 21,16,7,"Tyrod Taylor pass complete deep left to Sammy Watkins for 21 yards, touchdown",2.940,7.000
2,2:35,,,KAN 21,16,7,Dan Carpenter kicks extra point no good,0.000,-1.000
2,2:35,,,BUF 35,16,7,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
2,2:27,1,10,KAN 20,16,7,Alex Smith pass complete short left to Jeremy Maclin for 14 yards (tackle by Stephon Gilmore),0.280,1.200
2,2:00,1,10,KAN 34,16,7,"Alex Smith pass incomplete deep middle intended for Jason Avant (defended by Bacarri Rambo). Penalty on Nickell Robey-Coleman: Defensive Pass Interference, 25 yards (no play)",1.200,2.850
2,1:54,1,10,BUF 41,16,13,"Alex Smith pass complete deep right to Jeremy Maclin for 41 yards, touchdown",2.850,7.000
2,1:54,,,BUF 41,16,14,Cairo Santos kicks extra point good,0.000,0.000
2,1:54,,,KAN 35,16,14,"Cairo Santos kicks off 58 yards, returned by Marcus Thigpen for 20 yards (tackle by Steven Nelson)",0.000,-0.740
2,1:42,1,10,BUF 27,16,14,Tyrod Taylor pass incomplete short right intended for Robert Woods (defended by Marcus Peters),0.740,0.200
2,1:38,2,10,BUF 27,16,14,Tyrod Taylor pass incomplete short right intended for Charles Clay,0.200,-0.490
2,1:33,3,10,BUF 27,16,14,Tyrod Taylor pass incomplete deep right intended for Robert Woods,-0.490,-1.570
2,1:27,4,10,BUF 27,16,14,"Colton Schmidt punts 44 yards, out of bounds",-1.570,-0.870
2,1:20,1,10,KAN 29,16,14,Alex Smith pass complete short left to Spencer Ware for 1 yard (tackle by Nigel Bradham),0.870,0.460
2,0:54,2,9,KAN 30,16,14,Alex Smith pass incomplete short right intended for Jeremy Maclin,0.460,-0.230
2,0:47,3,9,KAN 30,16,14,Alex Smith for 10 yards (tackle by Nigel Bradham),-0.230,-0.230
2,0:47,3,9,KAN 30,16,14,Timeout #2 by Kansas City Chiefs,-0.230,1.600
2,0:36,1,10,KAN 40,16,14,Alex Smith pass incomplete short right intended for Jason Avant,1.600,1.050
2,0:27,2,10,KAN 40,16,14,Alex Smith pass complete deep middle to Albert Wilson for 16 yards (tackle by Stephon Gilmore),1.050,1.050
2,0:20,2,10,KAN 40,16,14,Timeout #3 by Kansas City Chiefs,1.050,2.650
2,0:20,1,10,BUF 44,16,14,Alex Smith pass incomplete short right intended for Jeremy Maclin (defended by Stephon Gilmore),2.650,2.110
2,0:16,2,10,BUF 44,16,14,Alex Smith pass incomplete,2.110,1.420
2,0:11,3,10,BUF 44,16,14,Alex Smith right end for 8 yards (tackle by Nickell Robey-Coleman),1.420,1.420
2,0:04,3,10,BUF 44,16,14,Timeout #2 by Buffalo Bills,1.420,0.890
2,0:04,4,2,BUF 36,16,14,Cairo Santos 54 yard field goal no good,0.890,1.800
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,16,14,"Jordan Gay kicks off 65 yards, returned by Knile Davis for 36 yards (tackle by Jordan Gay)",0.000,1.330
3,14:53,1,10,KAN 36,16,14,Alex Smith pass complete short right to Travis Kelce for 5 yards (tackle by Corey Graham),1.330,1.470
3,14:16,2,5,KAN 41,16,14,Alex Smith pass complete short left to Albert Wilson for 9 yards (tackle by Stephon Gilmore),1.470,2.260
3,13:41,1,10,,16,14,"Spencer Ware middle for no gain (tackle by Marcell Dareus). Penalty on Laurent Duvernay-Tardif: Offensive Holding, 10 yards (no play)",2.260,1.600
3,13:18,1,20,KAN 40,16,14,Alex Smith pass complete short right to Jeremy Maclin for 9 yards (tackle by Stephon Gilmore),1.600,1.580
3,12:33,2,11,KAN 49,16,14,Alex Smith pass complete deep left to Jeremy Maclin for 32 yards (tackle by Stephon Gilmore),1.580,4.310
3,11:52,1,10,BUF 19,16,14,Alex Smith left end for 4 yards (tackle by IK Enemkpali),4.310,4.350
3,11:21,2,6,BUF 15,16,20,"Alex Smith pass complete short middle to Travis Kelce for 15 yards, touchdown",4.350,7.000
3,11:21,,,BUF 15,16,21,Cairo Santos kicks extra point good,0.000,0.000
3,11:21,,,KAN 35,16,21,"Cairo Santos kicks off 72 yards, touchback. Penalty on Dezman Moses: Offside on Free Kick, 5 yards (no play)",0.000,0.000
3,11:21,,,KAN 30,16,21,"Cairo Santos kicks off 65 yards, returned by Marcus Thigpen for 20 yards (tackle by Daniel Sorensen)",0.000,-0.610
3,11:09,1,10,BUF 25,16,21,LeSean McCoy left end for 10 yards (tackle by Derrick Johnson),0.610,1.270
3,10:40,1,10,BUF 35,16,21,Tyrod Taylor pass complete short right to Charles Clay for 4 yards (tackle by Ron Parker),1.270,1.260
3,10:01,2,6,BUF 39,16,21,Tyrod Taylor pass incomplete short right intended for Robert Woods,1.260,0.560
,,,,,,,"BUF challenged the incomplete pass ruling, and the play was upheld.",,
3,9:50,3,6,BUF 39,16,21,"Tyrod Taylor sacked by Tamba Hali for -8 yards. Tyrod Taylor fumbles (forced by Tamba Hali), recovered by Dontari Poe at BUF-34 (tackle by Richie Incognito)",0.560,-3.310
3,9:42,1,10,BUF 34,16,21,Spencer Ware middle for 5 yards (tackle by Bacarri Rambo),3.310,3.450
3,9:04,2,5,BUF 29,16,21,Alex Smith pass complete short left to Spencer Ware for -2 yards (tackle by Nigel Bradham),3.450,2.480
3,8:18,3,7,BUF 31,16,21,Alex Smith pass incomplete deep middle intended for Chris Conley,2.480,1.320
3,8:12,4,7,BUF 31,16,24,Cairo Santos 49 yard field goal good,1.320,3.000
3,8:12,,,KAN 35,16,24,"Cairo Santos kicks off 66 yards, returned by Marcus Thigpen for 31 yards (tackle by Tyvon Branch)",0.000,-0.940
3,8:01,1,10,BUF 30,16,24,Tyrod Taylor left end for 15 yards (tackle by Josh Mauga),0.940,1.930
3,7:33,1,10,BUF 45,16,24,LeSean McCoy middle for -4 yards (tackle by Derrick Johnson),1.930,0.840
3,6:55,2,14,BUF 41,16,24,Tyrod Taylor pass incomplete deep left intended for Sammy Watkins,0.840,0.170
3,6:49,3,14,BUF 41,16,24,Tyrod Taylor pass complete short right to Chris Hogan for 9 yards (tackle by Marcus Peters),0.170,-0.060
3,6:49,4,5,,16,24,"Penalty on Demetrius Harris: Neutral Zone Infraction, 5 yards (no play)",-0.060,2.590
3,5:57,1,10,KAN 45,16,24,LeSean McCoy right end for 12 yards (tackle by Eric Berry),2.590,3.380
3,5:15,1,10,KAN 33,16,24,LeSean McCoy right end for 4 yards (tackle by Frank Zombo),3.380,3.380
3,4:32,2,6,KAN 29,16,24,Anthony Dixon left end for 2 yards (tackle by Sean Smith),3.380,2.940
3,3:56,3,4,KAN 27,16,24,"Penalty on Tyrod Taylor: Delay of Game, 5 yards (no play)",2.940,2.280
3,3:39,3,9,KAN 32,16,24,"Tyrod Taylor pass complete short left to Chris Hogan for 12 yards (tackle by Ron Parker). Penalty on Jaye Howard: Roughing the Passer, 10 yards, Penalty on Marcus Peters: Defensive Holding (Declined)",2.280,4.910
3,3:15,1,10,KAN 10,22,24,"Tyrod Taylor pass complete short right to LeSean McCoy for 10 yards, touchdown",4.910,7.000
3,3:15,1,,KAN 10,22,24,"Two Point Attempt: Tyrod Taylor, conversion fails",4.910,-1.000
3,3:15,,,BUF 35,22,24,"Jordan Gay kicks off 65 yards, returned by Knile Davis for 21 yards (tackle by Duke Williams)",0.000,-0.340
3,3:04,1,10,KAN 21,22,24,Spencer Ware middle for 5 yards (tackle by Preston Brown),0.340,0.480
3,2:30,2,5,KAN 26,22,24,Alex Smith middle for 3 yards (tackle by Corey Graham),0.480,0.170
3,1:48,3,2,KAN 29,22,24,Alex Smith pass complete short middle to Travis Kelce for 38 yards (tackle by Corey Graham),0.170,3.380
3,1:10,1,10,BUF 33,22,24,Spencer Ware middle for -1 yards (tackle by Marcell Dareus),3.380,2.700
3,0:31,2,11,BUF 34,22,24,Alex Smith pass incomplete short right intended for Travis Kelce (defended by Ronald Darby),2.700,2.010
3,0:26,3,11,BUF 34,22,24,Alex Smith middle for 11 yards (tackle by Ronald Darby),2.010,4.040
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 23,22,24,Spencer Ware middle for 3 yards (tackle by Marcell Dareus),4.040,3.900
4,14:21,2,7,BUF 20,22,24,Alex Smith sacked by A.J. Tarpley for 0 yards,3.900,3.200
4,13:50,3,7,BUF 20,22,24,Alex Smith pass complete short left to Jeremy Maclin for no gain,3.200,2.120
4,13:05,4,7,BUF 20,22,27,Cairo Santos 38 yard field goal good,2.120,3.000
4,13:05,,,KAN 35,22,27,"Cairo Santos kicks off 65 yards, returned by Marcus Thigpen for 27 yards (tackle by Steven Nelson)",0.000,-0.740
4,12:54,1,10,BUF 27,22,27,Tyrod Taylor pass complete short right to Charles Clay for 15 yards (tackle by Josh Mauga),0.740,1.730
4,12:15,1,10,BUF 42,22,27,LeSean McCoy middle for 5 yards (tackle by Derrick Johnson),1.730,1.860
4,11:35,2,5,BUF 47,22,27,Tyrod Taylor left end for 10 yards (tackle by Josh Mauga),1.860,2.720
4,10:57,1,10,KAN 43,22,27,LeSean McCoy left end for 1 yard (tackle by Derrick Johnson and Frank Zombo),2.720,2.310
4,10:18,2,9,KAN 42,22,27,Tyrod Taylor pass incomplete short left intended for Chris Hogan (defended by Ron Parker),2.310,1.620
4,10:13,3,9,KAN 42,22,27,Tyrod Taylor pass incomplete short right intended for LeSean McCoy (defended by Marcus Peters),1.620,0.460
4,10:06,4,9,KAN 42,22,27,"Colton Schmidt punts 31 yards, fair catch by Frankie Hammond",0.460,0.370
4,10:01,1,10,KAN 11,22,27,Spencer Ware middle for 35 yards (tackle by Bacarri Rambo),-0.370,1.990
4,9:14,1,10,KAN 46,22,27,Alex Smith pass incomplete short left intended for Travis Kelce,1.990,1.450
4,9:07,2,10,KAN 46,22,27,Spencer Ware middle for 6 yards (tackle by Marcell Dareus),1.450,1.550
4,8:26,3,4,BUF 48,22,27,Alex Smith pass complete short right to Jeremy Maclin for 9 yards (tackle by Manny Lawson),1.550,2.980
4,8:00,1,10,BUF 39,22,27,Knile Davis middle for 1 yard (tackle by Jerry Hughes),2.980,2.580
4,8:00,2,9,BUF 38,22,27,Spencer Ware middle for 3 yards (tackle by Preston Brown),2.580,2.280
4,6:27,3,6,BUF 35,22,27,Alex Smith pass complete short right to Jeremy Maclin for 11 yards (tackle by Jerry Hughes),2.280,3.970
4,5:42,1,10,BUF 24,22,27,"Alex Smith pass incomplete short right intended for Albert Wilson. Penalty on Jerry Hughes: Roughing the Passer, 12 yards (no play)",3.970,4.780
4,5:38,1,10,BUF 12,22,27,"Spencer Ware middle for 8 yards (tackle by Jerry Hughes). Penalty on Laurent Duvernay-Tardif: Offensive Holding, 10 yards (no play)",4.780,4.110
4,5:17,1,20,BUF 22,22,27,Spencer Ware middle for 3 yards (tackle by Preston Brown),4.110,3.220
4,4:22,2,17,BUF 19,22,27,Alex Smith pass incomplete,3.220,2.610
4,4:19,3,17,BUF 19,22,27,Alex Smith pass complete short right to Albert Wilson for no gain,2.610,2.180
4,3:34,4,17,BUF 19,22,30,Cairo Santos 37 yard field goal good,2.180,3.000
4,3:34,,,KAN 35,22,30,"Cairo Santos kicks off 64 yards, returned by Marcus Thigpen for 18 yards (tackle by Daniel Sorensen). Penalty on Ron Brooks: Offensive Holding, 9 yards",0.000,0.380
4,3:25,1,10,BUF 10,22,30,Tyrod Taylor pass complete short left to LeSean McCoy for 4 yards (tackle by Derrick Johnson),-0.380,-0.460
4,3:19,2,6,BUF 14,22,30,Tyrod Taylor right end for 6 yards (tackle by Josh Mauga),-0.460,0.280
4,3:09,1,10,BUF 20,22,30,LeSean McCoy right end for no gain (tackle by Husain Abdullah),0.280,-0.270
4,2:39,2,10,BUF 20,22,30,Tyrod Taylor pass incomplete short middle intended for Chris Hogan,-0.270,-0.960
4,2:31,3,10,BUF 20,22,30,Tyrod Taylor pass complete short left to Charles Clay for 1 yard (tackle by Frank Zombo),-0.960,-0.960
4,2:16,3,10,BUF 20,22,30,Timeout #2 by Buffalo Bills,-0.960,-1.960
4,2:16,4,9,BUF 21,22,30,"Tyrod Taylor left end for 8 yards. Tyrod Taylor fumbles, recovered by Tyrod Taylor at BUF-20",-1.960,-3.640
,,,,,,,"BUF challenged the first down ruling, and the play was upheld.",,
4,2:07,1,10,BUF 29,22,30,Spencer Ware middle for 5 yards (tackle by Marcell Dareus),3.640,3.780
4,2:00,2,5,BUF 24,22,30,Spencer Ware middle for 2 yards (tackle by Manny Lawson),3.780,3.340
4,1:14,3,3,BUF 22,22,30,Spencer Ware middle for 4 yards (tackle by IK Enemkpali),3.340,4.370
4,0:27,1,10,BUF 18,22,30,Alex Smith kneels for -1 yards,4.370,3.670
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
