Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3,10:27,4,1,DEN 29,9,17,"Britton Colquitt punts 56 yards, returned by Antoine Cason for 9 yards (tackle by Von Miller)",-1.440,-0.540
3,10:14,1,10,SDG 24,9,17,Ryan Mathews up the middle for 5 yards (tackle by Elvis Dumervil),0.540,0.670
3,9:37,2,5,SDG 29,9,17,Ryan Mathews left end for 11 yards (tackle by Chris Harris),0.670,1.600
3,9:08,1,10,SDG 40,9,17,Ryan Mathews left tackle for 4 yards (tackle by Wesley Woodyard),1.600,1.590
3,8:32,2,6,SDG 44,9,17,Ryan Mathews right guard for 2 yards (tackle by D.J. Williams),1.590,1.160
3,7:51,3,4,SDG 46,9,17,"Philip Rivers sacked by Von Miller for -9 yards. Philip Rivers fumbles (forced by Von Miller), recovered by Wesley Woodyard at SDG-37 and returned for 12 yards (tackle by Malcom Floyd)",1.160,-3.910
3,7:41,1,10,SDG 25,9,17,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,3.910,3.360
3,7:35,2,10,SDG 25,9,17,Peyton Manning pass incomplete short left intended for Brandon Stokley (defended by Marcus Gilchrist),3.360,2.680
3,7:35,3,10,SDG 25,9,17,"Penalty on Shaun Phillips: Neutral Zone Infraction, 5 yards (no play)",2.680,0.000
3,7:31,,,,9,17,Timeout #1 by Denver Broncos,0.000,3.340
3,7:23,3,5,SDG 20,9,23,"Peyton Manning pass complete short left to Eric Decker for 20 yards, touchdown",3.340,7.000
3,7:23,,,SDG 2,9,24,Matt Prater kicks extra point good,0.000,0.000
3,7:23,,,DEN 35,9,24,"Britton Colquitt kicks off 65 yards, touchback",0.000,0.280
3,7:23,1,10,SDG 20,9,24,Ryan Mathews up the middle for 7 yards (tackle by Kevin Vickerson),0.280,0.680
3,6:40,2,3,SDG 27,9,24,Philip Rivers pass complete short left to Malcom Floyd for 10 yards (tackle by Wesley Woodyard),0.680,1.400
3,5:59,1,10,SDG 37,9,24,Philip Rivers pass complete short middle to Danario Alexander for 15 yards (tackle by Tony Carter and Wesley Woodyard),1.400,2.390
3,5:25,1,10,DEN 48,9,24,Philip Rivers pass incomplete short right intended for Danario Alexander,2.390,1.850
3,5:18,2,10,DEN 48,9,24,Philip Rivers pass incomplete deep left intended for Randy McMichael,1.850,1.160
3,5:11,3,10,DEN 48,9,24,Philip Rivers pass complete short left to Malcom Floyd for 15 yards (tackle by Champ Bailey),1.160,3.380
3,4:32,1,10,DEN 33,9,24,Ryan Mathews left end for 2 yards (tackle by Champ Bailey),3.380,3.110
3,3:52,2,8,DEN 31,9,24,Philip Rivers pass complete short left to Antonio Gates for 4 yards (tackle by Elvis Dumervil),3.110,2.940
3,3:08,3,4,DEN 27,9,24,Philip Rivers pass complete short left to Robert Meachem for 10 yards (tackle by Tony Carter),2.940,4.440
3,2:26,1,10,DEN 17,9,24,Philip Rivers pass complete short left to Ronnie Brown for 5 yards (tackle by Tony Carter),4.440,4.690
3,1:48,2,5,DEN 12,9,24,Ronnie Brown up the middle for 4 yards (tackle by Justin Bannan),4.690,4.800
3,1:03,3,1,DEN 8,15,24,"Philip Rivers pass complete short right to Danario Alexander for 8 yards, touchdown",4.800,7.000
3,1:03,,,DEN 2,16,24,"Nick Novak kicks extra point good. Penalty on Wesley Woodyard: Unnecessary Roughness, 15 yards",0.000,0.000
3,0:58,,,,16,24,"Nick Novak kicks off 47 yards, returned by Trindon Holliday for 18 yards (tackle by Jackie Battle)",0.000,0.340
3,0:52,1,10,DEN 21,16,24,Ronnie Hillman right end for 19 yards (tackle by Shareece Wright),0.340,1.600
3,0:15,1,10,DEN 40,16,24,Lance Ball left tackle for 1 yard (tackle by Shaun Phillips),1.600,1.190
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,DEN 41,16,24,Peyton Manning pass complete short right to Joel Dreessen for 6 yards (tackle by Marcus Gilchrist),1.190,1.290
4,14:24,3,3,DEN 47,16,24,Peyton Manning pass complete short middle to Jacob Tamme for 7 yards (tackle by Atari Bigby),1.290,2.520
4,13:52,1,10,SDG 46,16,24,Lance Ball left end for 14 yards (tackle by Eric Weddle),2.520,3.450
4,13:12,1,10,SDG 32,16,24,Peyton Manning pass complete short left to Joel Dreessen for 11 yards (tackle by Antoine Cason),3.450,4.170
4,12:25,1,10,SDG 21,16,24,Peyton Manning pass incomplete deep middle intended for Demaryius Thomas (defended by Antoine Cason),4.170,3.630
4,12:20,2,10,SDG 21,16,24,Peyton Manning sacked by Kendall Reyes for -8 yards,3.630,1.880
4,12:20,3,18,SDG 29,16,24,"Penalty on Antonio Garay: Encroachment, 5 yards (no play)",1.880,2.540
4,11:32,3,13,SDG 24,16,24,Peyton Manning pass complete short middle to Brandon Stokley for 12 yards (tackle by Donald Butler),2.540,2.780
4,10:47,4,1,SDG 12,16,27,Matt Prater 30 yard field goal good,2.780,3.000
4,10:43,,,DEN 35,16,27,"Britton Colquitt kicks off 65 yards, touchback",0.000,0.280
4,10:43,1,10,SDG 20,16,27,Philip Rivers pass complete deep left to Malcom Floyd for 38 yards (tackle by Champ Bailey),0.280,2.790
4,10:04,1,10,DEN 42,16,27,Ryan Mathews left end for 1 yard (tackle by Chris Harris),2.790,2.380
4,9:30,2,9,DEN 41,16,27,Philip Rivers pass incomplete short middle intended for Ronnie Brown,2.380,1.680
4,9:25,3,9,DEN 41,16,27,Philip Rivers pass incomplete deep left intended for Robert Meachem,1.680,0.530
4,9:19,4,9,DEN 41,16,27,"Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",0.530,0.200
4,9:18,4,14,DEN 46,16,27,Philip Rivers pass incomplete deep middle intended for Malcom Floyd is intercepted by Jim Leonhard at DEN-29,0.200,-0.870
4,9:10,1,10,DEN 29,16,27,Ronnie Hillman right tackle for 1 yard (tackle by Cam Thomas),0.870,0.460
4,8:40,2,9,DEN 30,16,27,Peyton Manning pass complete short right to Ronnie Hillman for 12 yards (tackle by Shareece Wright),0.460,1.730
4,8:05,1,10,DEN 42,16,27,"Lance Ball up the middle for 3 yards (tackle by Cam Thomas). Penalty on Corey Liuget: Illegal Use of Hands, 5 yards",1.730,2.260
4,5:42,1,10,,16,27,Lance Ball up the middle for 13 yards (tackle by Melvin Ingram and Demorrio Williams),2.260,3.120
4,5:34,1,10,SDG 37,16,27,Ronnie Hillman up the middle for -1 yards (tackle by Shaun Phillips),3.120,2.440
4,5:26,2,11,SDG 38,16,27,Peyton Manning sacked by Kendall Reyes for -7 yards,2.440,0.830
4,5:18,3,18,SDG 45,16,27,Peyton Manning pass complete deep middle to Jacob Tamme for 30 yards (tackle by Donald Butler),0.830,4.580
4,5:04,1,10,SDG 15,16,27,Ronnie Hillman up the middle for 1 yard (tackle by Takeo Spikes and Antonio Garay),4.580,4.110
4,4:28,2,9,SDG 14,16,27,Peyton Manning pass incomplete short middle intended for Eric Decker,4.110,0.000
4,4:23,,,,16,27,Timeout #2 by Denver Broncos,0.000,3.240
4,4:23,3,9,SDG 14,16,27,Peyton Manning pass incomplete short left intended for Demaryius Thomas,3.240,2.510
4,4:19,4,9,SDG 14,16,30,Matt Prater 32 yard field goal good,2.510,3.000
4,4:14,,,DEN 35,16,30,"Britton Colquitt kicks off 65 yards, touchback",0.000,0.280
4,4:14,1,10,SDG 20,16,30,Philip Rivers pass complete short right to Ryan Mathews for no gain,0.280,-0.270
4,3:45,2,10,SDG 20,16,30,Philip Rivers pass complete short left to Danario Alexander for 12 yards (tackle by Tony Carter),-0.270,1.070
4,3:11,1,10,SDG 32,16,30,Philip Rivers pass complete short left to Ryan Mathews for 24 yards (tackle by Rahim Moore),1.070,2.650
4,2:36,1,10,DEN 44,16,30,Philip Rivers pass complete short middle to Danario Alexander for 14 yards (tackle by Wesley Woodyard),2.650,3.580
4,2:10,1,10,DEN 30,16,30,"Philip Rivers pass incomplete short left intended for Danario Alexander. Penalty on Mike Harris: Offensive Holding, 10 yards (no play)",3.580,2.920
4,2:05,1,20,DEN 40,16,30,Ronnie Brown up the middle for 5 yards (tackle by Von Miller),2.920,2.360
4,2:00,2,15,DEN 35,16,30,"Penalty on Mike Harris: False Start, 5 yards (no play)",2.360,1.680
4,2:00,2,20,DEN 40,16,30,Philip Rivers pass complete deep middle to Danario Alexander for 18 yards (tackle by Champ Bailey),1.680,3.400
4,1:36,3,2,DEN 22,16,30,Ronnie Brown up the middle for 1 yard (tackle by Von Miller),3.400,0.000
4,1:29,,,,16,30,Timeout #1 by San Diego Chargers,0.000,2.210
4,1:29,4,1,DEN 21,22,30,"Philip Rivers pass complete deep left to Danario Alexander for 21 yards, touchdown",2.210,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,1:29,,,DEN 2,23,30,Nick Novak kicks extra point good,0.000,0.000
4,1:24,,,SDG 35,23,30,"Nick Novak kicks onside 14 yards, recovered by Virgil Green",0.000,2.320
4,1:23,1,10,SDG 49,23,30,Ronnie Hillman left guard for no gain (tackle by Donald Butler),2.320,0.000
4,1:20,,,,23,30,Timeout #2 by San Diego Chargers,0.000,1.780
4,1:20,2,10,SDG 49,23,30,Ronnie Hillman left tackle for no gain (tackle by Kendall Reyes),1.780,0.000
4,1:16,,,,23,30,Timeout #3 by San Diego Chargers,0.000,1.090
4,1:16,3,10,SDG 49,23,30,Ronnie Hillman left end for -1 yards (tackle by Jarret Johnson),1.090,-0.060
4,0:30,4,11,,23,30,"Penalty on Britton Colquitt: Delay of Game, 5 yards (no play)",-0.060,-0.390
4,0:30,4,16,DEN 45,23,30,"Britton Colquitt punts 42 yards, fair catch by Antoine Cason",-0.390,0.320
4,0:23,1,10,SDG 13,23,30,Philip Rivers pass complete short left to Ladarius Green for 4 yards,-0.320,-0.300
4,0:17,2,6,SDG 17,23,30,"Philip Rivers sacked by Elvis Dumervil for -5 yards. Philip Rivers fumbles (forced by Elvis Dumervil), recovered by Philip Rivers at SDG-12",-0.300,-1.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
