#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:01,DEN 15,4,2:23,27,Punt
2,1,7:55,DEN 13,3,1:03,12,Interception
3,1,6:52,DEN 20,8,2:29,43,Missed FG
4,1,2:54,DEN 20,3,0:58,6,Punt
5,1,0:20,DEN 44,6,2:20,56,Touchdown
6,2,12:47,SDG 8,4,1:14,7,Field Goal
7,2,10:16,DEN 36,6,2:23,28,Fumble
8,2,6:17,DEN 20,3,1:25,9,Punt
9,2,1:51,SDG 31,1,0:07,31,Touchdown
10,2,0:51,DEN 25,4,0:51,27,End of Half
11,3,13:23,DEN 2,2,0:35,-2,Safety
12,3,11:38,DEN 20,3,1:24,9,Punt
13,3,7:41,SDG 25,3,0:18,25,Touchdown
14,3,0:58,DEN 21,10,5:15,67,Field Goal
15,4,9:10,DEN 29,11,4:56,57,Field Goal
16,4,1:24,SDG 49,3,1:01,-6,Punt
