Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Ronald Jones II,TAM,20,65,1,4,38,1.9,27,1.4,0,
Ke'Shawn Vaughn,TAM,7,70,1,2,10,1.4,60,8.6,2,3.5
Le'Veon Bell,TAM,2,-1,0,,-1,-0.5,0,0.0,0,
Tom Brady,TAM,1,11,0,1,11,11.0,0,0.0,0,
Cyril Grayson,TAM,1,14,0,1,14,14.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Chuba Hubbard,CAR,6,9,0,2,3,0.5,6,1.0,0,
Cam Newton,CAR,5,42,0,1,42,8.4,0,0.0,0,
Ameer Abdullah,CAR,2,1,0,,1,0.5,0,0.0,0,
Reggie Bonnafon,CAR,1,4,0,0,4,4.0,0,0.0,0,
Sam Darnold,CAR,1,11,0,1,11,11.0,0,0.0,0,
