0,1
Game Info,Game Info
Won Toss,Steelers (deferred)
Roof,outdoors
Surface,grass
Duration,3:15
Attendance,59244
Weather,"59 degrees, relative humidity 50%, wind 2 mph"
Vegas Line,Pittsburgh Steelers -14.0
Over/Under,44.0 (under)
