Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ryan Lewis,MIA,0,7,4,57.1%,79,19.8,11.3,0,96.7,21.3,69,10,0,0,0,0.0,0,6,1,14.3%
Nik Needham,MIA,0,4,3,75.0%,38,12.7,9.5,0,104.2,11.8,28,10,3,0,1,0.0,1,3,0,0.0%
Vince Biegel,MIA,0,3,2,66.7%,3,1.5,1.0,0,70.1,2.3,1,2,6,2,2,0.0,4,9,0,0.0%
Jerome Baker,MIA,0,2,2,100.0%,9,4.5,4.5,0,85.4,1.0,2,7,6,0,1,0.0,1,9,0,0.0%
Eric Rowe,MIA,0,3,2,66.7%,16,8.0,5.3,0,79.9,8.0,1,15,3,0,0,0.0,0,5,1,16.7%
Chris Lammons,MIA,0,2,2,100.0%,27,13.5,13.5,1,158.3,12.0,24,3,1,0,0,0.0,0,2,0,0.0%
Xavien Howard,MIA,1,6,2,33.3%,57,28.5,9.5,1,69.4,17.3,15,42,1,0,0,0.0,0,1,0,0.0%
Jamal Perry,MIA,0,4,1,25.0%,9,9.0,2.3,0,39.6,12.5,-1,10,1,0,0,0.0,0,1,1,50.0%
Bobby McCain,MIA,0,1,1,100.0%,9,9.0,9.0,0,104.2,8.0,8,1,4,0,0,0.0,0,1,0,0.0%
Trent Harris,MIA,0,1,1,100.0%,4,4.0,4.0,0,83.3,4.0,4,0,1,0,0,0.0,0,2,0,0.0%
Davon Godchaux,MIA,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%
Taco Charlton,MIA,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Samuel Eguavoen,MIA,0,1,0,0.0%,,,0.0,,39.6,-1.0,,,10,0,0,1.0,1,4,0,0.0%
Ken Webster,MIA,0,2,0,0.0%,,,0.0,,39.6,30.5,,,0,0,0,0.0,0,2,0,0.0%
Raekwon McMillan,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,7,1,12.5%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Joe Haden,PIT,0,6,5,83.3%,57,11.4,9.5,0,106.2,10.0,51,6,0,0,0,0.0,0,8,0,0.0%
Devin Bush Jr.,PIT,0,4,4,100.0%,29,7.3,7.3,1,136.5,4.5,18,11,2,0,0,0.0,0,7,1,12.5%
Mark Barron,PIT,0,4,3,75.0%,31,10.3,7.8,0,96.9,5.8,11,20,0,0,0,0.0,0,5,2,28.6%
Steven Nelson,PIT,0,7,3,42.9%,30,10.0,4.3,0,55.7,12.7,30,0,0,0,0,0.0,0,1,0,0.0%
Vince Williams,PIT,0,2,2,100.0%,14,7.0,7.0,1,135.4,2.5,5,9,6,0,2,0.0,2,4,0,0.0%
Terrell Edmunds,PIT,0,3,2,66.7%,22,11.0,7.3,0,88.2,9.3,18,4,0,0,0,0.0,0,4,0,0.0%
Bud Dupree,PIT,0,1,1,100.0%,7,7.0,7.0,0,95.8,-4.0,-4,11,0,1,0,1.0,2,5,2,28.6%
T.J. Watt,PIT,0,0,0,,,,,,,,,,1,3,1,2.0,6,3,0,0.0%
Tyson Alualu,PIT,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Cameron Heyward,PIT,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,1,1.0,2,6,0,0.0%
Mike Hilton,PIT,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,4,0,1,0.0,1,1,0,0.0%
Javon Hargrave,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Minkah Fitzpatrick,PIT,2,2,0,0.0%,,,0.0,,0.0,37.5,,,0,0,0,0.0,0,2,0,0.0%
Cameron Sutton,PIT,,1,0,0.0%,,,0.0,,39.6,6.0,,,1,0,0,,0,,0,
Jayrone Elliott,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
