Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Tyler Shatley,C,80,100%,0,0%,5,21%
Patrick Omameh,G,80,100%,0,0%,5,21%
Brandon Linder,C,80,100%,0,0%,5,21%
Blake Bortles,QB,80,100%,0,0%,0,0%
Jermey Parnell,T,79,99%,0,0%,5,21%
Cam Robinson,T,76,95%,0,0%,0,0%
Allen Hurns,WR,71,89%,0,0%,0,0%
Marqise Lee,WR,66,82%,0,0%,0,0%
Marcedes Lewis,TE,62,78%,0,0%,5,21%
Keelan Cole,WR,49,61%,0,0%,0,0%
Chris Ivory,RB,39,49%,0,0%,0,0%
Ben Koyack,TE,37,46%,0,0%,0,0%
T.J. Yeldon,RB,35,44%,0,0%,0,0%
Tommy Bohanon,FB,22,28%,0,0%,5,21%
Josh Wells,T,8,10%,0,0%,5,21%
Corey Grant,RB,6,8%,0,0%,7,29%
James O'Shaughnessy,TE,5,6%,0,0%,16,67%
Jaydon Mickens,WR,3,4%,0,0%,13,54%
Arrelious Benn,WR,2,2%,0,0%,16,67%
Barry Church,SS,0,0%,39,100%,6,25%
Telvin Smith,LB,0,0%,39,100%,3,12%
A.J. Bouye,CB,0,0%,39,100%,3,12%
Tashaun Gipson,FS,0,0%,38,97%,3,12%
Myles Jack,LB,0,0%,37,95%,3,12%
Calais Campbell,DE,0,0%,33,85%,8,33%
Aaron Colvin,CB,0,0%,33,85%,6,25%
Yannick Ngakoue,DE,0,0%,31,79%,3,12%
Malik Jackson,DT,0,0%,30,77%,0,0%
Abry Jones,NT,0,0%,20,51%,5,21%
Paul Posluszny,LB,0,0%,17,44%,5,21%
Jalen Ramsey,CB,0,0%,16,41%,1,4%
Dante Fowler,DE,0,0%,14,36%,0,0%
Jalen Myrick,CB,0,0%,13,33%,5,21%
Marcell Dareus,DT,0,0%,12,31%,0,0%
Eli Ankou,NT,0,0%,7,18%,3,12%
Dawuane Smoot,DE,0,0%,6,15%,14,58%
Lerentee McCray,LB,0,0%,3,8%,16,67%
Jarrod Wilson,SS,0,0%,1,3%,13,54%
Donald Payne,LB,0,0%,0,0%,16,67%
Blair Brown,LB,0,0%,0,0%,16,67%
Peyton Thompson,FS,0,0%,0,0%,16,67%
Josh Lambo,K,0,0%,0,0%,11,46%
Matt Overton,LS,0,0%,0,0%,8,33%
Brad Nortman,P,0,0%,0,0%,8,33%
Chris Reed,G,0,0%,0,0%,5,21%
