Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darius Reynaud,MIN,0,0,,0,0,2,3,1.5,0,3
Percy Harvin,MIN,6,139,23.2,0,27,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Earl Bennett,CHI,1,22,22.0,0,22,3,6,2.0,0,6
Danieal Manning,CHI,3,134,44.7,0,59,0,0,,0,0
Devin Aromashodu,CHI,1,18,18.0,0,18,0,0,,0,0
Rashied Davis,CHI,1,9,9.0,0,9,0,0,,0,0
Johnny Knox,CHI,1,31,31.0,0,31,0,0,,0,0
