Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,7:31,2,10,MIN 29,0,6,Kahlil Bell right tackle for 6 yards (tackle by Ben Leber),3.100,3.200
2,6:50,,,,0,6,Timeout #1 by Chicago Bears,0.000,3.200
2,6:50,3,4,MIN 23,0,6,"Penalty on Olin Kreutz: False Start, 5 yards (no play)",3.200,2.540
2,6:50,3,9,MIN 28,0,6,Jay Cutler pass complete deep middle to Devin Aromashodu for 26 yards (tackle by Madieu Williams and Ben Leber),2.540,6.740
2,6:14,1,2,MIN 2,0,6,"Penalty on Roberto Garza: False Start, 5 yards (no play)",6.740,5.600
2,6:00,1,7,MIN 7,0,12,"Jay Cutler pass complete short right to Greg Olsen for 7 yards, touchdown",5.600,7.000
2,,,,MIN 2,0,13,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,0,13,"Robbie Gould kicks off 61 yards, returned by Percy Harvin for 26 yards (tackle by Darrell McClover)",0.000,1.270
2,5:49,1,10,MIN 35,0,13,Brett Favre pass incomplete short right intended for Sidney Rice,1.270,0.720
2,5:42,2,10,MIN 35,0,13,Adrian Peterson right end for 6 yards (tackle by Nick Roach),0.720,0.830
2,4:59,3,4,MIN 41,0,13,Brett Favre pass incomplete short right intended for Bernard Berrian (defended by Charles Tillman),0.830,-0.650
2,4:55,4,4,MIN 41,0,13,"Chris Kluwe punts 36 yards, fair catch by Earl Bennett",-0.650,-0.480
2,4:47,1,10,CHI 23,0,13,Jay Cutler pass incomplete deep right intended for Devin Aromashodu (defended by Tyrell Johnson),0.480,-0.070
2,4:39,2,10,CHI 23,0,13,Jay Cutler pass complete short right to Earl Bennett for 2 yards (tackle by Antoine Winfield),-0.070,-0.490
2,4:02,3,8,CHI 25,0,13,Jay Cutler pass complete short left to Matt Forte for -7 yards (tackle by Ben Leber),-0.490,-2.240
2,3:27,4,15,CHI 18,0,13,Brad Maynard punts 50 yards,-2.240,-1.070
2,3:14,1,10,MIN 32,0,13,Adrian Peterson left tackle for 7 yards (tackle by Mark Anderson),1.070,1.470
2,2:31,2,3,MIN 39,0,13,Adrian Peterson right guard for no gain (tackle by Danieal Manning),1.470,0.760
2,2:00,3,3,MIN 39,0,13,Brett Favre pass incomplete short right intended for Percy Harvin,0.760,-0.780
2,1:56,4,3,MIN 39,0,13,"Chris Kluwe punts 43 yards, fair catch by Earl Bennett",-0.780,-0.040
2,1:48,1,10,CHI 18,0,13,Matt Forte right guard for 7 yards (tackle by Ben Leber),0.040,0.550
2,1:23,2,3,CHI 25,0,13,Jay Cutler pass incomplete short right intended for Johnny Knox (defended by Benny Sapp),0.550,-0.270
2,1:19,3,3,CHI 25,0,13,Jay Cutler pass complete short right to Earl Bennett for 13 yards (tackle by Antoine Winfield),-0.270,1.470
2,0:56,1,10,CHI 38,0,13,Jay Cutler pass complete short left to Devin Aromashodu for 12 yards (tackle by Cedric Griffin),1.470,2.260
2,0:50,1,10,,0,13,Jay Cutler pass incomplete deep left intended for Johnny Knox,2.260,1.710
2,0:45,2,10,,0,13,Jay Cutler pass complete short middle to Devin Aromashodu for 24 yards (tackle by Chad Greenway and Madieu Williams),1.710,3.840
2,0:35,,,,0,13,Timeout #2 by Chicago Bears,0.000,3.840
2,0:35,1,10,MIN 26,0,13,Jay Cutler right guard for 3 yards (tackle by Chad Greenway),3.840,3.700
2,0:03,,,,0,13,Timeout #3 by Chicago Bears,0.000,3.700
2,0:03,2,7,MIN 23,0,16,Robbie Gould 41 yard field goal good,3.700,3.000
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,0,16,"Robbie Gould kicks off 56 yards, returned by Percy Harvin for 27 yards (tackle by Adrian Peterson)",0.000,1.660
3,14:54,1,10,MIN 41,0,16,Brett Favre pass complete short middle to Visanthe Shiancoe for 9 yards (tackle by Hunter Hillenmeyer and Lance Briggs),1.660,2.340
3,14:27,2,1,,0,16,Adrian Peterson left end for 10 yards (tackle by Craig Steltz),2.340,2.920
3,13:52,1,10,CHI 40,0,16,Adrian Peterson left end for 1 yard (tackle by Zackary Bowman),2.920,2.510
3,13:14,2,9,CHI 39,0,16,Brett Favre pass incomplete short middle intended for Adrian Peterson,2.510,1.820
3,13:11,3,9,CHI 39,0,16,Brett Favre pass incomplete deep middle intended for Bernard Berrian,1.820,0.660
3,13:05,4,9,CHI 39,0,16,"Chris Kluwe punts 36 yards, returned by Earl Bennett for 6 yards (tackle by Cullen Loeffler)",0.660,0.380
3,12:54,1,10,CHI 9,0,16,Matt Forte left tackle for 3 yards (tackle by Ben Leber),-0.380,-0.560
3,12:19,2,7,CHI 12,0,16,Matt Forte right end for 7 yards (tackle by Madieu Williams),-0.560,0.150
3,11:39,1,10,CHI 19,0,16,Matt Forte right guard for 3 yards (tackle by Jasper Brinkley),0.150,0.070
3,10:58,2,7,CHI 22,0,16,Jay Cutler pass complete short right to Devin Aromashodu for 5 yards (tackle by Antoine Winfield),0.070,-0.030
3,10:17,3,2,CHI 27,0,16,Jay Cutler pass incomplete short left intended for Johnny Knox,-0.030,-1.570
3,10:13,4,2,CHI 27,0,16,Brad Maynard punts 53 yards,-1.570,-0.280
3,10:04,1,10,MIN 20,0,16,Adrian Peterson left tackle for 7 yards (tackle by Hunter Hillenmeyer),0.280,0.680
3,9:25,2,3,MIN 27,0,16,Brett Favre pass complete short left to Bernard Berrian for 13 yards (tackle by Zackary Bowman),0.680,1.600
3,8:46,1,10,MIN 40,0,16,Brett Favre pass complete deep right to Bernard Berrian for 38 yards (tackle by Charles Tillman),1.600,4.110
3,8:29,1,10,CHI 22,0,16,"Brett Favre pass incomplete deep right intended for Sidney Rice. Penalty on Charles Tillman: Defensive Pass Interfere, 21 yards (no play)",4.110,6.970
3,8:22,1,1,CHI 1,6,16,"Adrian Peterson left end for 1 yard, touchdown",6.970,7.000
3,,,,CHI 2,6,16,Ryan Longwell kicks extra point no good,0.000,-1.000
3,,,,MIN 30,6,16,"Ryan Longwell kicks off 61 yards, returned by Danieal Manning for 57 yards (tackle by Madieu Williams)",0.000,3.310
3,8:06,1,10,MIN 34,6,16,Jay Cutler pass complete short right to Desmond Clark for 3 yards (tackle by Chad Greenway),3.310,3.180
3,7:51,2,7,MIN 31,6,16,Matt Forte left end for 8 yards (tackle by Cedric Griffin),3.180,4.040
3,7:18,1,10,MIN 23,6,16,"Jay Cutler pass incomplete deep right intended for Greg Olsen. Penalty on Jasper Brinkley: Defensive Pass Interfere, 19 yards (no play)",4.040,6.280
3,7:13,1,4,MIN 4,6,16,Matt Forte right tackle for 2 yards (tackle by Jared Allen),6.280,5.720
3,6:34,2,2,MIN 2,6,22,"Jay Cutler pass complete short right to Desmond Clark for 2 yards, touchdown",5.720,7.000
3,,,,MIN 2,6,23,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,6,23,"Robbie Gould kicks off 62 yards, returned by Percy Harvin for 19 yards (tackle by Nick Roach)",0.000,0.740
3,6:22,1,10,MIN 27,6,23,Brett Favre pass complete deep right to Jim Kleinsasser for 21 yards (tackle by Josh Bullocks),0.740,2.130
3,5:51,1,10,MIN 48,6,23,Adrian Peterson right end for 9 yards (tackle by Anthony Adams),2.130,2.800
3,5:11,2,1,CHI 43,6,23,Adrian Peterson right end for 9 yards (tackle by Josh Bullocks),2.800,3.310
3,4:49,1,10,CHI 34,6,23,Brett Favre pass complete short middle to Percy Harvin for 9 yards (tackle by Hunter Hillenmeyer),3.310,3.990
3,4:21,2,1,CHI 25,6,23,Adrian Peterson left end for 5 yards (tackle by Anthony Adams),3.990,4.240
3,3:36,1,10,CHI 20,6,23,Brett Favre pass incomplete deep right intended for Adrian Peterson,4.240,3.690
3,3:30,2,10,CHI 20,6,23,Chester Taylor right end for 6 yards (tackle by Lance Briggs),3.690,3.890
3,2:47,3,4,CHI 14,6,23,Brett Favre pass complete short right to Sidney Rice for 11 yards (tackle by Danieal Manning),3.890,6.510
3,2:07,1,3,CHI 3,6,23,Chester Taylor right end for -3 yards (tackle by Craig Steltz),6.510,4.950
3,1:23,2,6,CHI 6,12,23,"Brett Favre pass complete short middle to Visanthe Shiancoe for 6 yards, touchdown",4.950,7.000
3,,,,CHI 2,13,23,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,13,23,"Ryan Longwell kicks off 61 yards, returned by Johnny Knox for 31 yards (tackle by Heath Farwell)",0.000,1.600
3,1:12,1,10,CHI 40,13,23,Jay Cutler sacked by Ray Edwards for -9 yards. Penalty on Kevin Shaffer: Offensive Holding (Declined),1.600,-0.160
3,0:54,2,19,CHI 31,13,23,Kahlil Bell left tackle for 2 yards (tackle by Jared Allen and Jimmy Kennedy),-0.160,-0.560
3,0:15,3,17,CHI 33,13,23,Jay Cutler pass incomplete deep left intended for Earl Bennett is intercepted by Cedric Griffin at MIN-49 and returned for -2 yards,-0.560,-2.060
3,0:03,1,10,MIN 47,13,23,Adrian Peterson right guard for 5 yards (tackle by Hunter Hillenmeyer and Lance Briggs),2.060,2.190
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,CHI 48,13,23,Adrian Peterson right guard for 7 yards (tackle by Hunter Hillenmeyer),2.190,2.850
4,14:22,1,10,CHI 41,13,23,Brett Favre pass complete short right to Adrian Peterson for 11 yards (tackle by Charles Tillman),2.850,3.580
4,13:35,1,10,CHI 30,13,23,"Brett Favre pass incomplete. Penalty on Anthony Herrera: Illegal Touch Pass (Declined), Penalty on Brett Favre: Intentional Grounding, 10 yards",3.580,1.680
4,13:28,2,20,CHI 40,13,23,Brett Favre pass complete short right to Visanthe Shiancoe for 18 yards (tackle by Charles Tillman and Craig Steltz),1.680,3.400
4,12:55,3,2,CHI 22,13,23,Adrian Peterson right tackle for -1 yards (tackle by Tommie Harris and Lance Briggs),3.400,2.030
4,12:13,4,3,CHI 23,16,23,Ryan Longwell 41 yard field goal good,2.030,3.000
4,,,,MIN 30,16,23,"Ryan Longwell kicks off 53 yards, returned by Danieal Manning for 18 yards (tackle by Husain Abdullah)",0.000,1.270
4,12:03,1,10,CHI 35,16,23,Matt Forte left guard for 3 yards (tackle by Jimmy Kennedy),1.270,1.130
4,11:31,2,7,CHI 38,16,23,Jay Cutler pass incomplete short left intended for Earl Bennett,1.130,0.430
4,11:27,3,7,CHI 38,16,23,Jay Cutler pass complete short right to Devin Aromashodu for 11 yards (tackle by Benny Sapp),0.430,2.190
4,11:06,1,10,CHI 49,16,23,Matt Forte right guard for 1 yard (tackle by Fred Evans),2.190,1.780
4,10:32,2,9,,16,23,Jay Cutler pass incomplete deep right intended for Devin Aromashodu,1.780,1.090
4,10:26,3,9,,16,23,Jay Cutler sacked by Brian Robison for -6 yards,1.090,-0.460
4,10:02,4,15,CHI 44,16,23,"Brad Maynard punts 35 yards, fair catch by Asher Allen",-0.460,-0.340
4,9:55,1,10,MIN 21,16,23,Brett Favre pass incomplete deep left intended for Percy Harvin (defended by Zackary Bowman),0.340,-0.200
4,9:50,2,10,MIN 21,16,23,Brett Favre pass complete short right to Percy Harvin for no gain,-0.200,-0.890
4,9:06,3,10,MIN 21,16,23,Brett Favre pass complete short middle to Chester Taylor for 20 yards (tackle by Danieal Manning),-0.890,1.660
4,8:25,1,10,MIN 41,16,23,Adrian Peterson right end for 7 yards (tackle by Anthony Adams),1.660,2.070
4,7:43,2,3,MIN 48,16,23,Brett Favre pass complete short middle to Greg Lewis for 27 yards (tackle by Zackary Bowman),2.070,3.910
4,6:57,1,10,CHI 25,16,23,Brett Favre pass complete short left to Sidney Rice for 12 yards (tackle by Josh Bullocks and Zackary Bowman),3.910,4.710
4,6:16,1,10,CHI 13,16,23,Brett Favre pass complete short right to Percy Harvin for 12 yards (tackle by Josh Bullocks),4.710,6.970
4,5:52,1,1,CHI 1,22,23,"Adrian Peterson right tackle for 1 yard, touchdown",6.970,7.000
4,,,,CHI 2,23,23,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,23,23,"Ryan Longwell kicks off 50 yards, returned by Danieal Manning for 59 yards (tackle by Eric Frampton)",0.000,4.170
4,5:38,1,10,MIN 21,23,23,Matt Forte left guard for 1 yard (tackle by Jasper Brinkley),4.170,3.760
4,5:00,2,9,MIN 20,23,29,"Jay Cutler pass complete deep left to Earl Bennett for 20 yards, touchdown",3.760,7.000
4,,,,MIN 2,23,30,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,23,30,"Robbie Gould kicks off 59 yards, returned by Percy Harvin for 21 yards (tackle by Tim Shaw)",0.000,1.070
4,4:49,1,10,MIN 32,23,30,Adrian Peterson right guard for 2 yards (tackle by Hunter Hillenmeyer and Danieal Manning),1.070,0.800
4,4:08,2,8,MIN 34,23,30,Brett Favre pass complete short middle to Adrian Peterson for 16 yards (tackle by Hunter Hillenmeyer),0.800,2.260
4,3:36,1,10,,23,30,Brett Favre pass incomplete deep middle intended for Jim Kleinsasser,2.260,1.710
4,3:30,2,10,,23,30,Brett Favre pass complete short middle to Jeff Dugan for 9 yards (tackle by Danieal Manning and Hunter Hillenmeyer),1.710,2.210
4,2:52,3,1,CHI 41,23,30,Adrian Peterson right tackle for 3 yards (tackle by Craig Steltz),2.210,3.050
4,2:12,1,10,CHI 38,23,30,Brett Favre pass incomplete deep left intended for Percy Harvin (defended by Hunter Hillenmeyer),3.050,2.510
4,2:07,2,10,CHI 38,23,30,Brett Favre pass complete short left to Percy Harvin for 19 yards (tackle by Zackary Bowman and Danieal Manning),2.510,4.310
4,1:58,1,10,CHI 19,23,30,Brett Favre pass incomplete short middle intended for Sidney Rice (defended by Hunter Hillenmeyer),4.310,3.750
4,1:54,2,10,CHI 19,23,30,Chester Taylor right tackle for 1 yard (tackle by Hunter Hillenmeyer and Gaines Adams),3.750,3.140
4,1:13,3,9,CHI 18,23,30,Brett Favre pass complete short right to Sidney Rice for 11 yards (tackle by Lance Briggs and Nathan Vasher),3.140,5.600
4,1:04,,,,23,30,Timeout #1 by Minnesota Vikings,0.000,5.600
4,1:04,1,7,CHI 7,23,30,Percy Harvin left end for no gain (tackle by Josh Bullocks),5.600,4.760
4,0:32,2,7,CHI 7,23,30,Brett Favre pass complete short right to Jim Kleinsasser for 1 yard,4.760,4.040
4,0:26,3,6,CHI 6,23,30,Brett Favre pass incomplete short left intended for Percy Harvin,4.040,2.990
4,0:22,,,,23,30,Timeout #2 by Minnesota Vikings,0.000,0.000
4,0:22,,,,23,30,Timeout #1 by Chicago Bears,0.000,2.990
4,0:22,4,6,CHI 6,29,30,"Brett Favre pass complete short left to Sidney Rice for 6 yards, touchdown",2.990,7.000
4,,,,CHI 2,30,30,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,30,30,"Ryan Longwell kicks off 57 yards, returned by Devin Aromashodu for 18 yards (tackle by Jamarca Sanford)",0.000,1.000
4,0:09,1,10,CHI 31,30,30,Jay Cutler kneels for -1 yards,1.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
,,,,,,,"Bears won the coin toss, Bears to receive the overtime kickoff.",,
OT,,,,MIN 30,30,30,"Ryan Longwell kicks off 60 yards, returned by Earl Bennett for 22 yards (tackle by Husain Abdullah)",0.000,1.070
OT,14:54,1,10,CHI 32,30,30,Jay Cutler pass complete deep right to Devin Aromashodu for 33 yards (tackle by Madieu Williams),1.070,3.250
OT,14:10,1,10,MIN 35,30,30,Matt Forte right end for no gain (tackle by Jasper Brinkley),3.250,2.700
OT,13:31,2,10,MIN 35,30,30,Jay Cutler pass complete short right to Desmond Clark for 4 yards (tackle by Chad Greenway),2.700,2.540
OT,12:52,3,6,MIN 31,30,30,Matt Forte right guard for 4 yards (tackle by Madieu Williams and Chad Greenway),2.540,1.800
OT,12:13,4,2,MIN 27,30,30,Robbie Gould 45 yard field goal no good,1.800,-1.270
OT,12:07,1,10,MIN 35,30,30,Brett Favre pass incomplete short middle intended for Adrian Peterson,1.270,0.720
OT,12:03,2,10,MIN 35,30,30,Brett Favre sacked by Alex Brown for -5 yards,0.720,-0.630
OT,11:31,3,15,MIN 30,30,30,Brett Favre sacked by Mark Anderson for -9 yards. Penalty on Phil Loadholt: Offensive Holding (Declined),-0.630,-1.960
OT,11:19,4,24,MIN 21,30,30,"Chris Kluwe punts 43 yards, returned by Earl Bennett for no gain",-1.960,-1.330
OT,11:10,1,10,CHI 36,30,30,Jay Cutler pass incomplete short right intended for Jason McKie,1.330,0.790
OT,11:05,2,10,CHI 36,30,30,Matt Forte right tackle for 3 yards (tackle by Chad Greenway),0.790,0.500
OT,10:27,3,7,CHI 39,30,30,Jay Cutler pass incomplete short right intended for Earl Bennett (defended by Benny Sapp),0.500,-0.780
OT,10:22,4,7,CHI 39,30,30,"Brad Maynard punts 47 yards, returned by Darius Reynaud for 3 yards (tackle by Patrick Mannelly)",-0.780,0.060
OT,10:11,1,10,MIN 17,30,30,Adrian Peterson left tackle for no gain (tackle by Craig Steltz and Nick Roach),-0.060,-0.580
OT,9:32,2,10,MIN 17,30,30,"Brett Favre pass complete short right to Adrian Peterson for 16 yards (tackle by Hunter Hillenmeyer). Adrian Peterson fumbles (forced by Hunter Hillenmeyer), recovered by Nick Roach at MIN-39 (tackle by Jeff Dugan)",-0.580,-2.980
OT,9:21,1,10,MIN 39,30,36,"Jay Cutler pass complete deep right to Devin Aromashodu for 39 yards, touchdown",2.980,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
