Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
1,8:12,3,9,BAL 21,0,3,"Penalty on Jeremy Zuttah: False Start, 5 yards (no play)",-0.820,-1.690
1,7:53,3,14,BAL 16,0,3,Joe Flacco pass complete short right to Justin Forsett for 3 yards (tackle by Dion Jordan),-1.690,-2.140
1,7:19,4,11,BAL 19,0,3,"Sam Koch punts 47 yards, fair catch by Jarvis Landry",-2.140,-1.200
1,7:08,1,10,MIA 34,0,3,Ryan Tannehill pass incomplete short middle intended for Charles Clay,1.200,0.660
1,7:04,2,10,MIA 34,0,3,Ryan Tannehill pass complete short left to Dion Sims for 12 yards (tackle by C.J. Mosley),0.660,1.990
1,6:29,1,10,MIA 46,0,3,Lamar Miller right guard for 5 yards (tackle by Daryl Smith),1.990,2.130
1,5:59,2,5,BAL 49,0,3,"Penalty on Brandon Williams: Neutral Zone Infraction, 5 yards (no play)",2.130,2.650
1,5:43,1,10,BAL 44,0,3,Ryan Tannehill pass complete short left to Lamar Miller for 7 yards (tackle by Danny Gorrer),2.650,3.060
1,5:15,2,3,BAL 37,0,3,Ryan Tannehill pass complete short right to Jarvis Landry for 3 yards (tackle by Matt Elam),3.060,3.310
1,4:44,1,10,BAL 34,0,3,Ryan Tannehill pass complete short right to Lamar Miller for 5 yards (tackle by C.J. Mosley),3.310,3.450
1,4:08,2,5,BAL 29,0,3,Lamar Miller left tackle for 7 yards (tackle by Chris Canty),3.450,4.110
1,3:30,1,10,BAL 22,0,3,Ryan Tannehill pass complete short left to Mike Wallace for 13 yards (tackle by Danny Gorrer),4.110,5.140
1,2:49,1,9,BAL 9,0,3,Ryan Tannehill pass incomplete short left intended for Damian Williams (defended by Lawrence Guy),5.140,4.380
1,2:44,2,9,BAL 9,0,3,Lamar Miller right guard for 2 yards (tackle by Daryl Smith),4.380,3.810
1,2:14,3,7,BAL 7,0,3,"Penalty on Courtney Upshaw: Neutral Zone Infraction, 4 yards (no play)",3.810,4.720
1,1:49,3,3,BAL 3,0,9,"Ryan Tannehill pass complete short middle to Brian Hartline for 3 yards, touchdown",4.720,7.000
1,1:49,,,BAL 2,0,10,Caleb Sturgis kicks extra point good,0.000,0.000
1,1:49,,,MIA 35,0,10,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
1,1:41,1,10,BAL 20,0,10,Justin Forsett right tackle for 2 yards (tackle by Derrick Shelby and Reshad Jones),0.280,0.000
1,1:09,2,8,BAL 22,0,10,Joe Flacco pass complete short left to Steve Smith for 7 yards (tackle by R.J. Stanford),0.000,0.230
1,0:33,3,1,BAL 29,0,10,Justin Forsett left tackle for no gain (tackle by Jared Odrick),0.230,0.230
1,0:03,3,1,BAL 29,0,10,Timeout #1 by Miami Dolphins,0.230,-1.440
1,0:03,4,1,BAL 29,0,10,"Sam Koch punts 48 yards, returned by Jarvis Landry for 3 yards (tackle by Jeromy Miles). Penalty on Kyle Juszczyk: Illegal Formation, 5 yards",-1.440,-1.000
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 31,0,10,Ryan Tannehill pass complete deep right to Mike Wallace for 17 yards (tackle by Lardarius Webb),1.000,2.130
2,14:33,1,10,MIA 48,0,10,Ryan Tannehill sacked by Terrell Suggs for -8 yards,2.130,0.500
2,13:39,2,18,MIA 40,0,10,Ryan Tannehill pass complete short middle to Dion Sims for 6 yards (tackle by C.J. Mosley),0.500,0.630
2,13:04,3,12,MIA 46,0,10,Ryan Tannehill pass incomplete short left intended for Brandon Gibson,0.630,-0.320
2,12:53,4,12,MIA 46,0,10,"Brandon Fields punts 40 yards, fair catch by Jacoby Jones",-0.320,0.280
2,12:46,1,10,BAL 14,0,10,Joe Flacco pass complete short right to Lorenzo Taliaferro for 20 yards (tackle by Koa Misi),-0.280,1.200
2,12:15,1,10,BAL 34,0,10,Lorenzo Taliaferro right tackle for 9 yards (tackle by Reshad Jones),1.200,1.870
2,11:52,2,1,BAL 43,0,10,Justin Forsett left guard for 4 yards (tackle by Anthony Johnson and Louis Delmas),1.870,2.060
2,11:05,1,10,BAL 47,0,10,Joe Flacco pass complete deep right to Steve Smith for 27 yards (tackle by R.J. Stanford),2.060,3.840
2,10:29,1,10,MIA 26,0,10,Justin Forsett right tackle for 1 yard (tackle by Jelani Jenkins),3.840,3.430
2,9:53,2,9,MIA 25,0,10,Joe Flacco pass complete short middle to Kyle Juszczyk for 8 yards (tackle by Reshad Jones),3.430,3.950
2,9:31,3,1,MIA 17,0,10,Joe Flacco up the middle for 2 yards (tackle by Jared Odrick),3.950,4.580
2,8:58,1,10,MIA 15,0,10,Lorenzo Taliaferro right tackle for 3 yards (tackle by Jared Odrick and Brent Grimes),4.580,4.450
2,8:03,2,7,MIA 12,0,10,Joe Flacco pass incomplete short middle intended for Steve Smith,4.450,4.450
2,7:58,2,7,MIA 12,0,10,Timeout #1 by Baltimore Ravens,4.450,3.580
2,7:58,3,7,MIA 12,0,10,Joe Flacco pass incomplete deep left intended for Steve Smith is intercepted by R.J. Stanford at MIA--4,3.580,-0.280
2,7:53,1,10,MIA 20,0,10,Lamar Miller up the middle for 11 yards (tackle by Darian Stewart),0.280,1.000
2,7:00,1,10,MIA 31,0,10,Lamar Miller left tackle for 3 yards (tackle by Darian Stewart and C.J. Mosley),1.000,0.870
2,6:30,2,7,MIA 34,0,10,Lamar Miller left end for 1 yard (tackle by Pernell McPhee),0.870,0.300
2,6:00,3,6,MIA 35,0,10,Ryan Tannehill left end for 7 yards (tackle by Jeromy Miles),0.300,1.730
2,5:28,1,10,MIA 42,0,10,Ryan Tannehill pass incomplete short middle intended for Damian Williams,1.730,1.190
2,5:28,2,10,MIA 42,0,10,"Ryan Tannehill pass complete short right to Mike Wallace for -15 yards (tackle by Will Hill). Penalty on Mike Pouncey: Ineligible Downfield Pass, 5 yards (no play)",1.190,0.510
2,4:54,2,15,MIA 37,0,10,"Ryan Tannehill sacked by Elvis Dumervil for -7 yards. Ryan Tannehill fumbles (forced by Elvis Dumervil), recovered by Dion Sims at MIA-26",0.510,-1.620
2,4:03,3,26,MIA 26,0,10,Ryan Tannehill pass complete short left to Rishard Matthews for 13 yards (tackle by Will Hill),-1.620,-0.780
2,3:30,4,13,MIA 39,0,10,"Brandon Fields punts 56 yards, returned by Jacoby Jones for 17 yards. Penalty on Danny Gorrer: Offensive Holding, 2 yards",-0.780,0.380
2,3:08,1,10,BAL 3,0,10,Joe Flacco up the middle for 15 yards (tackle by Jelani Jenkins),-0.380,0.040
2,2:38,1,10,BAL 18,0,10,Justin Forsett right tackle for 6 yards (tackle by Philip Wheeler),0.040,0.410
2,2:06,2,4,BAL 24,0,10,Lorenzo Taliaferro left tackle for 13 yards (tackle by Philip Wheeler),0.410,1.400
2,1:54,1,10,BAL 37,0,10,Joe Flacco pass incomplete short right intended for Steve Smith,1.400,1.400
2,1:50,1,10,BAL 37,0,10,Timeout #2 by Baltimore Ravens,1.400,0.860
2,1:50,2,10,BAL 37,0,10,Joe Flacco pass complete short right to Kamar Aiken for 12 yards (tackle by R.J. Stanford),0.860,2.190
2,1:22,1,10,BAL 49,0,10,Joe Flacco pass complete short left to Kamar Aiken for 13 yards (tackle by R.J. Stanford). Penalty on Brent Grimes: Defensive Holding (Declined),2.190,3.050
2,1:11,1,10,MIA 38,0,10,Joe Flacco pass complete short middle to Marlon Brown for 10 yards (tackle by Jelani Jenkins),3.050,3.710
2,0:39,1,10,MIA 28,0,10,Joe Flacco pass complete short left to Kamar Aiken for 9 yards (tackle by Jimmy Wilson and R.J. Stanford),3.710,4.420
2,0:29,2,1,MIA 19,0,10,Joe Flacco pass complete short middle to Owen Daniels for 11 yards (tackle by Reshad Jones),4.420,5.370
2,0:20,1,8,MIA 8,0,10,Joe Flacco spiked the ball,5.370,4.570
2,0:12,2,8,MIA 8,0,10,Joe Flacco pass complete short right to Kamar Aiken for 7 yards (tackle by Brent Grimes),4.570,4.570
2,0:08,2,8,MIA 8,0,10,Timeout #3 by Baltimore Ravens,4.570,4.570
2,0:08,2,8,MIA 8,0,10,Timeout #2 by Miami Dolphins,4.570,5.170
2,0:08,3,1,MIA 1,6,10,"Joe Flacco pass complete short right to Steve Smith for 1 yard, touchdown",5.170,7.000
2,0:08,,,MIA 2,7,10,Justin Tucker kicks extra point good,0.000,0.000
2,0:08,,,BAL 35,7,10,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
2,0:02,1,10,MIA 20,7,10,Ryan Tannehill kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,7,10,"Justin Tucker kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,MIA 20,7,10,"Penalty on Samson Satele: False Start, 5 yards (no play)",0.280,-0.310
3,15:00,1,15,MIA 15,7,10,Ryan Tannehill pass incomplete short right intended for Brian Hartline,-0.310,-1.070
3,14:51,2,15,MIA 15,7,10,Ryan Tannehill pass complete short left to Jarvis Landry for 6 yards (tackle by Matt Elam),-1.070,-0.820
3,14:30,3,9,MIA 21,7,10,Ryan Tannehill pass complete short right to Jarvis Landry for 13 yards (tackle by Asa Jackson),-0.820,1.200
3,13:43,1,10,MIA 34,7,10,"Penalty on Dion Sims: False Start, 5 yards (no play)",1.200,0.870
3,13:22,1,15,MIA 29,7,10,"Ryan Tannehill pass complete short left to Jarvis Landry for 13 yards (tackle by Will Hill). Penalty on Mike Pouncey: Ineligible Downfield Pass, 5 yards (no play)",0.870,0.540
3,12:54,1,20,MIA 24,7,10,Ryan Tannehill pass incomplete short right intended for Dion Sims,0.540,-0.690
3,12:46,2,20,MIA 24,7,10,Ryan Tannehill pass complete short left to Mike Wallace for 9 yards (tackle by Danny Gorrer),-0.690,-0.160
3,12:23,3,11,MIA 33,7,10,Ryan Tannehill pass complete short middle to Damian Williams for 7 yards (tackle by C.J. Mosley),-0.160,-0.720
3,12:23,4,4,MIA 40,7,10,"Brandon Fields punts 60 yards, touchback. Penalty on Terrence Fede: Ineligible Downfield Kick, 5 yards",-0.720,-0.610
3,11:32,1,10,BAL 25,7,10,Justin Forsett right guard for 3 yards (tackle by Louis Delmas),0.610,0.470
3,10:57,2,7,BAL 28,7,10,Joe Flacco pass incomplete,0.470,0.470
3,10:48,2,7,BAL 28,7,10,Timeout #1 by Baltimore Ravens,0.470,-0.230
3,10:48,3,7,BAL 28,7,10,Joe Flacco pass complete short left to Marlon Brown for 6 yards (tackle by Jimmy Wilson),-0.230,-1.110
3,10:26,4,1,BAL 34,7,10,Joe Flacco up the middle for 2 yards (tackle by Jared Odrick),-1.110,1.330
3,9:50,1,10,BAL 36,7,10,Joe Flacco pass complete short middle to Owen Daniels for 16 yards (tackle by Koa Misi),1.330,2.390
3,9:14,1,10,MIA 48,7,10,Lorenzo Taliaferro right guard for 4 yards (tackle by Earl Mitchell),2.390,2.390
3,8:49,2,6,MIA 44,7,10,Joe Flacco pass complete short right to Jacoby Jones for 18 yards (tackle by Reshad Jones),2.390,3.840
3,8:08,1,10,MIA 26,7,10,Lorenzo Taliaferro left tackle for 6 yards (tackle by R.J. Stanford),3.840,4.110
3,7:39,2,4,MIA 20,7,10,Joe Flacco pass complete short left to Steve Smith for -7 yards (tackle by R.J. Stanford). Penalty on Jeremy Zuttah: Ineligible Downfield Pass (Declined),4.110,2.480
3,7:06,3,11,MIA 27,7,10,Joe Flacco pass complete short middle to Marlon Brown for 14 yards (tackle by Louis Delmas),2.480,4.710
3,6:22,1,10,MIA 13,13,10,"Joe Flacco pass complete short middle to Kamar Aiken for 13 yards, touchdown",4.710,7.000
3,6:22,,,MIA 2,14,10,Justin Tucker kicks extra point good,0.000,0.000
3,6:22,,,BAL 35,14,10,"Justin Tucker kicks off 72 yards, returned by Jarvis Landry for 36 yards (tackle by Danny Gorrer)",0.000,-0.870
3,6:07,1,10,MIA 29,14,10,Ryan Tannehill pass complete short left to Brian Hartline for 8 yards (tackle by Danny Gorrer),0.870,1.410
3,5:48,2,2,MIA 37,14,10,Lamar Miller left guard for 10 yards (tackle by Will Hill),1.410,2.060
3,5:15,1,10,MIA 47,14,10,Ryan Tannehill pass complete short right to Jarvis Landry for no gain,2.060,1.520
3,4:46,2,10,MIA 47,14,10,Ryan Tannehill pass complete short left to Lamar Miller for 7 yards (tackle by Terrell Suggs),1.520,1.750
3,4:14,3,3,BAL 46,14,10,Ryan Tannehill sacked by Terrell Suggs and Elvis Dumervil for -6 yards,1.750,-0.190
3,3:18,4,9,MIA 48,14,10,"Brandon Fields punts 46 yards, fair catch by Lardarius Webb",-0.190,0.380
3,3:07,1,10,BAL 6,14,10,Justin Forsett right tackle for no gain (tackle by Derrick Shelby),-0.380,-0.780
3,2:31,2,10,BAL 6,14,10,Joe Flacco pass incomplete short left intended for Kamar Aiken (defended by Brent Grimes),-0.780,-1.420
3,2:22,3,10,BAL 6,14,10,Joe Flacco sacked by Olivier Vernon for -5 yards,-1.420,-2.490
3,1:57,4,15,BAL 1,14,10,"Sam Koch punts 47 yards, muffed catch by Jarvis Landry, recovered by Jarvis Landry and returned for 5 yards (tackle by Jeromy Miles)",-2.490,-2.720
3,1:24,1,10,BAL 43,14,10,Lamar Miller up the middle for -2 yards (tackle by Chris Canty),2.720,1.910
3,0:52,2,12,BAL 45,14,10,Ryan Tannehill pass complete short right to Brandon Gibson for 7 yards (tackle by Matt Elam),1.910,2.150
3,0:15,3,5,BAL 38,14,10,Ryan Tannehill pass complete short middle to Jarvis Landry for 20 yards (tackle by Will Hill),2.150,4.370
Quarter,Time,Down,ToGo,Location,BAL,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 18,14,10,Ryan Tannehill pass complete short left to Charles Clay for 14 yards (tackle by Will Hill),4.370,6.280
4,14:29,1,4,BAL 4,14,10,Lamar Miller up the middle for -2 yards (tackle by Daryl Smith),6.280,4.950
4,14:04,2,6,BAL 6,14,10,"Penalty on Shelley Smith: False Start, 5 yards (no play)",4.950,4.020
4,13:36,2,11,BAL 11,14,10,Ryan Tannehill pass incomplete short right intended for Mike Wallace,4.020,3.120
4,13:29,3,11,BAL 11,14,10,Ryan Tannehill sacked by C.J. Mosley for -5 yards,3.120,2.380
4,12:43,4,16,BAL 16,14,13,Caleb Sturgis 34 yard field goal good,2.380,3.000
4,12:43,,,MIA 35,14,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
4,12:41,1,10,BAL 20,14,13,Joe Flacco pass complete short right to Kamar Aiken for 11 yards (tackle by Reshad Jones and Philip Wheeler),0.280,1.000
4,12:25,1,10,BAL 31,14,13,Joe Flacco pass complete short left to Steve Smith for 15 yards (tackle by Koa Misi),1.000,1.990
4,11:35,1,10,BAL 46,14,13,Justin Forsett left tackle for 1 yard (tackle by Earl Mitchell),1.990,1.590
4,11:02,2,9,BAL 47,14,13,Joe Flacco pass complete short middle to Justin Forsett for 4 yards (tackle by Philip Wheeler),1.590,1.420
4,10:13,3,5,MIA 49,14,13,Joe Flacco pass complete deep right to Steve Smith for 18 yards,1.420,3.510
4,9:46,1,10,MIA 31,14,13,Joe Flacco pass complete short middle to Phillip Supernaw for 29 yards (tackle by Reshad Jones),3.510,3.510
4,8:58,1,10,MIA 31,14,13,Timeout #1 by Miami Dolphins,3.510,6.740
4,8:58,1,2,MIA 2,14,13,Lorenzo Taliaferro up the middle for no gain (tackle by Derrick Shelby),6.740,5.720
4,8:25,2,2,MIA 2,14,13,Joe Flacco pass incomplete (defended by Cameron Wake),5.720,4.950
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
4,8:12,3,2,MIA 2,20,13,"Justin Forsett right guard for 2 yards, touchdown",4.950,7.000
4,8:12,,,MIA 2,21,13,Justin Tucker kicks extra point good,0.000,0.000
4,8:12,,,BAL 35,21,13,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,8:09,1,10,MIA 20,21,13,Ryan Tannehill sacked by Elvis Dumervil for -4 yards,0.280,-0.940
4,7:28,2,14,MIA 16,21,13,Ryan Tannehill pass incomplete deep middle intended for Brian Hartline (defended by Daryl Smith),-0.940,-1.690
4,7:18,3,14,MIA 16,21,13,Ryan Tannehill pass complete short middle to Lamar Miller for 8 yards (tackle by C.J. Mosley),-1.690,-1.770
4,6:55,4,6,MIA 24,21,13,"Brandon Fields punts 55 yards, returned by Jacoby Jones for 8 yards (tackle by Kelvin Sheppard). Penalty on Will Hill: Illegal Block Above the Waist, 10 yards",-1.770,-0.150
4,6:28,1,10,BAL 19,21,13,Justin Forsett left guard for 2 yards (tackle by Philip Wheeler),0.150,-0.060
4,5:44,2,8,BAL 21,21,13,Jacoby Jones left end for 11 yards (tackle by Reshad Jones),-0.060,1.070
4,5:09,1,10,BAL 32,21,13,Justin Forsett right tackle for no gain (tackle by Olivier Vernon),1.070,0.530
4,4:46,2,10,BAL 32,21,13,Justin Forsett right tackle for 44 yards (tackle by Reshad Jones),0.530,3.970
4,4:12,1,10,MIA 24,21,13,Bernard Pierce up the middle for no gain (tackle by Philip Wheeler),3.970,3.970
4,4:07,1,10,MIA 24,21,13,Timeout #2 by Miami Dolphins,3.970,3.430
4,4:07,2,10,MIA 24,21,13,Bernard Pierce right tackle for 23 yards (tackle by Reshad Jones),3.430,6.970
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,3:39,1,1,MIA 1,27,13,"Joe Flacco up the middle for 1 yard, touchdown",6.970,7.000
4,3:39,,,MIA 2,28,13,Justin Tucker kicks extra point good,0.000,0.000
4,3:39,,,BAL 35,28,13,"Justin Tucker kicks off 74 yards, returned by Jarvis Landry for 25 yards (tackle by Zach Orr)",0.000,0.140
4,3:30,1,10,MIA 16,28,13,Ryan Tannehill pass complete deep middle to Charles Clay for 27 yards (tackle by Will Hill),-0.140,1.800
4,3:06,1,10,MIA 43,28,13,Ryan Tannehill sacked by Elvis Dumervil for -7 yards,1.800,1.800
4,2:56,1,10,MIA 43,28,13,Timeout #3 by Miami Dolphins,1.800,0.310
4,2:56,2,17,MIA 36,28,13,Ryan Tannehill pass incomplete short middle intended for Daniel Thomas,0.310,-0.360
4,2:51,3,17,MIA 36,28,13,Ryan Tannehill pass complete short middle to Jarvis Landry for 13 yards (tackle by C.J. Mosley),-0.360,-0.130
4,2:27,4,4,MIA 49,28,13,Ryan Tannehill pass incomplete deep left intended for Brandon Gibson,-0.130,-2.320
4,2:21,1,10,MIA 49,28,13,Bernard Pierce right tackle for 27 yards (tackle by Brent Grimes),2.320,4.110
4,2:00,1,10,MIA 22,28,13,Joe Flacco kneels for -1 yards,4.110,3.430
4,1:32,2,11,MIA 23,28,13,Joe Flacco kneels for -1 yards,3.430,2.610
4,1:32,3,12,MIA 24,28,13,Joe Flacco kneels for -2 yards,2.610,1.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
