#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:24,NYG 30,3,1:52,5,Punt
2,1,5:31,NYG 30,6,3:14,33,Punt
3,2,13:36,BUF 23,5,1:58,23,Touchdown
4,2,10:19,NYG 43,4,1:47,57,Touchdown
5,2,6:51,NYG 44,7,4:16,32,Field Goal
6,2,1:18,NYG 28,6,1:16,36,Fumble
7,3,15:00,NYG 19,1,0:15,0,Interception
8,3,13:54,NYG 35,13,8:17,60,Downs
9,3,4:05,BUF 45,7,4:18,33,Fumble
10,4,12:05,NYG 19,3,2:16,8,Punt
11,4,8:50,NYG 44,2,0:49,-1,Interception
12,4,6:27,NYG 12,1,0:15,88,Touchdown
13,4,4:37,BUF 33,7,3:32,20,Downs
