#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:48,STL 42,7,4:57,15,Punt
2,1,8:46,STL 47,1,0:16,53,Touchdown
3,1,8:14,STL 34,3,0:55,1,Interception
4,1,5:55,STL 36,3,1:54,3,Punt
5,1,4:01,SEA 30,6,3:33,30,Touchdown
6,2,14:14,STL 35,12,6:07,60,Field Goal
7,2,6:01,STL 25,3,1:10,4,Punt
8,2,1:59,STL 8,3,1:48,1,Punt
9,3,15:00,STL 28,3,1:21,5,Punt
10,3,9:36,STL 30,7,3:07,31,Punt
11,3,5:59,SEA 39,2,0:46,-3,Interception
12,3,3:22,STL 24,4,1:29,14,Punt
13,3,0:34,STL 38,8,4:47,17,Punt
14,4,5:57,STL 25,3,0:50,-7,Punt
15,4,2:44,STL 42,9,2:17,53,Downs
