Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
2,11:33,3,1,SEA 13,7,16,Antonio Pittman left end for 1 yard (tackle by Julian Peterson),4.390,4.780
2,11:07,,,,7,16,Timeout #1 by St. Louis Rams,0.000,4.780
2,11:07,1,10,SEA 12,7,16,Steven Jackson right guard for no gain (tackle by Craig Terrill),4.780,4.100
2,10:30,2,10,SEA 12,7,16,Gus Frerotte pass complete short right to Isaac Bruce for 11 yards (tackle by Julian Peterson),4.100,6.970
2,9:56,,,,7,16,Timeout #2 by St. Louis Rams,0.000,6.970
2,9:56,1,1,SEA 1,7,16,Steven Jackson left guard for no gain (tackle by Rocky Bernard),6.970,5.910
2,9:56,2,1,SEA 1,7,16,Steven Jackson right end for -4 yards (tackle by Lofa Tatupu and LeRoy Hill),5.910,4.260
2,9:56,3,5,SEA 5,7,16,"Penalty on Gus Frerotte: Delay of Game, 5 yards (no play)",4.260,3.130
2,8:18,3,10,SEA 10,7,16,Gus Frerotte pass incomplete short left intended for Isaac Bruce,3.130,2.760
2,8:12,4,10,SEA 10,7,16,"Penalty on Craig Terrill: Neutral Zone Infraction, 5 yards (no play)",2.760,3.010
2,8:12,4,5,SEA 5,7,19,Jeff Wilkins 23 yard field goal good,3.010,3.000
2,,,,STL 30,7,19,"Jeff Wilkins kicks off 69 yards, returned by Nate Burleson for 21 yards",0.000,0.410
2,8:00,1,10,SEA 22,7,19,Matt Hasselbeck pass incomplete deep middle intended for Bobby Engram,0.410,-0.130
2,7:56,2,10,SEA 22,7,19,Matt Hasselbeck pass complete short middle to Marcus Pollard for 7 yards (tackle by Brandon Chillar),-0.130,0.100
2,7:15,3,3,SEA 29,7,19,Matt Hasselbeck pass complete short middle to D.J. Hackett for 10 yards (tackle by Tye Hill),0.100,1.530
2,6:40,1,10,SEA 39,7,19,Matt Hasselbeck pass incomplete deep left intended for Nate Burleson,1.530,0.990
2,6:32,2,10,SEA 39,7,19,Matt Hasselbeck pass incomplete short left intended for Leonard Weaver (defended by Will Witherspoon),0.990,0.300
2,6:30,,,,7,19,Timeout #2 by Seattle Seahawks,0.000,0.300
2,6:30,3,10,SEA 39,7,19,Matt Hasselbeck sacked by Brandon Chillar for -5 yards,0.300,-1.110
2,6:10,4,15,SEA 34,7,19,"Ryan Plackemeier punts 41 yards, fair catch by Dante Hall",-1.110,-0.610
2,6:01,1,10,STL 25,7,19,Gus Frerotte pass incomplete deep right intended for Isaac Bruce,0.610,0.060
2,5:55,2,10,STL 25,7,19,Steven Jackson right tackle for 4 yards (tackle by Deon Grant),0.060,-0.100
2,5:09,3,6,STL 29,7,19,Gus Frerotte pass incomplete short left intended for Torry Holt (defended by Lofa Tatupu),-0.100,-1.440
2,5:05,4,6,STL 29,7,19,"Donnie Jones punts 52 yards, returned by Nate Burleson for 7 yards (tackle by Pisa Tinoisamoa)",-1.440,-0.670
2,4:51,1,10,SEA 26,7,19,Matt Hasselbeck pass complete short right to Marcus Pollard for 11 yards (tackle by Corey Chavous),0.670,1.400
2,4:26,1,10,SEA 37,7,19,Matt Hasselbeck pass complete short left to Bobby Engram for 7 yards (tackle by Fakhir Brown),1.400,1.800
2,4:07,2,3,SEA 44,7,19,Maurice Morris right tackle for 6 yards (tackle by Tye Hill),1.800,2.260
2,3:48,1,10,,7,19,Matt Hasselbeck pass complete short left to Bobby Engram for 4 yards (tackle by Fakhir Brown),2.260,2.250
2,3:28,2,6,STL 46,7,19,Matt Hasselbeck pass complete short left to Bobby Engram for 9 yards (tackle by Pisa Tinoisamoa),2.250,3.120
2,3:05,1,10,STL 37,7,19,Matt Hasselbeck pass incomplete deep right intended for D.J. Hackett,3.120,2.570
2,2:57,2,10,STL 37,7,19,Matt Hasselbeck pass complete short right to D.J. Hackett for 12 yards (tackle by Ronald Bartell),2.570,3.910
2,2:35,1,10,STL 25,7,19,"Matt Hasselbeck sacked by Brandon Chillar for 0 yards. Penalty on James Hall: Defensive Offside, 5 yards (no play)",3.910,4.640
2,2:12,1,5,STL 20,7,19,Matt Hasselbeck pass incomplete deep left intended for Nate Burleson is intercepted by O.J. Atogwe and returned for 13 yards (tackle by Marcus Pollard),4.640,0.380
2,1:59,1,10,STL 8,7,19,Steven Jackson up the middle for 3 yards (tackle by Lofa Tatupu),-0.380,-0.560
2,1:21,2,7,STL 11,7,19,Steven Jackson up the middle for -1 yards (tackle by Lofa Tatupu),-0.560,-1.190
2,1:13,,,,7,19,Timeout #3 by Seattle Seahawks,0.000,-1.190
2,1:13,3,8,STL 10,7,19,Steven Jackson right tackle for -1 yards (tackle by Patrick Kerney),-1.190,-2.490
2,0:25,,,,7,19,Timeout #3 by St. Louis Rams,0.000,-2.490
2,0:25,4,9,STL 9,7,19,"Donnie Jones punts 51 yards, returned by Nate Burleson for 7 yards (tackle by Travis Minor)",-2.490,-2.060
2,0:11,1,10,SEA 47,7,19,Matt Hasselbeck pass incomplete short right intended for D.J. Hackett,2.060,1.520
2,0:08,2,10,SEA 47,7,19,Matt Hasselbeck pass incomplete deep middle intended for Deion Branch,1.520,0.830
2,0:03,3,10,SEA 47,7,19,Matt Hasselbeck pass complete deep left to Deion Branch for 29 yards (tackle by Corey Chavous),0.830,3.970
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,7,19,"Josh Brown kicks off 67 yards, returned by Dante Hall for 25 yards (tackle by Michael Green)",0.000,0.810
3,14:55,1,10,STL 28,7,19,Steven Jackson left guard for no gain (tackle by Rocky Bernard),0.810,0.260
3,14:19,2,10,STL 28,7,19,Gus Frerotte pass complete short right to Steven Jackson for 5 yards (tackle by LeRoy Hill),0.260,0.230
3,13:55,3,5,STL 33,7,19,Gus Frerotte pass incomplete short left intended for Drew Bennett (defended by Julian Peterson),0.230,-1.180
3,13:52,4,5,STL 33,7,19,"Donnie Jones punts 51 yards, returned by Nate Burleson for 18 yards (tackle by Quinton Culberson)",-1.180,-1.200
3,13:39,1,10,SEA 34,7,19,Matt Hasselbeck pass complete short right to Bobby Engram for 17 yards (tackle by Ronald Bartell),1.200,2.320
3,13:11,1,10,STL 49,7,19,Matt Hasselbeck pass complete short right to Deion Branch for 20 yards,2.320,3.640
3,13:11,1,10,STL 29,7,19,Maurice Morris right end for 9 yards (tackle by Ronald Bartell),3.640,4.320
3,12:02,2,1,STL 20,7,19,Maurice Morris left tackle for no gain (tackle by Adam Carriker),4.320,3.600
3,11:49,3,1,STL 20,7,19,Matt Hasselbeck right end for 4 yards (tackle by Brandon Chillar),3.600,4.510
3,11:10,1,10,STL 16,7,19,"Matt Hasselbeck pass incomplete. Matt Hasselbeck fumbles, recovered by Matt Hasselbeck at STL-19",4.510,3.900
3,11:03,2,10,STL 16,7,19,Matt Hasselbeck sacked by La'Roi Glover for -4 yards,3.900,2.740
3,10:22,3,14,STL 20,7,19,"Penalty on Matt Hasselbeck: Delay of Game, 5 yards (no play)",2.740,2.080
3,10:06,3,19,STL 25,7,19,Matt Hasselbeck pass complete short left to D.J. Hackett for 10 yards (tackle by Ronald Bartell),2.080,2.440
3,9:41,4,9,STL 15,10,19,Josh Brown 33 yard field goal good,2.440,3.000
3,,,,SEA 30,10,19,"Josh Brown kicks off 72 yards, returned by Dante Hall for 32 yards (tackle by Kevin Bentley)",0.000,0.940
3,9:28,1,10,STL 30,10,19,Gus Frerotte pass complete short right to Isaac Bruce for 10 yards (tackle by Marcus Trufant),0.940,1.600
3,9:07,1,10,STL 40,10,19,Steven Jackson left end for 7 yards (tackle by Lofa Tatupu),1.600,2.000
3,8:37,2,3,STL 47,10,19,Gus Frerotte pass complete short left to Torry Holt for 8 yards (tackle by Kelly Jennings),2.000,2.590
3,7:58,1,10,SEA 45,10,19,Steven Jackson left tackle for 5 yards (tackle by Patrick Kerney),2.590,2.720
3,7:22,2,5,SEA 40,10,19,Gus Frerotte pass complete short right to Brian Leonard for 1 yard (tackle by Marcus Trufant),2.720,2.150
3,6:43,3,4,SEA 39,10,19,Gus Frerotte pass incomplete short left intended for Torry Holt,2.150,0.660
3,6:36,4,4,SEA 39,10,19,Penalty on Donnie Jones: Delay of Game (Declined),0.660,0.660
3,6:36,4,4,SEA 39,10,19,"Donnie Jones punts 39 yards, touchback",0.660,-0.280
3,6:29,1,10,SEA 20,10,19,Matt Hasselbeck pass incomplete short right intended for Nate Burleson (defended by Will Witherspoon),0.280,-0.270
3,6:23,2,10,SEA 20,10,19,Matt Hasselbeck pass incomplete short right intended for Deion Branch,-0.270,-0.960
3,6:19,3,10,SEA 20,10,19,Matt Hasselbeck pass incomplete short right intended for Bobby Engram,-0.960,-2.030
3,6:16,4,10,SEA 20,10,19,"Ryan Plackemeier punts 56 yards, returned by Dante Hall for 37 yards (tackle by Kevin Bentley)",-2.030,-2.980
3,5:59,1,10,SEA 39,10,19,"Steven Jackson up the middle for -3 yards (tackle by Darryl Tapp). Steven Jackson fumbles (forced by Darryl Tapp), recovered by Steven Jackson at SEA-42",2.980,2.040
3,5:24,2,13,SEA 42,10,19,Gus Frerotte pass incomplete short right intended for Torry Holt is intercepted by Marcus Trufant at SEA-33,2.040,-1.140
3,5:13,1,10,SEA 33,10,19,Matt Hasselbeck pass incomplete short right intended for Will Heller (defended by Ronald Bartell),1.140,0.590
3,5:09,2,10,SEA 33,10,19,Maurice Morris up the middle for 46 yards (tackle by Fakhir Brown),0.590,4.170
3,4:33,1,10,STL 21,10,19,Maurice Morris up the middle for 4 yards (tackle by La'Roi Glover),4.170,4.200
3,3:52,2,6,STL 17,10,19,Matt Hasselbeck pass complete short right to Bobby Engram for 8 yards (tackle by Tye Hill),4.200,5.140
3,3:26,1,9,STL 9,16,19,"Matt Hasselbeck pass complete short right to Deion Branch for 9 yards, touchdown",5.140,7.000
3,,,,STL 2,17,19,Josh Brown kicks extra point good,0.000,0.000
3,,,,SEA 30,17,19,"Josh Brown kicks off 68 yards, returned by Dante Hall for 22 yards (tackle by Lance Laury)",0.000,0.540
3,3:15,1,10,STL 24,17,19,Gus Frerotte pass complete short right to Torry Holt for 11 yards (tackle by Marcus Trufant),0.540,1.270
3,2:57,1,10,STL 35,17,19,Steven Jackson left end for 3 yards (tackle by LeRoy Hill),1.270,1.130
3,2:17,2,7,STL 38,17,19,Gus Frerotte pass incomplete short right intended for Steven Jackson,1.130,0.430
3,2:09,3,7,STL 38,17,19,Gus Frerotte pass incomplete deep right intended for Torry Holt,0.430,-0.850
3,2:04,4,7,STL 38,17,19,"Donnie Jones punts 45 yards, returned by Nate Burleson for 3 yards",-0.850,-0.280
3,1:53,1,10,SEA 20,17,19,Maurice Morris left end for 3 yards (tackle by Chris Draft),0.280,0.140
3,1:14,2,7,SEA 23,17,19,Matt Hasselbeck pass incomplete short right intended for Deion Branch (defended by Corey Chavous),0.140,-0.560
3,1:09,3,7,SEA 23,17,19,Matt Hasselbeck sacked by Brandon Chillar for -9 yards,-0.560,-2.470
3,0:49,4,16,SEA 14,17,19,Ryan Plackemeier punts 48 yards,-2.470,-1.470
3,0:34,1,10,STL 38,17,19,Steven Jackson left end for 2 yards (tackle by Deon Grant and Kelly Jennings),1.470,1.190
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,STL 40,17,19,Gus Frerotte pass complete short right to Brian Leonard for -1 yards (tackle by Deon Grant),1.190,0.370
4,14:18,3,9,STL 39,17,19,"Penalty on Rocky Bernard: Defensive Offside, 5 yards (no play)",0.370,1.020
4,14:01,3,4,STL 44,17,19,Gus Frerotte pass complete short right to Drew Bennett for 9 yards (tackle by Marcus Trufant),1.020,2.460
4,13:27,1,10,SEA 47,17,19,Antonio Pittman up the middle for 4 yards (tackle by LeRoy Hill),2.460,2.450
4,12:46,2,6,SEA 43,17,19,Gus Frerotte pass complete short middle to Randy McMichael for 7 yards (tackle by Niko Koutouvides),2.450,3.180
4,12:08,1,10,SEA 36,17,19,Antonio Pittman left guard for 1 yard (tackle by Darryl Tapp),3.180,2.770
4,11:30,2,9,SEA 35,17,19,Gus Frerotte pass incomplete short right intended for Torry Holt,2.770,2.080
4,11:22,3,9,SEA 35,17,19,Gus Frerotte sacked by Patrick Kerney for -10 yards,2.080,0.270
4,11:04,4,19,SEA 45,17,19,"Donnie Jones punts 45 yards, touchback",0.270,-0.280
4,10:47,1,10,SEA 20,17,19,Matt Hasselbeck pass incomplete short right intended for Deion Branch,0.280,-0.270
4,10:41,2,10,SEA 20,17,19,Matt Hasselbeck pass complete short right to Deion Branch for 16 yards (tackle by Corey Chavous),-0.270,1.330
4,10:07,1,10,SEA 36,17,19,Matt Hasselbeck pass complete short middle to Maurice Morris for 5 yards (tackle by Chris Draft),1.330,1.470
4,9:29,2,5,SEA 41,17,19,Matt Hasselbeck pass complete short right to Bobby Engram for 19 yards (tackle by O.J. Atogwe),1.470,2.920
4,8:53,1,10,STL 40,17,19,Maurice Morris up the middle for 3 yards (tackle by La'Roi Glover),2.920,2.780
4,8:14,2,7,STL 37,17,19,Matt Hasselbeck pass complete deep right to Deion Branch for 18 yards (tackle by Corey Chavous),2.780,4.310
4,7:39,1,10,STL 19,17,19,Maurice Morris up the middle for 6 yards (tackle by Will Witherspoon),4.310,4.720
4,7:03,2,4,STL 13,17,19,Matt Hasselbeck pass complete to Will Heller for 3 yards (tackle by Tye Hill),4.720,4.690
4,6:35,3,1,STL 10,17,19,"Maurice Morris left end for no gain (tackle by Will Witherspoon). Penalty on Will Witherspoon: Face Mask (15 Yards), 5 yards",4.690,6.060
4,6:03,1,5,STL 5,23,19,"Leonard Weaver up the middle for 5 yards, touchdown",6.060,7.000
4,,,,STL 2,24,19,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,24,19,"Josh Brown kicks off 71 yards, returned by Dante Hall for 26 yards (tackle by Lance Laury)",0.000,0.610
4,5:50,1,10,STL 25,24,19,Gus Frerotte pass incomplete short left intended for Torry Holt,0.610,0.060
4,5:46,2,10,STL 25,24,19,Gus Frerotte pass incomplete short middle intended for Randy McMichael,0.060,-0.620
4,5:42,3,10,STL 25,24,19,Gus Frerotte sacked by Patrick Kerney for -7 yards,-0.620,-2.240
4,5:26,4,17,STL 18,24,19,"Donnie Jones punts 51 yards, returned by Nate Burleson for 13 yards (tackle by Richard Owens)",-2.240,-1.860
4,5:07,1,10,SEA 44,24,19,Maurice Morris up the middle for 3 yards (tackle by Will Witherspoon),1.860,1.720
4,4:27,2,7,SEA 47,24,19,Matt Hasselbeck pass complete deep left to Nate Burleson for 20 yards. Penalty on Fakhir Brown: Defensive Pass Interference (Declined),1.720,3.380
4,4:21,1,10,STL 33,24,19,Maurice Morris right tackle for no gain (tackle by Eric Moore),3.380,2.840
4,3:40,2,10,STL 33,24,19,Maurice Morris left end for -2 yards (tackle by Eric Moore),2.840,1.880
4,3:34,,,,24,19,Timeout #1 by St. Louis Rams,0.000,1.880
4,3:34,3,12,STL 35,24,19,Maurice Morris right tackle for 1 yard (tackle by Ronald Bartell),1.880,1.060
4,2:49,,,,24,19,Timeout #1 by Seattle Seahawks,0.000,1.060
4,2:49,4,11,STL 34,24,19,Josh Brown 52 yard field goal no good,1.060,-1.730
4,2:44,1,10,STL 42,24,19,Gus Frerotte pass complete to Isaac Bruce for 10 yards (tackle by Marcus Trufant),1.730,2.390
4,2:38,1,10,SEA 48,24,19,Gus Frerotte pass complete short left to Torry Holt for 9 yards (tackle by Jordan Babineaux),2.390,3.060
4,2:15,2,1,SEA 39,24,19,"Gus Frerotte pass incomplete deep middle intended for Isaac Bruce. Penalty on Deon Grant: Defensive Pass Interference, 24 yards (no play)",3.060,4.580
4,2:05,1,10,SEA 15,24,19,Steven Jackson up the middle for 1 yard (tackle by Ellis Wyms),4.580,4.110
4,2:00,2,9,SEA 14,24,19,Gus Frerotte pass complete short middle to Isaac Bruce for 8 yards (tackle by Jordan Babineaux),4.110,4.900
4,1:32,3,1,SEA 6,24,19,Gus Frerotte up the middle for 2 yards (tackle by Craig Terrill),4.900,6.280
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:03,1,4,SEA 4,24,19,Gus Frerotte pass incomplete short left intended for Isaac Bruce,6.280,5.340
4,0:54,2,4,SEA 4,24,19,Gus Frerotte pass complete short right to Drew Bennett for 2 yards (tackle by Jordan Babineaux),5.340,4.950
4,0:36,,,,24,19,Timeout #2 by St. Louis Rams,0.000,4.950
4,0:36,3,2,SEA 2,24,19,Steven Jackson right guard for 1 yard (tackle by LeRoy Hill and Brian Russell),4.950,3.550
4,0:30,,,,24,19,Timeout #2 by Seattle Seahawks,0.000,0.000
4,0:30,,,,24,19,Timeout #3 by St. Louis Rams,0.000,3.550
4,0:30,4,1,SEA 1,24,19,"Gus Frerotte for no gain. Gus Frerotte fumbles, recovered by Gus Frerotte at SEA-5",3.550,0.380
4,0:27,1,10,SEA 5,24,19,Matt Hasselbeck kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
