Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
2,14:36,1,10,PIT 6,7,2,Willie Parker left tackle for 6 yards (tackle by Clinton Hart and Marques Harris),-0.380,-0.340
2,14:17,2,4,PIT 12,7,2,Ben Roethlisberger pass complete short right to Hines Ward for 9 yards (tackle by Tim Dobbins),-0.340,0.340
2,13:47,1,10,PIT 21,7,2,Willie Parker left guard for 1 yard (tackle by Jamal Williams and Clinton Hart),0.340,-0.070
2,13:01,2,9,PIT 22,7,2,Ben Roethlisberger pass complete short right to Nate Washington for 7 yards (tackle by Quentin Jammer),-0.070,0.170
2,12:18,3,2,PIT 29,7,2,Ben Roethlisberger pass complete short right to Mewelde Moore for 4 yards (tackle by Stephen Cooper),0.170,1.140
2,11:40,1,10,PIT 33,7,2,"Willie Parker left end for 2 yards (tackle by Quentin Jammer). Penalty on Hines Ward: Offensive Holding, 10 yards",1.140,0.610
2,11:21,1,18,PIT 25,7,2,Ben Roethlisberger pass complete short left to Willie Parker for 4 yards (tackle by Luis Castillo),0.610,0.050
2,10:35,2,14,PIT 29,7,2,Ben Roethlisberger pass complete short right to Hines Ward for 4 yards (tackle by Quentin Jammer),0.050,-0.100
2,10:07,3,10,PIT 33,7,2,Ben Roethlisberger sacked by Jacques Cesaire for -9 yards,-0.100,-1.770
2,9:54,4,19,PIT 24,7,2,"Paul Ernster punts 30 yards, fair catch by Eric Weddle",-1.770,-1.990
2,9:46,1,10,SDG 46,7,2,LaDainian Tomlinson left tackle for 8 yards (tackle by Lawrence Timmons),1.990,2.530
2,9:11,2,2,PIT 46,7,2,LaDainian Tomlinson right tackle for 7 yards (tackle by LaMarr Woodley),2.530,2.980
2,8:36,1,10,PIT 39,7,2,LaDainian Tomlinson left guard for 2 yards (tackle by Lawrence Timmons),2.980,2.710
2,7:58,2,8,PIT 37,7,2,LaDainian Tomlinson left end for -4 yards (tackle by Troy Polamalu),2.710,1.490
2,7:13,3,12,PIT 41,7,2,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",1.490,0.830
2,6:53,3,17,PIT 46,7,2,Philip Rivers pass incomplete short middle intended for Vincent Jackson (defended by LaMarr Woodley),0.830,0.200
2,6:48,4,17,PIT 46,7,2,"Mike Scifres punts 37 yards, fair catch by Mewelde Moore",0.200,0.380
2,6:42,1,10,PIT 9,7,2,Ben Roethlisberger pass complete short middle to Sean McHugh for 15 yards (tackle by Stephen Cooper),-0.380,0.540
2,6:04,1,10,PIT 24,7,2,Ben Roethlisberger pass incomplete deep left intended for Hines Ward,0.540,0.000
2,5:58,2,10,PIT 24,7,2,Ben Roethlisberger pass complete short middle to Hines Ward for 9 yards (tackle by Stephen Cooper),0.000,0.500
2,5:25,3,1,PIT 33,7,2,Willie Parker left tackle for no gain (tackle by Tim Dobbins),0.500,-1.180
2,4:58,4,1,PIT 33,7,2,"Paul Ernster punts 42 yards, fair catch by Darren Sproles. Penalty on Anthony Smith: Fair Catch Interference, 15 yards",-1.180,-1.600
2,4:49,1,10,SDG 40,7,2,Philip Rivers pass complete short right to Vincent Jackson for 8 yards (tackle by Ike Taylor),1.600,2.130
2,4:24,2,2,SDG 48,7,2,LaDainian Tomlinson right end for -3 yards (tackle by LaMarr Woodley),2.130,1.030
2,3:40,3,5,SDG 45,7,2,Philip Rivers sacked by Brett Keisel for -9 yards,1.030,-0.980
2,3:12,4,14,SDG 36,7,2,"Mike Scifres punts 50 yards, fair catch by Santonio Holmes",-0.980,0.280
2,3:04,1,10,PIT 14,7,2,Willie Parker right guard for no gain (tackle by Eric Weddle and Clinton Hart),-0.280,-0.750
2,2:35,2,10,PIT 14,7,2,Ben Roethlisberger pass incomplete short left intended for Nate Washington (defended by Jacques Cesaire),-0.750,-1.400
2,2:30,3,10,PIT 14,7,2,Ben Roethlisberger pass complete short middle to Mewelde Moore for 9 yards (tackle by Eric Weddle),-1.400,-1.830
2,2:00,4,1,PIT 23,7,2,"Paul Ernster punts 32 yards, returned by Eric Weddle for 1 yard. Penalty on Keyaron Fox: Ineligible Downfield Kick, 5 yards",-1.830,-2.320
2,1:53,1,10,PIT 49,7,2,Philip Rivers pass complete short left to Malcom Floyd for 14 yards (tackle by Fernando Bryant),2.320,3.250
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,1:46,1,10,PIT 35,7,2,Philip Rivers pass complete short left to Antonio Gates for 4 yards (tackle by William Gay),3.250,3.240
2,1:40,2,6,PIT 31,7,2,Philip Rivers pass complete short right to LaDainian Tomlinson for 14 yards (tackle by Tyrone Carter),3.240,4.440
2,1:33,1,10,PIT 17,7,2,Philip Rivers pass incomplete short left intended for Brandon Manumaleuna is intercepted by James Harrison at PIT-10 and returned for 33 yards (tackle by Marcus McNeill),4.440,-1.800
2,1:23,1,10,PIT 43,7,2,Ben Roethlisberger pass complete short left to Hines Ward for 6 yards (tackle by Matt Wilhelm),1.800,2.060
2,1:02,2,4,PIT 49,7,2,Ben Roethlisberger pass complete short middle to Mewelde Moore for 2 yards (tackle by Eric Weddle),2.060,1.620
2,0:42,3,2,SDG 49,7,2,Ben Roethlisberger pass complete short middle to Hines Ward for 7 yards (tackle by Eric Weddle),1.620,2.790
2,0:36,,,,7,2,Timeout #2 by Pittsburgh Steelers,0.000,2.790
2,0:36,1,10,SDG 42,7,2,Ben Roethlisberger pass complete deep middle to Santonio Holmes for 14 yards (tackle by Eric Weddle),2.790,3.710
2,0:19,1,10,SDG 28,7,2,Ben Roethlisberger spiked the ball,3.710,3.170
2,0:18,2,10,SDG 28,7,2,Ben Roethlisberger pass complete short left to Santonio Holmes for 6 yards (tackle by Antoine Cason),3.170,3.270
2,0:11,,,,7,2,Timeout #3 by Pittsburgh Steelers,0.000,3.270
2,0:11,3,4,SDG 22,7,2,Ben Roethlisberger pass complete deep left to Santonio Holmes for 19 yards (tackle by Antonio Cromartie),3.270,6.510
2,0:03,1,3,SDG 3,7,5,Jeff Reed 21 yard field goal good,6.510,3.000
Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,7,5,"Nate Kaeding kicks off 64 yards, returned by Gary Russell for 17 yards (tackle by Tra Battle)",0.000,0.480
3,14:53,1,10,PIT 23,7,5,Willie Parker right guard for 6 yards (tackle by Marques Harris),0.480,0.740
3,14:16,2,4,PIT 29,7,5,"Ben Roethlisberger pass complete short left to Matt Spaeth for 11 yards (tackle by Antonio Cromartie). Penalty on Hines Ward: Illegal Block Above the Waist, 10 yards",0.740,0.880
3,13:45,2,3,PIT 30,7,5,Willie Parker left end for 2 yards (tackle by Eric Weddle),0.880,0.430
3,13:02,3,1,PIT 32,7,5,Gary Russell right guard for 6 yards (tackle by Clinton Hart and Quentin Jammer),0.430,1.470
3,12:18,1,10,PIT 38,7,5,Ben Roethlisberger pass incomplete short left intended for Santonio Holmes,1.470,0.920
3,12:11,2,10,PIT 38,7,5,Ben Roethlisberger pass complete short right to Matt Spaeth for 11 yards (tackle by Quentin Jammer),0.920,2.190
3,11:28,1,10,PIT 49,7,5,Ben Roethlisberger pass incomplete deep right intended for Santonio Holmes (defended by Quentin Jammer),2.190,1.650
3,11:24,2,10,PIT 49,7,5,Ben Roethlisberger pass complete short right to Santonio Holmes for 11 yards (tackle by Quentin Jammer),1.650,2.920
3,10:40,1,10,SDG 40,7,5,Willie Parker left guard for 3 yards (tackle by Clinton Hart),2.920,2.780
3,9:57,2,7,SDG 37,7,5,Willie Parker right guard for 9 yards (tackle by Paul Oliver),2.780,3.710
3,9:23,1,10,SDG 28,7,5,Ben Roethlisberger pass complete short left to Mewelde Moore for 5 yards (tackle by Paul Oliver),3.710,3.840
3,8:54,2,5,SDG 23,7,5,Ben Roethlisberger pass incomplete short left intended for Nate Washington,3.840,3.140
3,8:49,3,5,SDG 23,7,5,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes,3.140,1.980
3,8:45,4,5,SDG 23,7,8,Jeff Reed 41 yard field goal good,1.980,3.000
3,,,,PIT 30,7,8,"Jeff Reed kicks off 55 yards, returned by Darren Sproles for 16 yards (tackle by Anthony Madison)",0.000,1.000
3,8:37,1,10,SDG 31,7,8,Philip Rivers pass incomplete short right intended for Vincent Jackson,1.000,0.460
3,8:32,2,10,SDG 31,7,8,LaDainian Tomlinson left guard for 1 yard (tackle by Brett Keisel and Aaron Smith),0.460,-0.100
3,7:49,3,9,SDG 32,7,8,Philip Rivers pass complete short right to LaDainian Tomlinson for 26 yards (tackle by Troy Polamalu),-0.100,2.790
3,7:13,1,10,PIT 42,7,8,Philip Rivers pass complete short middle to Darren Sproles for 9 yards (tackle by Brett Keisel),2.790,3.460
3,6:33,2,1,PIT 33,7,8,Mike Tolbert up the middle for 2 yards (tackle by James Farrior and James Harrison),3.460,3.510
3,5:53,1,10,PIT 31,7,8,Philip Rivers pass complete short left to Legedu Naanee for 8 yards (tackle by Travis Kirschke),3.510,4.050
3,5:12,2,2,PIT 23,7,8,LaDainian Tomlinson left guard for -1 yards (tackle by Larry Foote and James Harrison),4.050,3.200
3,4:32,3,3,PIT 24,7,8,Philip Rivers pass incomplete short right intended for Antonio Gates,3.200,1.970
3,4:26,4,3,PIT 24,7,8,Nate Kaeding 42 yard field goal no good,1.970,-1.070
3,4:21,1,10,PIT 32,7,8,Willie Parker right guard for 3 yards (tackle by Jamal Williams and Jyles Tucker),1.070,0.930
3,3:53,2,7,PIT 35,7,8,Ben Roethlisberger pass complete short right to Matt Spaeth for 8 yards (tackle by Paul Oliver),0.930,1.800
3,3:14,1,10,PIT 43,7,8,Willie Parker left tackle for 9 yards (tackle by Antonio Cromartie),1.800,2.470
3,2:34,2,1,SDG 48,7,8,Ben Roethlisberger pass incomplete short right intended for Matt Spaeth,2.470,1.750
3,2:20,3,1,SDG 48,7,8,Gary Russell left guard for 4 yards (tackle by Ryon Bingham),1.750,2.650
3,1:50,1,10,SDG 44,7,8,"Penalty on Santonio Holmes: False Start, 5 yards (no play)",2.650,2.320
3,1:47,1,15,SDG 49,7,8,Willie Parker right tackle for 4 yards (tackle by Jacques Cesaire),2.320,1.980
3,1:08,2,11,SDG 45,7,8,Ben Roethlisberger pass complete short middle to Matt Spaeth for 11 yards (tackle by Stephen Cooper),1.980,3.310
3,0:30,1,10,SDG 34,7,8,"Penalty on Darnell Stapleton: False Start, 5 yards (no play)",3.310,2.980
3,0:11,1,15,SDG 39,7,8,Ben Roethlisberger pass incomplete short middle intended for Nate Washington,2.980,2.090
3,0:07,2,15,SDG 39,7,8,Willie Parker left tackle for 2 yards (tackle by Shaun Phillips),2.090,1.690
Quarter,Time,Down,ToGo,Location,SDG,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,SDG 37,7,8,Ben Roethlisberger sacked by Jacques Cesaire for -1 yards,1.690,0.720
4,14:22,4,14,SDG 38,7,8,Paul Ernster punts 20 yards,0.720,-0.040
4,14:15,1,10,SDG 18,7,8,Philip Rivers pass incomplete deep right intended for Vincent Jackson,0.040,-0.490
4,14:09,2,10,SDG 18,7,8,Philip Rivers pass complete short right to Chris Chambers for 1 yard (tackle by William Gay),-0.490,-1.040
4,13:28,3,9,SDG 19,7,8,Philip Rivers pass complete short right to Malcom Floyd for 15 yards (tackle by Fernando Bryant),-1.040,1.200
4,12:46,1,10,SDG 34,7,8,Philip Rivers pass complete short right to Chris Chambers for 11 yards,1.200,1.930
4,12:18,1,10,SDG 45,7,8,LaDainian Tomlinson left guard for 6 yards (tackle by Troy Polamalu),1.930,2.190
4,11:42,2,4,PIT 49,7,8,Philip Rivers up the middle for 5 yards (tackle by James Farrior),2.190,2.650
4,11:02,1,10,PIT 44,7,8,LaDainian Tomlinson right tackle for 9 yards (tackle by William Gay and Ryan Clark),2.650,3.330
4,10:21,2,1,PIT 35,7,8,Mike Tolbert left guard for 2 yards (tackle by Brett Keisel),3.330,3.380
4,9:42,1,10,PIT 33,7,8,Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Brett Keisel),3.380,2.840
4,9:39,2,10,PIT 33,7,8,LaDainian Tomlinson left guard for 10 yards (tackle by Ryan Clark),2.840,4.040
4,8:57,1,10,PIT 23,7,8,Darren Sproles left guard for no gain (tackle by Travis Kirschke),4.040,3.500
4,8:15,2,10,PIT 23,7,8,Philip Rivers pass incomplete short right intended for Chris Chambers,3.500,2.810
4,8:09,3,10,PIT 23,7,8,Philip Rivers pass complete deep right to Vincent Jackson for 17 yards (tackle by Ike Taylor),2.810,5.830
4,7:29,1,6,PIT 6,7,8,LaDainian Tomlinson left guard for 2 yards (tackle by Brett Keisel),5.830,5.340
4,6:52,2,4,PIT 4,7,8,Philip Rivers pass incomplete short right intended for Vincent Jackson (defended by Ike Taylor),5.340,4.490
4,6:48,,,,7,8,Timeout #1 by San Diego Chargers,0.000,4.490
4,6:48,3,4,PIT 4,7,8,Philip Rivers pass incomplete short left intended for Antonio Gates,4.490,3.030
4,6:44,4,4,PIT 4,10,8,Nate Kaeding 22 yard field goal good,3.030,3.000
4,,,,SDG 30,10,8,"Nate Kaeding kicks off 65 yards, returned by Gary Russell for no gain. Penalty on Limas Sweed: Offensive Holding, 10 yards",0.000,-0.320
4,6:31,1,10,PIT 13,10,8,Ben Roethlisberger pass complete short right to Hines Ward for 13 yards (tackle by Quentin Jammer),-0.320,0.670
4,6:03,1,10,PIT 26,10,8,Willie Parker left end for 10 yards (tackle by Eric Weddle),0.670,1.330
4,5:37,1,10,PIT 36,10,8,Willie Parker up the middle for 4 yards (tackle by Marques Harris and Eric Weddle),1.330,1.330
4,5:08,2,6,PIT 40,10,8,Ben Roethlisberger pass complete short middle to Hines Ward for 15 yards (tackle by Clinton Hart),1.330,2.590
4,4:39,1,10,SDG 45,10,8,"Willie Parker left end for 3 yards (tackle by Clinton Hart). Penalty on Hines Ward: Offensive Holding, 10 yards (no play)",2.590,1.930
4,4:33,1,20,PIT 45,10,8,Ben Roethlisberger pass complete short right to Hines Ward for 7 yards (tackle by Paul Oliver),1.930,1.640
4,3:56,2,13,SDG 48,10,8,Ben Roethlisberger pass complete short middle to Matt Spaeth for 7 yards (tackle by Stephen Cooper),1.640,1.880
4,3:14,3,6,SDG 41,10,8,Ben Roethlisberger pass complete short left to Hines Ward for 7 yards (tackle by Paul Oliver),1.880,3.310
4,2:31,1,10,SDG 34,10,8,Ben Roethlisberger pass complete short left to Santonio Holmes for 13 yards (tackle by Antonio Cromartie),3.310,4.170
4,2:00,1,10,SDG 21,10,8,Willie Parker right end for 6 yards (tackle by Quentin Jammer),4.170,4.550
4,1:48,,,,10,8,Timeout #2 by San Diego Chargers,0.000,4.550
4,1:48,2,4,SDG 15,10,8,Willie Parker right guard for 5 yards (tackle by Clinton Hart and Shaun Phillips),4.550,4.910
4,1:04,1,10,SDG 10,10,8,Willie Parker up the middle for 2 yards (tackle by Shaun Phillips),4.910,4.570
4,0:59,,,,10,8,Timeout #3 by San Diego Chargers,0.000,4.570
4,0:59,2,8,SDG 8,10,8,Willie Parker left guard for 4 yards (tackle by Igor Olshansky),4.570,4.490
4,0:21,3,4,SDG 4,10,8,"Willie Parker left tackle for 4 yards. Penalty on Sean McHugh: Offensive Holding, 10 yards (no play)",4.490,3.000
4,0:15,,,,10,8,Timeout #1 by Pittsburgh Steelers,0.000,3.000
4,0:15,3,14,SDG 14,10,11,Jeff Reed 32 yard field goal good,3.000,3.000
4,,,,PIT 30,10,11,"Jeff Reed kicks off 47 yards, returned by Antonio Cromartie for 2 yards. Antonio Cromartie fumbles, recovered by Darren Sproles at SDG-23",0.000,0.340
4,0:05,,,,10,11,Timeout #2 by Pittsburgh Steelers,0.000,0.340
4,0:05,1,10,SDG 21,10,11,--,0.340,0.480
,,,,,,,"Replay Assistant challenged the backward pass ruling, and the original play was overturned.",,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
