Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
2,12:52,1,10,MIN 24,0,3,Adrian Peterson left tackle for 3 yards (tackle by Bryan Kehl and Mathias Kiwanuka),0.540,0.400
2,12:13,2,7,MIN 27,0,3,Tarvaris Jackson pass complete short left to Bernard Berrian for 6 yards (tackle by Kenny Phillips),0.400,0.500
2,11:33,3,1,MIN 33,0,9,"Adrian Peterson right tackle for 67 yards, touchdown. Penalty on Jay Alford: Defensive Offside (Declined)",0.500,7.000
2,,,,NYG 2,0,10,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,MIN 30,0,10,"Ryan Longwell kicks off 71 yards, returned by Ahmad Bradshaw for 58 yards (tackle by Benny Sapp)",0.000,2.720
2,11:13,1,10,MIN 43,0,10,Derrick Ward left tackle for 10 yards (tackle by Madieu Williams),2.720,3.380
2,10:32,1,10,MIN 33,0,10,"Derrick Ward left tackle for 33 yards. Penalty on Adam Koets: Illegal Formation, 5 yards, Penalty on Domenik Hixon: Offensive Holding (Declined) (no play)",3.380,3.050
2,10:26,1,15,MIN 38,0,10,Eli Manning pass complete short left to Derrick Ward for 5 yards (tackle by Chad Greenway),3.050,2.840
2,9:46,2,10,MIN 33,0,10,Eli Manning pass incomplete deep left intended for Domenik Hixon,2.840,2.150
2,9:40,3,10,MIN 33,0,10,Eli Manning pass incomplete deep right intended for Amani Toomer,2.150,1.150
2,9:40,4,10,MIN 33,3,10,John Carney 51 yard field goal good,1.150,3.000
2,,,,NYG 30,3,10,"John Carney kicks off 66 yards, returned by Maurice Hicks for 38 yards (tackle by DJ Ware)",0.000,1.730
2,9:23,1,10,MIN 42,3,10,Tarvaris Jackson pass incomplete deep right intended for Bobby Wade,1.730,1.190
2,9:18,2,10,MIN 42,3,10,Tarvaris Jackson pass incomplete short right intended for Sidney Rice,1.190,0.500
2,9:11,3,10,MIN 42,3,10,Tarvaris Jackson sacked by Bryan Kehl for -8 yards,0.500,-1.110
2,8:45,4,18,MIN 34,3,10,"Chris Kluwe punts 55 yards, returned by R.W. McQuarters for 7 yards (tackle by Maurice Hicks). Penalty on James Butler: Unnecessary Roughness, 9 yards",-1.110,0.380
2,8:32,1,10,NYG 9,3,10,Eli Manning pass incomplete (defended by Ray Edwards),-0.380,-0.780
2,8:27,2,10,NYG 9,3,10,Derrick Ward up the middle for no gain (tackle by Jared Allen and Fred Evans),-0.780,-1.420
2,7:47,3,10,NYG 9,3,10,Eli Manning pass complete short right to Amani Toomer for 12 yards (tackle by Antoine Winfield),-1.420,0.340
2,7:13,1,10,NYG 21,3,10,Derrick Ward right tackle for 4 yards (tackle by Fred Evans and Madieu Williams),0.340,0.340
2,6:31,2,6,NYG 25,3,10,Eli Manning pass complete deep left to Darcy Johnson for 26 yards (tackle by Madieu Williams),0.340,2.320
2,5:48,1,10,MIN 49,3,10,Derrick Ward right tackle for 10 yards (tackle by Darren Sharper),2.320,2.980
2,5:11,1,10,MIN 39,3,10,Eli Manning pass complete short middle to Derrick Ward for 9 yards (tackle by Ray Edwards),2.980,3.660
2,4:21,2,1,MIN 30,3,10,Ahmad Bradshaw right tackle for 3 yards (tackle by Jimmy Kennedy),3.660,3.780
2,3:34,,,,3,10,Timeout #1 by New York Giants,0.000,3.780
2,3:34,1,10,MIN 27,3,10,"Derrick Ward right end for 5 yards (tackle by Napoleon Harris). Penalty on Chris Snee: Offensive Holding, 10 yards (no play)",3.780,3.120
2,3:09,1,20,MIN 37,3,10,Ahmad Bradshaw up the middle for 10 yards (tackle by Madieu Williams),3.120,3.230
2,2:29,2,10,MIN 27,3,10,Eli Manning pass complete short right to Steve Smith for 13 yards,3.230,4.650
2,2:00,1,10,MIN 14,3,10,Derrick Ward up the middle for -3 yards (tackle by Ray Edwards),4.650,3.590
2,1:48,,,,3,10,Timeout #2 by Minnesota Vikings,0.000,3.590
2,1:48,2,13,MIN 17,3,10,Derrick Ward up the middle for 5 yards (tackle by Madieu Williams and Ben Leber),3.590,3.430
2,1:12,3,8,MIN 12,3,10,Eli Manning pass incomplete short right intended for Domenik Hixon,3.430,2.630
2,1:07,4,8,MIN 12,6,10,John Carney 30 yard field goal good,2.630,3.000
2,,,,NYG 30,6,10,"John Carney kicks off 45 yards, returned by Jim Kleinsasser for 8 yards (tackle by Mario Manningham)",0.000,1.140
2,1:00,1,10,MIN 33,6,10,Adrian Peterson up the middle for -1 yards (tackle by Bryan Kehl),1.140,0.460
2,0:55,,,,6,10,Timeout #2 by New York Giants,0.000,0.460
2,0:55,2,11,MIN 32,6,10,Tarvaris Jackson pass complete short middle to Bobby Wade for 20 yards (tackle by James Butler),0.460,2.390
2,0:48,,,,6,10,Timeout #3 by Minnesota Vikings,0.000,2.390
2,0:48,1,10,NYG 48,6,10,Tarvaris Jackson pass complete short right to Sidney Rice for 9 yards (tackle by Kevin Dockery),2.390,3.060
2,0:35,2,1,NYG 39,6,10,Tarvaris Jackson spiked the ball,3.060,2.340
2,0:35,3,1,NYG 39,6,10,Chester Taylor up the middle for no gain. Penalty on Sidney Rice: Illegal Motion (Declined),2.340,0.660
2,0:31,4,1,NYG 39,6,10,Tarvaris Jackson up the middle for -4 yards (tackle by Justin Tuck and Renaldo Wynn),0.660,-1.800
2,0:27,1,10,NYG 43,6,10,Eli Manning pass incomplete deep middle intended for Darcy Johnson,1.800,1.250
2,0:21,2,10,NYG 43,6,10,Eli Manning pass complete short left to Domenik Hixon for 17 yards,1.250,2.920
2,0:16,1,10,MIN 40,6,10,Eli Manning pass incomplete short left intended for Steve Smith,2.920,2.370
2,0:10,2,10,MIN 40,6,10,Eli Manning pass complete deep left to Domenik Hixon for 16 yards (tackle by Cedric Griffin),2.370,3.970
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:04,1,10,MIN 24,9,10,John Carney 42 yard field goal good,3.970,3.000
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,9,10,"Ryan Longwell kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,NYG 20,9,10,David Carr left end for 7 yards (tackle by Jared Allen),0.280,0.680
3,14:32,2,3,NYG 27,9,10,Derrick Ward left tackle for 5 yards (tackle by Chad Greenway),0.680,1.070
3,13:49,1,10,NYG 32,9,10,Derrick Ward right tackle for 6 yards (tackle by Antoine Winfield),1.070,1.340
3,13:12,2,4,NYG 38,9,10,Derrick Ward right end for 13 yards (tackle by Darren Sharper),1.340,2.320
3,12:29,1,10,MIN 49,9,10,"Penalty on David Diehl: False Start, 5 yards (no play)",2.320,1.990
3,12:09,1,15,NYG 46,9,10,Ahmad Bradshaw right end for 1 yard (tackle by Antoine Winfield),1.990,1.240
3,11:26,2,14,NYG 47,9,10,Derrick Ward left guard for 6 yards (tackle by Chad Greenway and Fred Evans),1.240,1.360
3,10:41,3,8,MIN 47,9,10,David Carr pass complete deep right to Darcy Johnson for 18 yards (tackle by Chad Greenway),1.360,3.640
,,,,,,,"MIN challenged the pass completion ruling, and the play was upheld.",,
3,10:15,1,10,MIN 29,9,10,Ahmad Bradshaw right tackle for 6 yards (tackle by Jared Allen and Brian Robison),3.640,3.910
3,9:41,2,4,MIN 23,9,10,David Carr pass incomplete short right intended for Amani Toomer,3.910,3.200
3,9:41,,,,9,10,Timeout #1 by New York Giants,0.000,3.200
3,9:34,3,4,MIN 23,15,10,"David Carr pass complete deep right to Domenik Hixon for 23 yards, touchdown",3.200,7.000
3,,,,MIN 2,16,10,John Carney kicks extra point good,0.000,0.000
3,,,,NYG 30,16,10,"John Carney kicks off 66 yards, returned by Maurice Hicks for 35 yards (tackle by Ahmad Bradshaw)",0.000,1.530
3,9:21,1,10,MIN 39,16,10,Adrian Peterson left tackle for -1 yards (tackle by Kevin Dockery),1.530,0.850
3,8:45,2,11,MIN 38,16,10,Tarvaris Jackson pass complete short middle to Bobby Wade for 21 yards (tackle by Antonio Pierce),0.850,2.850
3,8:10,1,10,NYG 41,16,10,Tarvaris Jackson pass complete short left to Naufahu Tahi for 2 yards (tackle by Chase Blackburn),2.850,2.580
3,7:28,2,8,NYG 39,16,10,Adrian Peterson up the middle for 3 yards (tackle by Danny Clark),2.580,2.280
3,6:46,3,5,NYG 36,16,10,Tarvaris Jackson pass incomplete short right intended for Sidney Rice (defended by Corey Webster),2.280,0.880
3,6:41,4,5,NYG 36,16,10,"Chris Kluwe punts 36 yards, touchback",0.880,-0.280
3,6:31,1,10,NYG 20,16,10,Ahmad Bradshaw right tackle for -2 yards (tackle by Napoleon Harris),0.280,-0.630
3,5:49,2,12,NYG 18,16,10,David Carr up the middle for 7 yards,-0.630,-0.300
3,5:01,3,5,NYG 25,16,10,David Carr pass incomplete deep right intended for Amani Toomer (defended by Antoine Winfield),-0.300,-1.700
3,4:51,4,5,NYG 25,16,10,Jeff Feagles punts 41 yards,-1.700,-1.200
3,4:49,1,10,MIN 34,16,10,Adrian Peterson right end for 7 yards (tackle by Danny Clark and Bryan Kehl),1.200,1.600
3,4:09,2,3,MIN 41,16,10,Adrian Peterson left end for 2 yards (tackle by Bryan Kehl and Kenny Phillips),1.600,1.160
3,3:35,3,1,MIN 43,16,10,Jeff Dugan up the middle for 1 yard (tackle by Fred Robbins),1.160,1.860
3,3:17,1,10,MIN 44,16,10,Tarvaris Jackson pass complete deep right to Bobby Wade for 41 yards (tackle by Kevin Dockery),1.860,4.580
3,2:47,1,10,NYG 15,16,10,Adrian Peterson up the middle for 6 yards (tackle by Mathias Kiwanuka and Jeremy Clark),4.580,5.030
3,2:11,2,4,NYG 9,16,10,Adrian Peterson right end for 5 yards (tackle by Bryan Kehl),5.030,6.280
3,1:38,1,4,NYG 4,16,10,Adrian Peterson up the middle for -2 yards (tackle by Fred Robbins and Kenny Phillips),6.280,4.950
3,0:58,2,6,NYG 6,16,10,"Tarvaris Jackson pass incomplete is intercepted by James Butler at NYG-45 and returned for 47 yards. Penalty on Tarvaris Jackson: Unnecessary Roughness, 15 yards",4.950,-2.920
3,0:49,1,10,MIN 40,16,10,David Carr pass complete short left to Sinorice Moss for 16 yards (tackle by Chad Greenway),2.920,3.970
3,0:16,1,10,MIN 24,16,10,"Ahmad Bradshaw left tackle for no gain (tackle by Kevin Williams and Chad Greenway). Penalty on David Diehl: Illegal Block Above the Waist, 10 yards (no play)",3.970,3.310
Quarter,Time,Down,ToGo,Location,NYG,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,MIN 34,16,10,David Carr up the middle for 1 yard (tackle by Kevin Williams),3.310,2.220
4,14:16,2,19,MIN 33,16,10,David Carr pass complete short right to Ahmad Bradshaw for -2 yards (tackle by Ben Leber),2.220,1.290
4,13:31,3,21,MIN 35,16,10,David Carr pass complete deep middle to Sinorice Moss for 27 yards (tackle by Madieu Williams),1.290,5.370
4,12:53,1,8,MIN 8,16,10,Ahmad Bradshaw right end for -1 yards (tackle by Antoine Winfield),5.370,4.380
4,12:10,2,9,MIN 9,16,10,David Carr pass complete short middle to Steve Smith for 7 yards (tackle by Madieu Williams),4.380,4.950
4,11:29,3,2,MIN 2,16,10,David Carr pass incomplete short right intended for Amani Toomer,4.950,3.250
4,11:25,4,2,MIN 2,19,10,John Carney 20 yard field goal good,3.250,3.000
4,,,,NYG 30,19,10,"John Carney kicks off 50 yards, returned by Jim Kleinsasser for 14 yards (tackle by Dave Tollefson)",0.000,1.200
4,11:17,1,10,MIN 34,19,10,Tarvaris Jackson pass complete short middle to Bernard Berrian for 12 yards (tackle by James Butler),1.200,1.990
4,10:39,1,10,MIN 46,19,10,"Penalty on Bobby Wade: False Start, 5 yards (no play)",1.990,1.660
4,10:16,1,15,MIN 41,19,10,Tarvaris Jackson pass complete short left to Jim Kleinsasser for 5 yards (tackle by Terrell Thomas),1.660,1.450
4,9:35,2,10,MIN 46,19,16,"Tarvaris Jackson pass complete deep left to Bernard Berrian for 54 yards, touchdown",1.450,7.000
4,,,,NYG 2,19,17,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,19,17,"Ryan Longwell kicks off 68 yards, returned by Ahmad Bradshaw for 23 yards (tackle by Tyrell Johnson)",0.000,0.610
4,9:20,1,10,NYG 25,19,17,Ahmad Bradshaw right end for 9 yards (tackle by Darren Sharper),0.610,1.280
4,8:50,2,1,NYG 34,19,17,David Carr pass complete short middle to Mario Manningham for 11 yards (tackle by Darren Sharper),1.280,1.930
4,8:13,1,10,NYG 45,19,17,Ahmad Bradshaw up the middle for 5 yards (tackle by Kevin Williams and Brian Robison),1.930,2.060
4,7:32,2,5,MIN 50,19,17,David Carr pass complete short middle to Mario Manningham for 10 yards (tackle by Cedric Griffin),2.060,2.920
4,6:51,1,10,MIN 40,19,17,DJ Ware right end for 9 yards (tackle by Brian Robison and Madieu Williams),2.920,3.590
4,6:09,2,1,MIN 31,19,17,DJ Ware left guard for 6 yards (tackle by Antoine Winfield and Brian Robison),3.590,3.910
4,5:28,1,10,MIN 25,19,17,Ahmad Bradshaw up the middle for -3 yards (tackle by Brian Robison),3.910,2.960
4,4:44,2,13,MIN 28,19,17,Ahmad Bradshaw right end for no gain (tackle by Chad Greenway and Antoine Winfield),2.960,2.280
4,4:00,3,13,MIN 28,19,17,David Carr sacked by Chad Greenway and Ellis Wyms for -2 yards,2.280,1.410
4,3:22,4,15,MIN 30,19,17,John Carney 48 yard field goal no good,1.410,-1.470
4,3:17,1,10,MIN 38,19,17,"Tarvaris Jackson pass complete short left to Bernard Berrian for 7 yards. Penalty on Chase Blackburn: Defensive Holding, 5 yards (no play)",1.470,1.800
4,3:10,1,10,MIN 43,19,17,Adrian Peterson up the middle for no gain (tackle by Bryan Kehl),1.800,1.250
4,2:34,2,10,MIN 43,19,17,Tarvaris Jackson pass complete short right to Naufahu Tahi for 2 yards (tackle by Danny Clark),1.250,0.830
4,2:00,3,8,MIN 45,19,17,Tarvaris Jackson pass complete short right to Bernard Berrian for 9 yards (tackle by Kevin Dockery),0.830,2.520
4,1:55,1,10,NYG 46,19,17,Adrian Peterson left end for 7 yards (tackle by Kevin Dockery and Jerome McDougle),2.520,2.920
4,1:20,2,3,NYG 39,19,17,Adrian Peterson up the middle for 1 yard (tackle by Chase Blackburn and James Butler),2.920,2.350
4,1:11,,,,19,17,Timeout #2 by Minnesota Vikings,0.000,2.350
4,1:11,3,2,NYG 38,19,17,Tarvaris Jackson pass complete short right to Visanthe Shiancoe for 8 yards (tackle by Bryan Kehl),2.350,3.580
4,0:36,1,10,NYG 30,19,17,Adrian Peterson up the middle for -2 yards (tackle by Terrell Thomas),3.580,2.760
4,0:09,,,,19,17,Timeout #3 by Minnesota Vikings,0.000,0.000
4,0:09,,,,19,17,Timeout #2 by New York Giants,0.000,2.760
4,0:09,2,12,NYG 32,19,17,Tarvaris Jackson pass incomplete short right intended for Bobby Wade,2.760,2.080
4,0:05,,,,19,17,Timeout #3 by New York Giants,0.000,2.080
4,0:05,3,12,NYG 32,19,20,Ryan Longwell 50 yard field goal good,2.080,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
