Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,5:52,1,10,NYJ 27,9,7,Tom Brady pass incomplete deep left intended for Danny Amendola. Penalty on Jordan Devey: Ineligible Downfield Pass (Declined),3.780,3.230
2,5:44,2,10,NYJ 27,9,7,Shane Vereen left end for 17 yards (tackle by Dawan Landry),3.230,4.910
2,5:32,1,10,NYJ 10,9,7,Tom Brady sacked by David Harris for -1 yards,4.910,4.020
2,4:56,2,11,NYJ 11,9,7,Tom Brady pass complete short left to Shane Vereen for 8 yards (tackle by Phillip Adams),4.020,4.720
2,4:28,3,3,NYJ 3,9,13,"Tom Brady pass complete short left to Shane Vereen for 3 yards, touchdown",4.720,7.000
2,4:28,,,NYJ 2,9,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,4:28,,,NWE 35,9,14,"Stephen Gostkowski kicks off 68 yards, returned by Walt Powell for 62 yards (tackle by Tavon Wilson)",0.000,-2.850
2,4:14,1,10,NWE 41,9,14,Geno Smith pass incomplete short left intended for Eric Decker,2.850,2.310
2,4:07,2,10,NWE 41,9,14,Chris Ivory left guard for 5 yards (tackle by Jamie Collins),2.310,2.280
2,3:30,3,5,NWE 36,9,14,Geno Smith right end for 5 yards (tackle by Jamie Collins),2.280,3.510
2,3:05,1,10,NWE 31,9,14,Chris Ivory left tackle for 6 yards (tackle by Jamie Collins and Logan Ryan),3.510,3.780
2,2:27,2,4,NWE 25,9,14,Chris Ivory left guard for 9 yards (tackle by Jamie Collins and Patrick Chung),3.780,4.510
2,2:00,1,10,NWE 16,9,14,Chris Ivory right guard for 9 yards (tackle by Devin McCourty),4.510,5.540
2,1:14,2,1,NWE 7,9,14,Chris Ivory up the middle for -2 yards (tackle by Casey Walker and Dont'a Hightower),5.540,5.540
2,1:09,2,1,NWE 7,9,14,Timeout #1 by New England Patriots,5.540,4.390
2,1:09,3,3,NWE 9,9,14,Geno Smith pass incomplete short left intended for David Nelson,4.390,2.930
2,1:04,4,3,NWE 9,12,14,Nick Folk 27 yard field goal good,2.930,3.000
2,1:04,,,NYJ 35,12,14,"Nick Folk kicks off 70 yards, returned by Danny Amendola for 31 yards (tackle by Kyle Wilson)",0.000,-0.670
2,0:55,1,10,NWE 26,12,14,"Penalty on Jason Babin: Neutral Zone Infraction, 5 yards (no play)",0.670,1.400
2,0:55,1,5,NWE 31,12,14,Tom Brady pass incomplete short left intended for Rob Gronkowski,1.400,0.810
2,0:51,2,5,NWE 31,12,14,Tom Brady pass complete short left to Brandon LaFell for 5 yards (tackle by Darrin Walls),0.810,1.330
2,0:46,1,10,NWE 36,12,14,Tom Brady pass complete deep left to Rob Gronkowski for 20 yards (tackle by Demario Davis and Calvin Pryor),1.330,2.650
2,0:38,1,10,NYJ 44,12,14,Tom Brady pass incomplete short left intended for Rob Gronkowski,2.650,2.110
2,0:34,2,10,NYJ 44,12,14,Tom Brady pass incomplete short left intended for Shane Vereen,2.110,1.420
2,0:29,3,10,NYJ 44,12,14,"Tom Brady pass incomplete deep right intended for Danny Amendola. Penalty on Antonio Allen: Defensive Pass Interference, 32 yards (no play)",1.420,4.780
2,0:23,1,10,NYJ 12,12,14,Tom Brady pass incomplete short right intended for Julian Edelman,4.780,4.100
2,0:17,2,10,NYJ 12,12,14,"Tom Brady pass incomplete. Penalty on Jordan Devey: Unnecessary Roughness, 15 yards",4.100,1.550
2,0:11,3,25,NYJ 27,12,14,Shane Vereen left end for 6 yards (tackle by Antonio Allen),1.550,2.060
2,0:05,4,19,NYJ 21,12,17,Stephen Gostkowski 39 yard field goal good,2.060,3.000
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,12,17,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NYJ 20,12,17,Chris Ivory right tackle for 16 yards (tackle by Devin McCourty),0.280,1.330
3,14:25,1,10,NYJ 36,12,17,Bilal Powell up the middle for 7 yards (tackle by Dont'a Hightower),1.330,1.740
3,13:49,2,3,NYJ 43,12,17,Chris Ivory right tackle for 13 yards (tackle by Jamie Collins),1.740,2.650
3,13:11,1,10,NWE 44,12,17,Chris Ivory up the middle for 2 yards (tackle by Jamie Collins and Dont'a Hightower),2.650,2.380
3,12:32,2,8,NWE 42,12,17,Geno Smith right tackle for 4 yards (tackle by Vince Wilfork and Casey Walker),2.380,2.210
3,11:46,3,4,NWE 38,12,17,Geno Smith pass complete short middle to Eric Decker for 14 yards (tackle by Jamie Collins and Alfonzo Dennard),2.210,3.970
3,11:06,1,10,NWE 24,12,17,"Geno Smith for no gain. Geno Smith fumbles, recovered by Geno Smith at NWE-26",3.970,3.160
3,10:18,2,12,NWE 26,12,17,Geno Smith pass incomplete deep right intended for Jeremy Kerley,3.160,3.160
3,10:12,2,12,NWE 26,12,17,Timeout #1 by New York Jets,3.160,2.480
3,10:12,3,12,NWE 26,12,17,Geno Smith pass complete short middle to Eric Decker for 18 yards (tackle by Darrelle Revis and Patrick Chung),2.480,5.370
3,9:30,1,8,NWE 8,12,17,Geno Smith pass complete short right to Chris Ivory for 7 yards (tackle by Jamie Collins),5.370,5.910
3,9:02,2,1,NWE 1,18,17,"Chris Ivory up the middle for 1 yard, touchdown",5.910,7.000
3,9:02,,,NWE 2,19,17,Nick Folk kicks extra point good,0.000,0.000
3,9:02,,,NYJ 35,19,17,"Nick Folk kicks off 62 yards, returned by Danny Amendola for 26 yards (tackle by Saalim Hakim)",0.000,-0.870
3,8:50,1,10,NWE 29,19,17,Shane Vereen right tackle for 4 yards (tackle by Calvin Pryor and Sheldon Richardson),0.870,0.870
3,8:29,2,6,NWE 33,19,17,Tom Brady pass complete short right to Shane Vereen for 3 yards (tackle by Demario Davis),0.870,0.560
3,7:54,3,3,NWE 36,19,17,Tom Brady pass complete short right to Julian Edelman for 10 yards (tackle by Demario Davis),0.560,1.990
3,7:33,1,10,NWE 46,19,17,"Shane Vereen left tackle for 2 yards. Penalty on Calvin Pace: Defensive Offside, 5 yards (no play)",1.990,2.720
3,7:04,1,5,NYJ 49,19,17,"Tom Brady pass incomplete deep right intended for Shane Vereen. Penalty on Demario Davis: Illegal Contact, 5 yards (no play)",2.720,2.650
3,6:58,1,10,NYJ 44,19,17,Shane Vereen left tackle for 6 yards (tackle by Calvin Pace),2.650,2.920
3,6:36,2,4,NYJ 38,19,17,Shane Vereen right tackle for 3 yards (tackle by Muhammad Wilkerson and Calvin Pryor),2.920,2.610
3,6:07,3,1,NYJ 35,19,17,Julian Edelman right end for 8 yards (tackle by Calvin Pryor),2.610,3.780
3,5:34,1,10,NYJ 27,19,17,Tom Brady pass incomplete deep left intended for Rob Gronkowski,3.780,3.230
3,5:27,2,10,NYJ 27,19,17,Shane Vereen left guard for 1 yard (tackle by Antwan Barnes),3.230,3.230
3,4:59,2,10,NYJ 27,19,17,Timeout #2 by New York Jets,3.230,2.680
3,4:59,3,9,NYJ 26,19,17,Tom Brady pass complete short middle to Shane Vereen for 8 yards (tackle by Calvin Pryor),2.680,2.400
3,4:15,4,1,NYJ 18,19,20,Stephen Gostkowski 36 yard field goal good,2.400,3.000
3,4:15,,,NWE 35,19,20,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
3,4:10,1,10,NYJ 20,19,20,Geno Smith pass complete short right to Jace Amaro for 12 yards (tackle by Logan Ryan and Deontae Skinner),0.280,1.070
3,3:46,1,10,NYJ 32,19,20,Chris Johnson right tackle for no gain (tackle by Rob Ninkovich),1.070,0.530
3,3:09,2,10,NYJ 32,19,20,Geno Smith sacked by Casey Walker for -5 yards,0.530,-0.820
3,2:24,3,15,NYJ 27,19,20,Geno Smith pass complete short left to Bilal Powell for 12 yards (tackle by Dont'a Hightower),-0.820,-0.780
3,1:44,4,3,NYJ 39,19,20,"Ryan Quigley punts 48 yards, fair catch by Julian Edelman",-0.780,0.320
3,1:37,1,10,NWE 13,19,20,Tom Brady pass incomplete short middle intended for Rob Gronkowski,-0.320,-0.770
3,1:33,2,10,NWE 13,19,20,Shane Vereen left tackle for 6 yards (tackle by Dawan Landry),-0.770,-0.710
3,0:58,3,4,NWE 19,19,20,Tom Brady pass incomplete short right intended for Danny Amendola (defended by Antonio Allen),-0.710,-2.140
3,0:54,4,4,NWE 19,19,20,"Ryan Allen punts 53 yards, returned by Walt Powell for 1 yard (tackle by Don Jones)",-2.140,-0.870
3,0:44,1,10,NYJ 29,19,20,Chris Ivory up the middle for 4 yards (tackle by Casey Walker),0.870,0.870
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NYJ 33,19,20,Chris Ivory right guard for 1 yard (tackle by Dont'a Hightower),0.870,0.300
4,14:22,3,5,NYJ 34,19,20,Geno Smith sacked by Chandler Jones for -15 yards,0.300,-2.140
4,13:41,4,20,NYJ 19,19,20,"Ryan Quigley punts 50 yards, returned by Julian Edelman for 3 yards (tackle by T.J. Graham)",-2.140,-1.200
4,13:30,1,10,NWE 34,19,20,Tom Brady pass incomplete deep right intended for Julian Edelman,1.200,0.660
4,13:24,2,10,NWE 34,19,20,Tom Brady pass incomplete short right intended for Julian Edelman,0.660,-0.030
4,13:19,3,10,NWE 34,19,20,Tom Brady pass complete short left to Brandon Bolden for 4 yards (tackle by Demario Davis),-0.030,-0.850
4,12:43,4,6,NWE 38,19,20,"Ryan Allen punts 55 yards. Penalty on T.J. Graham: Offensive Holding, 3 yards",-0.850,0.380
4,12:29,1,10,NYJ 4,19,20,Chris Ivory right guard for 1 yard (tackle by Rob Ninkovich),-0.380,-0.710
4,11:53,2,9,NYJ 5,19,20,"Geno Smith pass incomplete short left intended for T.J. Graham. Penalty on Brandon Browner: Defensive Holding, 5 yards (no play)",-0.710,-0.380
4,11:48,1,10,NYJ 10,19,20,Geno Smith pass incomplete short middle intended for Jeff Cumberland,-0.380,-0.780
4,11:44,2,10,NYJ 10,19,20,Michael Vick left end for 6 yards (tackle by Patrick Chung),-0.780,-0.720
4,11:02,3,4,NYJ 16,19,20,Geno Smith pass incomplete short right intended for Eric Decker (defended by Darrelle Revis),-0.720,-2.390
4,10:58,4,4,NYJ 16,19,20,"Ryan Quigley punts 30 yards, out of bounds",-2.390,-2.520
4,10:51,1,10,NYJ 46,19,20,Tom Brady pass incomplete short left intended for Julian Edelman,2.520,1.980
4,10:46,2,10,NYJ 46,19,20,Tom Brady pass complete short middle to Rob Gronkowski for 5 yards (tackle by David Harris and Kyle Wilson),1.980,1.950
4,10:07,3,5,NYJ 41,19,20,Tom Brady pass complete short right to Julian Edelman for 14 yards (tackle by Dawan Landry),1.950,3.780
4,9:38,1,10,NYJ 27,19,20,Tom Brady pass complete short middle to Rob Gronkowski for 24 yards (tackle by Dawan Landry and David Harris),3.780,6.510
4,9:16,1,3,NYJ 3,19,20,Shane Vereen right tackle for -1 yards (tackle by Muhammad Wilkerson and Jason Babin),6.510,5.340
4,8:42,2,4,NYJ 4,19,20,"Penalty on Tim Wright: False Start, 5 yards (no play)",5.340,4.380
4,8:22,2,9,NYJ 9,19,20,"Tom Brady pass complete short left to Danny Amendola for 6 yards (tackle by Antonio Allen). Penalty on Brandon LaFell: Offensive Pass Interference, 10 yards (no play)",4.380,3.070
4,7:58,2,19,NYJ 19,19,20,Tom Brady pass incomplete short right intended for Shane Vereen,3.070,2.490
4,7:55,3,19,NYJ 19,19,26,"Tom Brady pass complete deep left to Danny Amendola for 19 yards, touchdown",2.490,7.000
4,7:55,,,NYJ 2,19,27,Stephen Gostkowski kicks extra point good,0.000,0.000
4,7:55,,,NWE 35,19,27,"Stephen Gostkowski kicks off 69 yards, returned by Walt Powell for 18 yards (tackle by Deontae Skinner)",0.000,0.280
4,7:43,1,10,NYJ 14,19,27,"Michael Vick sacked for -2 yards. Penalty on Logan Ryan: Defensive Holding, 5 yards (no play)",-0.280,0.150
4,7:26,1,10,NYJ 19,19,27,Chris Johnson left guard for 5 yards (tackle by Jamie Collins),0.150,0.340
4,6:52,2,5,NYJ 24,19,27,Geno Smith pass complete short middle to Jeremy Kerley for 16 yards (tackle by Alfonzo Dennard),0.340,1.600
4,6:19,1,10,NYJ 40,19,27,Geno Smith pass incomplete short middle intended for Jeremy Kerley,1.600,1.050
4,6:16,2,10,NYJ 40,19,27,Chris Johnson left guard for 8 yards (tackle by Dont'a Hightower),1.050,1.420
4,5:40,3,2,NYJ 48,19,27,Geno Smith right tackle for 6 yards (tackle by Rob Ninkovich),1.420,2.520
4,4:55,1,10,NWE 46,19,27,Geno Smith pass incomplete short left intended for T.J. Graham,2.520,1.980
4,4:51,2,10,NWE 46,19,27,Geno Smith pass complete short middle to Jeff Cumberland for 12 yards (tackle by Alfonzo Dennard),1.980,3.310
4,4:09,1,10,NWE 34,19,27,Chris Johnson left tackle for 5 yards (tackle by Chandler Jones),3.310,3.450
4,3:27,2,5,NWE 29,19,27,Chris Johnson left end for 15 yards (tackle by Logan Ryan),3.450,4.650
4,2:46,1,10,NWE 14,19,27,Geno Smith pass incomplete short right intended for Chris Johnson,4.650,4.000
4,2:41,2,10,NWE 14,19,27,Geno Smith pass complete short right to Chris Ivory for 4 yards (tackle by Dont'a Hightower),4.000,3.820
4,2:36,3,6,NWE 10,25,27,"Geno Smith pass complete short middle to Jeff Cumberland for 10 yards, touchdown",3.820,7.000
4,2:36,,,,25,27,"Two Point Attempt: Geno Smith pass incomplete intended for Jace Amaro, conversion fails",0.000,-1.000
4,2:36,,,NYJ 35,25,27,"Nick Folk kicks onside 11 yards, recovered by Danny Amendola",0.000,-2.520
4,2:30,1,10,NYJ 46,25,27,Shane Vereen up the middle for no gain (tackle by Sheldon Richardson),2.520,2.520
4,2:26,1,10,NYJ 46,25,27,Timeout #3 by New York Jets,2.520,1.980
4,2:26,2,10,NYJ 46,25,27,Shane Vereen left end for -3 yards (tackle by Quinton Coples and Calvin Pace),1.980,0.890
4,2:00,3,13,NYJ 49,25,27,Jonas Gray right guard for 4 yards (tackle by Sheldon Richardson),0.890,0.890
4,1:16,3,13,NYJ 49,25,27,Timeout #1 by New England Patriots,0.890,0.270
4,1:16,4,9,NYJ 45,25,27,Ryan Allen punts 33 yards,0.270,0.350
4,1:06,1,10,NYJ 12,25,27,Geno Smith pass complete short middle to Chris Johnson for 8 yards (tackle by Jamie Collins),-0.350,0.290
4,0:44,2,2,NYJ 20,25,27,Geno Smith pass complete short middle to Chris Johnson for 11 yards (tackle by Rob Ninkovich),0.290,1.000
4,0:31,1,10,NYJ 31,25,27,Geno Smith spiked the ball,1.000,0.460
4,0:29,2,10,NYJ 31,25,27,Geno Smith pass complete short left to David Nelson for 11 yards (tackle by Logan Ryan),0.460,1.730
4,0:23,1,10,NYJ 42,25,27,Geno Smith pass complete short right to Jeremy Kerley for 13 yards,1.730,2.590
4,0:14,1,10,NWE 45,25,27,Geno Smith pass complete short left to Chris Ivory for 5 yards (tackle by Devin McCourty),2.590,2.720
4,0:08,2,5,NWE 40,25,27,Geno Smith pass incomplete short left intended for Jeremy Kerley,2.720,2.010
4,0:05,3,5,NWE 40,25,27,"Nick Folk 58 yard field goal no good, blocked by Chris Jones",2.010,2.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
