0,1
Game Info,Game Info
Won Toss,Bills
Roof,outdoors
Surface,astroplay
Duration,3:08
Attendance,70745
Weather,"47 degrees, relative humidity 59%, wind 9 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -1.0
Over/Under,44.0 (over)
