Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Glenn Holt,CIN,5,176,35.2,1,0,0,0,,0,0
De Dorsey,CIN,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jim Leonhard,BUF,0,0,,0,0,2,18,9.0,0,0
Roscoe Parrish,BUF,0,0,,0,0,2,18,9.0,0,0
Terrence McGee,BUF,3,82,27.3,0,0,0,0,,0,0
Ryan Neufeld,BUF,1,-1,-1.0,0,0,0,0,,0,0
