Quarter,Time,Down,ToGo,Location,ARI,DET,Detail,EPB,EPA
1,4:58,3,4,DET 35,0,3,"Penalty on D.J. Humphries: False Start, 5 yards (accepted) (no play)",,
1,4:32,3,9,DET 40,0,3,Kyler Murray pass complete short right to Rondale Moore for -1 yards (tackle by Charles Harris),,
1,3:53,4,10,DET 41,0,3,Andy Lee punts 34 yards,,
1,3:42,1,10,DET 7,0,3,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown (defended by Isaiah Simmons),,
1,3:38,2,10,DET 7,0,3,Craig Reynolds up the middle for 5 yards (tackle by Jalen Thompson and Corey Peters),,
1,2:55,3,5,DET 12,0,3,Jared Goff pass complete short left to Godwin Igwebuike for 13 yards (tackle by Markus Golden),,
1,2:15,1,10,DET 25,0,3,Craig Reynolds left tackle for no gain (tackle by Rashard Lawrence),,
1,1:31,2,10,DET 25,0,3,Jared Goff pass complete short left to Josh Reynolds for 5 yards (tackle by Jalen Thompson),,
1,0:50,3,5,DET 30,0,3,Craig Reynolds left end for 27 yards (tackle by Antonio Hamilton),,
1,0:03,1,10,ARI 43,0,3,Jermar Jefferson left tackle for 6 yards (tackle by Dennis Gardeck),,
Quarter,Time,Down,ToGo,Location,ARI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,4,ARI 37,0,9,"Jared Goff pass complete deep left to Amon-Ra St. Brown for 37 yards, touchdown",,
2,14:53,,,ARI 15,0,10,Riley Patterson kicks extra point good,,
2,14:53,,,DET 35,0,10,"Jack Fox kicks off 65 yards, touchback.",,
2,14:53,1,10,ARI 25,0,10,Kyler Murray pass incomplete short left intended for Zach Ertz,,
2,14:48,2,10,ARI 25,0,10,James Conner left tackle for 6 yards (tackle by Jessie Lemonier),,
2,14:09,3,4,ARI 31,0,10,Kyler Murray sacked by and Charles Harris for -8 yards and Jessie Lemonier for -8 yards,,
2,13:28,4,12,ARI 23,0,10,"Andy Lee punts 49 yards, returned by Kalif Raymond for 10 yards (tackle by Dennis Gardeck)",,
2,13:16,1,10,DET 38,0,10,Craig Reynolds left tackle for 8 yards (tackle by Isaiah Simmons),,
2,12:40,2,2,DET 46,0,10,Craig Reynolds left tackle for no gain (tackle by Zach Allen and Rashard Lawrence),,
2,12:03,3,2,DET 46,0,10,Craig Reynolds up the middle for no gain (tackle by Jalen Thompson),,
2,11:23,4,2,DET 46,0,10,"Penalty on Brock Wright: False Start, 5 yards (accepted) (no play)",,
2,11:23,4,7,DET 41,0,10,"Jack Fox punts 40 yards, returned by Rondale Moore for 6 yards (tackle by Jason Cabinda)",,
2,11:10,1,10,ARI 25,0,10,"Penalty on Kelvin Beachum: False Start, 5 yards (accepted) (no play)",,
2,11:10,1,15,ARI 20,0,10,Kyler Murray pass incomplete short left intended for Antoine Wesley (defended by Jalen Reeves-Maybin),,
2,11:06,2,15,ARI 20,0,10,Kyler Murray pass complete short middle to Zach Ertz for 14 yards (tackle by Derrick Barnes),,
2,10:30,3,1,ARI 34,0,10,James Conner up the middle for 2 yards (tackle by Alim McNeill and Jessie Lemonier),,
2,10:01,1,10,ARI 36,0,10,Kyler Murray pass complete short right to Zach Ertz for 13 yards (tackle by AJ Parker),,
2,9:28,1,10,ARI 49,0,10,Chase Edmonds left end for 5 yards (tackle by Michael Brockers),,
2,9:08,2,5,DET 46,0,10,Kyler Murray pass complete short right to Zach Ertz for 2 yards (tackle by Dean Marlowe),,
2,8:29,3,3,DET 44,0,10,Kyler Murray sacked by Charles Harris for -12 yards,,
2,7:52,4,15,ARI 44,0,10,"Andy Lee punts 49 yards, returned by Kalif Raymond for 14 yards (tackle by Demetrius Harris)",,
2,7:40,1,10,DET 21,0,10,"Penalty on Taylor Decker: False Start, 5 yards (accepted) (no play)",,
2,7:40,1,15,DET 16,0,10,Craig Reynolds for -3 yards (tackle by Chandler Jones and Michael Dogbe),,
2,7:02,2,18,DET 13,0,10,Jared Goff pass incomplete short right intended for Amon-Ra St. Brown (defended by Chandler Jones),,
2,6:59,3,18,DET 13,0,10,Jared Goff pass complete short right to Craig Reynolds for 5 yards (tackle by Isaiah Simmons),,
2,6:25,4,13,DET 18,0,10,"Jack Fox punts 55 yards, returned by Rondale Moore for 12 yards (tackle by Jason Cabinda)",,
2,6:13,1,10,ARI 39,0,10,Kyler Murray pass complete short left to Christian Kirk for 5 yards (tackle by Will Harris),,
2,5:47,2,5,ARI 44,0,10,Kyler Murray pass complete deep right to Christian Kirk for 24 yards (tackle by Amani Oruwariye),,
2,5:13,1,10,DET 32,0,10,Kyler Murray pass complete short left to Rondale Moore for 10 yards (tackle by Derrick Barnes and Charles Harris),,
2,4:49,1,10,DET 22,0,10,Rondale Moore left tackle for 1 yard (tackle by Jalen Reeves-Maybin),,
2,4:08,2,9,DET 21,0,10,Kyler Murray pass complete short middle to James Conner for 15 yards (tackle by Brady Breeze),,
2,3:23,1,6,DET 6,0,10,Kyler Murray pass complete short left to Rondale Moore for no gain (tackle by Will Harris),,
2,2:45,2,6,DET 6,0,10,Kyler Murray pass complete short middle to Christian Kirk for 3 yards (tackle by Jalen Reeves-Maybin),,
2,2:09,3,3,DET 3,0,10,Kyler Murray pass incomplete short right intended for A.J. Green (defended by Amani Oruwariye),,
2,2:02,4,3,DET 3,0,10,Kyler Murray pass incomplete short left intended for Antoine Wesley (defended by AJ Parker),,
2,1:59,1,10,DET 3,0,10,Craig Reynolds right tackle for 1 yard (tackle by Zach Allen),,
2,1:53,,,,,,Timeout #1 by Arizona Cardinals,,
2,1:53,2,9,DET 4,0,10,"Jared Goff pass complete short left to Josh Reynolds for 15 yards. Penalty on Chandler Jones: Roughing the Passer, 15 yards (accepted)",,
2,1:47,1,10,DET 34,0,10,Godwin Igwebuike right tackle for no gain (tackle by Chandler Jones),,
2,1:16,2,9,DET 34,0,10,"Jared Goff pass complete short right to Amon-Ra St. Brown for 14 yards (tackle by Markus Golden). Penalty on Jordan Phillips: Roughing the Passer, 15 yards (accepted)",,
2,1:08,1,10,ARI 37,0,10,Craig Reynolds up the middle for 1 yard (tackle by Markus Golden and Budda Baker),,
2,0:44,2,9,ARI 36,0,10,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,,
2,0:39,3,9,ARI 36,0,10,Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards (tackle by Jordan Hicks and Budda Baker),,
2,0:31,,,,,,Timeout #1 by Detroit Lions,,
2,0:31,4,1,ARI 28,0,10,Jared Goff pass complete short right to Amon-Ra St. Brown for 6 yards (tackle by Isaiah Simmons),,
2,0:24,,,,,,Timeout #2 by Detroit Lions,,
2,0:24,1,10,ARI 22,0,16,"Jared Goff pass complete deep middle to Josh Reynolds for 22 yards, touchdown",,
2,0:19,,,ARI 15,0,17,Riley Patterson kicks extra point good,,
2,0:19,,,DET 35,0,17,"Penalty on Jordan Phillips: Unnecessary Roughness / Defense, 15 yards (accepted)",,
2,0:19,,,DET 50,0,17,"Jack Fox kicks off 50 yards, touchback.",,
2,0:19,1,10,ARI 25,0,17,Kyler Murray kneels for -1 yards,,
Quarter,Time,Down,ToGo,Location,ARI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,0,17,"Jack Fox kicks off 65 yards, touchback.",,
3,15:00,1,10,ARI 25,0,17,James Conner up the middle for 22 yards (tackle by Jessie Lemonier),,
3,14:39,1,10,ARI 47,0,17,Kyler Murray pass complete short left to Christian Kirk for 9 yards (tackle by Derrick Barnes and Will Harris),,
3,14:09,2,1,DET 44,0,17,James Conner up the middle for no gain (tackle by Charles Harris),,
3,13:51,3,1,DET 44,0,17,James Conner up the middle for 3 yards (tackle by Dean Marlowe and Michael Brockers),,
3,13:15,1,10,DET 41,0,17,Chase Edmonds up the middle for 23 yards (tackle by Charles Harris),,
3,12:49,1,10,DET 18,0,17,Chase Edmonds up the middle for 6 yards (tackle by C.J. Moore and Jalen Reeves-Maybin),,
3,12:14,2,4,DET 12,0,17,Chase Edmonds right end for 1 yard (tackle by Charles Harris),,
3,11:30,3,3,DET 11,0,17,Kyler Murray pass incomplete short right intended for A.J. Green,,
3,11:26,4,3,DET 11,3,17,Matt Prater 29 yard field goal good,,
3,11:22,,,ARI 35,3,17,"Matt Prater kicks off 65 yards, touchback.",,
3,11:22,1,10,DET 25,3,17,Craig Reynolds right tackle for 4 yards (tackle by Markus Golden),,
3,10:53,2,6,DET 29,3,17,Craig Reynolds left tackle for 5 yards (tackle by Chandler Jones),,
3,10:15,3,1,DET 34,3,17,Craig Reynolds right tackle for 3 yards (tackle by Jalen Thompson),,
3,9:38,1,10,DET 37,3,17,Jared Goff pass complete short middle to Shane Zylstra for 16 yards (tackle by Jalen Thompson),,
3,8:59,1,10,ARI 47,3,17,"Godwin Igwebuike for no gain. Godwin Igwebuike fumbles (forced by Leki Fotu), recovered by Byron Murphy at ARI-44 (tackle by Leki Fotu)",,
3,8:49,1,10,ARI 44,3,17,James Conner left end for 2 yards (tackle by Austin Bryant),,
3,8:30,2,8,ARI 46,3,17,Kyler Murray pass short right intended for A.J. Green is intercepted by Amani Oruwariye at DET-44 and returned for 50 yards (tackle by James Conner),,
3,8:15,1,6,ARI 6,3,23,"Jared Goff pass complete short right to Jason Cabinda for 6 yards, touchdown",,
3,8:10,,,ARI 15,3,24,Riley Patterson kicks extra point good,,
3,8:10,,,DET 35,3,24,"Jack Fox kicks off 65 yards, returned by Rondale Moore for 17 yards (tackle by Saivion Smith)",,
3,8:05,1,10,ARI 17,3,24,Kyler Murray pass complete deep right to Zach Ertz for 20 yards (tackle by Dean Marlowe),,
3,7:45,1,10,ARI 37,3,24,James Conner up the middle for 1 yard (tackle by Jalen Reeves-Maybin),,
3,7:14,2,9,ARI 38,3,24,Kyler Murray pass incomplete short right intended for Christian Kirk,,
3,7:07,3,9,ARI 38,3,24,Kyler Murray pass complete deep middle to A.J. Green for 19 yards (tackle by Amani Oruwariye),,
3,6:33,1,10,DET 43,3,24,Chase Edmonds up the middle for 6 yards (tackle by Derrick Barnes and Michael Brockers),,
3,6:03,2,4,DET 37,3,24,Kyler Murray pass incomplete deep left intended for Christian Kirk,,
3,5:57,3,4,DET 37,3,24,Kyler Murray pass complete short right to A.J. Green for 27 yards (tackle by Amani Oruwariye and Charles Harris),,
3,5:20,1,10,DET 10,3,24,James Conner up the middle for 3 yards (tackle by Charles Harris and Levi Onwuzurike),,
3,4:50,2,7,DET 7,3,24,"Kyler Murray aborted snap, recovered by Kyler Murray at DET-11 and returned for -4 yards Kyler Murray for no gain (tackle by Charles Harris)",,
3,4:03,3,11,DET 11,3,24,Kyler Murray pass incomplete short middle intended for Zach Ertz (defended by Jalen Reeves-Maybin),,
3,3:58,4,11,DET 11,6,24,Matt Prater 29 yard field goal good,,
3,3:54,,,ARI 35,6,24,"Matt Prater kicks off 65 yards, touchback.",,
3,3:54,1,10,DET 25,6,24,Craig Reynolds up the middle for 6 yards (tackle by Chandler Jones),,
3,3:18,2,4,DET 31,6,24,Craig Reynolds left tackle for no gain (tackle by Markus Golden),,
3,2:36,3,4,DET 31,6,24,Jared Goff pass complete short middle to Josh Reynolds for 5 yards (tackle by Jordan Hicks),,
3,1:52,1,10,DET 36,6,24,Jermar Jefferson left end for 2 yards (tackle by Isaiah Simmons),,
3,1:09,2,8,DET 38,6,24,"Jared Goff pass incomplete deep middle intended for Kalif Raymond. Penalty on Chandler Jones: Roughing the Passer, 15 yards (accepted) (no play)",,
3,1:03,1,10,ARI 47,6,24,Jared Goff pass complete short right to Josh Reynolds for 8 yards (tackle by Dennis Gardeck),,
3,0:18,2,2,ARI 39,6,24,Craig Reynolds left tackle for 8 yards (tackle by Budda Baker),,
Quarter,Time,Down,ToGo,Location,ARI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 31,6,24,Craig Reynolds up the middle for 1 yard (tackle by Jalen Thompson),,
4,14:29,2,9,ARI 30,6,24,"Craig Reynolds up the middle for no gain (tackle by Leki Fotu and Markus Golden). Penalty on Brock Wright: Offensive Holding, 10 yards (accepted) (no play)",,
4,14:02,2,19,ARI 40,6,24,Jared Goff pass incomplete short right intended for Kalif Raymond,,
4,13:56,3,19,ARI 40,6,24,Jared Goff pass complete short left to Amon-Ra St. Brown for 11 yards (tackle by Jalen Thompson),,
4,13:21,4,8,ARI 29,6,27,Riley Patterson 47 yard field goal good,,
4,13:15,,,DET 35,6,27,"Jack Fox kicks off 65 yards, returned by Rondale Moore for 31 yards (tackle by Curtis Bolton)",,
4,13:10,1,10,ARI 31,6,27,Kyler Murray pass incomplete short left intended for Zach Ertz,,
4,13:05,2,10,ARI 31,6,27,Kyler Murray pass incomplete short right,,
4,13:00,3,10,ARI 31,6,27,"Kyler Murray pass incomplete deep middle intended for Antoine Wesley. Penalty on Will Harris: Defensive Pass Interference, 19 yards (accepted) (no play)",,
4,12:54,1,10,ARI 50,6,27,Kyler Murray pass complete short middle to James Conner for 16 yards (tackle by Dean Marlowe),,
4,12:26,1,10,DET 34,6,27,Kyler Murray up the middle for 4 yards (tackle by Anthony Pittman),,
4,11:54,2,6,DET 30,6,27,Kyler Murray pass incomplete short right intended for Antoine Wesley,,
4,11:48,3,6,DET 30,6,27,Kyler Murray pass incomplete short right,,
4,11:43,4,6,DET 30,6,27,Kyler Murray pass incomplete deep left intended for Antoine Wesley,,
4,11:37,1,10,DET 30,6,27,Jared Goff sacked by Markus Golden for no gain,,
4,10:51,2,10,DET 30,6,27,Craig Reynolds left tackle for 16 yards (tackle by Deionte Thompson and Jalen Thompson),,
4,10:06,1,10,DET 46,6,27,Craig Reynolds left tackle for 5 yards (tackle by Rashard Lawrence),,
4,9:21,2,5,ARI 49,6,27,Jermar Jefferson up the middle for no gain (tackle by Isaiah Simmons),,
4,8:40,3,5,ARI 49,6,27,Jared Goff pass complete short right to Godwin Igwebuike for -2 yards (tackle by Markus Golden and Antonio Hamilton),,
4,7:56,4,7,DET 49,6,27,"Jack Fox punts 38 yards, fair catch by Christian Kirk at ARI-13",,
4,7:48,1,10,ARI 13,6,27,Kyler Murray pass complete short right to Christian Kirk for 5 yards (tackle by AJ Parker),,
4,7:31,2,5,ARI 18,6,27,Kyler Murray pass complete short right to A.J. Green for 7 yards (tackle by AJ Parker),,
4,7:08,1,10,ARI 25,6,27,Kyler Murray pass incomplete short right intended for Chase Edmonds,,
4,7:01,2,10,ARI 25,6,27,Chase Edmonds up the middle for 12 yards (tackle by Brady Breeze),,
4,6:36,1,10,ARI 37,6,27,Kyler Murray pass complete short left to Antoine Wesley for 6 yards (tackle by Jalen Reeves-Maybin),,
4,6:08,2,4,ARI 43,6,27,Kyler Murray pass incomplete short right intended for A.J. Green,,
4,6:04,3,4,ARI 43,6,27,Kyler Murray pass complete short left to Antoine Wesley for 7 yards (tackle by Will Harris and Charles Harris),,
4,5:43,1,10,ARI 50,6,27,Kyler Murray pass complete short middle to Zach Ertz for 13 yards (tackle by Brady Breeze),,
4,5:22,1,10,DET 37,6,27,Kyler Murray pass complete short right to A.J. Green for 11 yards (tackle by AJ Parker),,
4,4:57,1,10,DET 26,6,27,Kyler Murray pass incomplete short right intended for Christian Kirk,,
4,4:52,2,10,DET 26,6,27,Kyler Murray pass incomplete deep left intended for Zach Ertz (defended by AJ Parker),,
4,4:46,3,10,DET 26,12,27,"Kyler Murray pass complete deep middle to Christian Kirk for 26 yards, touchdown",,
4,4:40,,,DET 2,12,27,Two Point Attempt: Kyler Murray pass incomplete intended for intended for A.J. Green,,
4,4:40,,,ARI 35,12,27,"Matt Prater kicks onside 11 yards, returned by Josh Reynolds for no gain",,
4,4:39,1,10,ARI 46,12,27,Craig Reynolds left tackle for 2 yards (tackle by Jordan Hicks and Leki Fotu),,
4,4:34,,,,,,Timeout #1 by Arizona Cardinals,,
4,4:34,2,8,ARI 44,12,27,Craig Reynolds up the middle for 1 yard (tackle by Chandler Jones and Zach Allen),,
4,4:30,,,,,,Timeout #2 by Arizona Cardinals,,
4,4:30,3,7,ARI 43,12,27,"Jared Goff pass incomplete short left intended for Josh Reynolds. Penalty on Marco Wilson: Defensive Pass Interference, 13 yards (accepted) (no play)",,
4,4:26,1,10,ARI 30,12,27,Craig Reynolds left tackle for 2 yards (tackle by Rashard Lawrence and Jalen Thompson),,
4,4:21,,,,,,Timeout #3 by Arizona Cardinals,,
4,4:21,2,8,ARI 28,12,27,Jermar Jefferson left tackle for -2 yards (tackle by Budda Baker),,
4,3:37,3,10,ARI 30,12,27,Jermar Jefferson left tackle for 3 yards (tackle by Leki Fotu and Chandler Jones),,
4,2:51,,,,,,Timeout #1 by Detroit Lions,,
4,2:51,4,7,ARI 27,12,30,Riley Patterson 45 yard field goal good,,
4,2:46,,,DET 35,12,30,"Jack Fox kicks off 67 yards, returned by Andy Isabella for 31 yards (tackle by Curtis Bolton)",,
4,2:41,1,10,ARI 29,12,30,Colt McCoy pass complete short middle to Christian Kirk for 5 yards (tackle by AJ Parker),,
4,2:18,2,5,ARI 34,12,30,Colt McCoy pass incomplete short middle intended for Jonathan Ward (defended by Nick Williams),,
4,2:14,3,5,ARI 34,12,30,Colt McCoy pass complete short left to Christian Kirk for 9 yards (tackle by AJ Parker),,
4,2:00,1,10,ARI 43,12,30,Jonathan Ward up the middle for 6 yards (tackle by Rashod Berry),,
4,1:38,2,4,ARI 49,12,30,Colt McCoy pass complete short right to Andy Isabella for 13 yards (tackle by Amani Oruwariye),,
4,1:30,1,10,DET 38,12,30,Colt McCoy pass complete short right to Jonathan Ward for 9 yards (tackle by Amani Oruwariye),,
4,1:04,2,1,DET 29,12,30,Colt McCoy pass complete short middle to Zach Ertz for 12 yards (tackle by Dean Marlowe),,
4,0:35,1,10,DET 17,12,30,Colt McCoy pass incomplete short right intended for Zach Ertz,,
4,0:32,2,10,DET 17,12,30,Colt McCoy pass complete short right to Christian Kirk for 8 yards (tackle by Derrick Barnes),,
4,0:13,3,2,DET 9,12,30,Colt McCoy pass incomplete short left intended for Antoine Wesley (defended by Will Harris),,
4,0:08,4,2,DET 9,12,30,Colt McCoy scrambles left end for 3 yards (tackle by C.J. Moore),,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
