Player,Pos
Donovan McNabb,QB
Adrian Peterson,HB
Percy Harvin,WR
Michael Jenkins,WR
Visanthe Shiancoe,TE
Jim Kleinsasser,TE
Charlie Johnson,LT
Steve Hutchinson,LG
John Sullivan,C
Anthony Herrera,RG
Phil Loadholt,RT
Brian Robison,LDE
Kevin Williams,UT
Remi Ayodele,NT
Jared Allen,RDE
Chad Greenway,SLB
Erin Henderson,WLB
Chris Cook,LCB
Marcus Sherels,CB
Asher Allen,RCB
Jamarca Sanford,SS
Husain Abdullah,FS
