Quarter,Time,Down,ToGo,Location,ARI,MIN,Detail,EPB,EPA
1,4:42,1,10,MIN 27,0,21,"Donovan McNabb pass incomplete deep middle intended for Michael Jenkins. Penalty on Patrick Peterson: Defensive Pass Interference, 36 yards (no play)",0.740,3.120
1,4:35,1,10,ARI 37,0,21,Toby Gerhart left guard for 4 yards (tackle by Calais Campbell and Dan Williams),3.120,3.110
1,4:08,2,6,ARI 33,0,21,Donovan McNabb pass complete deep left to Devin Aromashodu for 21 yards (tackle by A.J. Jefferson),3.110,4.780
1,3:23,1,10,ARI 12,0,21,Adrian Peterson up the middle for -2 yards (tackle by Paris Lenon),4.780,3.790
1,2:48,2,12,ARI 14,0,27,"Adrian Peterson up the middle for 14 yards, touchdown",3.790,7.000
1,,,,ARI 2,0,28,Ryan Longwell kicks extra point good,0.000,0.000
1,,,,MIN 35,0,28,"Ryan Longwell kicks off 70 yards, returned by LaRod Stephens-Howling for 31 yards (tackle by Ryan D'Imperio)",0.000,0.670
1,2:33,1,10,ARI 26,0,28,Kevin Kolb pass complete short middle to Andre Roberts for 11 yards (tackle by Chad Greenway),0.670,1.400
1,1:56,1,10,ARI 37,0,28,Kevin Kolb pass complete deep middle to Larry Fitzgerald for 17 yards (tackle by Cedric Griffin),1.400,2.520
1,1:25,1,10,MIN 46,0,28,Chris Wells left tackle for 1 yard (tackle by E.J. Henderson and Jared Allen),2.520,2.110
1,0:45,2,9,MIN 45,0,28,Kevin Kolb pass complete short left to Jeff King for 3 yards (tackle by Jared Allen),2.110,1.820
1,0:02,3,6,MIN 42,0,28,Kevin Kolb pass incomplete deep right intended for Andre Roberts,1.820,0.460
Quarter,Time,Down,ToGo,Location,ARI,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,6,MIN 42,0,28,Ben Graham punts 40 yards,0.460,0.380
2,14:52,1,10,MIN 2,0,28,Donovan McNabb left guard for 2 yards (tackle by Paris Lenon),-0.380,-0.630
2,14:12,2,8,MIN 4,0,28,Donovan McNabb pass incomplete deep right intended for Devin Aromashodu,-0.630,-1.190
2,14:06,3,8,MIN 4,0,28,Donovan McNabb pass incomplete short left intended for Visanthe Shiancoe,-1.190,-2.490
2,14:02,4,8,MIN 4,0,28,"Chris Kluwe punts 49 yards, fair catch by Patrick Peterson",-2.490,-2.060
2,13:54,1,10,ARI 47,0,28,Chris Wells left guard for 4 yards (tackle by E.J. Henderson),2.060,2.060
2,13:26,2,6,MIN 49,0,28,Kevin Kolb pass complete short middle to Rob Housler for 5 yards (tackle by E.J. Henderson),2.060,2.020
2,12:51,3,1,MIN 44,0,28,Kevin Kolb pass complete short right to Rob Housler for 7 yards (tackle by Chris Cook and E.J. Henderson),2.020,3.120
2,12:07,1,10,MIN 37,0,28,Chris Wells left end for 4 yards (tackle by E.J. Henderson),3.120,3.110
2,11:26,2,6,MIN 33,0,28,Kevin Kolb pass complete short left to Jeff King for 5 yards (tackle by E.J. Henderson and Jamarca Sanford),3.110,3.070
2,10:59,3,1,MIN 28,0,28,"Kevin Kolb up the middle for no gain (tackle by E.J. Henderson). Penalty on Daryn Colledge: False Start, 5 yards (no play)",3.070,2.410
2,10:38,3,6,MIN 33,0,28,Kevin Kolb pass incomplete short middle intended for Early Doucet,2.410,1.160
2,10:34,4,6,MIN 33,3,28,Jay Feely 51 yard field goal good,1.160,3.000
2,,,,ARI 35,3,28,"Jay Feely kicks off 71 yards, returned by Lorenzo Booker for 28 yards (tackle by Michael Adams)",0.000,0.410
2,10:23,1,10,MIN 22,3,28,Percy Harvin left end for 12 yards (tackle by Patrick Peterson),0.410,1.200
2,9:44,1,10,MIN 34,3,28,Donovan McNabb pass incomplete short right intended for Visanthe Shiancoe,1.200,0.660
2,9:37,2,10,MIN 34,3,28,Adrian Peterson up the middle for 1 yard (tackle by Daryl Washington),0.660,0.100
2,8:58,3,9,MIN 35,3,28,Donovan McNabb pass incomplete short left intended for Devin Aromashodu (defended by A.J. Jefferson),0.100,-1.040
2,8:52,4,9,MIN 35,3,28,"Chris Kluwe punts 47 yards, fair catch by Patrick Peterson",-1.040,-0.040
2,8:45,1,10,ARI 18,3,28,Chris Wells right tackle for 3 yards (tackle by Remi Ayodele),0.040,0.010
2,8:19,2,7,ARI 21,3,28,Kevin Kolb pass incomplete deep right intended for Larry Fitzgerald (defended by Chris Cook),0.010,-0.790
2,8:13,3,7,ARI 21,3,28,Kevin Kolb pass complete short middle to Early Doucet for 14 yards (tackle by Asher Allen),-0.790,1.270
2,7:39,1,10,ARI 35,3,28,Chris Wells left tackle for 9 yards (tackle by Husain Abdullah),1.270,1.940
2,7:08,2,1,ARI 44,3,28,Chris Wells right end for no gain (tackle by E.J. Henderson),1.940,1.220
2,6:31,3,1,ARI 44,3,28,Alfonso Smith up the middle for 2 yards (tackle by E.J. Henderson),1.220,1.990
2,5:52,1,10,ARI 46,3,28,Kevin Kolb pass incomplete short right intended for Rob Housler,1.990,1.450
2,5:47,2,10,ARI 46,3,28,Kevin Kolb pass incomplete short middle intended for Rob Housler,1.450,0.760
2,5:42,3,10,ARI 46,3,28,Kevin Kolb pass complete short right to Jeff King for 7 yards (tackle by Husain Abdullah),0.760,0.130
2,5:10,4,3,MIN 47,3,28,Kevin Kolb pass complete short middle to Rob Housler for 13 yards (tackle by E.J. Henderson and Chris Cook),0.130,3.310
2,4:32,,,,3,28,Timeout #2 by Minnesota Vikings,0.000,3.310
2,4:32,1,10,MIN 34,3,28,Chris Wells up the middle for -1 yards (tackle by E.J. Henderson and Fred Evans),3.310,2.640
2,3:53,2,11,MIN 35,3,28,Kevin Kolb pass incomplete short middle intended for Early Doucet,2.640,1.950
2,3:49,3,11,MIN 35,3,28,Kevin Kolb pass complete short middle to Andre Roberts for 13 yards (tackle by Chad Greenway),1.950,4.110
2,3:14,1,10,MIN 22,3,28,Kevin Kolb pass incomplete deep middle intended for Rob Housler,4.110,3.560
2,3:09,2,10,MIN 22,3,28,Chris Wells up the middle for 3 yards (tackle by Chad Greenway),3.560,3.260
2,2:29,3,7,MIN 19,3,28,Kevin Kolb sacked by Jared Allen for -18 yards,3.260,0.790
2,2:01,4,25,MIN 37,3,28,Ben Graham punts 33 yards,0.790,0.380
2,1:53,1,10,MIN 4,3,28,Adrian Peterson right tackle for 3 yards (tackle by Daryl Washington),-0.380,-0.560
2,1:45,,,,3,28,Timeout #1 by Arizona Cardinals,0.000,-0.560
2,1:45,2,7,MIN 7,3,28,Adrian Peterson right tackle for 11 yards (tackle by Richard Marshall),-0.560,0.040
2,1:35,,,,3,28,Timeout #2 by Arizona Cardinals,0.000,0.040
2,1:35,1,10,MIN 18,3,28,Donovan McNabb pass complete short left to Percy Harvin for 11 yards (tackle by Patrick Peterson),0.040,0.870
2,1:28,,,,3,28,Timeout #3 by Arizona Cardinals,0.000,0.870
2,1:28,1,10,MIN 29,3,28,Adrian Peterson left guard for 12 yards (tackle by Patrick Peterson),0.870,1.660
2,1:17,,,,3,28,Timeout #3 by Minnesota Vikings,0.000,1.660
2,1:17,1,10,MIN 41,3,28,Donovan McNabb pass complete short left to Michael Jenkins for 11 yards (tackle by Richard Marshall),1.660,2.390
2,0:45,1,10,ARI 48,3,28,Donovan McNabb sacked by Daryl Washington for -9 yards,2.390,0.630
Quarter,Time,Down,ToGo,Location,ARI,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,3,28,"Jay Feely kicks off 73 yards, touchback",0.000,0.280
3,15:00,1,10,MIN 20,3,28,Adrian Peterson left tackle for 1 yard (tackle by Darnell Dockett),0.280,-0.130
3,14:21,2,9,MIN 21,3,28,Lorenzo Booker right end for 25 yards (tackle by Paris Lenon),-0.130,1.990
3,13:51,1,10,MIN 46,3,28,Adrian Peterson left guard for 6 yards (tackle by Paris Lenon and Darnell Dockett),1.990,2.260
3,13:16,2,4,ARI 48,3,28,Adrian Peterson left guard for 6 yards (tackle by Calais Campbell),2.260,2.790
3,13:16,1,10,ARI 42,3,28,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",2.790,2.460
3,12:14,1,15,ARI 47,3,28,"Donovan McNabb pass complete short right to Michael Jenkins for 6 yards (tackle by Clark Haggans). Michael Jenkins fumbles (forced by Clark Haggans), recovered by Rashad Johnson at ARI-41 (tackle by Devin Aromashodu)",2.460,-1.660
,,,,,,,"ARI challenged the fumble ruling, and the original play was overturned.",,
3,12:04,1,10,ARI 41,3,28,Kevin Kolb pass complete short right to Early Doucet for 7 yards (tackle by Chris Cook),1.660,2.070
3,11:38,2,3,ARI 48,3,28,Chris Wells up the middle for 2 yards (tackle by Chad Greenway),2.070,1.620
3,10:59,3,1,,3,28,Kevin Kolb pass complete short right to Early Doucet for 6 yards (tackle by Chris Cook),1.620,2.650
3,10:32,1,10,MIN 44,3,28,Kevin Kolb pass incomplete short middle intended for Early Doucet (defended by Jared Allen),2.650,2.110
3,10:26,2,10,MIN 44,3,28,Kevin Kolb pass incomplete short middle intended for Jeff King (defended by Chad Greenway),2.110,1.420
3,10:23,3,10,MIN 44,3,28,Kevin Kolb pass complete short left to Early Doucet for 16 yards (tackle by Jamarca Sanford),1.420,3.710
3,9:43,1,10,MIN 28,3,28,Chris Wells left tackle for 4 yards (tackle by Kevin Williams),3.710,3.710
3,9:14,2,6,MIN 24,3,28,Kevin Kolb pass complete deep left to Larry Fitzgerald for 22 yards (tackle by Husain Abdullah and Cedric Griffin),3.710,6.740
3,8:26,1,2,MIN 2,9,28,"Chris Wells left tackle for 2 yards, touchdown",6.740,7.000
3,,,,MIN 2,10,28,Jay Feely kicks extra point good,0.000,0.000
3,,,,ARI 35,10,28,"Jay Feely kicks off 70 yards, returned by Lorenzo Booker for 15 yards (tackle by Anthony Sherman)",0.000,-0.380
3,8:17,1,10,MIN 10,10,28,Donovan McNabb pass complete short right to Michael Jenkins for 12 yards (tackle by A.J. Jefferson),-0.380,0.410
3,7:54,1,10,MIN 22,10,28,Adrian Peterson right tackle for 1 yard (tackle by A.J. Jefferson),0.410,0.000
3,7:18,2,9,MIN 23,10,28,Toby Gerhart right tackle for 5 yards (tackle by A.J. Jefferson),0.000,-0.030
3,6:40,3,4,MIN 28,10,28,"Donovan McNabb pass incomplete short middle intended for Visanthe Shiancoe. Penalty on Richard Marshall: Defensive Pass Interference, 6 yards (no play)",-0.030,1.200
3,6:35,1,10,MIN 34,10,28,"Percy Harvin left end for 8 yards (tackle by Rashad Johnson). Penalty on Jim Kleinsasser: Offensive Holding, 10 yards (no play)",1.200,0.540
3,6:14,1,20,MIN 24,10,28,Donovan McNabb pass complete deep middle to Devin Aromashodu for 60 yards (tackle by A.J. Jefferson),0.540,4.510
3,5:47,1,10,ARI 16,10,28,Adrian Peterson right end for -1 yards (tackle by A.J. Jefferson and Daryl Washington),4.510,3.770
3,5:03,2,11,ARI 17,10,28,Adrian Peterson up the middle for -1 yards (tackle by Daryl Washington),3.770,2.940
3,4:22,3,12,ARI 18,10,28,Donovan McNabb pass complete short middle to Lorenzo Booker for 10 yards (tackle by Paris Lenon and Richard Marshall),2.940,2.990
3,3:39,4,2,ARI 8,10,31,Ryan Longwell 26 yard field goal good,2.990,3.000
3,,,,MIN 35,10,31,"Ryan Longwell kicks off 71 yards, returned by LaRod Stephens-Howling for 20 yards (tackle by Eric Frampton)",0.000,-0.280
3,3:29,1,10,ARI 14,10,31,Kevin Kolb pass complete short left to Jeff King for 11 yards (tackle by Asher Allen),-0.280,0.610
3,3:05,1,10,ARI 25,10,31,Chris Wells right tackle for 3 yards (tackle by Asher Allen),0.610,0.470
3,2:31,2,7,ARI 28,10,31,Kevin Kolb pass complete short right to Larry Fitzgerald for 6 yards (tackle by Chris Cook),0.470,0.560
3,2:09,3,1,ARI 34,10,31,Kevin Kolb up the middle for 3 yards,0.560,1.400
3,1:43,1,10,ARI 37,10,31,Kevin Kolb sacked by Brian Robison for -9 yards,1.400,-0.360
3,1:18,2,19,ARI 28,10,31,Kevin Kolb right end for 7 yards (tackle by Asher Allen),-0.360,-0.100
3,0:34,3,12,ARI 35,10,31,Kevin Kolb pass complete short middle to Early Doucet for 11 yards (tackle by Husain Abdullah),-0.100,-0.320
3,0:05,4,1,ARI 46,10,31,Chris Wells up the middle for no gain (tackle by Chad Greenway),-0.320,-2.520
Quarter,Time,Down,ToGo,Location,ARI,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 46,10,31,Donovan McNabb pass incomplete short right intended for Percy Harvin,2.520,1.980
4,14:56,2,10,ARI 46,10,31,Adrian Peterson right tackle for 3 yards (tackle by Adrian Wilson and Patrick Peterson),1.980,1.680
4,14:28,3,7,ARI 43,10,31,Donovan McNabb pass complete short left to Lorenzo Booker for 15 yards (tackle by Darnell Dockett),1.680,3.710
4,13:46,1,10,ARI 28,10,31,Adrian Peterson up the middle for no gain (tackle by Richard Marshall),3.710,3.170
4,13:09,2,10,ARI 28,10,31,Donovan McNabb pass incomplete short right intended for Visanthe Shiancoe,3.170,2.480
4,13:04,3,10,ARI 28,10,31,Donovan McNabb pass complete short right to Michael Jenkins for 3 yards (tackle by A.J. Jefferson),2.480,1.800
4,12:24,4,7,ARI 25,10,31,Ryan Longwell 43 yard field goal no good,1.800,-1.140
4,12:18,1,10,ARI 33,10,31,Kevin Kolb pass complete short middle to Early Doucet for 16 yards (tackle by Asher Allen),1.140,2.190
4,11:53,1,10,ARI 49,10,31,Kevin Kolb pass incomplete short left intended for Larry Fitzgerald,2.190,1.650
4,11:49,2,10,ARI 49,10,31,Kevin Kolb pass complete short middle to Andre Roberts for 12 yards (tackle by Chad Greenway),1.650,2.980
4,11:09,1,10,MIN 39,10,31,Kevin Kolb pass incomplete short left intended for Demarco Sampson (defended by Cedric Griffin),2.980,2.440
4,11:03,2,10,MIN 39,10,31,Kevin Kolb pass incomplete short right intended for Demarco Sampson,2.440,1.750
4,10:59,3,10,MIN 39,10,31,Kevin Kolb pass incomplete deep left intended for Andre Roberts,1.750,0.660
4,10:55,4,10,MIN 39,10,31,Kevin Kolb pass complete deep left to Larry Fitzgerald for 21 yards (tackle by Tyrell Johnson),0.660,4.370
4,10:29,1,10,MIN 18,10,31,Chris Wells up the middle for 7 yards (tackle by Asher Allen),4.370,5.010
4,9:50,2,3,MIN 11,10,31,"Kevin Kolb pass complete short right to Early Doucet for 11 yards. Penalty on Jeremy Bridges: Illegal Use of Hands, 10 yards (no play)",5.010,3.420
4,9:45,2,13,MIN 21,10,31,Kevin Kolb sacked by Jared Allen for -9 yards,3.420,1.550
4,9:10,3,22,MIN 30,10,31,Kevin Kolb pass incomplete short right intended for Chris Wells,1.550,1.410
4,9:01,,,,10,31,Timeout #1 by Arizona Cardinals,0.000,1.410
4,9:01,4,22,MIN 30,10,31,Kevin Kolb pass incomplete deep middle intended for Larry Fitzgerald,1.410,-0.940
4,8:54,1,10,MIN 30,10,31,"Adrian Peterson right guard for 5 yards (tackle by Richard Marshall). Penalty on Visanthe Shiancoe: Offensive Holding, 10 yards (no play)",0.940,0.280
4,8:35,1,20,MIN 20,10,31,Adrian Peterson right guard for -1 yards (tackle by Calais Campbell),0.280,-1.150
4,8:00,2,21,MIN 19,10,31,Donovan McNabb pass incomplete short right intended for Michael Jenkins,-1.150,-1.870
4,7:55,3,21,MIN 19,10,31,Adrian Peterson left guard for 5 yards (tackle by Richard Marshall),-1.870,-1.770
4,7:11,4,16,MIN 24,10,31,"Chris Kluwe punts 43 yards, fair catch by Patrick Peterson",-1.770,-1.140
4,7:04,1,10,ARI 33,10,31,"Penalty on Christian Ballard: Neutral Zone Infraction, 5 yards (no play)",1.140,1.870
4,7:04,1,5,ARI 38,10,31,Kevin Kolb pass incomplete deep left intended for Early Doucet,1.870,1.270
4,6:59,2,5,ARI 38,10,31,Kevin Kolb pass incomplete is intercepted by Jamarca Sanford at MIN-36 and returned for 17 yards (tackle by Chris Wells). Penalty on D'Anthony Batiste: Offensive Holding (Declined),1.270,-2.460
4,6:42,1,10,ARI 47,10,31,Adrian Peterson right end for 6 yards (tackle by Adrian Wilson and Dan Williams),2.460,2.720
4,6:02,2,4,ARI 41,10,31,Adrian Peterson left end for 2 yards (tackle by A.J. Jefferson),2.720,2.280
4,5:17,3,2,ARI 39,10,31,Adrian Peterson up the middle for 4 yards (tackle by Rashad Johnson and Sam Acho),2.280,3.250
4,4:33,1,10,ARI 35,10,31,Adrian Peterson up the middle for 3 yards (tackle by Adrian Wilson),3.250,3.110
4,3:47,2,7,ARI 32,10,31,Adrian Peterson left guard for no gain (tackle by Calais Campbell),3.110,2.410
4,3:04,3,7,ARI 32,10,31,Adrian Peterson up the middle for 2 yards (tackle by Dan Williams),2.410,1.450
4,2:17,4,5,ARI 30,10,31,"Penalty on Ryan Longwell: Delay of Game, 5 yards (no play)",1.450,0.970
4,2:14,4,10,ARI 35,10,34,Ryan Longwell 53 yard field goal good,0.970,3.000
4,,,,MIN 35,10,34,"Ryan Longwell kicks off 70 yards, returned by LaRod Stephens-Howling for 23 yards (tackle by Eric Frampton)",0.000,0.040
4,2:04,1,10,ARI 18,10,34,Chris Wells up the middle for 8 yards (tackle by Chad Greenway),0.040,0.680
4,1:58,2,2,ARI 26,10,34,Richard Bartel pass incomplete deep middle intended for Early Doucet,0.680,-0.140
4,1:53,3,2,ARI 26,10,34,Richard Bartel pass complete short left to Early Doucet for 12 yards (tackle by Cedric Griffin),-0.140,1.470
4,1:47,1,10,ARI 38,10,34,Richard Bartel pass incomplete short left intended for Early Doucet,1.470,0.920
4,1:43,2,10,ARI 38,10,34,Richard Bartel pass complete short left to Early Doucet for 10 yards (tackle by Cedric Griffin),0.920,2.130
4,1:36,1,10,ARI 48,10,34,"Richard Bartel pass complete short right to Rob Housler for 7 yards (tackle by Chris Cook). Penalty on ARI: Illegal Shift, 5 yards (no play)",2.130,1.800
4,1:31,1,15,ARI 43,10,34,Richard Bartel pass incomplete deep middle intended for Rob Housler,1.800,0.910
4,1:26,2,15,ARI 43,10,34,Richard Bartel pass incomplete deep middle intended for Early Doucet is intercepted by Jamarca Sanford at MIN-35 and returned for 52 yards (tackle by Levi Brown),0.910,-4.710
4,1:09,1,10,ARI 13,10,34,Donovan McNabb kneels for -1 yards,4.710,3.900
4,0:37,2,11,ARI 14,10,34,Donovan McNabb kneels for -1 yards,3.900,3.030
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
