Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
1,0:57,,,,0,0,Timeout #1 by Philadelphia Eagles,0.000,2.060
1,0:57,1,10,PHI 47,0,0,"Penalty on Jason Kelce: False Start, 5 yards (no play)",2.060,1.730
1,0:57,1,15,PHI 42,0,0,Michael Vick sacked by Paris Lenon for -2 yards,1.730,0.570
1,0:28,2,17,PHI 40,0,0,LeSean McCoy right end for 13 yards (tackle by Daryl Washington),0.570,1.620
Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,ARI 47,0,0,Michael Vick pass incomplete short middle intended for LeSean McCoy (defended by Calais Campbell),1.620,0.130
2,14:56,4,4,ARI 47,0,0,"Chas Henry punts 32 yards, fair catch by Patrick Peterson",0.130,0.220
2,14:49,1,10,ARI 15,0,0,Chris Wells left end for 4 yards (tackle by Darryl Tapp),-0.220,-0.110
2,14:15,2,6,ARI 19,0,0,John Skelton pass incomplete deep right intended for Larry Fitzgerald,-0.110,-0.880
2,14:11,3,6,ARI 19,0,0,"Penalty on Jason Babin: Neutral Zone Infraction, 5 yards (no play)",-0.880,-0.270
2,14:11,,,,0,0,Timeout #1 by Arizona Cardinals,0.000,-0.270
2,14:11,3,1,ARI 24,0,0,Chris Wells left tackle for 6 yards (tackle by Trent Cole),-0.270,0.940
2,13:38,1,10,ARI 30,0,0,John Skelton pass incomplete short left intended for Jeff King,0.940,0.390
2,13:35,2,10,ARI 30,0,0,LaRod Stephens-Howling up the middle for -1 yards (tackle by Jamar Chaney),0.390,-0.430
2,12:55,3,11,ARI 29,0,0,John Skelton sacked by Dominique Rodgers-Cromartie for -7 yards,-0.430,-1.900
2,12:39,4,18,ARI 22,0,0,"Dave Zastudil punts 45 yards, muffed catch by Steve Smith, recovered by Joselio Hanson and returned for no gain. Penalty on Keenan Clayton: Defensive Offside (Declined)",-1.900,-1.140
2,12:26,1,10,PHI 33,0,0,Michael Vick pass complete short right to Brent Celek for 20 yards (tackle by Daryl Washington),1.140,2.460
2,11:50,1,10,ARI 47,0,0,Michael Vick pass incomplete short right intended for LeSean McCoy (defended by David Carter),2.460,1.910
2,11:45,2,10,ARI 47,0,0,LeSean McCoy left end for -6 yards (tackle by Michael Adams),1.910,0.430
2,11:09,3,16,PHI 47,0,0,Michael Vick pass complete short right to Brent Celek for 13 yards (tackle by Sam Acho),0.430,0.590
2,10:27,4,3,ARI 40,0,0,"Chas Henry punts 33 yards, fair catch by Patrick Peterson",0.590,0.380
2,10:19,1,10,ARI 7,0,0,Chris Wells up the middle for 5 yards (tackle by Kurt Coleman),-0.380,-0.420
2,9:42,2,5,ARI 12,0,6,"John Skelton pass incomplete short right intended for Larry Fitzgerald is intercepted by Asante Samuel at ARI-20 and returned for 20 yards, touchdown",-0.420,-7.000
2,,,,ARI 2,0,7,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,0,7,"Alex Henery kicks off 70 yards, returned by LaRod Stephens-Howling for 21 yards (tackle by Akeem Jordan)",0.000,-0.140
2,9:31,1,10,ARI 16,0,7,John Skelton pass complete short left to Jeff King for 13 yards (tackle by Kurt Coleman),-0.140,0.870
2,8:51,1,10,ARI 29,0,7,John Skelton pass complete short right to Andre Roberts for 9 yards (tackle by Asante Samuel and Kurt Coleman),0.870,1.540
2,8:09,2,1,ARI 38,0,7,Chris Wells right guard for 2 yards (tackle by Kurt Coleman),1.540,1.600
2,7:28,1,10,ARI 40,0,7,John Skelton pass incomplete short left,1.600,1.050
2,7:23,2,10,ARI 40,0,7,Chris Wells right end for 11 yards (tackle by Kurt Coleman),1.050,2.320
2,6:39,1,10,PHI 49,0,7,John Skelton pass incomplete short left intended for Chester Taylor,2.320,1.780
2,6:34,2,10,PHI 49,0,7,Chris Wells right end for 2 yards (tackle by Dominique Rodgers-Cromartie),1.780,1.360
2,5:59,3,8,PHI 47,0,7,"John Skelton pass complete short right to Andre Roberts for 10 yards (tackle by Joselio Hanson). Penalty on Trent Cole: Roughing the Passer, 15 yards",1.360,4.110
2,5:33,1,10,PHI 22,0,7,Andre Roberts left end for 12 yards (tackle by Akeem Jordan),4.110,4.910
2,4:52,1,10,PHI 10,6,7,"John Skelton pass complete short middle to Larry Fitzgerald for 10 yards, touchdown",4.910,7.000
2,,,,PHI 2,7,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,ARI 35,,,"Jay Feely kicks off 64 yards, returned by Dominique Rodgers-Cromartie for 29 yards (tackle by Early Doucet)",,
2,4:40,1,10,PHI 30,7,7,Michael Vick pass complete short left to LeSean McCoy for 9 yards (tackle by Michael Adams),0.940,1.610
2,4:01,2,1,PHI 39,7,7,Michael Vick pass incomplete short right intended for Jeremy Maclin,1.610,0.890
2,3:59,3,1,PHI 39,7,7,LeSean McCoy right tackle for 9 yards (tackle by Rashad Johnson),0.890,2.130
2,3:27,1,10,PHI 48,7,7,Michael Vick pass complete short left to LeSean McCoy for 4 yards (tackle by Darnell Dockett),2.130,2.120
2,2:49,2,6,ARI 48,7,7,Michael Vick pass complete short left to Steve Smith for 6 yards (tackle by A.J. Jefferson),2.120,2.790
2,2:17,1,10,ARI 42,7,7,LeSean McCoy right end for 4 yards (tackle by Sam Acho),2.790,2.780
2,1:59,2,6,ARI 38,7,7,Michael Vick up the middle for 16 yards (tackle by Richard Marshall),2.780,4.110
2,1:28,1,10,ARI 22,7,7,"Michael Vick pass incomplete deep middle intended for Steve Smith is intercepted by Adrian Wilson at ARI--3. Penalty on Richard Marshall: Defensive Holding, 5 yards (no play)",4.110,4.440
2,1:20,1,10,ARI 17,7,7,Michael Vick right end for 14 yards (tackle by Daryl Washington),4.440,6.510
2,0:32,1,3,ARI 3,7,7,Michael Vick pass complete short left to Jason Avant for 2 yards (tackle by Michael Adams),6.510,5.910
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the play was upheld.",,
2,0:20,,,,7,7,Timeout #2 by Philadelphia Eagles,0.000,5.910
2,0:20,2,1,ARI 1,7,13,"LeSean McCoy left guard for 1 yard, touchdown",5.910,7.000
2,,,,ARI 2,7,14,Alex Henery kicks extra point good,0.000,0.000
2,,,,PHI 35,,,"Alex Henery kicks off 48 yards, returned by Andre Roberts for 12 yards (tackle by Jarrad Page)",,
2,0:10,1,10,ARI 29,7,14,Chris Wells up the middle for no gain (tackle by Cullen Jenkins),0.870,0.330
Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,7,14,"Jay Feely kicks off 69 yards, returned by Dominique Rodgers-Cromartie for 23 yards (tackle by Sean Considine)",0.000,0.150
3,14:56,1,10,PHI 19,7,14,Michael Vick pass complete short right to Jeremy Maclin for 6 yards (tackle by Patrick Peterson),0.150,0.480
3,14:18,2,4,PHI 25,7,14,Michael Vick left end for 3 yards (tackle by Calais Campbell),0.480,0.100
3,13:38,3,1,PHI 28,7,14,LeSean McCoy up the middle for 7 yards (tackle by Patrick Peterson),0.100,1.270
3,13:02,1,10,PHI 35,7,14,Ronnie Brown right end for 4 yards (tackle by Paris Lenon),1.270,1.260
3,12:24,2,6,PHI 39,7,14,Michael Vick sacked by Daryl Washington for -3 yards,1.260,0.170
3,11:50,3,9,PHI 36,7,14,Michael Vick right tackle for 8 yards (tackle by O'Brien Schofield),0.170,-0.460
3,11:00,4,1,PHI 44,7,14,"Chas Henry punts 48 yards, returned by Patrick Peterson for 10 yards (tackle by Kurt Coleman)",-0.460,-0.040
3,10:49,1,10,ARI 18,7,14,John Skelton sacked by Trent Cole for -10 yards,0.040,-1.510
3,10:16,2,20,ARI 8,7,14,Chris Wells up the middle for 12 yards (tackle by Kurt Coleman),-1.510,-0.910
3,9:34,3,8,ARI 20,7,14,"John Skelton pass complete short left to Larry Fitzgerald for 15 yards (tackle by Kurt Coleman). Penalty on Jeremy Bridges: Offensive Holding, 10 yards (no play)",-0.910,-2.360
3,8:57,3,18,ARI 10,7,14,John Skelton pass complete short right to Jeff King for 5 yards (tackle by Trevor Laws),-2.360,-2.440
3,8:21,4,13,ARI 15,7,14,"Penalty on Reggie Walker: False Start, 5 yards (no play)",-2.440,-2.490
3,8:13,4,18,ARI 10,7,14,Dave Zastudil punts 56 yards (tackle by Sam Acho),-2.490,-1.930
3,8:02,1,10,PHI 45,7,14,LeSean McCoy left tackle for 6 yards (tackle by Rashad Johnson),1.930,2.190
3,7:21,2,4,ARI 49,7,14,Michael Vick pass complete short left to LeSean McCoy for -1 yards (tackle by Daryl Washington),2.190,1.360
3,6:37,3,5,,7,14,"Michael Vick pass incomplete. Penalty on Michael Vick: Intentional Grounding, 17 yards",1.360,-1.180
3,6:20,4,22,PHI 33,7,14,"Chas Henry punts 43 yards. Penalty on Richard Marshall: Offensive Holding, 10 yards",-1.180,0.280
3,6:06,1,10,ARI 14,7,14,John Skelton up the middle for 8 yards (tackle by Jamar Chaney),-0.280,0.420
3,5:42,2,2,ARI 22,7,14,John Skelton pass incomplete intended for Jim Dray,0.420,-0.440
3,5:42,3,2,ARI 22,7,14,John Skelton sacked by Derek Landri for -7 yards,-0.440,-2.440
3,5:31,4,9,ARI 15,7,14,"Dave Zastudil punts 48 yards, fair catch by Jeremy Maclin",-2.440,-1.400
3,5:24,1,10,PHI 37,7,14,"Michael Vick pass incomplete short left intended for Jason Avant (defended by A.J. Jefferson). Penalty on A.J. Jefferson: Defensive Pass Interference, 8 yards (no play)",1.400,1.930
3,5:19,1,10,PHI 45,7,14,LeSean McCoy left tackle for 4 yards (tackle by Richard Marshall),1.930,1.920
3,4:46,2,6,PHI 49,7,14,LeSean McCoy right end for 29 yards (tackle by Calais Campbell),1.920,4.110
3,4:12,1,10,ARI 22,7,14,Dion Lewis for 2 yards (tackle by Adrian Wilson),4.110,3.830
3,3:44,2,8,ARI 20,7,14,Michael Vick pass complete short right to Brent Celek for 7 yards (tackle by Daryl Washington),3.830,4.390
3,2:57,3,1,ARI 13,7,14,"Penalty on Clay Harbor: False Start, 5 yards (no play)",4.390,3.400
3,2:33,3,6,ARI 18,7,14,Michael Vick pass incomplete is intercepted by Calais Campbell at ARI-17,3.400,0.060
3,2:27,1,10,ARI 17,7,14,John Skelton pass complete short left to Early Doucet for 19 yards (tackle by Jaiquawn Jarrett),-0.060,1.330
3,2:05,1,10,ARI 36,7,14,John Skelton pass complete short right to LaRod Stephens-Howling for 9 yards (tackle by Mike Patterson),1.330,2.010
3,1:27,2,1,ARI 45,7,14,John Skelton pass complete short left to Jeff King for 5 yards (tackle by Trent Cole),2.010,2.260
3,0:51,1,10,,7,14,Chris Wells right end for -2 yards (tackle by Kurt Coleman),2.260,1.440
3,0:06,2,12,ARI 48,7,14,John Skelton pass incomplete short right intended for Early Doucet,1.440,0.760
3,0:02,3,12,ARI 48,7,14,John Skelton pass incomplete short right intended for Chester Taylor,0.760,-0.190
Quarter,Time,Down,ToGo,Location,ARI,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,12,ARI 48,7,14,"Dave Zastudil punts 39 yards, fair catch by Jeremy Maclin",-0.190,0.320
4,14:52,1,10,PHI 13,7,14,"Michael Vick for 14 yards. Penalty on Daryl Washington: Unnecessary Roughness, 15 yards",-0.320,1.730
4,14:27,1,10,PHI 42,7,14,Michael Vick pass complete short right to Steve Smith for 2 yards (tackle by Michael Adams),1.730,1.460
4,13:42,,,,7,14,Timeout #1 by Philadelphia Eagles,0.000,1.460
4,13:42,2,8,PHI 44,7,14,Michael Vick pass incomplete short right intended for Clay Harbor (defended by Paris Lenon),1.460,0.760
4,13:39,3,8,PHI 44,7,14,Michael Vick pass incomplete deep right intended for Jeremy Maclin,0.760,-0.460
4,13:28,4,8,PHI 44,7,14,"Chas Henry punts 46 yards, returned by Patrick Peterson for 1 yard (tackle by Akeem Jordan)",-0.460,0.370
4,13:18,1,10,ARI 11,7,14,Chris Wells left guard for 12 yards (tackle by Jaiquawn Jarrett and Kurt Coleman),-0.370,0.480
4,12:41,1,10,ARI 23,7,14,John Skelton pass complete deep middle to Larry Fitzgerald for 29 yards (tackle by Asante Samuel),0.480,2.390
4,12:04,1,10,PHI 48,7,14,Chris Wells right tackle for no gain (tackle by Akeem Jordan),2.390,1.850
4,11:24,2,10,PHI 48,7,14,John Skelton pass incomplete short right intended for Larry Fitzgerald (defended by Asante Samuel),1.850,1.160
4,11:20,3,10,PHI 48,7,14,"John Skelton pass incomplete short right intended for Andre Roberts (defended by Kurt Coleman). Penalty on Nnamdi Asomugha: Defensive Offside, 5 yards (no play)",1.160,1.820
4,11:16,3,5,PHI 43,7,14,John Skelton pass complete short right to Larry Fitzgerald for 10 yards (tackle by Jaiquawn Jarrett),1.820,3.380
4,10:33,1,10,PHI 33,7,14,John Skelton pass complete short left to Andre Roberts for 20 yards (tackle by Kurt Coleman),3.380,4.710
4,10:03,1,10,PHI 13,7,14,Chris Wells left tackle for 6 yards (tackle by Derek Landri and Kurt Coleman),4.710,5.150
4,9:23,2,4,PHI 7,13,14,"John Skelton pass complete short right to Larry Fitzgerald for 7 yards, touchdown",5.150,7.000
4,,,,PHI 2,14,14,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 35,14,14,"Jay Feely kicks off 68 yards, returned by Dion Lewis for 33 yards (tackle by Sam Acho)",0.000,0.940
4,9:12,1,10,PHI 30,14,14,"Michael Vick pass incomplete deep right intended for Jeremy Maclin. Penalty on Jason Peters: Illegal Use of Hands, 10 yards (no play)",0.940,0.280
4,9:06,1,20,PHI 20,14,14,Michael Vick pass incomplete short left intended for Steve Smith,0.280,-0.960
4,8:59,2,20,PHI 20,14,14,Michael Vick pass incomplete deep right intended for Brent Celek (defended by Richard Marshall),-0.960,-1.620
,,,,,,,"PHI challenged the pass completion ruling, and the original play was overturned.",,
4,8:55,3,20,PHI 20,14,14,Michael Vick pass complete short middle to Steve Smith for 19 yards (tackle by Daryl Washington),-1.620,-0.780
4,8:00,4,1,PHI 39,14,14,"Chas Henry punts 41 yards, returned by Patrick Peterson for 6 yards (tackle by Chas Henry). Penalty on Rashad Johnson: Unnecessary Roughness, 13 yards",-0.780,0.320
4,7:45,1,10,ARI 13,14,14,Chris Wells up the middle for 3 yards (tackle by Trent Cole),-0.320,-0.440
4,7:11,2,7,ARI 16,14,14,John Skelton pass incomplete deep right intended for Larry Fitzgerald,-0.440,-1.060
4,7:06,3,7,ARI 16,14,14,John Skelton pass incomplete short left intended for Early Doucet is intercepted by Nnamdi Asomugha at ARI-30 and returned for 4 yards (tackle by Andre Roberts),-1.060,-3.840
4,6:59,1,10,ARI 26,14,14,LeSean McCoy right end for no gain (tackle by Clark Haggans),3.840,3.300
4,6:24,2,10,ARI 26,14,14,Michael Vick up the middle for 7 yards (tackle by Darnell Dockett),3.300,3.570
4,5:54,3,3,ARI 19,14,14,LeSean McCoy up the middle for 1 yard (tackle by Richard Marshall),3.570,2.370
4,5:10,4,2,ARI 18,14,17,Alex Henery 36 yard field goal good,2.370,3.000
4,,,,PHI 35,14,17,"Alex Henery kicks off 67 yards, returned by LaRod Stephens-Howling for 15 yards (tackle by Riley Cooper)",0.000,-0.320
4,5:02,1,10,ARI 13,14,17,John Skelton pass complete short right to Larry Fitzgerald for 11 yards (tackle by Joselio Hanson),-0.320,0.540
4,4:35,1,10,ARI 24,14,17,John Skelton pass incomplete short left intended for Larry Fitzgerald,0.540,0.000
4,4:31,2,10,ARI 24,14,17,John Skelton sacked by Jamar Chaney for -9 yards,0.000,-2.250
4,3:57,3,19,ARI 15,14,17,John Skelton pass complete short left to Chester Taylor for 17 yards (tackle by Jamar Chaney),-2.250,-1.240
4,3:10,4,2,ARI 32,14,17,John Skelton pass complete short left to LaRod Stephens-Howling for 30 yards (tackle by Jaiquawn Jarrett),-1.240,3.050
4,3:03,1,10,PHI 38,14,17,John Skelton pass incomplete short left intended for Andre Roberts (defended by Joselio Hanson),3.050,2.510
4,2:59,2,10,PHI 38,14,17,John Skelton pass incomplete short left intended for Chansi Stuckey,2.510,1.820
4,2:55,3,10,PHI 38,14,17,John Skelton pass complete deep right to Larry Fitzgerald for 37 yards (tackle by Jaiquawn Jarrett),1.820,6.970
4,2:04,1,1,PHI 1,14,17,Chris Wells left tackle for no gain (tackle by Moise Fokou),6.970,5.910
4,2:00,2,1,PHI 1,14,17,Chris Wells right guard for -4 yards (tackle by Derek Landri),5.910,4.260
4,1:56,,,,14,17,Timeout #2 by Philadelphia Eagles,0.000,4.260
4,1:56,3,5,PHI 5,20,17,"John Skelton pass complete short left to Early Doucet for 5 yards, touchdown",4.260,7.000
4,,,,PHI 2,21,17,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 35,21,17,"Jay Feely kicks off 68 yards, returned by Dion Lewis for 22 yards (tackle by Sam Acho)",0.000,0.150
4,1:46,1,10,PHI 19,21,17,Michael Vick pass complete short right to Steve Smith for 6 yards (tackle by Paris Lenon),0.150,0.480
4,1:40,2,4,PHI 25,21,17,"Penalty on Riley Cooper: False Start, 5 yards (no play)",0.480,-0.200
4,1:40,2,9,PHI 20,21,17,Michael Vick up the middle for 8 yards (tackle by Sam Acho),-0.200,0.100
4,1:14,3,1,PHI 28,21,17,Michael Vick pass complete short right to Steve Smith for 14 yards (tackle by Patrick Peterson),0.100,1.730
4,0:55,1,10,PHI 42,21,17,Michael Vick pass incomplete short middle intended for Brent Celek,1.730,1.190
4,0:51,2,10,PHI 42,21,17,Michael Vick pass incomplete short right intended for Steve Smith,1.190,0.500
4,0:46,3,10,PHI 42,21,17,"Michael Vick pass complete short right to Riley Cooper for 11 yards (tackle by Patrick Peterson). Penalty on LeSean McCoy: Offensive Holding, 10 yards (no play)",0.500,-0.820
4,0:41,3,20,PHI 32,21,17,Michael Vick pass incomplete deep left intended for Steve Smith is intercepted by A.J. Jefferson at ARI-16,-0.820,0.140
4,0:33,1,10,ARI 16,21,17,John Skelton kneels for -1 yards,-0.140,-0.780
4,0:33,,,,21,17,Timeout #3 by Philadelphia Eagles,0.000,-0.780
4,0:33,2,11,ARI 15,21,17,John Skelton kneels for -1 yards,-0.780,-1.610
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
