Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Carl Lawson,,,0,0,,,,,,,,,,1,0,0,,0,,0,
Michael Carter,NYJ,0,6,5,83.3%,47,9.4,7.8,0,99.3,4.5,22,25,0,0,0,0.0,0,6,2,25.0%
Bryce Hall,NYJ,0,7,5,71.4%,68,13.6,9.7,1,141.7,13.6,50,18,1,0,0,0.0,0,3,0,0.0%
Jason Pinnock,NYJ,0,2,2,100.0%,18,9.0,9.0,1,143.7,6.5,13,5,0,0,0,0.0,0,1,0,0.0%
C.J. Mosley,NYJ,0,3,2,66.7%,15,7.5,5.0,0,78.5,1.7,-3,18,2,0,0,0.0,0,8,1,11.1%
Quinnen Williams,NYJ,0,1,1,100.0%,1,1.0,1.0,0,79.2,-4.0,-4,5,0,0,0,1.0,1,4,0,0.0%
Kyle Phillips,NYJ,0,1,1,100.0%,1,1.0,1.0,0,79.2,-4.0,-4,5,0,0,1,0.0,1,3,0,0.0%
Ashtyn Davis,NYJ,0,2,1,50.0%,8,8.0,4.0,0,60.4,22.5,6,2,1,0,0,0.0,0,3,0,0.0%
Jarrad Davis,NYJ,0,1,1,100.0%,2,2.0,2.0,0,79.2,0.0,0,2,1,0,0,0.0,0,3,0,0.0%
Javelin Guidry,NYJ,0,4,1,25.0%,7,7.0,1.8,0,39.6,24.0,1,6,0,0,0,0.0,0,3,1,25.0%
John Franklin-Myers,NYJ,1,1,0,0.0%,,,0.0,,0.0,-14.0,,,0,0,0,2.0,2,3,0,0.0%
Ronald Blair,NYJ,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Quincy Williams,NYJ,0,1,0,0.0%,,,0.0,,39.6,1.0,,,3,0,0,1.0,1,7,0,0.0%
Sheldon Rankins,NYJ,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,1,25.0%
Shaq Lawson,NYJ,0,0,0,,,,,,,,,,1,1,0,0.0,1,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Desmond King,HOU,0,7,6,85.7%,93,15.5,13.3,0,118.7,5.9,39,54,0,0,0,0.0,0,5,1,16.7%
Zach Cunningham,HOU,0,3,3,100.0%,15,5.0,5.0,0,87.5,2.7,8,7,1,0,0,0.0,0,8,0,0.0%
Jaleel Johnson,HOU,0,2,2,100.0%,3,1.5,1.5,0,79.2,-6.0,-12,15,0,0,0,0.0,0,4,0,0.0%
Terrence Brooks,HOU,0,3,2,66.7%,38,19.0,12.7,0,109.7,17.0,35,3,1,0,0,0.0,0,5,1,16.7%
Kamu Grugier-Hill,HOU,0,1,1,100.0%,13,13.0,13.0,0,118.7,13.0,13,0,3,1,0,1.0,2,7,2,22.2%
DeMarcus Walker,HOU,0,1,1,100.0%,11,11.0,11.0,0,112.5,-3.0,-3,14,0,1,0,1.0,2,2,0,0.0%
Maliek Collins,HOU,0,1,1,100.0%,-3,-3.0,-3.0,0,79.2,-5.0,-5,2,0,1,0,0.0,1,2,1,33.3%
Terrance Mitchell,HOU,0,3,1,33.3%,10,10.0,3.3,0,43.7,6.7,4,6,0,0,0,0.0,0,3,0,0.0%
Jonathan Greenard,HOU,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,1,33.3%
Jacob Martin,HOU,0,0,0,,,,,,,,,,3,1,0,1.0,2,2,1,33.3%
Ross Blacklock,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Lonnie Johnson Jr.,HOU,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,0,0,
Neville Hewitt,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%
Eric Murray,HOU,0,2,0,0.0%,,,0.0,,39.6,5.5,,,1,0,0,0.0,0,8,1,11.1%
Tavierre Thomas,HOU,1,4,0,0.0%,,,0.0,,0.0,4.3,,,3,0,0,0.0,0,4,0,0.0%
