Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2,13:09,1,10,DAL 35,3,6,"Ezekiel Elliott right tackle for 3 yards (tackle by Kayvon Webster). Penalty on La'el Collins: Offensive Holding, 10 yards",1.270,0.810
2,12:51,1,17,DAL 28,3,6,Dak Prescott pass incomplete short middle intended for Tony Pollard,0.810,-0.220
2,12:46,2,17,DAL 28,3,6,Tony Pollard up the middle for 8 yards (tackle by Da'Ron Payne),-0.220,0.170
2,12:23,3,9,DAL 36,3,6,Dak Prescott pass complete deep left to Amari Cooper for 48 yards (tackle by Kenny Ladler). Penalty on Ryan Anderson: Defensive Offside (Declined),0.170,4.510
2,11:52,1,10,WAS 16,3,6,Ezekiel Elliott left tackle for 3 yards (tackle by Shaun Dion Hamilton and Nate Orchard),4.510,4.390
2,11:09,2,7,WAS 13,3,12,"Dak Prescott pass complete short left to Ezekiel Elliott for 13 yards, touchdown",4.390,7.000
2,11:01,,,WAS 15,3,13,Kai Forbath kicks extra point good,0.000,0.000
2,11:01,,,DAL 35,3,13,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
2,11:01,1,10,WAS 25,3,13,Adrian Peterson left guard for 4 yards (tackle by Jaylon Smith and Sean Lee),0.610,0.600
2,10:19,2,6,WAS 29,3,13,Case Keenum pass incomplete short right intended for Adrian Peterson,0.600,-0.100
2,10:15,3,6,WAS 29,3,13,Case Keenum sacked by Robert Quinn for -12 yards,-0.100,-2.320
2,9:39,4,18,WAS 17,3,13,"Tress Way punts 52 yards, returned by Tavon Austin for -1 yards (tackle by Darvin Kidsy)",-2.320,-0.940
2,9:28,1,10,DAL 30,3,13,Tony Pollard right tackle for -1 yards (tackle by Montez Sweat),0.940,0.260
2,8:57,2,11,DAL 29,3,13,Dak Prescott sacked by Montez Sweat for -3 yards,0.260,-0.820
2,8:16,3,14,DAL 26,3,13,Dak Prescott pass incomplete short left intended for Randall Cobb,-0.820,-1.630
2,8:13,4,14,DAL 26,3,13,Chris Jones punts 18 yards downed by Darian Thompson,-1.630,-2.650
2,8:02,1,10,DAL 44,3,13,Adrian Peterson up the middle for 3 yards (tackle by Jeff Heath),2.650,2.520
2,7:29,2,7,DAL 41,3,13,Adrian Peterson left tackle for 2 yards (tackle by Malcolm Smith and Jaylon Smith),2.520,2.080
2,6:44,3,5,DAL 39,3,13,Case Keenum pass incomplete short left intended for Chris Thompson,2.080,0.660
2,6:41,4,5,DAL 39,3,13,Case Keenum pass incomplete deep right intended for Steven Sims,0.660,-1.530
2,6:34,1,10,DAL 39,3,13,Ezekiel Elliott left tackle for 7 yards (tackle by Ryan Anderson),1.530,1.930
2,5:59,2,3,DAL 46,3,13,"Penalty on Ezekiel Elliott: False Start, 5 yards (no play)",1.930,1.260
2,5:47,2,8,DAL 41,3,13,Dak Prescott pass complete short middle to Jason Witten for 9 yards (tackle by Jonathan Bostic),1.260,2.260
2,5:12,1,10,DAL 50,3,13,"Ezekiel Elliott left tackle for 3 yards (tackle by Cole Holcomb). Penalty on Cameron Fleming: Offensive Holding, 10 yards",2.260,1.800
2,5:06,1,17,DAL 43,3,13,Dak Prescott pass complete short right to Randall Cobb for 18 yards (tackle by Chris Odom),1.800,2.980
2,4:32,1,10,WAS 39,3,13,Dak Prescott pass complete short right to Amari Cooper for 6 yards (tackle by Kayvon Webster),2.980,3.250
2,4:00,2,4,WAS 33,3,19,"Ezekiel Elliott right end for 33 yards, touchdown",3.250,7.000
2,3:50,,,WAS 15,3,20,Kai Forbath kicks extra point good,0.000,0.000
2,3:50,,,DAL 35,3,20,"Kai Forbath kicks off 53 yards, returned by Wendell Smallwood for 14 yards (tackle by Darian Thompson and Ray-Ray Armstrong)",0.000,0.670
2,3:45,1,10,WAS 26,3,20,Adrian Peterson right end for 5 yards (tackle by Jaylon Smith and Chidobe Awuzie),0.670,0.810
2,3:02,2,5,WAS 31,3,20,Adrian Peterson right guard for 7 yards (tackle by Jeff Heath),0.810,1.470
2,2:17,1,10,WAS 38,3,20,Case Keenum pass incomplete deep left intended for Hale Hentges (defended by Jeff Heath),1.470,0.920
2,2:09,2,10,WAS 38,3,20,Chris Thompson left tackle for 1 yard (tackle by Robert Quinn and Jaylon Smith),0.920,0.370
2,2:00,3,9,WAS 39,3,20,"Case Keenum sacked by Jaylon Smith for no gain. Penalty on Jaylon Smith: Face Mask (15 Yards), 15 yards (no play)",0.370,2.520
2,1:53,1,10,DAL 46,3,20,Case Keenum pass complete deep left to Kelvin Harmon for 25 yards (tackle by Jeff Heath),2.520,4.170
2,1:46,1,10,DAL 21,3,20,Case Keenum pass complete short right to Steven Sims for -6 yards (tackle by Jaylon Smith),4.170,2.820
2,1:39,2,16,DAL 27,3,20,Case Keenum pass complete short left to Steven Sims for 7 yards (tackle by Jourdan Lewis),2.820,3.070
2,0:51,3,9,DAL 20,3,20,Case Keenum pass complete short right to Steven Sims for 9 yards (tackle by Jourdan Lewis),3.070,4.840
2,0:46,1,10,DAL 11,3,20,Case Keenum pass complete short middle to Kelvin Harmon for 5 yards (tackle by Jourdan Lewis),4.840,5.080
2,0:38,,,,,,Timeout #1 by Washington Redskins,,
2,0:38,2,5,DAL 6,9,20,"Case Keenum pass complete short middle to Steven Sims for 6 yards, touchdown",5.080,7.000
2,0:34,,,DAL 15,10,20,Dustin Hopkins kicks extra point good,0.000,0.000
2,0:34,,,WAS 35,10,20,"Dustin Hopkins kicks off 65 yards, touchback. Penalty on DAL: Illegal Formation (Declined)",0.000,0.610
2,0:34,1,10,DAL 25,10,20,Dak Prescott pass complete short middle to Jason Witten for 8 yards (tackle by Shaun Dion Hamilton and Jonathan Bostic),0.610,1.140
2,0:28,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:23,2,2,DAL 33,10,20,Dak Prescott pass complete short left to Randall Cobb for 12 yards (tackle by Coty Sensabaugh and Jonathan Bostic),1.140,1.930
2,0:22,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:22,1,10,DAL 45,10,20,"Dak Prescott sacked by Matthew Ioannidis for no gain. Dak Prescott fumbles (forced by Matthew Ioannidis), recovered by La'el Collins at DAL-43 (tackle by Jeremy Reaves). Penalty on Joe Looney: Offensive Holding, 10 yards (no play)",1.930,1.270
2,0:11,1,20,DAL 35,10,20,Dak Prescott pass incomplete short middle intended for Ezekiel Elliott (defended by Matthew Ioannidis),1.270,0.030
2,0:06,,,,,,Timeout #1 by Washington Redskins,,
2,0:06,2,20,DAL 35,10,20,Ezekiel Elliott left tackle for 16 yards (tackle by Shaun Dion Hamilton),0.030,1.490
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,10,20,"Kai Forbath kicks off 67 yards, returned by Steven Sims for 20 yards (tackle by Donovan Wilson)",0.000,0.040
3,14:54,1,10,WAS 18,10,20,Adrian Peterson right tackle for 32 yards (tackle by Malcolm Smith),0.040,2.260
3,14:05,1,10,WAS 50,10,20,Case Keenum pass complete deep right to Hale Hentges for 24 yards (tackle by Jeff Heath and Jaylon Smith),2.260,3.840
3,13:25,1,10,DAL 26,10,20,Adrian Peterson left guard for 3 yards (tackle by Christian Covington),3.840,3.700
3,12:48,2,7,DAL 23,10,20,Adrian Peterson left guard for -1 yards (tackle by Jeff Heath),3.700,2.870
3,12:04,3,8,DAL 24,10,20,Case Keenum pass incomplete short right intended for Steven Sims,2.870,1.870
3,11:58,4,8,DAL 24,13,20,Dustin Hopkins 42 yard field goal good,1.870,3.000
3,11:54,,,WAS 35,13,20,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,11:54,1,10,DAL 25,13,20,Dak Prescott pass complete short left to Amari Cooper for 21 yards (tackle by Jeremy Reaves),0.610,1.990
3,11:21,1,10,DAL 46,13,20,Ezekiel Elliott right end for 4 yards (tackle by Jonathan Allen),1.990,1.990
3,10:45,2,6,DAL 50,13,20,Ezekiel Elliott left guard for 4 yards (tackle by Jonathan Allen),1.990,1.820
3,10:10,3,2,WAS 46,13,20,Dak Prescott left end for 23 yards (tackle by Kenny Ladler),1.820,4.040
3,9:38,1,10,WAS 23,13,20,Dak Prescott pass complete short right to Randall Cobb for 17 yards (tackle by Cole Holcomb),4.040,5.830
3,9:03,1,6,WAS 6,13,20,Ezekiel Elliott up the middle for 2 yards (tackle by Cole Holcomb and Da'Ron Payne),5.830,5.340
3,8:25,2,4,WAS 4,13,26,"Dak Prescott pass complete short left to Michael Gallup for 4 yards, touchdown",5.340,7.000
3,8:17,,,WAS 15,13,27,Kai Forbath kicks extra point good,0.000,0.000
3,8:17,,,DAL 35,13,27,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
3,8:17,1,10,WAS 25,13,27,Case Keenum pass complete short right to Steven Sims for 65 yards (tackle by Chidobe Awuzie),0.610,4.910
3,7:22,1,10,DAL 10,13,27,Case Keenum pass incomplete short right,4.910,4.190
3,7:14,2,10,DAL 10,13,27,Case Keenum pass incomplete short right intended for Jeremy Sprinkle,4.190,3.130
3,7:09,3,10,DAL 10,13,27,Case Keenum pass incomplete short middle intended for Steven Sims (defended by Jeff Heath),3.130,2.760
3,7:04,4,10,DAL 10,16,27,Dustin Hopkins 28 yard field goal good,2.760,3.000
3,7:00,,,WAS 35,16,27,"Dustin Hopkins kicks off 68 yards, returned by Tony Pollard for 30 yards (tackle by Wendell Smallwood)",0.000,0.740
3,6:54,1,10,DAL 27,16,27,Tony Pollard right end for 6 yards (tackle by Kenny Ladler),0.740,1.010
3,6:20,2,4,DAL 33,16,27,Dak Prescott pass incomplete short left intended for Michael Gallup,1.010,0.300
3,6:16,3,4,DAL 33,16,27,Dak Prescott pass complete short left to Randall Cobb for 32 yards (tackle by Coty Sensabaugh),0.300,3.250
3,5:33,1,10,WAS 35,16,27,Dak Prescott pass incomplete short right intended for Amari Cooper,3.250,2.700
3,5:28,2,10,WAS 35,16,27,Dak Prescott pass complete short left to Michael Gallup for 9 yards (tackle by Aaron Colvin),2.700,3.200
3,4:51,3,1,WAS 26,16,27,Dak Prescott sacked by Jonathan Allen for -4 yards,3.200,1.450
3,4:11,4,5,WAS 30,16,30,Kai Forbath 48 yard field goal good,1.450,3.000
3,4:07,,,DAL 35,16,30,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
3,4:07,1,10,WAS 25,16,30,Adrian Peterson right guard for 2 yards (tackle by Christian Covington),0.610,0.330
3,3:44,2,8,WAS 27,16,30,Case Keenum pass incomplete short right intended for Adrian Peterson,0.330,-0.360
3,3:37,3,8,WAS 27,16,30,Case Keenum sacked by Kerry Hyder for -11 yards,-0.360,-2.390
3,3:04,4,19,WAS 16,16,30,"Tress Way punts 44 yards, returned by Tavon Austin for 7 yards (tackle by Wendell Smallwood)",-2.390,-2.060
3,2:52,1,10,DAL 47,16,30,Ezekiel Elliott right guard for 13 yards (tackle by Kenny Ladler),2.060,2.920
3,2:14,1,10,WAS 40,16,30,Tony Pollard right guard for 4 yards (tackle by Da'Ron Payne and Jeremy Reaves),2.920,2.910
3,1:39,2,6,WAS 36,16,30,Tony Pollard left tackle for 4 yards (tackle by Jonathan Allen),2.910,2.740
3,1:03,3,2,WAS 32,16,36,"Dak Prescott pass complete short left to Michael Gallup for 32 yards, touchdown",2.740,7.000
3,0:52,,,WAS 15,16,37,Kai Forbath kicks extra point good,0.000,0.000
3,0:52,,,DAL 35,16,37,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
3,0:52,1,10,WAS 25,16,37,Chris Thompson up the middle for 16 yards (tackle by Kerry Hyder and Xavier Woods),0.610,1.660
3,0:31,1,10,WAS 41,16,37,Case Keenum pass complete short right to Kelvin Harmon for 3 yards (tackle by Chidobe Awuzie),1.660,1.530
3,0:01,2,7,WAS 44,16,37,"Penalty on Steven Sims: False Start, 5 yards (no play)",1.530,0.850
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,WAS 39,16,37,Case Keenum pass complete short right to Chris Thompson for no gain (tackle by Christian Covington),0.850,0.170
4,14:25,3,12,WAS 39,16,37,Case Keenum pass complete short middle to Hale Hentges for 10 yards (tackle by Jaylon Smith and Jeff Heath),0.170,-0.130
4,13:43,4,2,WAS 49,16,37,Case Keenum pass incomplete short middle intended for Hale Hentges (defended by Jaylon Smith),-0.130,-2.320
4,13:37,1,10,WAS 49,16,37,Ezekiel Elliott right end for 4 yards (tackle by Montez Sweat),2.320,2.320
4,13:01,2,6,WAS 45,16,37,Dak Prescott pass incomplete short left intended for Ezekiel Elliott,2.320,1.620
4,12:54,,,,,,Timeout #1 by Dallas Cowboys,,
4,12:54,3,6,WAS 45,16,43,"Dak Prescott pass complete short middle to Michael Gallup for 45 yards, touchdown, touchdown. Penalty on Kenny Ladler: Defensive Pass Interference (Declined)",1.620,7.000
4,12:46,,,WAS 15,16,43,"Penalty on Christian Covington: False Start, 5 yards (no play)",1.000,0.000
4,12:46,,,WAS 20,16,44,Kai Forbath kicks extra point good,0.000,0.000
4,12:46,,,DAL 35,16,44,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
4,12:46,1,10,WAS 25,16,44,Chris Thompson right end for -6 yards (tackle by Michael Bennett),0.610,-0.810
4,12:04,2,16,WAS 19,16,44,Case Keenum pass complete short middle to Jeremy Sprinkle for 8 yards (tackle by Chidobe Awuzie),-0.810,-0.360
4,11:22,3,8,WAS 27,16,44,Case Keenum pass incomplete short left intended for Kelvin Harmon (defended by Chidobe Awuzie),-0.360,-1.570
4,11:16,4,8,WAS 27,16,44,"Tress Way punts 61 yards, returned by Tavon Austin for no gain (tackle by Darvin Kidsy). Penalty on Ray-Ray Armstrong: Offensive Holding, 6 yards",-1.570,0.380
4,11:02,1,10,DAL 6,16,44,Tony Pollard left end for 11 yards (tackle by Jonathan Bostic),-0.380,-0.060
4,10:22,1,10,DAL 17,16,44,Dak Prescott pass complete short right to Tony Pollard for 5 yards (tackle by Ryan Anderson),-0.060,0.210
4,9:43,2,5,DAL 22,16,44,Tony Pollard right guard for no gain (tackle by Nate Orchard),0.210,-0.620
4,9:07,3,5,DAL 22,16,44,Dak Prescott pass complete short left to Amari Cooper for 17 yards (tackle by Coty Sensabaugh),-0.620,1.530
4,8:21,1,10,DAL 39,16,44,Tony Pollard right end for 3 yards (tackle by Chris Odom),1.530,1.390
4,7:42,2,7,DAL 42,16,44,Tony Pollard left guard for 5 yards (tackle by Matthew Ioannidis),1.390,1.360
4,7:02,3,2,DAL 47,16,44,Tony Pollard right guard for 5 yards (tackle by Cole Holcomb),1.360,2.390
4,6:22,1,10,WAS 48,16,44,Ezekiel Elliott right end for 11 yards (tackle by Cole Holcomb),2.390,3.120
4,5:42,1,10,WAS 37,16,44,Ezekiel Elliott right tackle for 3 yards (tackle by Jonathan Allen),3.120,2.980
4,4:59,2,7,WAS 34,16,44,Tony Pollard up the middle for 6 yards (tackle by Jonathan Allen),2.980,3.070
4,4:17,3,1,WAS 28,16,44,Tony Pollard left tackle for 5 yards (tackle by Aaron Colvin),3.070,4.040
4,3:39,1,10,WAS 23,16,44,Tony Pollard left guard for no gain (tackle by Montez Sweat),4.040,3.500
4,2:56,2,10,WAS 23,16,44,Dak Prescott pass complete short left to Tavon Austin for 1 yard (tackle by Aaron Colvin),3.500,2.940
4,2:51,3,9,WAS 22,16,44,Dak Prescott pass incomplete short right intended for Tavon Austin (defended by Kayvon Webster),2.940,1.990
4,2:44,4,9,WAS 22,16,47,Kai Forbath 40 yard field goal good,1.990,3.000
4,2:40,,,DAL 35,16,47,"Kai Forbath kicks off 65 yards, touchback.",0.000,0.610
4,2:40,1,10,WAS 25,16,47,Wendell Smallwood up the middle for -3 yards (tackle by Michael Bennett),0.610,-0.340
4,2:00,2,13,WAS 22,16,47,Wendell Smallwood left tackle for 6 yards (tackle by Darian Thompson and Kerry Hyder),-0.340,-0.230
4,1:17,3,7,WAS 28,16,47,Wendell Smallwood left tackle for 2 yards (tackle by Christian Covington),-0.230,-1.370
4,0:36,4,5,WAS 30,16,47,"Tress Way punts 70 yards, touchback.",-1.370,-0.280
4,0:26,1,10,DAL 20,16,47,Dak Prescott kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
