0,1
Game Info,Game Info
Won Toss,Giants (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:01
Attendance,56614
Weather,"69 degrees, relative humidity 30%, wind 16 mph, wind chill 0"
Vegas Line,New York Giants -4.5
Over/Under,47.5 (under)
