Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Wendell Smallwood,PHI,12,53,0,3,28,2.3,25,2.1,0,
Josh Adams,PHI,11,50,0,3,33,3.0,17,1.5,0,
Darren Sproles,PHI,7,24,0,2,15,2.1,9,1.3,0,
Nick Foles,PHI,2,4,0,2,4,2.0,0,0.0,0,
Nate Sudfeld,PHI,2,-2,0,0,-2,-1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Adrian Peterson,WAS,4,0,0,,-3,-0.8,3,0.8,0,
Josh Johnson,WAS,3,4,0,0,0,0.0,4,1.3,0,
Samaje Perine,WAS,3,7,0,1,1,0.3,6,2.0,0,
Chris Thompson,WAS,2,10,0,0,7,3.5,3,1.5,0,
