Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2,10:49,2,10,ATL 15,10,0,Kyle Allen pass deep middle intended for D.J. Moore is intercepted by Desmond Trufant at ATL-0 and returned for no gain,3.950,-0.280
2,10:42,1,10,ATL 20,10,0,Matt Ryan pass complete deep middle to Julio Jones for 19 yards (tackle by James Bradberry),0.280,1.530
2,9:55,1,10,ATL 39,10,0,Matt Ryan pass complete short left to Calvin Ridley for 12 yards (tackle by Donte Jackson). Penalty on Mario Addison: Defensive Offside (Declined),1.530,2.320
2,9:37,1,10,CAR 49,10,0,Matt Ryan pass complete deep right to Calvin Ridley for 26 yards (tackle by James Bradberry),2.320,4.040
2,8:58,1,10,CAR 23,10,0,Kenjon Barner up the middle for 6 yards (tackle by Bruce Irvin),4.040,4.380
2,8:22,2,4,CAR 17,10,0,Brian Hill up the middle for 3 yards (tackle by Bruce Irvin and Luke Kuechly),4.380,4.280
2,7:42,3,1,CAR 14,10,0,Keith Smith right guard for 3 yards (tackle by Vernon Butler),4.280,4.840
2,7:03,1,10,CAR 11,10,0,Matt Ryan pass complete short middle to Justin Hardy for 1 yard (tackle by Eric Reid and Shaq Thompson),4.840,4.320
2,6:22,2,9,CAR 10,10,0,Matt Ryan pass complete short left to Julio Jones for 5 yards (tackle by Eric Reid),4.320,4.440
2,5:52,3,4,CAR 5,10,0,Matt Ryan pass incomplete short right intended for Russell Gage (defended by Tre Boston),4.440,3.010
2,5:45,4,4,CAR 5,13,0,Younghoe Koo 23 yard field goal good,3.010,3.000
2,5:42,,,ATL 35,13,0,"Younghoe Koo kicks off 62 yards, returned by DeAndrew White for 23 yards (tackle by Sharrod Neasman and Keith Smith)",0.000,0.670
2,5:36,1,10,CAR 26,13,0,Christian McCaffrey left guard for 4 yards (tackle by Ricardo Allen and Adrian Clayborn),0.670,0.670
2,5:15,2,6,CAR 30,13,0,"Penalty on Greg Little: False Start, 5 yards (no play)",0.670,-0.010
2,4:56,2,11,CAR 25,13,0,"Kyle Allen pass complete short left to D.J. Moore for 13 yards (tackle by Isaiah Oliver). Penalty on Trai Turner: Chop Block, 13 yards (no play)",-0.010,-1.800
2,4:29,2,24,CAR 12,13,0,Christian McCaffrey up the middle for 3 yards (tackle by Jack Crawford and Foyesade Oluokun),-1.800,-2.450
2,3:51,3,21,CAR 15,13,0,Kyle Allen pass complete short left to D.J. Moore for 5 yards (tackle by Vic Beasley),-2.450,-2.030
2,3:07,4,16,CAR 20,13,0,"Michael Palardy punts 53 yards, muffed catch by Kenjon Barner, recovered by Kenjon Barner at ATL-29, returned by Kenjon Barner for no gain (tackle by DeAndrew White)",-2.030,-0.870
2,2:57,1,10,ATL 29,13,0,Matt Ryan pass complete short middle to Justin Hardy for 13 yards (tackle by Luke Kuechly and Tre Boston),0.870,1.730
2,2:39,1,10,ATL 42,13,0,Matt Ryan pass incomplete short right intended for Justin Hardy,1.730,1.190
2,2:35,2,10,ATL 42,13,0,"Matt Ryan pass complete short left to Julio Jones for 9 yards (tackle by Luke Kuechly). Penalty on James Carpenter: Ineligible Downfield Pass, 5 yards (no play)",1.190,0.510
2,2:06,2,15,ATL 37,13,0,Matt Ryan pass complete short right to Russell Gage for 18 yards (tackle by Tre Boston),0.510,2.590
2,1:59,1,10,CAR 45,13,0,Matt Ryan sacked by Gerald McCoy for -6 yards,2.590,1.230
2,1:53,,,,,,Timeout #1 by Carolina Panthers,,
2,1:53,2,16,ATL 49,13,0,Matt Ryan pass incomplete short left intended for Qadree Ollison,1.230,0.560
2,1:49,3,16,ATL 49,13,0,"Matt Ryan pass complete deep middle to Julio Jones for 48 yards (tackle by Luke Kuechly). Penalty on Mario Addison: Roughing the Passer, 1 yard",0.560,6.740
2,1:38,1,2,CAR 2,19,0,"Qadree Ollison right guard for 2 yards, touchdown",6.740,7.000
2,1:34,,,CAR 15,20,0,Younghoe Koo kicks extra point good,0.000,0.000
2,1:34,,,ATL 35,20,0,"Younghoe Koo kicks off 68 yards, returned by DeAndrew White for 20 yards (tackle by Jermaine Grace and Keith Smith). Penalty on Alex Armah: Illegal Block Above the Waist, 9 yards",0.000,-0.380
2,1:27,1,10,CAR 8,20,0,Kyle Allen pass complete short left to Greg Olsen for 6 yards (tackle by Desmond Trufant),-0.380,-0.320
2,1:22,2,4,CAR 14,20,0,Kyle Allen pass incomplete short right intended for Jarius Wright (defended by Vic Beasley),-0.320,-0.720
2,1:18,3,4,CAR 14,20,0,Kyle Allen pass complete short right to D.J. Moore for 31 yards (tackle by Desmond Trufant),-0.720,1.930
2,1:09,,,,,,Timeout #2 by Carolina Panthers,,
2,1:09,1,10,CAR 45,20,0,Kyle Allen sacked by Adrian Clayborn for -10 yards,1.930,0.030
2,1:03,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:03,2,20,CAR 35,20,0,Kyle Allen pass complete short left to D.J. Moore for 8 yards (tackle by Isaiah Oliver),0.030,0.430
2,0:58,,,,,,Timeout #2 by Atlanta Falcons,,
2,0:58,3,12,CAR 43,20,0,Kyle Allen pass complete short left to Christian McCaffrey for 7 yards (tackle by Jack Crawford and De'Vondre Campbell),0.430,-0.060
2,0:53,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:53,4,5,CAR 50,20,0,Kyle Allen pass complete deep right to Jarius Wright for 19 yards (tackle by Damontae Kazee),-0.060,3.510
2,0:28,1,10,ATL 31,20,0,Kyle Allen pass complete short right to Christian McCaffrey for 9 yards (tackle by Kendall Sheffield and Deion Jones),3.510,4.180
2,0:21,,,,,,Timeout #3 by Carolina Panthers,,
2,0:21,2,1,ATL 22,20,0,Kyle Allen pass incomplete deep right intended for Curtis Samuel (defended by Ricardo Allen),4.180,3.470
2,0:17,3,1,ATL 22,20,0,"Kyle Allen pass deep right intended for D.J. Moore is intercepted by Ricardo Allen at ATL-3 and returned for 2 yards, lateral to Desmond Trufant for 16 yards",3.470,-0.340
2,0:03,1,10,ATL 21,20,0,Matt Ryan kneels for -1 yards,0.340,-0.340
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,20,0,"Younghoe Koo kicks off 66 yards, returned by DeAndrew White for 25 yards (tackle by Keith Smith and Jermaine Grace)",0.000,0.540
3,14:55,1,10,CAR 24,20,0,Kyle Allen pass incomplete short left intended for D.J. Moore,0.540,0.000
3,14:51,2,10,CAR 24,20,0,Christian McCaffrey right tackle for 18 yards (tackle by Desmond Trufant),0.000,1.730
3,14:24,1,10,CAR 42,20,0,"Christian McCaffrey up the middle for 7 yards (tackle by Deion Jones). Penalty on Jarius Wright: Illegal Shift, 5 yards (no play)",1.730,1.400
3,14:03,1,15,CAR 37,20,0,Kyle Allen pass complete short right to Christian McCaffrey for 23 yards (tackle by Ricardo Allen),1.400,2.920
3,13:38,1,10,ATL 40,20,0,Christian McCaffrey left guard for 6 yards (tackle by De'Vondre Campbell and Deion Jones),2.920,3.180
3,13:18,2,4,ATL 34,20,0,"Reggie Bonnafon left end for 5 yards (tackle by De'Vondre Campbell and Isaiah Oliver). Penalty on Greg Little: Offensive Holding, 10 yards (no play)",3.180,1.830
3,12:52,2,14,ATL 44,20,0,Kyle Allen pass complete short left to Reggie Bonnafon for 2 yards (tackle by Ricardo Allen),1.830,1.420
3,12:13,3,12,ATL 42,20,0,Kyle Allen left end for 7 yards (tackle by De'Vondre Campbell),1.420,0.980
3,11:38,4,5,ATL 35,20,0,Kyle Allen sacked by Adrian Clayborn for -12 yards,0.980,-2.060
3,11:32,1,10,ATL 47,20,0,Brian Hill left end for no gain (tackle by Gerald McCoy and Javien Elliott),2.060,1.520
3,11:00,2,10,ATL 47,20,0,Kenjon Barner right guard for 9 yards (tackle by Tre Boston),1.520,2.020
3,10:26,,,,,,Timeout #1 by Atlanta Falcons,,
3,10:26,3,1,CAR 44,20,0,Brian Hill right guard for no gain (tackle by James Bradberry),2.020,0.330
3,9:43,4,1,CAR 44,20,0,Matt Ryan up the middle for 1 yard (tackle by Luke Kuechly and Dontari Poe),0.330,2.720
3,9:19,1,10,CAR 43,20,0,Matt Ryan pass complete short middle to Julio Jones for 11 yards (tackle by Tre Boston),2.720,3.450
3,8:45,1,10,CAR 32,20,0,Matt Ryan pass complete short right to Calvin Ridley for 11 yards (tackle by Luke Kuechly),3.450,4.170
3,8:07,1,10,CAR 21,20,0,Matt Ryan pass incomplete short right intended for Russell Gage,4.170,3.630
3,8:04,2,10,CAR 21,20,0,Matt Ryan pass complete short middle to Jaeden Graham for 12 yards (tackle by Tre Boston),3.630,5.140
3,7:26,1,9,CAR 9,20,0,Qadree Ollison right tackle for 3 yards (tackle by Eric Reid),5.140,4.950
3,6:47,2,6,CAR 6,26,0,"Matt Ryan pass complete short left to Calvin Ridley for 6 yards, touchdown",4.950,7.000
3,6:40,,,CAR 2,26,0,"Two Point Attempt: Matt Ryan pass complete to , recovered by Eric Reid at ATL-35",1.000,-1.000
3,6:40,,,ATL 35,26,0,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
3,6:40,1,10,CAR 25,26,0,"Christian McCaffrey right tackle for 7 yards (tackle by Jack Crawford and De'Vondre Campbell). Penalty on Trai Turner: Illegal Block Above the Waist, 10 yards (no play)",0.610,-0.410
3,6:19,1,20,CAR 15,26,0,Christian McCaffrey left guard for 6 yards (tackle by Foyesade Oluokun and Allen Bailey),-0.410,-0.480
3,5:50,2,14,CAR 21,26,0,Kyle Allen pass incomplete short middle intended for Christian McCaffrey,-0.480,-1.150
3,5:47,3,14,CAR 21,26,0,Kyle Allen pass complete short left to Christian McCaffrey for 13 yards (tackle by De'Vondre Campbell and Deion Jones),-1.150,-1.110
3,5:02,4,1,CAR 34,26,0,Christian McCaffrey right tackle for -1 yards (tackle by Tyeler Davison and De'Vondre Campbell),-1.110,-3.380
3,4:56,1,10,CAR 33,26,0,Julio Jones left end for -4 yards (tackle by Tre Boston),3.380,2.300
3,4:18,2,14,CAR 37,26,0,Brian Hill left tackle for 2 yards (tackle by Luke Kuechly),2.300,1.880
3,3:38,3,12,CAR 35,26,0,Matt Ryan sacked by Dontari Poe for -6 yards,1.880,0.530
3,2:56,4,18,CAR 41,26,0,"Ryan Allen punts 32 yards, fair catch by D.J. Moore at CAR-9",0.530,0.380
3,2:49,1,10,CAR 9,26,0,Kyle Allen pass complete short left to Curtis Samuel for 14 yards (tackle by Isaiah Oliver and Foyesade Oluokun),-0.380,0.480
3,2:12,1,10,CAR 23,26,0,Christian McCaffrey left tackle for 2 yards (tackle by Isaiah Oliver),0.480,0.200
3,1:34,2,8,CAR 25,26,0,Kyle Allen pass complete short left to Christian McCaffrey for 10 yards (tackle by Kendall Sheffield and De'Vondre Campbell),0.200,1.270
3,0:54,1,10,CAR 35,26,0,Kyle Allen pass complete deep left to Greg Olsen for 26 yards (tackle by Damontae Kazee),1.270,2.980
3,0:19,1,10,ATL 39,26,0,Kyle Allen pass complete short left to D.J. Moore for 13 yards (tackle by Damontae Kazee),2.980,3.840
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ATL 26,26,0,Kyle Allen pass incomplete short right,3.840,3.300
4,14:51,2,10,ATL 26,26,0,Kyle Allen pass complete short left to D.J. Moore for 6 yards (tackle by Jack Crawford and Ricardo Allen),3.300,3.400
4,14:19,3,4,ATL 20,26,0,Kyle Allen pass complete short right to Greg Olsen for 4 yards (tackle by De'Vondre Campbell),3.400,4.510
4,13:49,1,10,ATL 16,26,0,Christian McCaffrey left guard for 3 yards (tackle by De'Vondre Campbell and Foyesade Oluokun),4.510,4.390
4,13:13,2,7,ATL 13,26,0,Kyle Allen pass incomplete short left intended for D.J. Moore (defended by Isaiah Oliver),4.390,3.540
4,13:09,3,7,ATL 13,26,0,Kyle Allen pass incomplete short left intended for Christian McCaffrey (defended by Ricardo Allen),3.540,2.570
4,13:04,4,7,ATL 13,26,3,Joey Slye 31 yard field goal good,2.570,3.000
4,13:00,,,CAR 35,26,3,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,13:00,1,10,ATL 25,26,3,Brian Hill right tackle for no gain (tackle by Shaq Thompson),0.610,0.060
4,12:18,2,10,ATL 25,26,3,Matt Ryan pass complete short right to Calvin Ridley for 9 yards (tackle by Donte Jackson),0.060,0.560
4,11:41,3,1,ATL 34,26,3,Matt Ryan pass complete deep left to Calvin Ridley for 36 yards (tackle by Donte Jackson),0.560,3.580
4,10:54,1,10,CAR 30,26,3,Brian Hill right guard for no gain (tackle by Luke Kuechly),3.580,3.030
4,10:08,,,,,,Timeout #2 by Atlanta Falcons,,
4,10:08,2,10,CAR 30,26,3,Matt Ryan pass incomplete short middle intended for Brian Hill (defended by Gerald McCoy),3.030,2.340
4,10:03,3,10,CAR 30,26,3,Matt Ryan pass complete short left to Jaeden Graham for 11 yards (tackle by Eric Reid),2.340,4.310
4,9:28,1,10,CAR 19,26,3,Brian Hill right guard for 3 yards (tackle by Eric Reid),4.310,4.180
4,8:45,2,7,CAR 16,26,3,Brian Hill right end for 11 yards (tackle by James Bradberry),4.180,6.060
4,8:06,1,5,CAR 5,26,3,Brian Hill right guard for 4 yards (tackle by Eric Reid and Wes Horton),6.060,5.910
4,7:18,2,1,CAR 1,26,3,"Brian Hill up the middle for 1 yard. Penalty on Jamon Brown: Offensive Holding, 10 yards (no play)",5.910,4.020
4,7:13,2,11,CAR 11,26,3,Matt Ryan pass incomplete short left intended for Brian Hill. Penalty on Jamon Brown: Offensive Holding (Declined),4.020,3.120
4,7:09,3,11,CAR 11,26,3,Matt Ryan pass incomplete short right intended for Julio Jones,3.120,2.700
4,7:05,4,11,CAR 11,29,3,Younghoe Koo 29 yard field goal good. Penalty on Donte Jackson: Defensive Offside (Declined),2.700,3.000
4,7:01,,,ATL 35,29,3,"Younghoe Koo kicks off 65 yards, touchback.",0.000,0.610
4,7:01,1,10,CAR 25,29,3,Kyle Allen pass complete short right to Christian McCaffrey for 20 yards (tackle by De'Vondre Campbell),0.610,1.930
4,6:33,1,10,CAR 45,29,3,Kyle Allen pass complete short left to D.J. Moore for 9 yards,1.930,2.600
4,6:09,2,1,ATL 46,29,3,Kyle Allen pass complete short right to D.J. Moore for 6 yards (tackle by Desmond Trufant and Kendall Sheffield),2.600,2.920
4,5:39,1,10,ATL 40,29,3,Kyle Allen pass complete short right to Christian McCaffrey for 7 yards (tackle by De'Vondre Campbell),2.920,3.320
4,5:10,2,3,ATL 33,29,3,"Kyle Allen pass incomplete short right. Penalty on Kyle Allen: Intentional Grounding, 15 yards",3.320,0.630
4,5:04,3,18,ATL 48,29,3,Kyle Allen pass complete short left to Christian McCaffrey for 11 yards (tackle by Deion Jones),0.630,0.790
4,4:57,4,7,ATL 37,29,3,Kyle Allen pass complete short right to Curtis Samuel for 10 yards (tackle by Desmond Trufant). Penalty on Vic Beasley: Defensive Offside (Declined),0.790,3.780
4,4:51,1,10,ATL 27,29,3,Kyle Allen pass complete short right to Greg Olsen for 6 yards (tackle by Desmond Trufant),3.780,4.040
4,4:48,2,4,ATL 21,29,3,Kyle Allen pass deep right intended for Christian McCaffrey is intercepted by Damontae Kazee at ATL-4 and returned for 10 yards,4.040,0.280
4,4:41,1,10,ATL 14,29,3,Qadree Ollison right guard for 3 yards (tackle by Jermaine Carter),-0.280,-0.370
4,3:56,2,7,ATL 17,29,3,"Qadree Ollison right tackle for 3 yards (tackle by Mario Addison). Qadree Ollison fumbles (forced by Mario Addison), recovered by Qadree Ollison at ATL-20",-0.370,-0.680
4,2:48,3,4,ATL 20,29,3,Brian Hill right tackle for 1 yard (tackle by James Bradberry),-0.680,-1.960
4,2:00,4,3,ATL 21,29,3,"Ryan Allen punts 50 yards, returned by D.J. Moore for 6 yards (tackle by Jermaine Grace and Sharrod Neasman)",-1.960,-1.270
4,1:47,1,10,CAR 35,29,3,Kyle Allen pass complete short left to Reggie Bonnafon for 6 yards (tackle by Foyesade Oluokun),1.270,1.530
4,1:23,2,4,CAR 41,29,3,Kyle Allen pass incomplete short middle intended for Ian Thomas,1.530,0.830
4,1:20,3,4,CAR 41,29,3,Kyle Allen sacked by Allen Bailey for -11 yards,0.830,-1.370
4,0:20,4,15,CAR 30,29,3,"Michael Palardy punts 49 yards, muffed catch by Kenjon Barner, recovered by Kenjon Barner at ATL-21, returned by Kenjon Barner for no gain",-1.370,-0.340
4,0:11,1,10,ATL 21,29,3,Matt Schaub kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
