Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Brian Hill,ATL,15,30,0,1,8,0.5,22,1.5,2,7.5
Qadree Ollison,ATL,4,11,1,1,4,1.0,7,1.8,0,
Kenjon Barner,ATL,2,15,0,,11,5.5,4,2.0,0,
Matt Ryan,ATL,2,0,0,1,-1,-0.5,1,0.5,0,
Julio Jones,ATL,1,-4,0,0,-4,-4.0,0,0.0,0,
Matt Schaub,ATL,1,-1,0,,-1,-1.0,0,0.0,0,
Keith Smith,ATL,1,3,0,1,0,0.0,3,3.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Christian McCaffrey,CAR,14,70,0,2,37,2.6,33,2.4,2,7.0
Kyle Allen,CAR,1,7,0,0,7,7.0,0,0.0,0,
