Quarter,Time,Down,ToGo,Location,NOR,OAK,Detail,EPB,EPA
1,1:15,4,1,NOR 31,0,3,Amos Zereoue up the middle for 2 yards (tackle by Shaun Smith and Orlando Ruff),1.410,3.640
1,0:30,1,10,NOR 29,0,3,Kerry Collins pass incomplete intended for Doug Jolley (defended by Charles Grant),3.640,3.100
1,0:25,2,10,NOR 29,0,3,"Kerry Collins pass incomplete intended for Jerry Porter (defended by Orlando Ruff). Penalty on Brian Young: Defensive Offside, 5 yards (no play)",3.100,3.780
1,0:20,2,5,NOR 24,0,3,Kerry Collins pass incomplete intended for J.R. Redmond,3.780,3.070
1,0:16,3,5,NOR 24,0,3,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Fakhir Brown),3.070,1.920
1,0:13,4,5,NOR 24,0,6,Sebastian Janikowski 42 yard field goal good,1.920,3.000
1,,,,OAK 30,0,6,"Sebastian Janikowski kicks off 46 yards, returned by Orlando Ruff for 9 yards (tackle by J.R. Redmond)",0.000,1.140
1,0:02,1,10,NOR 33,0,6,Deuce McAllister up the middle for 4 yards (tackle by Ted Washington),1.140,1.130
Quarter,Time,Down,ToGo,Location,NOR,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,NOR 37,0,6,Aaron Brooks pass incomplete intended for Joe Horn (defended by Charles Woodson),1.130,0.430
2,14:56,3,6,NOR 37,0,6,Aaron Brooks pass incomplete intended for Boo Williams,0.430,-0.910
2,14:49,4,6,NOR 37,0,6,"Mitch Berger punts 43 yards. Penalty on Stuart Schweigert: Face Mask (5 Yards) (Declined), Penalty on Denard Walker: Offensive Holding, 10 yards",-0.910,0.380
2,14:41,1,10,OAK 10,0,6,Zack Crockett up the middle for 6 yards (tackle by Brian Young and Jay Bellamy),-0.380,-0.230
2,14:08,2,4,OAK 16,0,6,Zack Crockett up the middle for 3 yards (tackle by Orlando Ruff),-0.230,-0.370
2,13:36,3,1,OAK 19,0,6,Kerry Collins for 3 yards (tackle by Fakhir Brown),-0.370,0.410
2,13:04,1,10,OAK 22,0,6,Kerry Collins pass incomplete intended for Amos Zereoue (defended by Sedrick Hodge),0.410,-0.130
2,12:59,2,10,OAK 22,0,6,"Penalty on Doug Gabriel: False Start, 5 yards (no play)",-0.130,-0.940
2,12:59,2,15,OAK 17,0,6,Kerry Collins pass complete to Courtney Anderson for 12 yards (tackle by Orlando Ruff),-0.940,0.100
2,12:20,3,3,OAK 29,0,6,Kerry Collins pass complete to J.R. Redmond for 1 yard (tackle by Mike McKenzie),0.100,-1.370
2,11:43,4,2,OAK 30,0,6,"Shane Lechler punts 60 yards, returned by Michael Lewis for 18 yards (tackle by Ronald Curry)",-1.370,-0.810
2,11:30,1,10,NOR 28,0,6,"Penalty on Wayne Gandy: False Start, 5 yards (no play)",0.810,0.480
2,11:30,1,15,NOR 23,0,6,Deuce McAllister up the middle for -2 yards (tackle by Bobby Hamilton and Danny Clark),0.480,-0.680
2,10:50,2,17,NOR 21,0,6,Aaron Brooks pass complete to Jerome Pathon for 10 yards (tackle by Charles Woodson),-0.680,-0.030
2,10:10,3,7,NOR 31,0,6,Aaron Brooks pass incomplete intended for Donte Stallworth,-0.030,-1.310
2,10:05,4,7,NOR 31,0,6,"Mitch Berger punts 45 yards, returned by Phillip Buchanon for no gain",-1.310,-0.540
2,9:56,1,10,OAK 24,0,6,Kerry Collins pass complete to Doug Gabriel for 14 yards (tackle by Fakhir Brown),0.540,1.470
2,9:22,1,10,OAK 38,0,6,Amos Zereoue left end for 4 yards (tackle by Will Smith and Brian Young),1.470,1.460
2,8:42,2,6,OAK 42,0,6,Kerry Collins pass complete to Doug Gabriel for 23 yards (tackle by Tebucky Jones),1.460,3.250
2,8:17,1,10,NOR 35,0,6,Kerry Collins pass incomplete intended for Zack Crockett,3.250,2.700
2,8:12,2,10,NOR 35,0,6,Amos Zereoue right end for 5 yards (tackle by Orlando Ruff),2.700,2.680
2,7:38,3,5,NOR 30,0,6,Amos Zereoue left end for 4 yards (tackle by Will Smith),2.680,1.890
2,6:57,4,1,NOR 26,0,9,Sebastian Janikowski 44 yard field goal good,1.890,3.000
2,,,,OAK 30,0,9,"Sebastian Janikowski kicks off 77 yards, touchback",0.000,0.280
2,6:53,1,10,NOR 20,0,9,Deuce McAllister right tackle for 3 yards (tackle by Ray Buchanan),0.280,0.140
2,6:19,2,7,NOR 23,0,9,Deuce McAllister up the middle for 4 yards (tackle by Ted Washington),0.140,-0.030
2,5:38,3,3,NOR 27,0,9,Aaron Brooks pass complete to Jerome Pathon for 26 yards (tackle by Phillip Buchanon),-0.030,2.460
2,5:08,1,10,OAK 47,0,9,Deuce McAllister up the middle for 2 yards (tackle by Bobby Hamilton),2.460,2.180
2,4:33,2,8,OAK 45,0,9,Aaron Brooks pass complete to Joe Horn for 12 yards (tackle by Charles Woodson),2.180,3.380
2,4:01,1,10,OAK 33,0,9,Aaron Brooks pass complete to Jerome Pathon for 3 yards (tackle by Ray Buchanan),3.380,3.240
2,3:21,2,7,OAK 30,0,9,Aaron Brooks pass incomplete intended for Boo Williams,3.240,2.540
2,3:18,3,7,OAK 30,0,9,"Aaron Brooks pass incomplete (defended by Tyler Brayton). Penalty on Aaron Brooks: Intentional Grounding, 10 yards",2.540,0.590
2,3:10,4,17,OAK 40,0,9,"Mitch Berger punts 40 yards, touchback",0.590,-0.280
2,3:01,1,10,OAK 20,0,9,Kerry Collins pass incomplete intended for Jerry Porter,0.280,-0.270
2,2:57,2,10,OAK 20,0,9,Amos Zereoue left tackle for 3 yards (tackle by Orlando Ruff),-0.270,-0.560
2,2:50,,,,0,9,Timeout #2 by New Orleans Saints,0.000,-0.560
2,2:50,3,7,OAK 23,0,9,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Fakhir Brown),-0.560,-1.830
2,2:44,4,7,OAK 23,0,9,"Shane Lechler punts 43 yards, returned by Michael Lewis for 2 yards (tackle by Stuart Schweigert)",-1.830,-1.330
2,2:34,1,10,NOR 36,0,9,Aaron Brooks pass complete to Joe Horn for 19 yards (tackle by Denard Walker),1.330,2.590
2,2:10,1,10,OAK 45,0,9,Aaron Brooks sacked by Tommy Kelly for -2 yards,2.590,1.770
2,2:00,2,12,OAK 47,0,9,Aaron Brooks pass complete to Joe Horn for 16 yards (tackle by Denard Walker),1.770,3.510
2,1:54,1,10,OAK 31,0,9,"Aaron Brooks pass complete to Jerome Pathon for 20 yards (tackle by Phillip Buchanon). Penalty on Danny Clark: Unnecessary Roughness, 6 yards",3.510,6.060
2,1:45,,,,0,9,Timeout #2 by Oakland Raiders,0.000,6.060
2,1:45,1,5,OAK 5,0,9,Deuce McAllister up the middle for 1 yard (tackle by Danny Clark and Ray Buchanan),6.060,5.340
2,1:05,2,4,OAK 4,6,9,"Aaron Brooks pass complete to Lamont Hall for 4 yards, touchdown",5.340,7.000
2,,,,OAK 2,7,9,John Carney kicks extra point good,0.000,0.000
2,,,,NOR 30,7,9,"John Carney kicks off 66 yards, returned by Carlos Francis for 27 yards (tackle by Fred McAfee)",0.000,1.000
2,0:55,1,10,OAK 31,7,9,Kerry Collins pass complete to Ronald Curry for 1 yard (tackle by Fred Thomas),1.000,0.600
2,0:34,2,9,OAK 32,7,9,Kerry Collins pass incomplete intended for Doug Jolley,0.600,-0.100
2,0:30,3,9,OAK 32,7,9,Kerry Collins pass complete to J.R. Redmond for 2 yards (tackle by Fred Thomas),-0.100,-1.110
2,0:20,,,,7,9,Timeout #3 by New Orleans Saints,0.000,-1.110
2,0:20,4,7,OAK 34,7,9,Shane Lechler punts 22 yards,-1.110,-1.860
2,0:07,1,10,NOR 44,7,9,Aaron Brooks pass incomplete intended for Joe Horn (defended by David Terrell),1.860,1.320
Quarter,Time,Down,ToGo,Location,NOR,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,7,9,"Sebastian Janikowski kicks off 74 yards, returned by Michael Lewis for 22 yards (tackle by Tommy Kelly)",0.000,0.040
3,14:55,1,10,NOR 18,7,9,Deuce McAllister left tackle for 2 yards (tackle by Ted Washington),0.040,-0.130
3,14:23,2,8,NOR 20,7,9,Aaron Brooks pass incomplete intended for Jerome Pathon,-0.130,-0.910
3,14:17,3,8,NOR 20,7,9,Aaron Brooks pass incomplete intended for Joe Horn,-0.910,-2.030
3,14:12,4,8,NOR 20,7,9,"Mitch Berger punts 46 yards, returned by Phillip Buchanon for 10 yards (tackle by Kevin Houser)",-2.030,-1.860
3,14:04,1,10,OAK 44,7,9,Amos Zereoue up the middle for 7 yards (tackle by Derrick Rodgers),1.860,2.260
3,13:30,2,3,NOR 49,7,9,Kerry Collins pass incomplete intended for Ronald Curry,2.260,1.550
3,13:24,3,3,NOR 49,7,9,Kerry Collins pass incomplete intended for Ronald Curry,1.550,0.000
3,13:19,4,3,NOR 49,7,9,"Shane Lechler punts 38 yards, fair catch by Michael Lewis",0.000,0.370
3,13:12,1,10,NOR 11,7,9,Aaron Brooks pass complete to Joe Horn for 20 yards (tackle by Ray Buchanan),-0.370,1.000
3,12:39,1,10,NOR 31,7,9,Deuce McAllister left end for 2 yards (tackle by Tyler Brayton),1.000,0.730
3,12:03,2,8,NOR 33,7,9,Aaron Brooks pass incomplete intended for Deuce McAllister (defended by Tyler Brayton),0.730,0.040
3,11:58,3,8,NOR 33,7,9,"Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Nnamdi Asomugha). Penalty on Nnamdi Asomugha: Defensive Holding, 5 yards (no play)",0.040,1.470
3,11:53,1,10,NOR 38,7,9,Deuce McAllister right end for no gain (tackle by Ted Washington),1.470,0.920
3,11:18,2,10,NOR 38,7,9,Aaron Brooks pass incomplete intended for Boo Williams,0.920,0.230
3,11:10,3,10,NOR 38,7,9,Aaron Brooks pass complete to Michael Lewis for 30 yards (tackle by Stuart Schweigert),0.230,3.450
3,10:44,1,10,OAK 32,7,9,Aaron Brooks pass complete to Joe Horn for 17 yards (tackle by Ray Buchanan),3.450,4.580
3,10:05,1,10,OAK 15,7,9,Aaron Brooks pass incomplete intended for Jerome Pathon,4.580,3.950
3,9:57,2,10,OAK 15,7,9,Aaron Brooks pass complete to Boo Williams for 8 yards (tackle by Ray Buchanan),3.950,4.680
3,9:14,3,2,OAK 7,7,9,Deuce McAllister left end for 4 yards (tackle by Ray Buchanan),4.680,6.510
3,8:35,1,3,OAK 3,13,9,"Deuce McAllister left tackle for 3 yards, touchdown",6.510,7.000
3,,,,OAK 2,14,9,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,14,9,"John Carney kicks off 65 yards, returned by Carlos Francis for 20 yards (tackle by Steve Gleason)",0.000,0.610
3,8:25,1,10,OAK 25,14,9,Amos Zereoue up the middle for no gain (tackle by Jason Craft),0.610,0.060
3,7:46,2,10,OAK 25,14,9,Kerry Collins pass complete to Doug Jolley for 20 yards (tackle by Tebucky Jones),0.060,1.930
3,7:10,1,10,OAK 45,14,9,Amos Zereoue up the middle for 3 yards (tackle by Sedrick Hodge),1.930,1.790
3,6:29,2,7,OAK 48,14,9,Kerry Collins pass complete to Jerry Porter for 8 yards (tackle by Jay Bellamy),1.790,2.650
3,5:51,1,10,NOR 44,14,9,Kerry Collins pass incomplete intended for Jerry Porter,2.650,2.110
3,5:45,2,10,NOR 44,14,9,Kerry Collins pass complete to Doug Jolley for 6 yards (tackle by Mike McKenzie),2.110,2.210
3,5:03,3,4,NOR 38,14,9,Kerry Collins pass incomplete intended for Jerry Porter is intercepted by Tebucky Jones at NOR-15 and returned for 55 yards,2.210,-3.580
3,4:47,1,10,OAK 30,14,9,Deuce McAllister right end for 3 yards (tackle by Bobby Hamilton),3.580,3.440
3,4:10,2,7,OAK 27,14,9,Deuce McAllister for no gain (tackle by Sam Williams and Bobby Hamilton),3.440,2.740
3,3:30,3,7,OAK 27,14,9,Aaron Brooks pass complete to Donte Stallworth for 15 yards (tackle by Denard Walker),2.740,4.780
3,2:44,1,10,OAK 12,14,9,Aaron Brooks pass complete to Jerome Pathon for 9 yards (tackle by David Terrell),4.780,5.790
3,2:10,2,1,OAK 3,14,9,Deuce McAllister left tackle for 2 yards (tackle by Napoleon Harris),5.790,6.970
3,1:36,1,1,OAK 1,20,9,"Deuce McAllister left tackle for 1 yard, touchdown",6.970,7.000
3,,,,OAK 2,21,9,John Carney kicks extra point good,0.000,0.000
3,,,,NOR 30,21,9,"John Carney kicks off 60 yards, returned by Carlos Francis for 16 yards (tackle by James Allen)",0.000,0.670
3,1:26,1,10,OAK 26,21,9,Kerry Collins pass complete to Jerry Porter for 22 yards (tackle by Fakhir Brown),0.670,2.130
3,0:53,1,10,OAK 48,21,9,Kerry Collins pass complete to Zack Crockett for 8 yards (tackle by Derrick Rodgers),2.130,2.660
3,0:30,2,2,NOR 44,21,9,Amos Zereoue up the middle for 1 yard (tackle by Shaun Smith and Jay Bellamy),2.660,2.080
Quarter,Time,Down,ToGo,Location,NOR,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,NOR 43,21,9,Kerry Collins pass complete to Zack Crockett for 9 yards (tackle by Mike McKenzie),2.080,3.310
4,14:41,1,10,NOR 34,21,15,"Kerry Collins pass complete to Doug Jolley for 34 yards, touchdown",3.310,7.000
4,,,,NOR 2,21,16,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,21,16,"Sebastian Janikowski kicks off 74 yards, touchback",0.000,0.280
4,14:34,1,10,NOR 20,21,16,Aaron Brooks pass complete to Joe Horn for 1 yard (tackle by Phillip Buchanon),0.280,-0.130
4,13:54,2,9,NOR 21,21,16,Aaron Brooks pass complete to Michael Lewis for 6 yards (tackle by Danny Clark),-0.130,-0.030
4,13:20,3,3,NOR 27,21,16,Aaron Stecker left end for no gain (tackle by Ted Washington and Tim Johnson),-0.030,-1.570
4,12:48,4,3,NOR 27,21,16,"Mitch Berger punts 38 yards, returned by Phillip Buchanon for no gain",-1.570,-1.270
4,12:39,1,10,OAK 35,21,16,Kerry Collins pass incomplete intended for Jerry Porter (defended by Mike McKenzie),1.270,0.720
4,12:34,2,10,OAK 35,21,16,Kerry Collins pass complete to Courtney Anderson for 5 yards (tackle by Orlando Ruff),0.720,0.700
4,11:53,3,5,OAK 40,21,16,"Kerry Collins pass incomplete intended for Ronald Curry (defended by Mike McKenzie). Penalty on Mike McKenzie: Illegal Contact, 5 yards (no play)",0.700,1.930
4,11:48,1,10,OAK 45,21,16,Amos Zereoue right end for 5 yards (tackle by Charles Grant),1.930,2.060
4,11:18,2,5,OAK 50,21,16,Kerry Collins pass complete to Jerry Porter for 26 yards (tackle by Tebucky Jones). Penalty on Mike McKenzie: Defensive Holding (Declined),2.060,3.970
4,10:51,1,10,NOR 24,21,16,Kerry Collins pass incomplete intended for Jerry Porter,3.970,3.430
4,10:45,2,10,NOR 24,21,16,Amos Zereoue up the middle for 2 yards (tackle by Brian Young),3.430,3.010
4,10:01,3,8,NOR 22,21,16,Kerry Collins pass incomplete intended for Doug Gabriel,3.010,1.990
4,9:54,4,8,NOR 22,21,19,Sebastian Janikowski 40 yard field goal good,1.990,3.000
4,,,,OAK 30,21,19,"Sebastian Janikowski kicks off 67 yards, returned by Michael Lewis for 30 yards (tackle by Ray Buchanan)",0.000,1.140
4,9:44,1,10,NOR 33,21,19,Deuce McAllister up the middle for -2 yards (tackle by Ted Washington),1.140,0.320
4,9:07,2,12,NOR 31,21,19,Aaron Brooks pass complete to Jerome Pathon for 11 yards (tackle by Sam Williams),0.320,1.090
4,8:22,3,1,NOR 42,21,19,Aaron Brooks pass complete to Joe Horn for 13 yards (tackle by Ray Buchanan),1.090,2.590
4,7:40,1,10,OAK 45,21,19,Deuce McAllister left end for -2 yards (tackle by Danny Clark and Tyler Brayton),2.590,1.770
4,6:55,2,12,OAK 47,21,19,Aaron Brooks pass complete to Deuce McAllister for 8 yards (tackle by Tyler Brayton),1.770,2.150
4,6:08,3,4,OAK 39,21,19,Aaron Brooks pass complete to Joe Horn for 14 yards (tackle by Phillip Buchanon),2.150,3.910
4,5:26,1,10,OAK 25,21,19,Aaron Brooks pass incomplete intended for Boo Williams,3.910,3.360
4,5:20,2,10,OAK 25,21,19,Deuce McAllister right guard for 2 yards (tackle by Phillip Buchanon),3.360,2.940
4,4:40,3,8,OAK 23,21,19,Aaron Brooks pass incomplete intended for Jerome Pathon,2.940,1.930
4,4:34,4,8,OAK 23,24,19,John Carney 41 yard field goal good,1.930,3.000
4,,,,NOR 30,30,19,"John Carney kicks off 67 yards, returned by Carlos Francis for 5 yards (tackle by Jason Craft). Carlos Francis fumbles (forced by Jason Craft), recovered by Colby Bockwoldt at OAK-6 and returned for 6 yards, touchdown",0.000,-7.000
4,,,,OAK 2,31,19,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,31,19,"John Carney kicks off 72 yards, returned by Alvis Whitted for 36 yards (tackle by James Allen)",0.000,1.200
4,4:12,1,10,OAK 34,31,19,Kerry Collins pass complete to Doug Gabriel for 16 yards,1.200,2.260
4,4:06,1,10,OAK 50,31,19,Kerry Collins pass complete to J.R. Redmond for 7 yards (tackle by Brian Young),2.260,2.660
4,3:44,2,3,NOR 43,31,19,Kerry Collins pass complete to Ronald Curry for 11 yards (tackle by Mike McKenzie),2.660,3.450
4,3:18,1,10,NOR 32,31,19,Kerry Collins pass complete to Jerry Porter for 29 yards (tackle by Fred Thomas),3.450,6.510
4,2:50,1,3,NOR 3,31,19,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Fakhir Brown),6.510,5.530
4,2:45,2,3,NOR 3,31,19,"Kerry Collins pass incomplete intended for Amos Zereoue. Penalty on Robert Gallery: Offensive Holding, 10 yards (no play)",5.530,3.720
4,2:38,2,13,NOR 13,31,25,"Kerry Collins pass complete to Jerry Porter for 13 yards, touchdown",3.720,7.000
4,,,,NOR 2,31,26,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,31,26,"Sebastian Janikowski kicks off 66 yards, returned by Michael Lewis for 37 yards (tackle by Ronald Curry)",0.000,1.660
4,2:27,1,10,NOR 41,31,26,Deuce McAllister up the middle for 3 yards (tackle by Bobby Hamilton),1.660,1.530
4,2:21,,,,31,26,Timeout #1 by Oakland Raiders,0.000,1.530
4,2:21,2,7,NOR 44,31,26,Aaron Brooks pass incomplete intended for Joe Horn (defended by Bobby Hamilton),1.530,0.830
4,2:17,3,7,NOR 44,31,26,Aaron Brooks pass complete to Joe Horn for 11 yards (tackle by Napoleon Harris). Penalty on Tyler Brayton: Defensive Offside (Declined),0.830,2.590
4,2:13,1,10,OAK 45,31,26,Deuce McAllister up the middle for 6 yards (tackle by Marques Anderson),2.590,2.850
4,2:00,2,4,OAK 39,31,26,Deuce McAllister right guard for 3 yards (tackle by Marques Anderson and Danny Clark),2.850,2.540
4,1:54,,,,31,26,Timeout #2 by Oakland Raiders,0.000,2.540
4,1:54,3,1,OAK 36,31,26,Aaron Brooks up the middle for 2 yards (tackle by Warren Sapp),2.540,3.310
4,1:10,1,10,OAK 34,31,26,Deuce McAllister up the middle for no gain (tackle by John Parrella),3.310,2.770
4,1:06,,,,31,26,Timeout #3 by Oakland Raiders,0.000,2.770
4,1:06,2,10,OAK 34,31,26,Aaron Brooks kneels for -1 yards,2.770,1.950
4,0:29,3,11,OAK 35,31,26,Aaron Brooks kneels for -1 yards,1.950,0.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
