Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,10:30,1,10,PIT 25,3,7,Kenny Pickett pass complete short middle to Darnell Washington for 10 yards (tackle by Sam Hubbard and Josh Tupou),0.610,1.270
2,9:53,1,10,PIT 35,3,7,Jaylen Warren right end for 3 yards (tackle by Mike Hilton),1.270,1.130
2,9:12,2,7,PIT 38,3,7,Jaylen Warren right end for 3 yards (tackle by Germaine Pratt and Logan Wilson),1.130,0.830
2,8:30,3,4,PIT 41,3,7,Kenny Pickett pass incomplete short right intended for Diontae Johnson,0.830,-0.650
2,8:24,4,4,PIT 41,3,7,"Pressley Harvin punts 59 yards, touchback.",-0.650,-0.280
2,8:16,1,10,CIN 20,3,7,Joe Mixon left guard for 4 yards (tackle by Trenton Thompson),0.280,0.270
2,7:40,2,6,CIN 24,3,7,Jake Browning pass complete short right to Mitchell Wilcox for 1 yard (tackle by T.J. Watt),0.270,-0.300
2,6:58,3,5,CIN 25,3,7,Jake Browning sacked by Nick Herbig for -9 yards,-0.300,-2.390
2,6:30,4,14,CIN 16,3,7,"Brad Robbins punts 44 yards, returned by Calvin Austin for 5 yards (tackle by Andrei Iosivas)",-2.390,-1.930
2,6:25,1,10,PIT 45,3,7,Kenny Pickett pass complete short left to Pat Freiermuth for 9 yards (tackle by Akeem Davis-Gaither),1.930,2.600
2,5:30,2,1,CIN 46,3,7,Najee Harris right guard for 4 yards (tackle by Akeem Davis-Gaither and Jordan Battle),2.600,2.790
2,4:55,1,10,CIN 42,3,7,Najee Harris right tackle for 5 yards (tackle by Daxton Hill and Akeem Davis-Gaither),2.790,2.920
2,4:20,2,5,CIN 37,3,7,Kenny Pickett pass complete short left to Jaylen Warren for -5 yards (tackle by Mike Hilton),2.920,1.550
2,3:50,3,10,CIN 42,3,7,Kenny Pickett pass incomplete short left,1.550,0.460
2,3:45,4,10,CIN 42,3,7,"Pressley Harvin punts 31 yards, fair catch by Charlie Jones at CIN-11",0.460,0.370
2,3:16,1,10,CIN 11,3,7,Joe Mixon left tackle for 1 yard (tackle by Cameron Heyward),-0.370,-0.710
2,2:40,2,9,CIN 12,3,7,"Jake Browning pass complete short left to Trenton Irwin for 25 yards (tackle by Elandon Roberts). Penalty on T.J. Watt: Roughing the Passer, 15 yards (accepted)",-0.710,2.390
2,2:00,1,10,PIT 48,3,7,Jake Browning pass incomplete short right intended for Ja'Marr Chase (defended by Damontae Kazee),2.390,1.850
2,1:56,2,10,PIT 48,3,7,Jake Browning pass complete short right to Tyler Boyd for 5 yards (tackle by Damontae Kazee),1.850,1.820
2,1:50,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,1:50,3,5,PIT 43,3,7,Jake Browning pass incomplete short left intended for Tyler Boyd (defended by Joey Porter),1.820,0.400
2,1:45,4,5,PIT 43,3,7,"Brad Robbins punts 43 yards, touchback.",0.400,-0.280
2,1:38,1,10,PIT 20,3,7,Kenny Pickett pass complete short left to Diontae Johnson for 4 yards (tackle by DJ Turner),0.280,0.270
2,1:34,2,6,PIT 24,3,7,Kenny Pickett pass complete short middle to Pat Freiermuth for 11 yards (tackle by Trey Hendrickson and Jordan Battle),0.270,1.270
2,1:14,1,10,PIT 35,3,7,Kenny Pickett pass complete short middle to Pat Freiermuth for 16 yards (tackle by Logan Wilson),1.270,2.320
2,1:06,,,,,,Timeout #2 by Pittsburgh Steelers,,
2,1:06,1,10,CIN 49,3,7,Kenny Pickett scrambles up the middle for 3 yards (tackle by Germaine Pratt),2.320,2.190
2,0:49,2,7,CIN 46,3,7,"Kenny Pickett pass complete short right to Najee Harris for no gain. Penalty on Broderick Jones: Offensive Holding, 10 yards (accepted) (no play)",2.190,0.840
2,0:44,2,17,PIT 44,3,7,Kenny Pickett pass incomplete short right intended for Pat Freiermuth,0.840,0.170
2,0:40,3,17,PIT 44,3,7,Jaylen Warren right tackle for 9 yards (tackle by Logan Wilson and Germaine Pratt),0.170,0.130
2,0:33,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:33,4,8,CIN 47,3,7,Pressley Harvin punts 39 yards,0.130,0.380
2,0:24,1,10,CIN 8,3,7,Jake Browning kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,7,"Chris Boswell kicks off 60 yards, returned by Trayveon Williams for 20 yards (tackle by Tariq Carpenter)",0.000,0.610
3,14:56,1,10,CIN 25,3,7,Joe Mixon right tackle for 1 yard (tackle by Alex Highsmith and Keeanu Benton),0.610,0.200
3,14:16,2,9,CIN 26,3,7,Jake Browning pass incomplete short right intended for Tanner Hudson (defended by Larry Ogunjobi),0.200,-0.490
3,14:11,3,9,CIN 26,3,7,Jake Browning pass complete short middle to Andrei Iosivas for 16 yards (tackle by Trenton Thompson),-0.490,1.730
3,13:36,1,10,CIN 42,3,7,Jake Browning scrambles right end for 6 yards (tackle by Trenton Thompson),1.730,2.000
3,13:00,2,4,CIN 48,3,7,Joe Mixon right guard for 1 yard (tackle by Elandon Roberts and Patrick Peterson),2.000,1.420
3,12:23,3,3,CIN 49,3,7,Jake Browning pass complete short middle to Tanner Hudson for 5 yards (tackle by Mykal Walker),1.420,2.520
3,11:39,1,10,PIT 46,3,7,Jake Browning pass complete deep right to Ja'Marr Chase for 25 yards (tackle by Joey Porter),2.520,4.170
3,10:55,1,10,PIT 21,3,7,Joe Mixon right guard for 1 yard (tackle by Mykal Walker and Cameron Heyward),4.170,3.760
3,10:17,2,9,PIT 20,3,7,Jake Browning pass complete short middle to Irv Smith for 2 yards (tackle by T.J. Watt),3.760,3.310
3,9:32,3,7,PIT 18,3,7,Jake Browning pass short left intended for Ja'Marr Chase is intercepted by Trenton Thompson at PIT-15 and returned for 6 yards (tackle by Ja'Marr Chase),3.310,-0.340
3,9:24,1,10,PIT 21,3,7,Kenny Pickett pass complete short left to Jaylen Warren for 15 yards (tackle by Germaine Pratt),0.340,1.330
3,8:46,1,10,PIT 36,3,7,Najee Harris left guard for 5 yards (tackle by Jordan Battle),1.330,1.470
3,8:12,2,5,PIT 41,3,7,Kenny Pickett pass incomplete short left intended for George Pickens,1.470,0.760
3,8:07,3,5,PIT 41,3,7,Kenny Pickett pass complete short right to Calvin Austin for 5 yards (tackle by Jalen Davis),0.760,1.990
3,7:26,1,10,PIT 46,3,7,Jaylen Warren right end for 1 yard (tackle by Sam Hubbard),1.990,1.590
3,6:48,2,9,PIT 47,3,7,Jaylen Warren left guard for 5 yards (tackle by Zachary Carter and Daxton Hill),1.590,1.550
3,6:10,3,4,CIN 48,3,7,Kenny Pickett pass complete short middle to Pat Freiermuth for 9 yards (tackle by Mike Hilton),1.550,2.980
3,5:27,1,10,CIN 39,3,7,Kenny Pickett pass complete short left to George Pickens for 10 yards (tackle by DJ Turner),2.980,3.640
3,4:47,1,10,CIN 29,3,7,Najee Harris left end for 6 yards (tackle by Jordan Battle and Myles Murphy),3.640,3.910
3,4:07,2,4,CIN 23,3,7,Kenny Pickett sacked by Myles Murphy for -2 yards,3.910,2.940
3,3:26,,,,,,Timeout #1 by Cincinnati Bengals,,
3,3:26,3,6,CIN 25,3,7,Kenny Pickett pass complete short left to Pat Freiermuth for 8 yards (tackle by Daxton Hill),2.940,4.440
3,2:53,1,10,CIN 17,3,7,Jaylen Warren left tackle for 9 yards (tackle by Jordan Battle),4.440,5.480
3,2:18,2,1,CIN 8,3,7,Jaylen Warren left tackle for 3 yards (tackle by D.J. Reader),5.480,6.060
3,1:38,1,5,CIN 5,9,7,"Najee Harris left tackle for 5 yards, touchdown",6.060,7.000
3,1:34,,,CIN 15,10,7,Chris Boswell kicks extra point good,0.000,0.000
3,1:34,,,PIT 35,10,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,1:34,1,10,CIN 25,10,7,Jake Browning pass complete short middle to Tyler Boyd for 10 yards (tackle by Damontae Kazee),0.610,1.270
3,0:53,1,10,CIN 35,10,7,Jake Browning scrambles right end for 4 yards (tackle by Mykal Walker),1.270,1.260
3,0:07,2,6,CIN 39,10,7,"Joe Mixon right tackle for no gain (tackle by Alex Highsmith). Penalty on Irv Smith: Offensive Holding, 10 yards (accepted) (no play)",1.260,-0.090
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,16,CIN 29,10,7,Jake Browning pass complete short middle to Ja'Marr Chase for 14 yards (tackle by Trenton Thompson),-0.090,1.090
4,14:22,3,2,CIN 43,10,7,"Jake Browning pass complete short left to Tyler Boyd for no gain (tackle by Alex Highsmith). Penalty on Tanner Hudson: Offensive Pass Interference, 10 yards (accepted) (no play)",1.090,-0.230
4,13:56,3,12,CIN 33,10,7,Jake Browning sacked by Cameron Heyward for -6 yards,-0.230,-1.570
4,13:15,4,18,CIN 27,10,7,"Brad Robbins punts 41 yards out of bounds. Penalty on Tariq Carpenter: Offensive Holding, 10 yards (accepted)",-1.570,-0.410
4,13:10,1,10,PIT 22,10,7,Kenny Pickett pass complete short left to Connor Heyward for 1 yard (tackle by Chidobe Awuzie and Germaine Pratt),0.410,0.000
4,12:39,2,9,PIT 23,10,7,Kenny Pickett pass incomplete deep left intended for George Pickens,0.000,-0.690
4,12:34,3,9,PIT 23,10,7,Kenny Pickett pass complete short middle to Diontae Johnson for 12 yards (tackle by Mike Hilton),-0.690,1.270
4,11:51,1,10,PIT 35,10,7,"Kenny Pickett pass complete short right to Allen Robinson for no gain. Penalty on Miles Boykin: Offensive Pass Interference, 10 yards (accepted) (no play)",1.270,0.610
4,11:24,1,20,PIT 25,10,7,Jaylen Warren up the middle for 5 yards (tackle by Logan Wilson),0.610,0.050
4,10:43,2,15,PIT 30,10,7,Kenny Pickett pass complete short right to Pat Freiermuth for 7 yards (tackle by Germaine Pratt),0.050,0.300
4,10:04,3,8,PIT 37,10,7,Kenny Pickett pass complete deep left to George Pickens for 43 yards (tackle by Mike Hilton),0.300,4.240
4,9:25,1,10,CIN 20,10,7,Najee Harris left tackle for 2 yards (tackle by Zachary Carter and Jordan Battle),4.240,3.960
4,8:50,2,8,CIN 18,10,7,Najee Harris left guard for 2 yards (tackle by Logan Wilson and Josh Tupou),3.960,3.520
4,8:14,3,6,CIN 16,10,7,Kenny Pickett pass incomplete short left intended for Diontae Johnson (defended by DJ Turner),3.520,2.400
4,8:08,4,6,CIN 16,13,7,Chris Boswell 34 yard field goal good,2.400,3.000
4,8:03,,,PIT 35,13,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,8:03,1,10,CIN 25,13,7,Jake Browning pass complete short left to Tanner Hudson for 3 yards (tackle by Mykal Walker),0.610,0.470
4,7:26,2,7,CIN 28,13,7,Jake Browning pass complete short middle to Tanner Hudson for 4 yards (tackle by Elandon Roberts),0.470,0.300
4,6:44,3,3,CIN 32,13,7,Jake Browning sacked by T.J. Watt for -9 yards,0.300,-1.830
4,6:05,4,12,CIN 23,13,7,"Brad Robbins punts 41 yards, returned by Calvin Austin for -3 yards (tackle by DJ Ivey)",-1.830,-1.140
4,5:58,1,10,PIT 33,13,7,Najee Harris left tackle for 22 yards (tackle by Daxton Hill),1.140,2.590
4,5:19,1,10,CIN 45,13,7,Najee Harris right guard for 13 yards (tackle by Chidobe Awuzie),2.590,3.450
4,4:39,1,10,CIN 32,13,7,Kenny Pickett pass complete short left to Allen Robinson for 11 yards (tackle by Daxton Hill),3.450,4.170
4,3:55,1,10,CIN 21,13,7,Najee Harris left tackle for -1 yards (tackle by Sam Hubbard),4.170,3.490
4,3:46,,,,,,Timeout #2 by Cincinnati Bengals,,
4,3:46,2,11,CIN 22,13,7,Jaylen Warren right tackle for no gain (tackle by Logan Wilson),3.490,2.810
4,3:41,,,,,,Timeout #3 by Cincinnati Bengals,,
4,3:41,3,11,CIN 22,13,7,Kenny Pickett pass complete short middle to Pat Freiermuth for 7 yards (tackle by Logan Wilson and Nick Scott),2.810,2.520
4,2:55,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,2:55,4,4,CIN 15,16,7,Chris Boswell 33 yard field goal good,2.520,3.000
4,2:51,,,PIT 35,16,7,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,2:51,1,10,CIN 25,16,7,Jake Browning pass complete short right to Joe Mixon for 39 yards (tackle by Trenton Thompson),0.610,3.180
4,2:40,1,10,PIT 36,16,7,Jake Browning pass incomplete deep left intended for Andrei Iosivas (defended by Levi Wallace),3.180,2.640
4,2:33,2,10,PIT 36,16,7,Jake Browning pass complete short middle to Tyler Boyd for 8 yards (tackle by Elandon Roberts),2.640,3.010
4,2:10,3,2,PIT 28,16,7,Jake Browning pass incomplete short left intended for Tyler Boyd (defended by Patrick Peterson),3.010,1.700
4,2:09,4,2,PIT 28,16,10,Evan McPherson 47 yard field goal good,1.700,3.000
4,2:04,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,2:04,,,CIN 35,16,10,"Evan McPherson kicks onside 11 yards, returned by George Pickens for 7 yards (tackle by Chase Brown and Markus Bailey)",0.000,2.980
4,1:58,1,10,CIN 39,16,10,Kenny Pickett kneels for -1 yards,2.980,2.300
4,1:19,2,11,CIN 40,16,10,Kenny Pickett kneels for -1 yards,2.300,1.490
4,0:37,3,12,CIN 41,16,10,Kenny Pickett kneels for -1 yards,1.490,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
