Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bills,12.0,17.02,17.76,-0.74,0.0,-7.13,-4.14,-2.99,9.47,5.01,-3.66,3.81,1.37,-0.59,4.08
Cowboys,-12.0,7.13,4.14,2.99,-9.47,-17.02,-17.76,0.74,0.0,-5.01,-3.81,3.66,0.59,-1.37,-4.08
