Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cole Beasley,BUF,7,6,110,1,4,61,10.2,49,8.2,9.3,1,6.0,0,0.0,0,158.3
John Brown,BUF,4,3,26,0,1,18,6.0,8,2.7,13.8,0,,0,0.0,0,91.7
Dawson Knox,BUF,4,3,17,0,,9,3.0,8,2.7,8.0,0,,0,0.0,0,82.3
Isaiah McKenzie,BUF,3,3,34,0,2,7,2.3,27,9.0,2.3,0,,0,0.0,0,113.9
Devin Singletary,BUF,4,3,38,1,2,19,6.3,19,6.3,6.8,0,,0,0.0,0,143.7
Robert Foster,BUF,2,1,20,0,1,11,11.0,9,9.0,18.5,0,,0,0.0,0,85.4
Frank Gore,BUF,1,1,14,0,1,4,4.0,10,10.0,4.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Amari Cooper,DAL,11,8,85,0,6,58,7.3,27,3.4,7.0,0,,0,0.0,0,94.9
Ezekiel Elliott,DAL,10,7,66,0,4,6,0.9,60,8.6,0.4,2,3.5,1,10.0,0,87.9
Jason Witten,DAL,8,6,42,1,3,29,4.8,13,2.2,6.8,0,,1,12.5,0,126.0
Randall Cobb,DAL,3,3,53,0,3,42,14.0,11,3.7,14.0,1,3.0,0,0.0,0,118.7
Michael Gallup,DAL,7,3,63,0,2,57,19.0,6,2.0,10.9,0,,0,0.0,0,75.3
Tavon Austin,DAL,5,2,22,0,2,17,8.5,5,2.5,11.8,0,,0,0.0,0,53.7
Blake Jarwin,DAL,3,2,9,0,1,9,4.5,0,0.0,4.0,0,,0,0.0,0,70.1
Ventell Bryant,DAL,1,1,15,1,1,15,15.0,0,0.0,15.0,0,,0,0.0,0,158.3
Tony Pollard,DAL,1,0,0,0,,0,,0,,-8.0,0,,0,0.0,1,0.0
