Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
1,9:44,2,10,ARI 22,3,0,"Penalty on Alex Boone: False Start, 5 yards (no play)",3.560,2.890
1,9:44,2,15,ARI 27,3,0,Colin Kaepernick pass complete short left to Anquan Boldin for 21 yards (tackle by Patrick Peterson),2.890,5.830
1,9:21,1,6,ARI 6,3,0,Frank Gore right tackle for 2 yards (tackle by Rashad Johnson),5.830,5.340
1,8:44,2,4,ARI 4,3,0,Colin Kaepernick pass incomplete,5.340,4.490
1,8:39,3,4,ARI 4,9,0,"Colin Kaepernick pass complete short right to Anquan Boldin for 4 yards, touchdown",4.490,7.000
1,8:39,,,ARI 2,10,0,Phil Dawson kicks extra point good,0.000,0.000
1,8:39,,,SFO 35,10,0,"Phil Dawson kicks off 68 yards, returned by Javier Arenas for 18 yards (tackle by Craig Dahl)",0.000,0.220
1,8:28,1,10,ARI 15,10,0,Andre Ellington right tackle for 4 yards (tackle by Ahmad Brooks),-0.220,-0.110
1,7:56,2,6,ARI 19,10,0,Rashard Mendenhall up the middle for 28 yards (tackle by Patrick Willis),-0.110,2.060
1,7:18,1,10,ARI 47,10,0,Carson Palmer pass incomplete short middle intended for Larry Fitzgerald,2.060,1.520
1,7:13,2,10,ARI 47,10,0,Andre Ellington up the middle for no gain (tackle by Ahmad Brooks),1.520,0.830
1,6:30,3,10,ARI 47,10,0,Carson Palmer pass complete short right to Rob Housler for 9 yards (tackle by NaVorro Bowman),0.830,0.330
1,5:52,4,1,SFO 44,10,0,Rashard Mendenhall up the middle for 3 yards (tackle by NaVorro Bowman and Carlos Rogers),0.330,2.850
1,5:21,1,10,SFO 41,10,0,Rashard Mendenhall up the middle for no gain (tackle by Glenn Dorsey),2.850,2.310
1,4:44,2,10,SFO 41,10,0,Carson Palmer pass complete short middle to Jim Dray for 18 yards (tackle by Carlos Rogers),2.310,4.040
1,4:03,1,10,SFO 23,10,0,Stepfan Taylor up the middle for 4 yards (tackle by Tony Jerod-Eddie),4.040,4.050
1,3:27,2,6,SFO 19,10,0,Carson Palmer pass incomplete short left intended for Larry Fitzgerald,4.050,3.340
1,3:22,3,6,SFO 19,10,0,Carson Palmer pass incomplete short middle intended for Michael Floyd,3.340,2.210
1,3:19,4,6,SFO 19,10,0,Jay Feely 37 yard field goal no good,2.210,-0.810
1,3:15,1,10,SFO 28,10,0,Frank Gore up the middle for 4 yards (tackle by Calais Campbell and Daryl Washington),0.810,0.800
1,2:36,2,6,SFO 32,10,0,Colin Kaepernick pass complete short right to Anquan Boldin for 2 yards (tackle by Jerraud Powers and Matt Shaughnessy),0.800,0.370
1,1:49,3,4,SFO 34,10,0,Colin Kaepernick pass complete short right to Anquan Boldin for 63 yards (tackle by Rashad Johnson and Patrick Peterson),0.370,6.510
1,0:56,1,3,ARI 3,16,0,"Colin Kaepernick pass complete short right to Vernon Davis for 3 yards, touchdown",6.510,7.000
1,0:56,,,ARI 2,17,0,Phil Dawson kicks extra point good,0.000,0.000
1,0:56,,,SFO 35,17,0,"Phil Dawson kicks off 58 yards, returned by Javier Arenas for 18 yards (tackle by Kendall Hunter)",0.000,-0.610
1,0:48,1,10,ARI 25,17,0,Carson Palmer pass incomplete deep middle intended for Michael Floyd,0.610,0.060
1,0:43,2,10,ARI 25,17,0,Andre Ellington right end for 4 yards (tackle by Ray McDonald),0.060,-0.100
1,0:05,3,6,ARI 29,17,0,Carson Palmer pass incomplete deep right intended for Andre Roberts,-0.100,-1.440
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,6,ARI 29,17,0,"Dave Zastudil punts 49 yards, returned by LaMichael James for 21 yards (tackle by Justin Bethel)",-1.440,-1.800
2,14:50,1,10,SFO 43,17,0,Colin Kaepernick pass incomplete short left intended for Vernon Davis,1.800,1.250
2,14:47,2,10,SFO 43,17,0,Colin Kaepernick pass incomplete,1.250,0.560
2,14:38,3,10,SFO 43,17,0,Colin Kaepernick up the middle for 4 yards (tackle by Darnell Dockett),0.560,-0.260
2,13:59,4,6,SFO 47,17,0,Andy Lee punts 44 yards,-0.260,0.380
2,13:46,1,10,ARI 9,17,0,Carson Palmer pass incomplete short right intended for Michael Floyd,-0.380,-0.780
2,13:41,2,10,ARI 9,17,0,Rashard Mendenhall up the middle for 4 yards (tackle by Glenn Dorsey),-0.780,-0.950
2,12:57,3,6,ARI 13,17,0,Carson Palmer pass incomplete deep middle intended for Michael Floyd,-0.950,-2.490
2,12:50,4,6,ARI 13,17,0,"Dave Zastudil punts 51 yards, returned by LaMichael James for 10 yards (tackle by Marcus Benard)",-2.490,-1.990
2,12:40,1,10,SFO 46,17,0,Frank Gore up the middle for 8 yards (tackle by Yeremiah Bell),1.990,2.530
2,11:59,2,2,ARI 46,17,0,Frank Gore up the middle for 1 yard (tackle by Matt Shaughnessy and Dan Williams),2.530,1.950
2,11:18,3,1,ARI 45,17,0,Frank Gore right end for -5 yards (tackle by John Abraham),1.950,-0.060
2,10:37,4,6,,17,0,"Andy Lee punts 38 yards, fair catch by Patrick Peterson",-0.060,0.350
2,10:30,1,10,ARI 12,17,0,Rashard Mendenhall up the middle for 2 yards (tackle by Aldon Smith),-0.350,-0.610
2,9:54,2,8,ARI 14,17,0,Carson Palmer pass complete short left to Rashard Mendenhall for 6 yards (tackle by Aldon Smith),-0.610,-0.480
2,9:06,3,2,ARI 20,17,0,Carson Palmer pass complete short middle to Andre Ellington for 8 yards (tackle by Eric Reid),-0.480,0.810
2,8:26,1,10,ARI 28,17,0,Carson Palmer pass complete deep left to Larry Fitzgerald for 49 yards (tackle by Tramaine Brock),0.810,4.040
2,7:50,1,10,SFO 23,17,0,Andre Ellington right tackle for 4 yards (tackle by Tony Jerod-Eddie and Patrick Willis),4.040,4.050
2,7:09,2,6,SFO 19,17,0,Carson Palmer pass complete short middle to Michael Floyd for 11 yards (tackle by Tarell Brown),4.050,5.370
2,6:29,1,8,SFO 8,17,0,Carson Palmer pass incomplete short left intended for Rob Housler,5.370,4.570
2,6:23,2,8,SFO 8,17,0,Carson Palmer pass complete short middle to Larry Fitzgerald for 6 yards (tackle by NaVorro Bowman),4.570,4.950
2,5:36,3,2,SFO 2,17,0,Andre Ellington up the middle for 1 yard (tackle by NaVorro Bowman),4.950,3.550
2,4:50,4,1,SFO 1,17,6,"Carson Palmer pass complete short middle to Jake Ballard for 1 yard, touchdown",3.550,7.000
2,4:50,,,SFO 2,17,7,"Jay Feely kicks extra point good. Penalty on Tarell Brown: Neutral Zone Infraction, 5 yards",0.000,0.000
2,4:50,,,ARI 40,17,7,"Jay Feely kicks off 68 yards, touchback",0.000,-0.280
2,4:46,1,10,SFO 20,17,7,Colin Kaepernick pass complete short right to Michael Crabtree for 5 yards (tackle by Yeremiah Bell),0.280,0.410
2,4:19,2,5,SFO 25,17,7,Frank Gore right tackle for no gain (tackle by Calais Campbell),0.410,-0.300
2,3:50,3,5,SFO 25,17,7,Colin Kaepernick pass complete short left to Michael Crabtree for 11 yards,-0.300,1.330
2,3:23,1,10,SFO 36,17,7,"Colin Kaepernick pass complete short left to Anthony Dixon for 19 yards (tackle by Rashad Johnson). Penalty on Dan Williams: Roughing the Passer, 15 yards",1.330,3.580
2,2:48,1,10,ARI 30,17,7,Colin Kaepernick pass complete short left to Joe Staley for 14 yards (tackle by Daryl Washington),3.580,4.510
2,2:00,1,10,ARI 16,17,7,Frank Gore up the middle for no gain (tackle by Karlos Dansby),4.510,3.900
2,1:21,2,10,ARI 16,17,7,Colin Kaepernick pass complete short left to Michael Crabtree for 13 yards (tackle by Yeremiah Bell),3.900,6.510
2,1:15,1,3,ARI 3,17,7,Frank Gore up the middle for -3 yards (tackle by John Abraham),6.510,6.510
2,0:31,1,3,ARI 3,17,7,Timeout #1 by San Francisco 49ers,6.510,4.950
2,0:31,2,6,ARI 6,17,7,Colin Kaepernick pass incomplete short right intended for Michael Crabtree,4.950,4.950
2,0:26,2,6,ARI 6,17,7,Timeout #2 by San Francisco 49ers,4.950,4.040
2,0:26,3,6,ARI 6,17,7,Colin Kaepernick pass incomplete short right intended for Michael Crabtree (defended by Karlos Dansby),4.040,2.990
2,0:24,4,6,ARI 6,17,7,Phil Dawson 24 yard field goal no good,2.990,-0.280
2,0:20,1,10,ARI 20,17,7,Carson Palmer kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,17,7,"Jay Feely kicks off 61 yards, returned by Kendall Hunter for 22 yards (tackle by Jasper Brinkley)",0.000,-0.670
3,14:54,1,10,SFO 26,17,7,Colin Kaepernick left end for 14 yards (tackle by Yeremiah Bell),0.670,1.600
3,14:16,1,10,SFO 40,17,7,Colin Kaepernick pass incomplete short left intended for Michael Crabtree,1.600,1.050
3,14:11,2,10,SFO 40,17,7,Frank Gore left tackle for 2 yards (tackle by Rashad Johnson and Calais Campbell),1.050,0.630
3,13:28,3,8,SFO 42,17,7,Colin Kaepernick pass incomplete deep right intended for Anquan Boldin,0.630,-0.590
3,13:21,4,8,SFO 42,17,7,"Andy Lee punts 58 yards, touchback",-0.590,-0.280
3,13:13,1,10,ARI 20,17,7,Andre Ellington up the middle for 5 yards (tackle by Donte Whitner and Glenn Dorsey),0.280,0.410
3,12:35,2,5,ARI 25,17,7,Carson Palmer pass incomplete deep middle intended for Larry Fitzgerald,0.410,-0.300
3,12:29,3,5,ARI 25,17,7,Carson Palmer pass complete short left to Larry Fitzgerald for 10 yards (tackle by Carlos Rogers),-0.300,1.270
3,11:46,1,10,ARI 35,17,7,"Rashard Mendenhall up the middle for 2 yards (tackle by NaVorro Bowman). Rashard Mendenhall fumbles (forced by NaVorro Bowman), recovered by NaVorro Bowman at ARI-37 (tackle by Rashard Mendenhall)",1.270,-3.120
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
3,11:35,1,10,ARI 37,17,7,Colin Kaepernick pass complete short left to LaMichael James for 12 yards (tackle by Rashad Johnson),3.120,3.910
3,11:00,1,10,ARI 25,17,7,Frank Gore up the middle for 4 yards (tackle by Karlos Dansby),3.910,3.900
3,10:19,2,6,ARI 21,17,7,Frank Gore right end for no gain (tackle by Karlos Dansby),3.900,3.200
3,9:37,3,6,ARI 21,17,7,Colin Kaepernick pass complete short middle to Quinton Patton for 5 yards (tackle by Daryl Washington),3.200,2.530
3,8:56,4,1,ARI 16,17,7,Anthony Dixon up the middle for no gain (tackle by Karlos Dansby),2.530,0.140
,,,,,,,"SFO challenged the first down ruling, and the play was upheld.",,
3,8:49,1,10,ARI 16,17,7,Carson Palmer pass incomplete short left intended for Michael Floyd (defended by Tramaine Brock),-0.140,-0.660
3,8:42,2,10,ARI 16,17,7,Carson Palmer pass complete deep middle to Michael Floyd for 44 yards (tackle by Donte Whitner),-0.660,2.920
3,8:00,1,10,SFO 40,17,7,Carson Palmer pass complete short right to Michael Floyd for 7 yards (tackle by Eric Reid),2.920,3.320
3,7:20,2,3,SFO 33,17,7,Andre Ellington right tackle for 2 yards (tackle by Aldon Smith and Demarcus Dobbs),3.320,2.870
3,6:41,3,1,SFO 31,17,7,"Penalty on Jake Ballard: False Start, 5 yards (no play)",2.870,2.210
3,6:13,3,6,SFO 36,17,7,Carson Palmer pass incomplete short middle intended for Andre Ellington,2.210,0.880
3,6:09,4,6,SFO 36,17,7,Carson Palmer pass incomplete deep right intended for Larry Fitzgerald,0.880,-1.330
3,6:04,1,10,SFO 36,17,7,Frank Gore left tackle for 1 yard (tackle by Calais Campbell),1.330,0.930
3,5:32,2,9,SFO 37,17,7,Colin Kaepernick pass complete short middle to Anthony Dixon for 8 yards (tackle by Daryl Washington),0.930,1.290
3,4:46,3,1,SFO 45,17,7,Anthony Dixon left end for -5 yards (tackle by Darnell Dockett),1.290,-0.720
3,4:06,4,6,SFO 40,17,7,"Andy Lee punts 47 yards, returned by Patrick Peterson for 2 yards (tackle by Eric Reid)",-0.720,0.220
3,3:56,1,10,ARI 15,17,7,Carson Palmer pass complete deep middle to Larry Fitzgerald for 24 yards (tackle by Eric Reid and Carlos Rogers),-0.220,1.530
3,3:16,1,10,ARI 39,17,7,Andre Ellington left end for 5 yards (tackle by Patrick Willis),1.530,1.660
3,2:41,2,5,ARI 44,17,7,Carson Palmer pass complete short left to Michael Floyd for 12 yards,1.660,2.650
3,2:12,1,10,SFO 44,17,7,Carson Palmer pass complete short right to Andre Ellington for 2 yards (tackle by Patrick Willis),2.650,2.380
3,1:29,2,8,SFO 42,17,7,Carson Palmer pass incomplete short middle intended for Larry Fitzgerald,2.380,1.690
3,1:25,3,8,SFO 42,17,7,Carson Palmer pass complete short right to Stepfan Taylor for 7 yards (tackle by Eric Reid and NaVorro Bowman),1.690,1.000
3,0:47,4,1,SFO 35,17,7,Stepfan Taylor up the middle for 3 yards (tackle by Ray McDonald),1.000,3.450
3,0:10,1,10,SFO 32,17,7,"Carson Palmer pass incomplete deep right intended for Rob Housler. Penalty on Jim Dray: Offensive Holding, 10 yards (no play)",3.450,2.790
3,0:04,1,20,SFO 42,17,7,Carson Palmer pass complete short middle to Michael Floyd for 11 yards (tackle by NaVorro Bowman),2.790,3.040
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,SFO 31,17,7,Carson Palmer pass incomplete deep right intended for Brittan Golden,3.040,2.340
4,14:55,3,9,SFO 31,17,7,Carson Palmer pass incomplete short middle intended for Andre Roberts,2.340,1.320
4,14:52,4,9,SFO 31,17,10,Jay Feely 49 yard field goal good,1.320,3.000
4,14:52,,,ARI 35,17,10,"Jay Feely kicks off 65 yards, touchback",0.000,-0.280
4,14:47,1,10,SFO 20,17,10,Colin Kaepernick pass complete short right to Vernon Davis for 26 yards (tackle by Jerraud Powers and Rashad Johnson),0.280,1.990
4,13:59,1,10,SFO 46,17,10,Colin Kaepernick left end for 1 yard (tackle by Daryl Washington),1.990,1.590
4,13:19,2,9,SFO 47,17,10,Colin Kaepernick sacked by Calais Campbell for -5 yards,1.590,0.230
4,12:42,3,14,SFO 42,17,10,Colin Kaepernick pass complete short middle to Anquan Boldin for 8 yards (tackle by Antoine Cason),0.230,-0.060
4,12:07,4,6,,17,10,Andy Lee punts 41 yards,-0.060,0.380
4,11:56,1,10,ARI 9,17,10,Rashard Mendenhall up the middle for 3 yards (tackle by NaVorro Bowman),-0.380,-0.560
4,11:14,2,7,ARI 12,17,10,Carson Palmer pass incomplete short right intended for Andre Ellington,-0.560,-1.070
4,11:08,3,7,ARI 12,17,10,Carson Palmer pass complete deep middle to Andre Roberts for 25 yards (tackle by Tramaine Brock),-1.070,1.400
4,10:28,1,10,ARI 37,17,10,Carson Palmer pass complete deep left to Rob Housler for 30 yards (tackle by Tramaine Brock),1.400,3.380
4,9:40,1,10,SFO 33,17,10,Rashard Mendenhall up the middle for 2 yards (tackle by Eric Reid),3.380,3.110
4,9:00,2,8,SFO 31,17,10,Carson Palmer pass complete short middle to Rashard Mendenhall for 7 yards (tackle by NaVorro Bowman and Patrick Willis),3.110,3.340
4,8:18,3,1,SFO 24,17,10,Rashard Mendenhall up the middle for -1 yards (tackle by Ahmad Brooks),3.340,1.930
4,7:45,4,2,SFO 25,17,10,Jay Feely 43 yard field goal no good,1.930,-1.140
4,7:39,1,10,SFO 33,17,10,Colin Kaepernick sacked by Dan Williams for -13 yards,1.140,-1.160
4,7:02,2,23,SFO 20,17,10,Kendall Hunter up the middle for 5 yards (tackle by Karlos Dansby),-1.160,-1.150
4,6:24,3,18,SFO 25,17,10,Colin Kaepernick left end for 5 yards (tackle by Darnell Dockett),-1.150,-1.370
4,5:57,4,13,SFO 30,17,10,"Andy Lee punts 30 yards, out of bounds",-1.370,-1.600
4,5:48,1,10,ARI 40,17,10,Carson Palmer pass complete short left to Rob Housler for 14 yards (tackle by Donte Whitner),1.600,2.520
4,5:16,1,10,SFO 46,17,10,Carson Palmer pass complete short left to Andre Roberts for 15 yards (tackle by Tramaine Brock),2.520,3.510
4,4:34,1,10,SFO 31,17,10,Andre Ellington right tackle for 5 yards (tackle by Patrick Willis),3.510,3.640
4,4:00,2,5,SFO 26,17,10,Carson Palmer sacked by NaVorro Bowman for -8 yards,3.640,1.880
4,3:28,3,13,SFO 34,17,16,"Carson Palmer pass complete deep left to Andre Roberts for 34 yards, touchdown",1.880,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,3:28,,,SFO 2,17,17,Jay Feely kicks extra point good,0.000,0.000
4,3:28,,,ARI 35,17,17,"Jay Feely kicks off 65 yards, returned by LaMichael James for 21 yards (tackle by Justin Bethel)",0.000,-0.340
4,3:14,1,10,SFO 21,17,17,Colin Kaepernick pass complete short middle to Vernon Davis for 16 yards (tackle by Yeremiah Bell),0.340,1.400
4,2:32,1,10,SFO 37,17,17,Colin Kaepernick pass incomplete short middle intended for Michael Crabtree (defended by Dan Williams),1.400,0.860
4,2:28,2,10,SFO 37,17,17,Colin Kaepernick pass complete deep left to Anquan Boldin for 17 yards,0.860,2.520
4,2:20,1,10,ARI 46,17,17,Kendall Hunter left end for 8 yards (tackle by Yeremiah Bell),2.520,3.060
4,2:00,2,2,ARI 38,17,17,Frank Gore up the middle for no gain (tackle by Matt Shaughnessy),3.060,3.060
4,1:54,2,2,ARI 38,17,17,Timeout #1 by Arizona Cardinals,3.060,2.350
4,1:54,3,2,ARI 38,17,17,Colin Kaepernick pass incomplete short right intended for Quinton Patton,2.350,0.720
4,1:50,4,2,ARI 38,20,17,Phil Dawson 56 yard field goal good,0.720,3.000
4,1:50,,,SFO 35,20,17,"Phil Dawson kicks off 74 yards, touchback",0.000,-0.280
4,1:45,1,10,ARI 20,20,17,Carson Palmer pass complete short left to Rob Housler for 1 yard (tackle by Eric Reid),0.280,-0.130
4,1:23,2,9,ARI 21,20,17,Carson Palmer pass complete deep middle to Rob Housler for 24 yards (tackle by Eric Reid),-0.130,-0.130
4,1:07,2,9,ARI 21,20,17,Timeout #2 by Arizona Cardinals,-0.130,1.930
4,1:07,1,10,ARI 45,20,17,Carson Palmer pass incomplete deep right intended for Jaron Brown,1.930,1.380
4,1:01,2,10,ARI 45,20,17,Carson Palmer pass complete short middle to Larry Fitzgerald for 23 yards (tackle by Eric Reid),1.380,3.450
4,0:45,1,10,SFO 32,20,17,Carson Palmer spiked the ball,3.450,2.900
4,0:44,2,10,SFO 32,20,17,Carson Palmer pass complete short right to Andre Ellington for 2 yards (tackle by Eric Reid),2.900,2.480
4,0:39,3,8,SFO 30,20,17,Carson Palmer pass incomplete short left intended for Andre Roberts,2.480,1.410
4,0:39,4,8,SFO 30,20,17,"Penalty on Justin Smith: Delay of Game, 5 yards (no play)",1.410,1.900
4,0:34,4,3,SFO 25,20,20,Jay Feely 43 yard field goal good,1.900,3.000
4,0:34,,,ARI 35,20,20,"Jay Feely kicks off 70 yards, returned by LaMichael James for 41 yards (tackle by Justin Bethel)",0.000,-1.330
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,0:25,1,10,SFO 36,20,20,Colin Kaepernick pass complete deep right to Anquan Boldin for 18 yards (tackle by Jerraud Powers),1.330,1.330
4,0:18,1,10,SFO 36,20,20,Timeout #2 by San Francisco 49ers,1.330,2.520
4,0:18,1,10,ARI 46,20,20,"Penalty on Colin Kaepernick: Delay of Game, 5 yards (no play)",2.520,2.190
4,0:18,1,15,SFO 49,20,20,Colin Kaepernick pass complete deep right to Quinton Patton for 29 yards (tackle by Antoine Cason),2.190,2.190
4,0:02,1,15,SFO 49,20,20,Timeout #3 by San Francisco 49ers,2.190,4.110
4,0:02,1,10,ARI 22,23,20,Phil Dawson 40 yard field goal good,4.110,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
