Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,8:21,1,10,NYG 28,12,7,Tony Romo pass complete short left to Jason Witten for 3 yards,3.710,3.570
2,7:51,2,7,NYG 25,12,7,Felix Jones left end for 11 yards (tackle by Antrel Rolle),3.570,4.650
2,7:17,1,10,NYG 14,12,7,Tony Fiammetta up the middle for no gain (tackle by Chris L. Canty),4.650,4.000
2,6:36,2,10,NYG 14,12,7,"Tony Romo pass incomplete short middle intended for Miles Austin (defended by Chris L. Canty). Penalty on Jacquian Williams: Illegal Contact, 5 yards (no play)",4.000,5.140
2,6:31,1,9,NYG 9,12,13,"Tony Romo pass complete short right to Laurent Robinson for 9 yards, touchdown",5.140,7.000
2,,,,NYG 2,12,14,Dan Bailey kicks extra point good,0.000,0.000
2,,,,DAL 35,12,14,"Dan Bailey kicks off 72 yards, touchback",0.000,0.280
2,6:26,1,10,NYG 20,12,14,Eli Manning pass complete short middle to Victor Cruz for 16 yards (tackle by Terence Newman and Bradie James),0.280,1.330
2,6:26,1,10,NYG 36,12,14,"Penalty on Anthony Spencer: Neutral Zone Infraction, 5 yards (no play)",1.330,2.060
2,5:36,1,5,NYG 41,12,14,"Brandon Jacobs up the middle for 14 yards (tackle by Keith Brooking). Penalty on Mitch Petrus: Offensive Holding, 10 yards (no play)",2.060,1.000
2,5:11,1,15,NYG 31,12,14,Eli Manning pass complete short left to DJ Ware for 5 yards (tackle by DeMarcus Ware),1.000,0.790
2,4:28,2,10,NYG 36,12,14,Eli Manning pass incomplete short right intended for Victor Cruz,0.790,0.100
2,4:23,3,10,NYG 36,12,14,"Eli Manning pass incomplete deep left intended for Victor Cruz. Penalty on Victor Butler: Defensive Holding, 5 yards (no play)",0.100,1.660
2,4:01,1,10,NYG 41,12,14,Brandon Jacobs up the middle for 8 yards (tackle by Kenyon Coleman),1.660,2.200
2,3:20,2,2,NYG 49,12,14,Brandon Jacobs up the middle for 2 yards (tackle by Abram Elam and Sean Lissemore),2.200,2.320
2,2:42,1,10,DAL 49,12,14,Brandon Jacobs up the middle for 2 yards (tackle by Bradie James),2.320,2.050
2,2:01,2,8,DAL 47,12,14,Eli Manning pass complete short right to Henry Hynoski for 4 yards (tackle by Bradie James),2.050,1.880
2,1:54,3,4,DAL 43,12,14,Eli Manning pass incomplete deep right intended for Mario Manningham,1.880,0.400
2,1:49,4,4,DAL 43,12,14,"Steve Weatherford punts 36 yards. Penalty on Dez Bryant: Unnecessary Roughness, 3 yards",0.400,0.380
2,1:38,1,10,DAL 4,12,14,"Felix Jones up the middle for 5 yards (tackle by Jason Pierre-Paul). Felix Jones fumbles (forced by Jason Pierre-Paul), recovered by Deon Grant at DAL-15 and returned for 1 yards (tackle by Laurent Robinson)",-0.380,-4.650
2,1:25,1,10,DAL 14,12,14,Eli Manning pass incomplete short right intended for Henry Hynoski,4.650,4.000
2,1:18,2,10,DAL 14,12,14,Brandon Jacobs right end for 6 yards (tackle by Gerald Sensabaugh),4.000,4.280
2,1:12,,,,12,14,Timeout #1 by Dallas Cowboys,0.000,4.280
2,1:12,3,4,DAL 8,12,14,Eli Manning pass incomplete short middle intended for Jake Ballard,4.280,2.980
2,1:07,4,4,DAL 8,15,14,Lawrence Tynes 26 yard field goal good,2.980,3.000
2,,,,NYG 35,15,14,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
2,1:03,1,10,DAL 20,15,14,Tony Romo pass complete short right to Jason Witten for 6 yards (tackle by Michael Boley),0.280,0.540
2,0:42,2,4,DAL 26,15,14,Tony Romo pass complete deep right to Laurent Robinson for 40 yards (tackle by Prince Amukamara),0.540,3.310
2,0:34,,,,15,14,Timeout #2 by Dallas Cowboys,0.000,3.310
2,0:34,1,10,NYG 34,15,14,Tony Romo pass incomplete short left intended for Miles Austin,3.310,2.770
2,0:30,2,10,NYG 34,15,14,Tony Romo pass complete short left to Jason Witten for 3 yards (tackle by Michael Boley),2.770,2.480
2,0:24,3,7,NYG 31,15,14,Tony Romo pass incomplete short middle intended for Jason Witten,2.480,1.320
2,0:20,4,7,NYG 31,15,17,Dan Bailey 49 yard field goal good,1.320,3.000
2,,,,DAL 35,15,17,"Dan Bailey kicks off 70 yards, returned by Da'Rel Scott for 23 yards (tackle by Alex Albright)",0.000,0.040
2,0:06,1,10,NYG 18,15,17,Eli Manning kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,15,17,"Dan Bailey kicks off 64 yards, returned by Da'Rel Scott for 22 yards (tackle by Jesse Holley)",0.000,0.480
3,14:54,1,10,NYG 23,15,17,Eli Manning pass complete short right to Ahmad Bradshaw for 7 yards (tackle by DeMarcus Ware and Anthony Spencer),0.480,0.880
3,14:14,2,3,NYG 30,15,17,Ahmad Bradshaw left tackle for 1 yard (tackle by Anthony Spencer and Jason Hatcher),0.880,0.300
3,13:39,,,,15,17,Timeout #1 by Dallas Cowboys,0.000,0.300
3,13:39,3,2,NYG 31,15,17,Ahmad Bradshaw left end for no gain (tackle by Keith Brooking and Bradie James),0.300,-1.310
3,13:04,4,2,NYG 31,15,17,"Steve Weatherford punts 51 yards, returned by Dez Bryant for 10 yards (tackle by Will Blackmon)",-1.310,-0.810
3,12:53,1,10,DAL 28,15,17,Felix Jones left tackle for 8 yards (tackle by Prince Amukamara and Linval Joseph),0.810,1.340
3,12:14,2,2,DAL 36,15,17,Felix Jones right guard for 2 yards (tackle by Mathias Kiwanuka),1.340,1.470
3,11:30,1,10,DAL 38,15,17,Tony Romo sacked by Chris L. Canty for -4 yards,1.470,0.380
3,10:49,2,14,DAL 34,15,17,Tony Romo pass complete short right to Laurent Robinson for 14 yards (tackle by Prince Amukamara). Penalty on Aaron Ross: Defensive Holding (Declined),0.380,2.130
3,10:10,1,10,DAL 48,15,17,Miles Austin left end for 5 yards (tackle by Michael Boley),2.130,2.260
3,9:43,2,5,NYG 47,15,17,Felix Jones up the middle for 1 yard (tackle by Jason Pierre-Paul),2.260,1.680
3,9:02,3,4,NYG 46,15,17,Tony Romo pass complete short left to Felix Jones for 8 yards (tackle by Jacquian Williams),1.680,3.050
3,8:29,1,10,NYG 38,15,17,Tony Romo pass incomplete deep left intended for Dez Bryant,3.050,2.510
3,8:23,2,10,NYG 38,15,17,Felix Jones left end for 7 yards (tackle by Chris L. Canty),2.510,2.740
3,7:52,3,3,NYG 31,15,17,Tony Romo pass incomplete deep middle intended for Laurent Robinson,2.740,1.380
3,7:47,4,3,NYG 31,15,20,Dan Bailey 49 yard field goal good,1.380,3.000
3,,,,DAL 35,15,20,"Dan Bailey kicks off 68 yards, returned by Da'Rel Scott for 18 yards (tackle by Victor Butler)",0.000,-0.220
3,7:37,1,10,NYG 15,15,20,Eli Manning pass incomplete short left intended for Hakeem Nicks,-0.220,-0.710
3,7:32,2,10,NYG 15,15,20,Eli Manning pass complete short left to DJ Ware for 9 yards (tackle by Anthony Spencer),-0.710,-0.270
3,6:51,3,1,NYG 24,15,20,Eli Manning pass complete short left to Hakeem Nicks for 8 yards (tackle by Orlando Scandrick). Penalty on Orlando Scandrick: Defensive Pass Interference (Declined),-0.270,1.070
3,6:36,1,10,NYG 32,15,20,Brandon Jacobs left guard for 6 yards (tackle by Sean Lee and Gerald Sensabaugh),1.070,1.340
3,5:59,2,4,NYG 38,15,20,Eli Manning pass incomplete,1.340,0.630
3,5:53,,,,15,20,Timeout #1 by New York Giants,0.000,0.630
3,5:53,3,4,NYG 38,15,20,Eli Manning pass complete short middle to Victor Cruz for 10 yards (tackle by Alan Ball),0.630,2.130
3,5:14,1,10,NYG 48,15,20,"Eli Manning pass incomplete. Penalty on Eli Manning: Intentional Grounding, 12 yards",2.130,-0.040
3,5:09,2,22,NYG 36,15,20,Eli Manning pass complete short left to Hakeem Nicks for 17 yards (tackle by Gerald Sensabaugh),-0.040,1.550
3,4:39,3,5,DAL 47,21,20,"Eli Manning pass complete deep left to Mario Manningham for 47 yards, touchdown. Penalty on Victor Cruz: Unnecessary Roughness, 15 yards",1.550,7.000
3,,,,DAL 2,22,20,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 20,22,20,"Lawrence Tynes kicks off 74 yards, returned by Kevin Ogletree for 25 yards (tackle by Jacquian Williams)",0.000,1.000
3,4:22,1,10,DAL 31,22,20,Tony Romo pass complete short left to Felix Jones for 6 yards (tackle by Michael Boley),1.000,1.270
3,3:47,2,4,DAL 37,22,20,"Tony Romo pass incomplete short left intended for Dez Bryant. Penalty on Corey Webster: Defensive Pass Interference, 8 yards (no play)",1.270,1.930
3,3:43,1,10,DAL 45,22,20,Tony Romo pass complete short middle to Felix Jones for 3 yards (tackle by Michael Boley),1.930,1.790
3,3:12,2,7,DAL 48,22,20,Felix Jones right guard for 3 yards (tackle by Linval Joseph),1.790,1.490
3,2:19,3,4,NYG 49,22,20,"Penalty on Kevin Kowalski: False Start, 5 yards (no play)",1.490,0.830
3,2:00,3,9,DAL 46,22,20,Tony Romo sacked by Jason Pierre-Paul for -3 yards,0.830,-0.520
3,1:40,4,12,DAL 43,22,20,"Mat McBriar punts 42 yards, returned by Will Blackmon for 5 yards (tackle by John Phillips)",-0.520,-0.280
3,1:34,1,10,NYG 20,22,20,Eli Manning pass complete short right to Jake Ballard for 5 yards (tackle by Frank Walker),0.280,0.410
3,1:28,2,5,NYG 25,22,20,Ahmad Bradshaw up the middle for 8 yards (tackle by Orlando Scandrick and Sean Lee),0.410,1.140
3,0:47,1,10,NYG 33,22,20,Eli Manning pass incomplete deep right intended for Mario Manningham,1.140,0.590
3,0:42,2,10,NYG 33,22,20,Eli Manning pass complete short left to Henry Hynoski for 8 yards (tackle by Orlando Scandrick),0.590,0.960
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,NYG 41,22,20,Ahmad Bradshaw left tackle for -3 yards (tackle by Jay Ratliff),0.960,-0.850
4,14:26,4,5,NYG 38,22,20,"Steve Weatherford punts 62 yards, touchback",-0.850,-0.280
4,14:14,1,10,DAL 20,22,20,Tony Romo pass incomplete short left intended for Felix Jones,0.280,-0.270
4,14:14,2,10,DAL 20,22,20,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",-0.270,-1.070
4,14:03,2,15,DAL 15,22,20,Tony Romo pass complete short left to Felix Jones for 5 yards (tackle by Dave Tollefson),-1.070,-0.960
4,13:17,3,10,DAL 20,22,20,Tony Romo pass complete deep middle to Laurent Robinson for 74 yards (tackle by Prince Amukamara),-0.960,5.830
4,12:49,1,6,NYG 6,22,26,"Tony Romo pass complete short right to Miles Austin for 6 yards, touchdown",5.830,7.000
4,,,,NYG 2,22,27,Dan Bailey kicks extra point good,0.000,0.000
4,,,,DAL 35,22,27,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
4,12:43,1,10,NYG 20,22,27,Brandon Jacobs right tackle for 7 yards (tackle by Sean Lee and Bradie James),0.280,0.680
4,12:00,2,3,NYG 27,22,27,Ahmad Bradshaw right end for 4 yards (tackle by Bradie James),0.680,1.000
4,11:20,1,10,NYG 31,22,27,Eli Manning pass complete short middle to Victor Cruz for 6 yards (tackle by Frank Walker),1.000,1.270
4,10:34,2,4,NYG 37,22,27,Brandon Jacobs right tackle for 19 yards (tackle by Abram Elam and Frank Walker),1.270,2.650
4,9:51,1,10,DAL 44,22,27,Brandon Jacobs right end for 6 yards (tackle by Abram Elam),2.650,2.920
4,9:13,2,4,DAL 38,22,27,Ahmad Bradshaw left tackle for 1 yard (tackle by Gerald Sensabaugh),2.920,2.350
4,8:31,3,3,DAL 37,22,27,Eli Manning pass incomplete deep middle intended for Mario Manningham (defended by Mike Jenkins),2.350,0.790
4,8:24,4,3,DAL 37,22,27,Eli Manning pass complete short middle to Mario Manningham for 15 yards (tackle by Terence Newman),0.790,4.110
4,7:35,1,10,DAL 22,22,27,Eli Manning pass incomplete short middle intended for Hakeem Nicks,4.110,3.560
4,7:30,2,10,DAL 22,22,27,Ahmad Bradshaw up the middle for 1 yard (tackle by Sean Lissemore),3.560,3.010
4,6:50,3,9,DAL 21,22,27,Eli Manning pass incomplete short left intended for DJ Ware is intercepted by Sean Lee at DAL-21 and returned for 30 yards (tackle by Hakeem Nicks),3.010,-2.320
4,6:35,1,10,NYG 49,22,27,Felix Jones up the middle for -1 yards (tackle by Dave Tollefson and Jason Pierre-Paul),2.320,1.650
4,5:52,2,11,NYG 50,22,33,"Tony Romo pass complete deep right to Dez Bryant for 50 yards, touchdown",1.650,7.000
4,,,,NYG 2,22,34,Dan Bailey kicks extra point good,0.000,0.000
4,,,,DAL 35,22,34,"Dan Bailey kicks off 65 yards, touchback",0.000,0.280
4,5:41,1,10,NYG 20,22,34,Eli Manning pass incomplete deep left intended for Mario Manningham,0.280,-0.270
4,5:33,2,10,NYG 20,22,34,Eli Manning pass complete short middle to Victor Cruz for 11 yards (tackle by Sean Lee),-0.270,1.000
4,5:07,1,10,NYG 31,22,34,Eli Manning pass complete short middle to Hakeem Nicks for 9 yards (tackle by Alan Ball),1.000,1.680
4,4:47,2,1,NYG 40,22,34,Ahmad Bradshaw up the middle for no gain (tackle by Sean Lissemore),1.680,0.960
4,4:13,3,1,NYG 40,22,34,Eli Manning pass complete deep right to Victor Cruz for 23 yards (tackle by Orlando Scandrick),0.960,3.120
4,3:40,1,10,DAL 37,22,34,"Ahmad Bradshaw up the middle for no gain (tackle by Jay Ratliff). Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",3.120,3.850
4,3:33,1,5,DAL 32,22,34,Eli Manning pass complete deep right to Hakeem Nicks for 24 yards,3.850,5.370
4,3:24,1,8,DAL 8,22,34,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Alan Ball),5.370,4.570
4,3:20,2,8,DAL 8,28,34,"Eli Manning pass complete short middle to Jake Ballard for 8 yards, touchdown",4.570,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,DAL 2,29,34,Lawrence Tynes kicks extra point good,0.000,0.000
4,,,,NYG 35,29,34,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
4,3:14,1,10,DAL 20,29,34,Felix Jones up the middle for 5 yards (tackle by Antrel Rolle),0.280,0.410
4,2:31,2,5,DAL 25,29,34,Felix Jones left guard for no gain (tackle by Chris L. Canty and Jason Pierre-Paul),0.410,-0.300
4,2:25,,,,29,34,Timeout #2 by New York Giants,0.000,-0.300
4,2:25,3,5,DAL 25,29,34,Tony Romo pass incomplete deep right intended for Miles Austin,-0.300,-1.700
4,2:20,4,5,DAL 25,29,34,Mat McBriar punts 33 yards,-1.700,-1.730
4,2:12,1,10,NYG 42,29,34,Eli Manning pass complete short middle to Jake Ballard for 21 yards (tackle by Anthony Spencer),1.730,3.120
4,2:00,1,10,DAL 37,29,34,"Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",3.120,3.850
4,1:55,1,5,DAL 32,29,34,Eli Manning pass complete short left to Victor Cruz for 8 yards (tackle by Orlando Scandrick),3.850,3.970
4,1:33,1,10,DAL 24,29,34,Eli Manning pass incomplete deep right intended for Mario Manningham,3.970,3.430
4,1:27,2,10,DAL 24,29,34,"Eli Manning pass incomplete short right intended for Hakeem Nicks. Penalty on Frank Walker: Defensive Holding, 5 yards (no play)",3.430,4.310
4,1:21,1,10,DAL 19,29,34,Eli Manning pass complete deep right to Jake Ballard for 18 yards (tackle by Danny McCray),4.310,6.970
4,1:00,,,,29,34,Timeout #2 by Dallas Cowboys,0.000,6.970
4,1:00,1,1,DAL 1,29,34,Brandon Jacobs right guard for no gain (tackle by Sean Lee),6.970,5.910
4,0:51,2,1,DAL 1,35,34,"Brandon Jacobs right end for 1 yard, touchdown",5.910,7.000
4,,,,,37,34,"Two Point Attempt: DJ Ware right tackle, conversion succeeds",1.000,1.000
4,,,,NYG 35,37,34,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
4,0:46,1,10,DAL 20,37,34,Tony Romo pass complete short middle to Miles Austin for 22 yards (tackle by Aaron Ross),0.280,1.730
4,0:31,1,10,DAL 42,37,34,Tony Romo spiked the ball,1.730,1.190
4,0:29,2,10,DAL 42,37,34,Tony Romo pass complete short left to Felix Jones for 6 yards (tackle by Jason Pierre-Paul),1.190,1.290
4,0:24,3,4,DAL 48,37,34,Tony Romo pass complete deep middle to Miles Austin for 23 yards (tackle by Antrel Rolle),1.290,3.640
4,0:08,1,10,NYG 29,37,34,Tony Romo spiked the ball,3.640,3.100
4,0:06,,,,37,34,Timeout #3 by New York Giants,0.000,3.100
4,0:06,2,10,NYG 29,37,34,"Dan Bailey 47 yard field goal no good, blocked by Jason Pierre-Paul",3.100,-1.470
4,0:01,1,10,NYG 38,37,34,Eli Manning kneels for -1 yards,1.470,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
