#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:55,NYG 37,7,3:34,26,Punt
2,1,9:42,NYG 29,7,2:35,66,Field Goal
3,1,2:49,NYG 20,10,5:04,80,Touchdown
4,2,6:26,NYG 20,8,4:48,37,Punt
5,2,1:25,DAL 14,4,0:22,6,Field Goal
6,2,0:15,NYG 18,1,0:15,-1,End of Half
7,3,15:00,NYG 23,3,2:07,8,Punt
8,3,7:42,NYG 15,9,3:12,85,Touchdown
9,3,1:34,NYG 20,5,2:20,18,Punt
10,4,12:43,NYG 20,11,6:08,59,Interception
11,4,5:41,NYG 20,8,2:27,80,Touchdown
12,4,2:12,NYG 42,6,1:26,58,Touchdown
13,4,0:01,NYG 38,1,0:01,-1,End of Game
