#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:48,DAL 13,5,1:54,18,Punt
2,1,8:08,DAL 10,15,6:21,90,Touchdown
3,2,12:58,DAL 25,3,1:21,75,Touchdown
4,2,9:54,DAL 3,14,7:57,97,Touchdown
5,2,1:16,LAR 9,3,1:00,9,Touchdown
6,3,15:00,DAL 25,8,3:51,43,Field Goal
7,3,9:41,DAL 32,3,1:57,5,Punt
8,3,3:45,DAL 36,7,3:49,40,Field Goal
9,4,13:39,DAL 19,10,6:59,57,Field Goal
10,4,3:17,LAR 46,2,0:17,46,Touchdown
11,4,0:40,DAL 25,1,0:40,-1,End of Game
