Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
1,8:54,2,7,TEN 16,0,7,Mark Sanchez pass complete short left to Leon Washington for 6 yards (tackle by Kyle Vanden Bosch and David Thornton),4.180,4.690
1,8:16,3,1,TEN 10,0,7,Thomas Jones right guard for 3 yards (tackle by Michael Griffin and Keith Bulluck),4.690,5.600
1,7:35,1,7,TEN 7,0,7,Thomas Jones right tackle for 5 yards (tackle by Nick Harper),5.600,5.720
1,6:56,2,2,TEN 2,0,13,"Mark Sanchez pass complete short right to Ben Hartsock for 2 yards, touchdown",5.720,7.000
1,,,,TEN 2,0,14,Jay Feely kicks extra point good,0.000,0.000
1,,,,NYJ 30,0,14,"Jay Feely kicks off 70 yards, returned by Jason McCourty for 26 yards (tackle by Jason Trusnik)",0.000,0.670
1,6:45,1,10,TEN 26,0,14,Chris Johnson left end for -2 yards (tackle by Bart Scott),0.670,-0.140
1,6:10,2,12,TEN 24,0,14,Kerry Collins pass complete short right to Justin Gage for 9 yards (tackle by Dwight Lowery),-0.140,0.370
1,5:30,3,3,TEN 33,0,14,Kerry Collins pass incomplete short right intended for Justin Gage (defended by Jim Leonhard),0.370,-1.180
1,5:26,4,3,TEN 33,0,14,"Reggie Hodges punts 37 yards, fair catch by Jim Leonhard",-1.180,-0.940
1,5:19,1,10,NYJ 30,0,14,Tony Richardson left tackle for 7 yards (tackle by Keith Bulluck and Kevin Vickerson),0.940,1.340
1,4:40,2,3,NYJ 37,0,14,Mark Sanchez pass incomplete short left intended for Chansi Stuckey,1.340,0.630
1,4:35,3,3,NYJ 37,0,14,Mark Sanchez pass complete short right to Jerricho Cotchery for 6 yards (tackle by Nick Harper),0.630,1.800
1,3:52,1,10,NYJ 43,0,14,Thomas Jones left guard for -1 yards (tackle by Jason Jones),1.800,1.120
1,3:12,2,11,NYJ 42,0,14,Leon Washington middle for 5 yards (tackle by William Hayes and Vincent Fuller),1.120,1.090
1,2:32,3,6,NYJ 47,0,14,Mark Sanchez pass incomplete short middle intended for Leon Washington,1.090,-0.260
1,2:26,4,6,NYJ 47,0,14,"Steve Weatherford punts 43 yards, returned by Ryan Mouton for 12 yards (tackle by Eric Smith)",-0.260,-0.410
1,2:15,1,10,TEN 22,0,14,Kerry Collins pass complete short right to Justin Gage for 2 yards (tackle by Darrelle Revis),0.410,0.140
1,2:15,2,8,TEN 24,0,14,"Penalty on Jake Scott: False Start, 5 yards (no play)",0.140,-0.600
1,1:19,2,13,TEN 19,0,14,Kerry Collins pass incomplete short right intended for Nate Washington,-0.600,-1.290
1,1:13,3,13,TEN 19,0,14,Kerry Collins pass incomplete deep right intended for Justin Gage (defended by Darrelle Revis),-1.290,-2.140
1,1:08,4,13,TEN 19,0,14,"Reggie Hodges punts 37 yards, returned by Jim Leonhard for 1 yard (tackle by Jason McCourty)",-2.140,-1.930
1,0:57,1,10,NYJ 45,0,14,Mark Sanchez pass complete short left to Brad Smith for 17 yards (tackle by Vincent Fuller and Michael Griffin),1.930,3.050
1,0:34,1,10,TEN 38,0,14,Thomas Jones right guard for 2 yards (tackle by Chris Hope and Keith Bulluck),3.050,2.780
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,TEN 36,0,14,Mark Sanchez pass incomplete short middle intended for Dustin Keller (defended by Stephen Tulloch),2.780,2.080
2,14:56,3,8,TEN 36,0,14,"Mark Sanchez sacked by Tony Brown for -8 yards. Mark Sanchez fumbles (forced by Tony Brown), recovered by Jevon Kearse at TEN-45 (tackle by Nick Mangold)",2.080,-1.930
2,14:47,1,10,TEN 45,0,14,Chris Johnson left tackle for 3 yards (tackle by David Harris and Howard Green),1.930,1.790
2,14:11,2,7,TEN 48,0,14,Chris Johnson right tackle for 20 yards (tackle by Darrelle Revis),1.790,3.450
2,13:30,1,10,NYJ 32,0,14,Kerry Collins pass complete short right to Alge Crumpler for 2 yards (tackle by Bryan Thomas),3.450,3.170
2,13:14,2,8,NYJ 30,0,14,Chris Johnson right tackle for no gain (tackle by Shaun Ellis and Marques Douglas),3.170,2.480
2,12:32,3,8,NYJ 30,0,14,Kerry Collins pass complete short middle to Nate Washington for 16 yards (tackle by Darrelle Revis),2.480,4.650
2,11:55,,,,0,14,Timeout #1 by New York Jets,0.000,4.650
2,11:55,1,10,NYJ 14,0,14,LenDale White right end for 4 yards (tackle by Bart Scott),4.650,4.710
2,11:22,2,6,NYJ 10,0,14,LenDale White left guard for 3 yards (tackle by David Harris),4.710,4.500
2,10:45,3,3,NYJ 7,0,14,LenDale White left tackle for 4 yards (tackle by Bart Scott and Dwight Lowery),4.500,6.510
2,10:08,1,3,NYJ 3,0,14,LenDale White left tackle for -2 yards (tackle by Jim Leonhard),6.510,5.150
2,9:31,2,5,NYJ 5,6,14,"LenDale White left tackle for 5 yards, touchdown",5.150,7.000
2,,,,NYJ 2,7,14,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,7,14,"Rob Bironas kicks off 55 yards, returned by Leon Washington for 11 yards (tackle by Jason McCourty)",0.000,0.670
2,9:20,1,10,NYJ 26,7,14,Thomas Jones right end for no gain (tackle by Cortland Finnegan),0.670,0.130
2,8:36,2,10,NYJ 26,7,14,Leon Washington left tackle for 5 yards (tackle by Keith Bulluck and David Thornton),0.130,0.100
2,7:54,3,5,NYJ 31,7,14,Mark Sanchez pass incomplete short middle intended for Chansi Stuckey (defended by Chris Hope),0.100,-1.310
2,7:47,4,5,NYJ 31,7,14,Steve Weatherford punts 39 yards,-1.310,-0.940
2,7:38,1,10,TEN 30,7,14,Chris Johnson right end for 1 yard (tackle by Vernon Gholston),0.940,0.530
2,7:12,2,9,TEN 31,7,14,Kerry Collins pass complete deep right to Justin Gage for 20 yards (tackle by Eric Smith),0.530,2.320
2,6:49,1,10,NYJ 49,7,14,Kerry Collins pass complete short right to Kenny Britt for 13 yards (tackle by Jim Leonhard),2.320,3.180
2,6:13,1,10,NYJ 36,7,14,Chris Johnson middle for 2 yards (tackle by Vernon Gholston),3.180,2.910
2,5:37,2,8,NYJ 34,7,14,Chris Johnson left guard for 1 yard (tackle by Mike DeVito and David Harris),2.910,2.350
2,4:56,3,7,NYJ 33,7,14,Kerry Collins pass incomplete short left intended for Kenny Britt (defended by Darrelle Revis),2.350,1.150
2,4:51,4,7,NYJ 33,7,14,Kerry Collins pass incomplete short right intended for Nate Washington,1.150,-1.200
2,4:46,1,10,NYJ 34,7,14,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery,1.200,0.660
2,4:41,2,10,NYJ 34,7,14,Mark Sanchez pass incomplete short middle intended for Thomas Jones,0.660,-0.030
2,4:38,3,10,NYJ 34,7,14,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery,-0.030,-1.110
2,4:32,4,10,NYJ 34,7,14,"Steve Weatherford punts 40 yards, fair catch by Ryan Mouton",-1.110,-0.670
2,4:24,1,10,TEN 26,7,14,Chris Johnson left guard for no gain (tackle by Marques Douglas),0.670,0.130
2,3:52,2,10,TEN 26,7,14,Kerry Collins pass incomplete deep right intended for Chris Johnson is intercepted by Eric Smith at TEN-45,0.130,-2.590
2,3:43,1,10,TEN 45,7,14,Thomas Jones right guard for 2 yards (tackle by Stephen Tulloch),2.590,2.310
2,3:05,2,8,TEN 43,7,14,"Mark Sanchez sacked for 0 yards. Mark Sanchez fumbles, recovered by Thomas Jones at 50",2.310,0.700
2,2:40,3,15,,7,14,Leon Washington right tackle for 6 yards (tackle by Stephen Tulloch and Nick Harper),0.700,0.330
2,2:04,4,9,TEN 44,7,14,"Steve Weatherford punts 44 yards, touchback",0.330,-0.280
2,1:54,1,10,TEN 20,7,14,Kerry Collins pass complete short right to Kenny Britt for 11 yards (tackle by Dwight Lowery),0.280,1.000
2,1:46,1,10,TEN 31,7,14,Chris Johnson left end for 9 yards (tackle by Darrelle Revis),1.000,1.680
2,1:40,2,1,TEN 40,7,14,Chris Johnson right end for 14 yards (tackle by Eric Smith),1.680,2.520
2,1:15,1,10,NYJ 46,7,14,Kerry Collins pass incomplete deep right intended for Nate Washington,2.520,1.980
2,1:10,2,10,NYJ 46,7,14,Kerry Collins pass complete short left to Justin Gage for 6 yards (tackle by Darrelle Revis),1.980,2.080
2,1:05,3,4,NYJ 40,7,14,Kerry Collins pass complete short right to Alge Crumpler for 8 yards (tackle by Jim Leonhard and David Harris),2.080,3.450
2,0:58,,,,7,14,Timeout #1 by Tennessee Titans,0.000,3.450
2,0:58,1,10,NYJ 32,7,14,Kerry Collins pass complete short right to Alge Crumpler for 4 yards (tackle by Bart Scott),3.450,3.440
2,0:53,2,6,NYJ 28,7,14,Kerry Collins pass complete short left to Kenny Britt for 8 yards (tackle by Eric Smith),3.440,4.240
2,0:32,1,10,NYJ 20,7,14,Kerry Collins pass incomplete short right intended for Justin Gage,4.240,3.690
2,0:32,2,10,NYJ 20,7,14,"Penalty on Kerry Collins: Delay of Game, 5 yards (no play)",3.690,3.020
2,0:27,2,15,NYJ 25,7,14,Kerry Collins sacked by Bryan Thomas and Shaun Ellis for -3 yards,3.020,1.950
2,0:18,,,,7,14,Timeout #2 by Tennessee Titans,0.000,1.950
2,0:18,3,18,NYJ 28,7,14,Kerry Collins pass complete short left to Chris Johnson for 8 yards (tackle by Dwight Lowery),1.950,2.120
2,0:13,4,10,NYJ 20,10,14,Rob Bironas 38 yard field goal good,2.120,3.000
2,,,,TEN 30,10,14,"Rob Bironas kicks off 36 yards, returned by Jerricho Cotchery for 17 yards (tackle by Chris Hope)",0.000,2.320
2,0:02,1,10,TEN 49,10,14,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery (defended by Michael Griffin),2.320,1.780
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,10,14,Jay Feely kicks off 68 yards,0.000,1.600
3,15:00,1,10,TEN 40,10,14,Chris Johnson left end for 1 yard (tackle by Marques Douglas),1.600,1.190
3,14:27,2,9,TEN 41,10,14,Kerry Collins pass incomplete deep left intended for Chris Johnson,1.190,0.500
3,14:20,3,9,TEN 41,10,14,Kerry Collins pass complete deep middle to Kenny Britt for 27 yards (tackle by Darrelle Revis),0.500,3.450
3,13:42,1,10,NYJ 32,10,14,Chris Johnson left end for -3 yards (tackle by Kris Jenkins and Marques Douglas),3.450,2.500
3,13:01,2,13,NYJ 35,10,14,Kerry Collins pass complete deep left to Alge Crumpler for 27 yards (tackle by Eric Smith),2.500,5.370
3,12:18,1,8,NYJ 8,10,14,Chris Johnson right guard for -1 yards (tackle by Shaun Ellis),5.370,4.380
3,11:39,2,9,NYJ 9,16,14,"Kerry Collins pass complete short right to Nate Washington for 9 yards, touchdown",4.380,7.000
3,,,,NYJ 2,17,14,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,17,14,"Rob Bironas kicks off 72 yards, returned by Leon Washington for 24 yards (tackle by Craig Stevens)",0.000,0.410
3,11:28,1,10,NYJ 22,17,14,Thomas Jones right guard for 2 yards (tackle by Keith Bulluck and Jevon Kearse),0.410,0.140
3,10:56,2,8,NYJ 24,17,14,Mark Sanchez sacked by Jacob Ford for -9 yards,0.140,-2.050
3,10:13,3,17,NYJ 15,17,14,Mark Sanchez pass complete short right to Jerricho Cotchery for no gain,-2.050,-2.440
3,9:38,4,17,NYJ 15,17,14,"Steve Weatherford punts 38 yards, fair catch by Ryan Mouton",-2.440,-2.060
3,9:30,1,10,TEN 47,17,14,Chris Johnson left tackle for 3 yards (tackle by Sione Pouha and Bart Scott),2.060,1.920
3,8:51,2,7,,17,14,Kerry Collins pass incomplete short right intended for Ahmard Hall,1.920,1.220
3,8:47,3,7,,17,14,Kerry Collins pass incomplete deep right intended for Nate Washington,1.220,-0.060
3,8:38,4,7,,17,14,"Reggie Hodges punts 50 yards, touchback",-0.060,-0.280
3,8:28,1,10,NYJ 20,17,14,"Penalty on Damien Woody: False Start, 5 yards (no play)",0.280,-0.310
3,8:28,1,15,NYJ 15,17,14,Thomas Jones left end for -1 yards (tackle by Stephen Tulloch),-0.310,-1.180
3,7:53,2,16,NYJ 14,17,14,Leon Washington right tackle for 5 yards (tackle by William Hayes and Kevin Vickerson),-1.180,-1.140
3,7:13,3,11,NYJ 19,17,14,Mark Sanchez pass incomplete short middle intended for Dustin Keller,-1.140,-2.140
3,7:09,4,11,NYJ 19,17,14,"Steve Weatherford punts 56 yards, muffed catch by Ryan Mouton, recovered by Larry Izzo and returned for no gain",-2.140,4.040
3,6:56,1,10,TEN 23,17,14,Leon Washington left end for 2 yards (tackle by Chris Hope and Keith Bulluck),4.040,3.770
3,6:15,2,8,TEN 21,17,14,Mark Sanchez pass complete short right to Jerricho Cotchery for 15 yards (tackle by Michael Griffin),3.770,5.830
3,5:50,1,6,TEN 6,17,14,Leon Washington middle for no gain (tackle by Chris Hope and Jovan Haye),5.830,4.950
3,5:10,2,6,TEN 6,17,20,"Mark Sanchez pass complete short right to Jerricho Cotchery for 6 yards, touchdown",4.950,7.000
3,,,,TEN 2,17,21,Jay Feely kicks extra point good,0.000,0.000
3,,,,NYJ 30,17,21,"Jay Feely kicks off 73 yards, returned by Jason McCourty for 27 yards (tackle by Eric Smith)",0.000,0.540
3,5:01,1,10,TEN 24,17,21,LenDale White right guard for 2 yards (tackle by Sione Pouha and Bart Scott),0.540,0.270
3,4:25,2,8,TEN 26,17,21,Kerry Collins left guard for 3 yards,0.270,-0.030
3,3:40,3,5,TEN 29,17,21,Kerry Collins pass incomplete short middle intended for Alge Crumpler (defended by Eric Smith),-0.030,-1.440
3,3:36,4,5,TEN 29,17,21,"Reggie Hodges punts 41 yards, returned by Jim Leonhard for 13 yards (tackle by Jason McCourty)",-1.440,-1.800
3,3:23,1,10,NYJ 43,17,21,Mark Sanchez pass complete short right to Jerricho Cotchery for 10 yards (tackle by Nick Harper),1.800,2.460
3,2:44,1,10,TEN 47,17,21,Thomas Jones right guard for 5 yards (tackle by Jovan Haye and Stephen Tulloch),2.460,2.590
3,2:04,2,5,TEN 42,17,21,Thomas Jones left guard for 2 yards (tackle by Keith Bulluck and Jason Jones),2.590,2.150
3,1:26,3,3,TEN 40,17,21,"Leon Washington pass complete short left to Mark Sanchez for 18 yards (tackle by Cortland Finnegan). Penalty on Nick Mangold: Offensive Holding, 10 yards (no play)",2.150,0.830
3,0:52,3,13,,17,21,Mark Sanchez pass complete short right to Dustin Keller for 6 yards (tackle by Keith Bulluck and Nick Harper),0.830,0.330
3,0:12,4,7,TEN 44,17,21,Steve Weatherford punts 31 yards,0.330,0.320
Quarter,Time,Down,ToGo,Location,TEN,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 13,17,21,Kerry Collins pass incomplete deep left intended for Justin Gage,-0.320,-0.770
4,14:55,2,10,TEN 13,17,21,Chris Johnson right tackle for no gain (tackle by Shaun Ellis),-0.770,-1.420
4,14:20,3,10,TEN 13,17,21,Chris Johnson left tackle for -1 yards (tackle by Bryan Thomas and Kris Jenkins),-1.420,-2.490
4,13:38,4,11,TEN 12,17,21,"Reggie Hodges punts 48 yards, fair catch by Jim Leonhard",-2.490,-1.600
4,13:30,1,10,NYJ 40,17,21,Mark Sanchez pass complete deep left to Jerricho Cotchery for 46 yards,1.600,4.650
,,,,,,,"TEN challenged the pass completion ruling, and the play was upheld.",,
4,13:12,1,10,TEN 14,17,21,Leon Washington right guard for 4 yards (tackle by David Thornton and Stephen Tulloch),4.650,4.710
4,12:28,2,6,TEN 10,17,21,Thomas Jones middle for -2 yards (tackle by Chris Hope and Stephen Tulloch),4.710,3.430
4,11:49,3,8,TEN 12,17,21,Mark Sanchez pass incomplete short right intended for Tony Richardson,3.430,2.630
4,11:41,4,8,TEN 12,17,24,Jay Feely 30 yard field goal good,2.630,3.000
4,,,,NYJ 30,17,24,"Jay Feely kicks off 66 yards, returned by Jason McCourty for 19 yards (tackle by Marques Murrell)",0.000,0.480
4,11:30,1,10,TEN 23,17,24,Chris Johnson right end for 30 yards (tackle by Vernon Gholston),0.480,2.460
4,10:47,1,10,NYJ 47,17,24,Chris Johnson right tackle for 2 yards (tackle by Jim Leonhard and Bart Scott),2.460,2.180
4,10:14,2,8,NYJ 45,17,24,Kerry Collins pass incomplete deep left intended for Jared Cook,2.180,1.490
4,10:08,3,8,NYJ 45,17,24,Kerry Collins pass incomplete deep middle intended for Justin Gage (defended by Drew Coleman),1.490,0.270
4,10:02,4,8,NYJ 45,17,24,"Reggie Hodges punts 45 yards, touchback",0.270,-0.280
4,9:52,1,10,NYJ 20,17,24,Thomas Jones left guard for -1 yards (tackle by Kyle Vanden Bosch),0.280,-0.460
4,9:16,2,11,NYJ 19,17,24,Mark Sanchez pass complete short middle to Chansi Stuckey for 6 yards (tackle by Kevin Vickerson),-0.460,-0.300
4,8:29,,,,17,24,Timeout #1 by New York Jets,0.000,-0.300
4,8:29,3,5,NYJ 25,17,24,Mark Sanchez pass incomplete short right intended for Chansi Stuckey,-0.300,-1.700
4,8:26,4,5,NYJ 25,17,24,"Steve Weatherford punts 44 yards, fair catch by Ryan Mouton",-1.700,-1.000
4,8:18,1,10,TEN 31,17,24,Chris Johnson right guard for no gain (tackle by Kris Jenkins),1.000,0.460
4,7:42,2,10,TEN 31,17,24,Kerry Collins pass incomplete short left intended for Nate Washington,0.460,-0.230
4,7:37,3,10,TEN 31,17,24,Kerry Collins pass incomplete short middle intended for Chris Johnson,-0.230,-1.310
4,7:32,4,10,TEN 31,17,24,"Reggie Hodges punts 45 yards, returned by Jim Leonhard for 37 yards (tackle by Stephen Tulloch)",-1.310,-2.980
4,7:16,1,10,TEN 39,17,24,Leon Washington right tackle for 2 yards (tackle by Stephen Tulloch and Jovan Haye),2.980,2.710
4,6:35,2,8,TEN 37,17,24,Mark Sanchez pass incomplete deep left intended for Chansi Stuckey is intercepted by Chris Hope at TEN-15 and returned for 24 yards,2.710,-1.530
4,6:22,1,10,TEN 39,17,24,Kerry Collins pass incomplete short right intended for Nate Washington,1.530,0.990
4,6:17,2,10,TEN 39,17,24,LenDale White left tackle for 11 yards (tackle by Bart Scott),0.990,2.260
4,5:34,1,10,,17,24,Chris Johnson left tackle for 11 yards (tackle by Dwight Lowery),2.260,2.980
4,5:00,1,10,NYJ 39,17,24,Chris Johnson left tackle for -5 yards (tackle by Kris Jenkins),2.980,1.770
4,4:22,2,15,NYJ 44,17,24,Kerry Collins pass incomplete short left intended for Alge Crumpler is intercepted by David Harris at NYJ-29 and returned for 14 yards,1.770,-1.800
4,4:13,1,10,NYJ 43,17,24,"Thomas Jones right end for 24 yards (tackle by Chris Hope and Michael Griffin). Penalty on Alan Faneca: Offensive Holding, 10 yards (no play)",1.800,1.140
4,4:02,1,20,NYJ 33,17,24,Leon Washington left tackle for 4 yards (tackle by Kevin Vickerson and Ryan Mouton),1.140,0.440
4,3:18,2,16,NYJ 37,17,24,Mark Sanchez pass complete short right to Brad Smith for 1 yard (tackle by David Thornton),0.440,-0.100
4,3:06,,,,17,24,Timeout #2 by Tennessee Titans,0.000,-0.100
4,3:06,3,15,NYJ 38,17,24,Thomas Jones right guard for 5 yards (tackle by Stephen Tulloch and Jason Jones),-0.100,-0.520
4,3:00,,,,17,24,Timeout #3 by Tennessee Titans,0.000,-0.520
4,3:00,4,10,NYJ 43,17,24,Steve Weatherford punts 23 yards,-0.520,-1.200
4,2:52,1,10,TEN 34,17,24,Chris Johnson right tackle for 12 yards (tackle by Jim Leonhard and Bart Scott),1.200,1.990
4,2:24,1,10,TEN 46,17,24,Kerry Collins pass incomplete short right intended for Nate Washington,1.990,1.450
4,2:24,2,10,TEN 46,17,24,"Penalty on Michael Roos: False Start, 5 yards (no play)",1.450,0.780
4,2:18,2,15,TEN 41,17,24,Kerry Collins sacked by David Harris for -8 yards,0.780,-0.960
4,2:00,3,23,TEN 33,17,24,Kerry Collins pass incomplete deep right intended for Kenny Britt,-0.960,-1.180
4,1:54,4,23,TEN 33,17,24,Kerry Collins pass incomplete deep right intended for Justin Gage,-1.180,-3.380
4,1:48,1,10,TEN 33,17,24,Mark Sanchez kneels for -2 yards,3.380,2.570
4,1:06,2,12,TEN 35,17,24,Mark Sanchez kneels for -1 yards,2.570,1.750
4,0:27,3,13,TEN 36,17,24,Mark Sanchez kneels for -1 yards,1.750,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
