#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:40,,0,0:09,0,Fumble
2,1,6:51,TEN 26,3,1:32,7,Punt
3,1,2:15,TEN 22,3,1:18,-3,Punt
4,2,14:47,TEN 45,10,5:23,55,Touchdown
5,2,7:38,TEN 30,7,2:52,37,Downs
6,2,4:24,TEN 26,2,0:41,0,Interception
7,2,1:54,TEN 20,12,1:46,60,Field Goal
8,3,15:00,TEN 40,7,3:26,60,Touchdown
9,3,9:30,TEN 47,3,1:02,3,Punt
10,3,5:07,TEN 24,3,1:44,5,Punt
11,4,15:00,TEN 13,3,1:30,-1,Punt
12,4,11:36,TEN 23,4,1:44,32,Punt
13,4,8:18,TEN 31,3,1:02,0,Punt
14,4,6:22,TEN 39,5,2:09,17,Interception
15,4,2:52,TEN 34,5,1:04,-1,Downs
