Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jamison Crowder,NYJ,13,7,115,1,4,22,3.1,93,13.3,7.8,0,,2,15.4,1,77.4
Chris Herndon,NYJ,7,6,37,0,2,24,4.0,13,2.2,6.7,0,,0,0.0,0,88.7
Breshad Perriman,NYJ,5,3,17,0,1,7,2.3,10,3.3,7.4,0,,0,0.0,0,66.2
Josh Adams,NYJ,2,2,14,0,0,5,2.5,9,4.5,2.5,0,,0,0.0,0,95.8
Le'Veon Bell,NYJ,2,2,32,0,1,18,9.0,14,7.0,9.0,0,,0,0.0,0,118.7
Chris Hogan,NYJ,4,1,0,0,,0,0.0,0,0.0,12.3,1,1.0,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,9,8,86,0,6,76,9.5,10,1.3,9.9,1,8.0,0,0.0,0,106.5
John Brown,BUF,10,6,70,1,5,42,7.0,28,4.7,10.2,0,,0,0.0,0,114.6
Devin Singletary,BUF,7,5,23,0,0,5,1.0,18,3.6,2.0,1,5.0,1,14.3,0,75.3
Cole Beasley,BUF,7,4,58,0,2,44,11.0,14,3.5,6.9,0,,1,14.3,0,84.2
Isaiah McKenzie,BUF,3,3,17,0,2,-14,-4.7,31,10.3,-4.7,0,,0,0.0,0,90.3
Zack Moss,BUF,4,3,16,1,1,5,1.7,11,3.7,2.3,0,,0,0.0,0,120.8
Gabriel Davis,BUF,2,2,16,0,,8,4.0,8,4.0,4.0,1,2.0,0,0.0,0,100.0
Dawson Knox,BUF,3,2,26,0,1,9,4.5,17,8.5,6.0,0,,0,0.0,0,93.7
