Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,4:09,1,10,NYJ 29,0,7,Josh Allen up the middle for 4 yards (tackle by Brian Poole),3.640,3.640
1,3:30,2,6,NYJ 25,0,7,Josh Allen right end for 16 yards (tackle by Bradley McDougald),3.640,5.140
1,2:48,1,9,NYJ 9,0,7,Josh Allen pass incomplete short left intended for Dawson Knox,5.140,4.380
1,2:41,2,9,NYJ 9,0,7,"Penalty on Tarell Basham: Neutral Zone Infraction, 5 yards (no play)",4.380,5.340
1,2:41,2,4,NYJ 4,0,13,"Josh Allen pass complete short right to Zack Moss for 4 yards, touchdown",5.340,7.000
1,2:32,,,NYJ 15,0,14,Tyler Bass kicks extra point good,0.000,0.000
1,2:32,,,BUF 35,0,14,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
1,2:32,1,10,NYJ 25,0,14,Le'Veon Bell up the middle for 5 yards (tackle by Harrison Phillips and Matt Milano),0.610,0.740
1,1:57,2,5,NYJ 30,0,14,Le'Veon Bell left tackle for 7 yards (tackle by Levi Wallace),0.740,1.400
1,1:21,1,10,NYJ 37,0,14,Le'Veon Bell up the middle for -2 yards (tackle by Mario Addison and Justin Zimmer),1.400,0.590
1,0:42,2,12,NYJ 35,0,14,Sam Darnold pass incomplete deep right intended for Jamison Crowder,0.590,-0.100
1,0:36,3,12,NYJ 35,0,14,Sam Darnold pass complete short left to Chris Herndon for 9 yards (tackle by Taron Johnson and Tremaine Edmunds),-0.100,-0.460
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,3,NYJ 44,0,14,"Braden Mann punts 47 yards, returned by Andre Roberts for 23 yards (tackle by Frankie Luvu and Thomas Hennessy)",-0.460,-1.070
2,14:46,1,10,BUF 32,0,14,Josh Allen pass complete short right to Stefon Diggs for 11 yards (tackle by Pierre Desir),1.070,1.800
2,14:12,1,10,BUF 43,0,14,Devin Singletary up the middle for no gain (tackle by Marcus Maye),1.800,1.250
2,13:30,2,10,BUF 43,0,14,Josh Allen pass complete short middle to Cole Beasley for 5 yards (tackle by Frankie Luvu),1.250,1.220
2,12:44,3,5,BUF 48,0,14,Josh Allen pass complete short middle to Zack Moss for 4 yards (tackle by Frankie Luvu),1.220,0.070
2,12:02,4,1,NYJ 48,0,14,Josh Allen left guard for 3 yards (tackle by Quinnen Williams and Henry Anderson),0.070,2.590
2,11:23,1,10,NYJ 45,0,14,Josh Allen pass complete short left to Zack Moss for 8 yards (tackle by Tarell Basham),2.590,3.120
2,10:36,2,2,NYJ 37,0,14,Josh Allen left end for -2 yards (tackle by Quinnen Williams and Jordan Jenkins),3.120,2.150
2,9:55,3,4,NYJ 39,0,14,"Josh Allen pass incomplete deep left intended for John Brown. Penalty on Quinnen Williams: Defensive Offside, 5 yards (no play)",2.150,3.310
2,9:50,1,10,NYJ 34,0,14,Josh Allen pass incomplete short middle intended for John Brown (defended by Neville Hewitt),3.310,2.770
2,9:44,2,10,NYJ 34,0,14,Josh Allen pass incomplete short left intended for John Brown (defended by Marcus Maye),2.770,2.080
2,9:40,3,10,NYJ 34,0,14,Josh Allen pass complete short right to Stefon Diggs for 11 yards (tackle by Pierre Desir),2.080,4.040
2,8:59,1,10,NYJ 23,0,14,Josh Allen pass complete short right to Devin Singletary for 8 yards (tackle by Bradley McDougald and Pierre Desir),4.040,4.750
2,8:16,2,2,NYJ 15,0,14,Devin Singletary right end for 2 yards (tackle by Pierre Desir),4.750,4.710
2,7:35,1,10,NYJ 13,0,14,Zack Moss right tackle for -4 yards (tackle by Tarell Basham),4.710,3.500
2,6:54,2,14,NYJ 17,0,20,"Josh Allen pass complete short right to John Brown for 17 yards, touchdown",3.500,7.000
2,6:48,,,NYJ 15,0,21,Tyler Bass kicks extra point good,0.000,0.000
2,6:48,,,BUF 35,0,21,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,6:48,1,10,NYJ 25,0,21,"Penalty on NYJ: Delay of Game, 5 yards (no play)",0.610,0.280
2,6:48,1,15,NYJ 20,0,21,Sam Darnold sacked by Trent Murphy for -4 yards. Penalty on Mekhi Becton: Offensive Holding (Declined),0.280,-1.290
2,6:22,2,19,NYJ 16,0,21,Sam Darnold pass complete short right to Breshad Perriman for 13 yards (tackle by Taron Johnson),-1.290,-0.100
2,5:56,3,6,NYJ 29,0,21,Sam Darnold pass deep middle intended for Jamison Crowder is intercepted by Matt Milano at 50 and returned for no gain,-0.100,-2.260
2,5:48,1,10,BUF 50,0,21,Josh Allen pass complete short right to Devin Singletary for 7 yards (tackle by Harvey Langi),2.260,2.660
2,5:11,2,3,NYJ 43,0,21,Josh Allen pass incomplete short left intended for Cole Beasley,2.660,1.950
2,5:07,3,3,NYJ 43,0,21,Josh Allen pass complete short right to John Brown for 7 yards (tackle by Nate Hairston),1.950,3.180
2,4:34,1,10,NYJ 36,0,21,Devin Singletary up the middle for -1 yards (tackle by Kyle Phillips),3.180,2.500
2,3:55,2,11,NYJ 37,0,21,Josh Allen up the middle for 4 yards (tackle by Harvey Langi),2.500,2.350
2,3:16,3,7,NYJ 33,0,21,Josh Allen right end for 8 yards (tackle by Harvey Langi),2.350,3.910
2,2:38,1,10,NYJ 25,0,21,Zack Moss right tackle for 7 yards (tackle by Steve McLendon),3.910,4.370
2,2:00,2,3,NYJ 18,0,21,Josh Allen pass complete short right to Devin Singletary for no gain (tackle by Tarell Basham),4.370,3.660
2,1:54,3,3,NYJ 18,0,21,Josh Allen pass complete short left to Isaiah McKenzie for 5 yards (tackle by Brian Poole),3.660,4.710
2,1:42,,,,,,Timeout #1 by New York Jets,,
2,1:42,1,10,NYJ 13,0,21,Josh Allen pass incomplete short middle intended for Stefon Diggs (defended by Marcus Maye),4.710,4.050
2,1:37,2,10,NYJ 13,0,21,"Josh Allen left end for no gain (tackle by Blessuan Austin). Josh Allen fumbles (forced by Blessuan Austin), recovered by Jordan Willis at NYJ-12 (tackle by Dion Dawkins)",4.050,0.350
2,1:27,1,10,NYJ 12,0,21,Sam Darnold pass complete deep left to Le'Veon Bell for 30 yards (tackle by Matt Milano),-0.350,1.730
2,1:06,1,10,NYJ 42,0,21,Sam Darnold up the middle for 6 yards (tackle by Tremaine Edmunds),1.730,2.000
2,0:58,,,,,,Timeout #2 by New York Jets,,
2,0:58,2,4,NYJ 48,0,21,Sam Darnold pass complete short right to Jamison Crowder for 4 yards (tackle by Matt Milano),2.000,2.390
2,0:53,1,10,BUF 48,0,21,Sam Darnold pass complete short left to Jamison Crowder for 4 yards (tackle by Matt Milano),2.390,2.390
2,0:47,,,,,,Timeout #3 by New York Jets,,
2,0:47,2,6,BUF 44,0,21,Sam Darnold pass incomplete deep left intended for Chris Hogan,2.390,1.690
2,0:41,3,6,BUF 44,0,21,Sam Darnold pass complete short right to Jamison Crowder for 21 yards (tackle by Micah Hyde),1.690,4.040
2,0:24,1,10,BUF 23,0,21,Sam Darnold spiked the ball,4.040,3.500
2,0:23,,,,,,Timeout #1 by Buffalo Bills,,
2,0:23,2,10,BUF 23,0,21,"Sam Darnold pass incomplete short right intended for Le'Veon Bell. Penalty on A.J. Klein: Defensive Holding, 5 yards (no play)",3.500,4.370
2,0:18,,,,,,Timeout #2 by Buffalo Bills,,
2,0:17,1,10,BUF 18,0,21,Sam Darnold pass complete short middle to Jamison Crowder for 5 yards (tackle by Mario Addison),4.370,4.610
2,0:04,2,5,BUF 13,0,21,Sam Darnold spiked the ball,4.610,3.820
2,0:03,3,5,BUF 13,3,21,Sam Ficken 31 yard field goal good,3.820,3.000
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,3,21,"Sam Ficken kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,BUF 25,3,21,Devin Singletary up the middle for 3 yards (tackle by Harvey Langi and Folorunso Fatukasi),0.610,0.470
3,14:25,2,7,BUF 28,3,21,Josh Allen pass incomplete short left intended for Cole Beasley,0.470,-0.230
3,14:21,3,7,BUF 28,3,21,Josh Allen sacked by Marcus Maye for -3 yards,-0.230,-1.700
3,13:45,4,10,BUF 25,3,21,"Corey Bojorquez punts 53 yards, fair catch by Braxton Berrios at NYJ-22",-1.700,-0.410
3,13:40,1,10,NYJ 22,3,21,Sam Darnold pass complete short left to Breshad Perriman for -2 yards (tackle by Levi Wallace),0.410,-0.400
3,13:08,2,12,NYJ 20,3,21,Sam Darnold pass complete short left to Le'Veon Bell for 2 yards (tackle by Jerry Hughes),-0.400,-0.820
3,12:31,3,10,NYJ 22,3,21,Sam Darnold pass complete short right to Jamison Crowder for 10 yards,-0.820,1.070
3,12:09,1,10,NYJ 32,3,21,Le'Veon Bell up the middle for 5 yards (tackle by Micah Hyde),1.070,1.200
3,11:36,2,5,NYJ 37,3,21,Frank Gore left guard for 2 yards (tackle by Ed Oliver and Micah Hyde),1.200,0.760
3,10:56,3,3,NYJ 39,3,21,Sam Darnold sacked by Mario Addison for -4 yards,0.760,-1.040
3,10:18,4,7,NYJ 35,3,21,"Braden Mann punts 48 yards, returned by Andre Roberts for 19 yards (tackle by Neville Hewitt)",-1.040,-1.330
3,10:06,1,10,BUF 36,3,21,Josh Allen pass complete deep right to Cole Beasley for 29 yards (tackle by Bradley McDougald),1.330,3.250
3,9:27,1,10,NYJ 35,3,21,"Zack Moss right end for -4 yards (tackle by Tarell Basham). Penalty on Mitch Morse: Offensive Holding, 10 yards (no play)",3.250,2.590
3,9:03,1,20,NYJ 45,3,21,Josh Allen pass incomplete deep right intended for John Brown,2.590,1.350
3,8:56,2,20,NYJ 45,3,21,Josh Allen pass complete short right to Gabriel Davis for 13 yards (tackle by Harvey Langi and Nate Hairston),1.350,2.410
3,8:14,3,7,NYJ 32,3,21,"Josh Allen pass incomplete short right intended for Stefon Diggs (defended by Nate Hairston). Penalty on Nate Hairston: Defensive Pass Interference, 12 yards (no play)",2.410,4.240
3,8:09,1,10,NYJ 20,3,21,Zack Moss left guard for 3 yards (tackle by Neville Hewitt and Nathan Shepherd),4.240,4.120
3,7:23,2,7,NYJ 17,3,21,Zack Moss right tackle for no gain (tackle by Frankie Luvu and Henry Anderson),4.120,3.360
3,6:40,3,7,NYJ 17,3,21,Josh Allen sacked by Marcus Maye for -3 yards,3.360,2.120
3,6:03,4,10,NYJ 20,3,21,Tyler Bass 38 yard field goal no good,2.120,-0.810
3,5:58,1,10,NYJ 28,3,21,Frank Gore up the middle for 3 yards (tackle by Jordan Poyer),0.810,0.670
3,5:28,2,7,NYJ 31,3,21,Sam Darnold pass incomplete short left intended for Jamison Crowder (defended by Taron Johnson),0.670,-0.030
3,5:23,3,7,NYJ 31,9,21,"Sam Darnold pass complete short right Sam Darnold pass complete short right to Jamison Crowder for 69 yards to Jamison Crowder for 69 yards, touchdown, touchdown",-0.030,7.000
3,5:10,,,BUF 15,10,21,Sam Ficken kicks extra point good,0.000,0.000
3,5:10,,,NYJ 35,10,21,"Sam Ficken kicks off 64 yards, returned by Andre Roberts for 31 yards (tackle by Matthias Farley)",0.000,1.070
3,5:04,1,10,BUF 32,10,21,Josh Allen pass complete short left to Stefon Diggs for 8 yards (tackle by Folorunso Fatukasi),1.070,1.610
3,4:33,2,2,BUF 40,10,21,Devin Singletary right guard for 12 yards (tackle by Bradley McDougald and Marcus Maye),1.610,2.390
3,3:53,1,10,NYJ 48,10,21,Devin Singletary left tackle for -2 yards (tackle by Folorunso Fatukasi),2.390,1.580
3,3:24,2,12,BUF 50,10,21,"Josh Allen pass complete short middle to Cole Beasley for 13 yards (tackle by Brian Poole). Penalty on Quinnen Williams: Roughing the Passer, 15 yards",1.580,4.110
3,2:53,1,10,NYJ 22,10,21,Josh Allen sacked by Brian Poole for no gain,4.110,3.560
3,2:19,2,10,NYJ 22,10,21,Devin Singletary left guard for 6 yards (tackle by Neville Hewitt and Brian Poole),3.560,3.740
3,1:42,3,4,NYJ 16,10,21,Josh Allen pass incomplete short left intended for Devin Singletary (defended by Harvey Langi),3.740,2.450
3,1:37,4,4,NYJ 16,10,21,Tyler Bass 34 yard field goal no good,2.450,-0.540
3,1:33,1,10,NYJ 24,10,21,Frank Gore left guard for 8 yards (tackle by A.J. Klein),0.540,1.080
3,0:59,2,2,NYJ 32,10,21,Frank Gore up the middle for 4 yards (tackle by Jordan Poyer),1.080,1.330
3,0:21,1,10,NYJ 36,10,21,Sam Darnold sacked by Tyrel Dodson for -5 yards,1.330,0.120
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,15,NYJ 31,10,21,"Frank Gore up the middle for no gain (tackle by Ed Oliver). Penalty on Mario Addison: Face Mask (15 Yards), 15 yards (no play)",0.120,1.990
4,14:34,1,10,NYJ 46,10,21,"Sam Darnold pass complete short left to Chris Herndon for -8 yards (tackle by Jordan Poyer). Chris Herndon fumbles (forced by Jordan Poyer), recovered by Jerry Hughes at NYJ-38 (tackle by Mekhi Becton)",1.990,-3.050
4,14:27,1,10,NYJ 38,10,21,Josh Allen pass complete short middle to Devin Singletary for -1 yards (tackle by Nate Hairston),3.050,2.370
4,13:46,2,11,NYJ 39,10,21,Josh Allen pass complete short left to Stefon Diggs for 14 yards (tackle by Brian Poole),2.370,3.910
4,13:00,1,10,NYJ 25,10,21,Josh Allen pass complete short middle to Isaiah McKenzie for 10 yards (tackle by Marcus Maye and Bradley McDougald),3.910,4.580
4,12:30,1,10,NYJ 15,10,21,Josh Allen pass incomplete short right,4.580,3.950
4,12:22,2,10,NYJ 15,10,21,Zack Moss up the middle for no gain (tackle by Henry Anderson and Marcus Maye),3.950,3.100
4,11:42,3,10,NYJ 15,10,21,Josh Allen pass complete short right to Stefon Diggs for 11 yards (tackle by Nate Hairston),3.100,6.280
4,10:59,1,4,NYJ 4,10,21,Josh Allen pass incomplete short middle intended for Cole Beasley (defended by Brian Poole),6.280,5.340
4,10:54,,,,,,Timeout #1 by Buffalo Bills,,
4,10:54,2,4,NYJ 4,10,21,Josh Allen pass incomplete short left intended for John Brown,5.340,4.490
4,10:49,3,4,NYJ 4,10,21,Josh Allen pass incomplete short right intended for Zack Moss (defended by Bradley McDougald),4.490,3.030
4,10:42,4,4,NYJ 4,10,24,Tyler Bass 22 yard field goal good,3.030,3.000
4,10:38,,,BUF 35,10,24,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,10:38,1,10,NYJ 25,10,24,Sam Darnold pass incomplete deep middle intended for Jamison Crowder,0.610,0.060
4,10:33,2,10,NYJ 25,10,24,Frank Gore left guard for 2 yards (tackle by Jerry Hughes),0.060,-0.360
4,9:56,3,8,NYJ 27,10,24,Sam Darnold pass incomplete deep left intended for Chris Hogan,-0.360,-1.570
4,9:51,4,8,NYJ 27,10,24,"Braden Mann punts 37 yards, fair catch by Andre Roberts at BUF-36",-1.570,-1.330
4,9:44,1,10,BUF 36,10,24,Devin Singletary up the middle for 1 yard (tackle by Neville Hewitt and Quinnen Williams),1.330,0.930
4,9:08,2,9,BUF 37,10,24,"Penalty on Cody Ford: False Start, 5 yards (no play)",0.930,0.250
4,9:08,2,14,BUF 32,10,24,Josh Allen pass complete short middle to Cole Beasley for 11 yards (tackle by Brian Poole),0.250,1.030
4,8:28,3,3,BUF 43,10,24,Josh Allen pass complete short right to John Brown for 4 yards (tackle by Nate Hairston),1.030,2.060
4,7:50,1,10,BUF 47,10,24,Josh Allen pass complete deep left to Stefon Diggs for 22 yards (tackle by Blessuan Austin),2.060,3.510
4,7:15,1,10,NYJ 31,10,24,Josh Allen pass complete short left to Isaiah McKenzie for 2 yards (tackle by Harvey Langi),3.510,3.240
4,6:37,2,8,NYJ 29,10,24,Devin Singletary up the middle for 9 yards (tackle by Blessuan Austin),3.240,4.240
4,5:53,1,10,NYJ 20,10,24,"Devin Singletary left tackle for 1 yard (tackle by Tarell Basham). Penalty on Quinton Spain: Offensive Holding, 10 yards (no play)",4.240,3.580
4,5:30,1,20,NYJ 30,10,24,"Josh Allen pass complete short left to Dawson Knox for 15 yards (tackle by Marcus Maye). Penalty on Tarell Basham: Roughing the Passer, 8 yards",3.580,5.600
4,5:02,1,7,NYJ 7,10,24,Zack Moss left tackle for 3 yards (tackle by Neville Hewitt and Blessuan Austin),5.600,5.340
4,4:14,2,4,NYJ 4,10,24,Zack Moss left tackle for 1 yard (tackle by Neville Hewitt),5.340,4.720
4,3:31,3,3,NYJ 3,10,24,Zack Moss right guard for 2 yards (tackle by Neville Hewitt),4.720,3.550
4,3:18,,,,,,Timeout #1 by New York Jets,,
4,3:18,4,1,NYJ 1,10,27,Tyler Bass 19 yard field goal good,3.550,3.000
4,3:15,,,BUF 35,10,27,"Tyler Bass kicks off 67 yards, returned by Ashtyn Davis for 16 yards (tackle by Dean Marlowe)",0.000,-0.280
4,3:10,1,10,NYJ 14,10,27,Sam Darnold pass complete short right to Jamison Crowder for 2 yards (tackle by Taron Johnson),-0.280,-0.510
4,3:04,2,8,NYJ 16,10,27,Sam Darnold pass complete short left to Chris Herndon for 9 yards (tackle by A.J. Klein),-0.510,0.610
4,2:40,1,10,NYJ 25,10,27,Sam Darnold pass complete short left to Josh Adams for 7 yards (tackle by A.J. Klein),0.610,1.010
4,2:32,2,3,NYJ 32,10,27,Sam Darnold pass complete short left to Breshad Perriman for 6 yards,1.010,1.470
4,2:27,1,10,NYJ 38,10,27,Sam Darnold pass complete short middle to Josh Adams for 7 yards (tackle by Taron Johnson and Tyrel Dodson),1.470,1.870
4,2:00,2,3,NYJ 45,10,27,Sam Darnold pass complete short right to Chris Herndon for 1 yard (tackle by Taron Johnson),1.870,1.290
4,1:55,3,2,NYJ 46,10,27,Josh Adams up the middle for 6 yards (tackle by A.J. Klein and Justin Zimmer),1.290,2.390
4,1:36,1,10,BUF 48,10,27,Sam Darnold pass complete short middle to Chris Herndon for 8 yards (tackle by A.J. Klein and Tyrel Dodson),2.390,2.930
4,1:15,2,2,BUF 40,10,27,Sam Darnold pass complete deep middle to Chris Herndon for 18 yards (tackle by Tyrel Dodson and Micah Hyde),2.930,4.110
4,1:09,,,,,,Timeout #2 by New York Jets,,
4,1:09,1,10,BUF 22,10,27,"Sam Darnold pass incomplete deep left intended for Breshad Perriman. Penalty on Levi Wallace: Defensive Pass Interference, 20 yards (no play)",4.110,6.740
4,1:03,1,2,BUF 2,10,27,Sam Darnold pass incomplete short right intended for Chris Hogan,6.740,5.720
4,0:57,2,2,BUF 2,16,27,"Josh Adams up the middle for 2 yards, touchdown",5.720,7.000
4,0:54,,,BUF 15,17,27,Sam Ficken kicks extra point good,0.000,0.000
4,0:54,,,,,,Timeout #2 by Buffalo Bills,,
4,0:54,,,NYJ 35,17,27,"Sam Ficken kicks onside 12 yards, returned by Micah Hyde for no gain",0.000,2.460
4,0:53,1,10,NYJ 47,17,27,Josh Allen kneels for -1 yards,2.460,1.780
4,0:31,2,11,NYJ 48,17,27,Josh Allen kneels for -1 yards,1.780,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
