Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,4,29,7.3,0,0
Najeh Davenport,GNB,4,86,21.5,0,0,0,0,,0,0
Terrence Murphy,GNB,3,37,12.3,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Steve Smith Sr.,CAR,1,33,33.0,0,0,2,5,2.5,0,0
Chris Gamble,CAR,0,0,,0,0,2,12,6.0,0,0
Rod Smart,CAR,2,79,39.5,0,0,0,0,,0,0
