Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Herndon,NYJ,9,7,63,1,3,19,2.7,44,6.3,6.7,0,,0,0.0,0,132.9
Jamison Crowder,NYJ,4,4,31,0,2,18,4.5,13,3.3,4.5,0,,0,0.0,0,99.0
Braxton Berrios,NYJ,3,3,20,0,1,-1,-0.3,21,7.0,-0.3,0,,0,0.0,0,94.4
Breshad Perriman,NYJ,6,3,84,0,2,47,15.7,37,12.3,15.8,0,,0,0.0,2,56.2
Josh Adams,NYJ,4,2,12,0,2,4,2.0,8,4.0,0.0,0,,0,0.0,0,56.2
Ty Johnson,NYJ,2,2,23,0,2,-2,-1.0,25,12.5,-1.0,0,,0,0.0,0,114.6
Daniel Brown,NYJ,1,1,18,0,1,10,10.0,8,8.0,10.0,0,,0,0.0,0,118.7
Denzel Mims,NYJ,2,1,15,0,1,14,14.0,1,1.0,17.0,0,,0,0.0,0,75.0
Vyncint Smith,NYJ,2,0,0,0,,0,,0,,13.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,7,6,68,0,5,47,7.8,21,3.5,7.6,0,,0,0.0,0,107.1
James White,NWE,7,4,31,1,3,4,1.0,27,6.8,0.7,0,,1,14.3,0,107.7
Sony Michel,NWE,3,3,60,1,3,-4,-1.3,64,21.3,-1.3,0,,0,0.0,0,158.3
Devin Asiasi,NWE,3,2,39,1,2,33,16.5,6,3.0,16.0,0,,0,0.0,0,149.3
Gunner Olszewski,NWE,2,2,14,0,1,7,3.5,7,3.5,3.5,0,,0,0.0,0,95.8
N'Keal Harry,NWE,2,2,17,0,,15,7.5,2,1.0,7.5,0,,0,0.0,0,102.1
Cam Newton,NWE,1,1,19,1,1,13,13.0,6,6.0,13.0,0,,0,0.0,0,158.3
Dalton Keene,NWE,2,1,6,0,,6,6.0,0,0.0,5.5,0,,0,0.0,0,56.2
Damiere Byrd,NWE,3,1,7,0,,6,6.0,1,1.0,15.7,0,,0,0.0,0,42.4
