#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 35,3,1:27,5,Interception
2,1,12:03,MIN 11,6,3:00,44,Punt
3,1,5:59,MIN 27,3,1:25,6,Interception
4,1,4:34,MIN 30,5,2:49,70,Touchdown
5,1,1:37,BUF 14,4,1:41,14,Touchdown
6,2,13:07,MIN 40,5,2:07,60,Touchdown
7,2,8:47,BUF 5,2,0:47,5,Touchdown
8,2,5:08,MIN 18,12,5:08,62,Field Goal
9,3,13:14,MIN 34,3,1:22,6,Interception
10,3,10:40,MIN 27,5,3:22,18,Punt
11,3,2:47,MIN 16,5,2:43,30,Interception
12,4,14:52,BUF 43,1,0:06,43,Touchdown
13,4,9:25,MIN 1,5,3:40,17,Punt
14,4,4:43,MIN 20,6,4:20,17,Punt
