Player,Pos
Brett Favre,QB
Adrian Peterson,HB
Bernard Berrian,WR
Greg Camarillo,WR
Sidney Rice,WR
Visanthe Shiancoe,TE
Bryant McKinnie,LT
Chris DeGeare,LG
John Sullivan,C
Ryan Cook,RG
Phil Loadholt,RT
Brian Robison,LDE
Kevin Williams,UT
Pat Williams,NT
Jared Allen,RDE
Chad Greenway,SLB
E.J. Henderson,MLB
Antoine Winfield,LCB
Asher Allen,RCB
Husain Abdullah,SS
Tyrell Johnson,FS
Frank Walker,DB
