Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
1,3:38,1,10,ATL 29,0,0,Matt Ryan pass complete short left to Julio Jones for 12 yards (tackle by Landon Collins and J.T. Thomas),0.870,1.660
1,3:23,1,10,ATL 41,0,0,Matt Ryan pass complete deep middle to Patrick DiMarco for 19 yards (tackle by Landon Collins),1.660,2.920
1,2:49,1,10,NYG 40,0,0,Matt Ryan pass complete short right to Julio Jones for 13 yards (tackle by Brandon Meriweather and Jayron Hosley),2.920,3.780
1,2:20,1,10,NYG 27,0,0,Matt Ryan pass incomplete short left intended for Leonard Hankerson,3.780,3.230
1,2:14,2,10,NYG 27,0,0,Matt Ryan pass incomplete short middle intended for Leonard Hankerson,3.230,2.540
1,2:09,3,10,NYG 27,0,0,Matt Ryan pass complete short right to Jacob Tamme for 13 yards (tackle by Jayron Hosley and Cullen Jenkins),2.540,4.650
1,1:35,1,10,NYG 14,0,0,Tevin Coleman right guard for 2 yards (tackle by Kerry Wynn),4.650,4.330
1,1:02,2,8,NYG 12,0,0,Matt Ryan pass incomplete short left intended for Tevin Coleman (defended by Devon Kennard),4.330,3.430
1,0:54,3,8,NYG 12,0,0,Matt Ryan pass complete short middle to Leonard Hankerson for 11 yards (tackle by Landon Collins),3.430,6.970
1,0:42,1,1,NYG 1,6,0,"Tevin Coleman left end for 1 yard, touchdown",6.970,7.000
1,0:42,1,1,NYG 1,6,0,"Penalty on Ryan Schraeder: False Start, 5 yards (no play)",6.970,0.000
1,0:42,,,NYG 1,7,0,Matt Bryant kicks extra point good,0.000,0.000
1,0:42,,,ATL 35,7,0,"Matthew Bosher kicks off 71 yards, returned by Dwayne Harris for 41 yards (tackle by Nathan Stupar)",0.000,-1.270
1,0:28,1,10,NYG 35,7,0,Rashad Jennings left tackle for 1 yard (tackle by Paul Worrilow and Tyson Jackson),1.270,0.860
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,NYG 36,7,0,Eli Manning pass incomplete deep left intended for Odell Beckham,0.860,0.170
2,14:54,3,9,NYG 36,7,0,Eli Manning pass complete short left to Odell Beckham for 10 yards (tackle by Robert Alford),0.170,1.990
2,14:20,1,10,NYG 46,7,0,Andre Williams right guard for 2 yards (tackle by William Moore),1.990,1.720
2,13:42,2,8,NYG 48,7,0,Andre Williams middle for 3 yards (tackle by Ricardo Allen),1.720,1.420
2,12:59,3,5,ATL 49,7,0,Eli Manning pass complete deep left to Odell Beckham for 26 yards (tackle by Phillip Adams),1.420,4.040
2,12:47,1,10,ATL 23,7,0,Shane Vereen right end for -6 yards (tackle by O'Brien Schofield and Phillip Adams),4.040,2.690
2,12:06,2,16,ATL 29,7,0,Eli Manning pass complete short left to Shane Vereen for 9 yards (tackle by William Moore and Jonathan Babineaux),2.690,3.200
2,11:26,3,7,ATL 20,7,0,Eli Manning middle for 5 yards (tackle by Paul Worrilow),3.200,2.570
2,10:36,4,2,ATL 15,7,0,"Rashad Jennings right guard for 4 yards (tackle by William Moore). Penalty on Dwayne Harris: Illegal Motion, 5 yards (no play)",2.570,2.120
2,10:36,4,7,ATL 20,7,3,Josh Brown 38 yard field goal good,2.120,3.000
2,10:36,,,NYG 35,7,3,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
2,10:06,1,10,ATL 20,7,3,Tevin Coleman left tackle for no gain (tackle by Johnathan Hankins and George Selvie),0.280,-0.270
2,9:28,2,10,ATL 20,7,3,Matt Ryan pass complete short middle to Leonard Hankerson for 9 yards (tackle by Devon Kennard),-0.270,0.230
2,8:46,3,1,ATL 29,7,3,Matt Ryan pass complete short left to Devonta Freeman for 6 yards (tackle by Brandon Meriweather and Devon Kennard),0.230,1.270
2,8:16,1,10,ATL 35,7,3,Matt Ryan pass complete short left to Jacob Tamme for 15 yards (tackle by Devon Kennard),1.270,2.260
2,7:38,1,10,,7,3,Devonta Freeman right end for 7 yards (tackle by Devon Kennard),2.260,2.660
2,7:02,2,3,NYG 43,7,3,Devonta Freeman left tackle for no gain (tackle by Johnathan Hankins),2.660,1.950
2,6:32,3,3,NYG 43,7,3,"Matt Ryan pass incomplete deep left intended for Julio Jones. Penalty on Trumaine McBride: Defensive Holding, 5 yards (no play)",1.950,3.050
2,6:24,1,10,NYG 38,7,3,Tevin Coleman middle for 11 yards (tackle by Brandon Meriweather and J.T. Thomas),3.050,3.780
2,5:59,1,10,NYG 27,7,3,Tevin Coleman right end for no gain (tackle by Dominique Rodgers-Cromartie),3.780,3.230
2,5:25,2,10,NYG 27,7,3,Matt Ryan pass complete short left to Julio Jones for 3 yards (tackle by Prince Amukamara and Trumaine McBride),3.230,2.940
2,4:57,3,7,NYG 24,7,3,Matt Ryan pass incomplete short middle intended for Julio Jones (defended by Jonathan Casillas),2.940,1.870
2,4:50,4,7,NYG 24,10,3,Matt Bryant 42 yard field goal good,1.870,3.000
2,4:50,,,ATL 35,10,3,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
2,4:46,1,10,NYG 20,10,3,Eli Manning pass incomplete short right intended for Odell Beckham,0.280,-0.270
2,4:39,2,10,NYG 20,10,3,Eli Manning pass complete short right to Preston Parker for 5 yards (tackle by Nathan Stupar),-0.270,-0.300
2,4:06,3,5,NYG 25,10,3,Eli Manning pass complete short right to Shane Vereen for 8 yards (tackle by Justin Durant),-0.300,1.140
2,3:34,1,10,NYG 33,10,9,"Eli Manning pass complete short left to Odell Beckham for 67 yards, touchdown",1.140,7.000
2,3:34,1,10,NYG 33,10,9,"Penalty on ATL: Defensive 12 On-field, 5 yards",1.140,0.000
2,3:34,,,ATL 33,10,10,Josh Brown kicks extra point good,0.000,0.000
2,3:34,,,NYG 40,10,10,"Josh Brown kicks off 60 yards, touchback",0.000,-0.280
2,3:19,1,10,ATL 20,10,10,Matt Ryan pass complete short right to Devonta Freeman for 6 yards (tackle by Uani Unga and J.T. Thomas),0.280,0.540
2,2:54,2,4,ATL 26,10,10,Matt Ryan pass incomplete short left intended for Devonta Freeman,0.540,-0.160
2,2:49,3,4,ATL 26,10,10,Matt Ryan pass incomplete short middle intended for Leonard Hankerson,-0.160,-1.630
2,2:42,4,4,ATL 26,10,10,"Matthew Bosher punts 54 yards, returned by Dwayne Harris for 5 yards (tackle by Eric Weems)",-1.630,-0.610
2,2:28,1,10,NYG 25,10,10,Shane Vereen middle for 2 yards (tackle by Vic Beasley and O'Brien Schofield),0.610,0.330
2,2:04,2,8,NYG 27,10,10,Eli Manning pass complete short left to Shane Vereen for 1 yard (tackle by Jonathan Babineaux),0.330,-0.230
2,1:58,3,7,NYG 28,10,10,Eli Manning pass complete short left to Odell Beckham for 19 yards (tackle by Ricardo Allen),-0.230,2.060
2,1:51,1,10,NYG 47,10,10,Eli Manning pass incomplete deep left intended for Odell Beckham,2.060,1.520
2,1:45,2,10,NYG 47,10,10,Eli Manning pass incomplete short right intended for Preston Parker,1.520,0.830
2,1:41,3,10,NYG 47,10,10,Eli Manning pass complete short left to Shane Vereen for 3 yards (tackle by Vic Beasley and Jonathan Babineaux),0.830,-0.060
2,1:32,4,7,,10,10,"Brad Wing punts 39 yards, fair catch by Eric Weems",-0.060,0.370
2,1:25,1,10,ATL 11,10,10,Matt Ryan pass incomplete short left intended for Leonard Hankerson,-0.370,-0.780
2,1:21,2,10,ATL 11,10,10,Matt Ryan pass complete short left to Julio Jones for 2 yards (tackle by George Selvie),-0.780,-0.780
2,1:14,2,10,ATL 11,10,10,Timeout #1 by New York Giants,-0.780,-1.190
2,1:14,3,8,ATL 13,10,10,Matt Ryan pass incomplete short right intended for Leonard Hankerson (defended by Robert Ayers),-1.190,-2.490
2,1:10,4,8,ATL 13,10,10,"Matthew Bosher punts 59 yards, returned by Dwayne Harris for 6 yards (tackle by Phillip Adams). Penalty on Kemal Ishmael: Offensive Holding, 10 yards",-2.490,-1.860
2,0:58,1,10,NYG 44,10,10,Eli Manning pass complete short right to Shane Vereen for 6 yards (tackle by Phillip Adams),1.860,2.130
2,0:52,2,4,,10,10,Eli Manning pass complete short middle to Larry Donnell for 6 yards (tackle by Allen Bradford),2.130,2.130
2,0:47,2,4,,10,10,Timeout #2 by New York Giants,2.130,2.650
2,0:47,1,10,ATL 44,10,10,Eli Manning pass incomplete deep left intended for Odell Beckham (defended by Robert Alford),2.650,2.110
2,0:41,2,10,ATL 44,10,10,Eli Manning pass complete short middle to Shane Vereen for 10 yards (tackle by Justin Durant and William Moore),2.110,3.310
2,0:23,1,10,ATL 34,10,10,Eli Manning middle for 18 yards (tackle by Ricardo Allen),3.310,3.310
2,0:13,1,10,ATL 34,10,10,Timeout #3 by New York Giants,3.310,4.510
2,0:13,1,10,ATL 16,10,10,"Eli Manning pass incomplete deep right intended for Odell Beckham. Penalty on Ereck Flowers: Offensive Holding, 10 yards (no play)",4.510,3.840
2,0:07,1,20,ATL 26,10,13,Josh Brown 44 yard field goal good,3.840,3.000
2,0:07,,,NYG 35,10,13,"Josh Brown kicks off 48 yards, returned by Terron Ward for 10 yards (tackle by Geremy Davis)",0.000,1.270
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,10,13,"Matthew Bosher kicks off 70 yards, returned by Dwayne Harris for 36 yards (tackle by Allen Bradford)",0.000,1.000
3,14:53,1,10,NYG 31,10,13,Rashad Jennings right tackle for no gain (tackle by Paul Soliai and Tyson Jackson),1.000,0.460
3,14:18,2,10,NYG 31,10,13,Eli Manning pass complete short right to Rashad Jennings for 9 yards (tackle by Desmond Trufant),0.460,0.960
3,13:57,3,1,NYG 40,10,13,Rashad Jennings middle for 2 yards (tackle by Nathan Stupar),0.960,1.730
3,13:24,1,10,NYG 42,10,13,Rashad Jennings left guard for -2 yards (tackle by Tyson Jackson and Nathan Stupar),1.730,0.920
3,12:56,2,12,NYG 40,10,13,Eli Manning pass complete short left to Odell Beckham for 7 yards (tackle by Phillip Adams),0.920,1.160
3,12:20,3,5,NYG 47,10,13,Eli Manning pass complete short middle to Shane Vereen for 37 yards (tackle by William Moore),1.160,4.510
3,11:42,1,10,ATL 16,10,13,Eli Manning pass complete short left to Preston Parker for 6 yards (tackle by Robert Alford and Phillip Adams),4.510,4.970
3,11:06,2,4,ATL 10,10,13,Eli Manning pass incomplete short middle intended for Larry Donnell,4.970,4.170
3,11:00,3,4,ATL 10,10,19,"Eli Manning pass complete short middle to Larry Donnell for 10 yards, touchdown. Penalty on Kroy Biermann: Illegal Use of Hands (Declined)",4.170,7.000
3,11:00,,,ATL 10,10,20,Josh Brown kicks extra point good,0.000,0.000
3,11:00,,,NYG 35,10,20,"Josh Brown kicks off 65 yards, touchback",0.000,-0.280
3,10:53,1,10,ATL 20,10,20,Devonta Freeman right tackle for no gain (tackle by Devon Kennard and Brandon Meriweather),0.280,-0.270
3,10:22,2,10,ATL 20,10,20,Matt Ryan sacked by Cullen Jenkins for -6 yards,-0.270,-2.030
3,9:39,3,16,ATL 14,10,20,Matt Ryan pass complete short middle to Terron Ward for 9 yards (tackle by Jonathan Casillas and Uani Unga),-2.030,-1.830
3,8:56,4,7,ATL 23,10,20,"Matthew Bosher punts 69 yards, returned by Dwayne Harris for 26 yards (tackle by Nathan Stupar)",-1.830,-1.200
3,8:34,1,10,NYG 34,10,20,Andre Williams middle for 35 yards (tackle by Robenson Therezie and Desmond Trufant),1.200,3.510
3,7:55,1,10,ATL 31,10,20,Eli Manning pass complete short right to Jerome Cunningham for 3 yards (tackle by Nathan Stupar),3.510,3.370
3,7:14,2,7,ATL 28,10,20,Andre Williams right guard for no gain (tackle by Paul Soliai and Justin Durant),3.370,2.680
3,6:30,3,7,ATL 28,10,20,Shane Vereen left guard for 12 yards (tackle by Justin Durant and Phillip Adams),2.680,4.510
3,5:49,1,10,ATL 16,10,20,Andre Williams left guard for 2 yards (tackle by Tyson Jackson and Paul Worrilow),4.510,4.210
3,5:01,2,8,ATL 14,10,20,Eli Manning pass complete short right to Preston Parker for 6 yards (tackle by William Moore and Desmond Trufant),4.210,4.620
3,4:27,3,2,ATL 8,10,20,"Eli Manning sacked by Kroy Biermann for -3 yards. Eli Manning fumbles (forced by Kroy Biermann), recovered by Paul Soliai at ATL-9 (tackle by Justin Pugh)",4.620,0.380
3,4:15,1,10,ATL 9,10,20,Matt Ryan pass complete deep right to Jacob Tamme for 41 yards (tackle by J.T. Thomas),-0.380,2.260
3,3:37,1,10,,10,20,Devonta Freeman left end for 1 yard (tackle by Kerry Wynn),2.260,1.850
3,2:55,2,9,NYG 49,10,20,Devonta Freeman right end for 3 yards (tackle by George Selvie),1.850,1.550
3,2:15,3,6,NYG 46,10,20,Matt Ryan pass complete short middle to Julio Jones for 10 yards (tackle by Jayron Hosley),1.550,3.180
3,1:39,1,10,NYG 36,10,20,Devonta Freeman left tackle for 3 yards (tackle by Kerry Wynn and Devon Kennard),3.180,3.040
3,1:00,2,7,NYG 33,10,20,Matt Ryan pass complete short left to Nick Williams for 12 yards (tackle by J.T. Thomas),3.040,4.170
3,0:29,1,10,NYG 21,10,20,Devonta Freeman right end for 4 yards (tackle by Devon Kennard and Jay Bromley),4.170,4.200
Quarter,Time,Down,ToGo,Location,ATL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NYG 17,10,20,Devonta Freeman right tackle for 5 yards (tackle by Devon Kennard and Uani Unga),4.200,4.490
4,14:24,3,1,NYG 12,10,20,Devonta Freeman middle for 1 yard (tackle by George Selvie and Uani Unga),4.490,4.840
4,13:36,1,10,NYG 11,10,20,"Devonta Freeman right end for 11 yards. Penalty on Jacob Tamme: Offensive Holding, 10 yards (no play)",4.840,4.170
4,13:28,1,20,NYG 21,10,20,Matt Ryan pass complete short right to Devonta Freeman for 11 yards (tackle by Jayron Hosley),4.170,4.320
4,12:50,2,9,NYG 10,10,20,Matt Ryan pass incomplete short right intended for Julio Jones (defended by Brandon Meriweather),4.320,3.300
4,12:46,3,9,NYG 10,16,20,"Matt Ryan pass complete short left to Leonard Hankerson for 10 yards, touchdown",3.300,7.000
4,12:46,,,NYG 10,17,20,Matt Bryant kicks extra point good,0.000,0.000
4,12:46,,,ATL 35,17,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,12:39,1,10,NYG 20,17,20,Eli Manning pass complete short right to Larry Donnell for 10 yards (tackle by Joplo Bartu),0.280,0.940
4,12:10,1,10,NYG 30,17,20,Eli Manning pass incomplete short left intended for Rueben Randle,0.940,0.390
4,12:01,2,10,NYG 30,17,20,Eli Manning pass complete short left to Rueben Randle for 5 yards (tackle by Robert Alford),0.390,0.370
4,11:33,3,5,NYG 35,17,20,"Eli Manning sacked by Vic Beasley for -5 yards. Eli Manning fumbles (forced by Vic Beasley), recovered by Larry Donnell at NYG-41",0.370,1.660
4,10:54,1,10,NYG 41,17,20,Shane Vereen middle for 2 yards (tackle by Jonathan Babineaux and Vic Beasley),1.660,1.390
4,10:17,2,8,NYG 43,17,20,Shane Vereen middle for 11 yards (tackle by William Moore),1.390,2.520
4,9:51,1,10,ATL 46,17,20,Eli Manning pass complete short middle to Rashad Jennings for 3 yards (tackle by Joplo Bartu),2.520,2.380
4,9:25,2,7,ATL 43,17,20,Rashad Jennings left tackle for 5 yards (tackle by Phillip Adams),2.380,2.380
4,8:53,2,7,ATL 43,17,20,Timeout #1 by Atlanta Falcons,2.380,2.350
4,8:53,3,2,ATL 38,17,20,Rashad Jennings middle for -1 yards (tackle by Kroy Biermann and O'Brien Schofield),2.350,0.660
4,8:12,4,3,ATL 39,17,20,Brad Wing punts 37 yards,0.660,0.380
4,8:00,1,10,ATL 2,17,20,Matt Ryan pass complete deep middle to Julio Jones for 18 yards (tackle by Brandon Meriweather),-0.380,0.280
4,7:27,1,10,ATL 20,17,20,Devonta Freeman right tackle for no gain (tackle by Kerry Wynn and Jay Bromley),0.280,-0.270
4,6:43,2,10,ATL 20,17,20,Matt Ryan pass incomplete short middle intended for Devonta Freeman,-0.270,-0.960
4,6:38,3,10,ATL 20,17,20,Matt Ryan pass complete short middle to Leonard Hankerson for 20 yards (tackle by Landon Collins),-0.960,1.600
4,6:02,1,10,ATL 40,17,20,Matt Ryan sacked by Robert Ayers for -11 yards,1.600,-0.430
4,5:19,2,21,ATL 29,17,20,Matt Ryan pass complete short middle to Julio Jones for 17 yards (tackle by Landon Collins),-0.430,1.160
4,4:43,3,4,ATL 46,17,20,Matt Ryan pass incomplete short middle intended for Jacob Tamme (defended by Brandon Meriweather),1.160,-0.320
4,4:38,4,4,ATL 46,17,20,"Matthew Bosher punts 47 yards, returned by Dwayne Harris for 29 yards (tackle by Matthew Bosher)",-0.320,-1.330
4,4:24,1,10,NYG 36,17,20,Andre Williams left tackle for 1 yard (tackle by Nathan Stupar and Tyson Jackson),1.330,0.930
4,3:42,2,9,NYG 37,17,20,Eli Manning pass complete short left to Larry Donnell for 2 yards (tackle by Kroy Biermann),0.930,0.930
4,3:27,2,9,NYG 37,17,20,Timeout #2 by Atlanta Falcons,0.930,0.500
4,3:27,3,7,NYG 39,17,20,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",0.500,-0.160
4,3:27,3,12,NYG 34,17,20,Eli Manning pass complete short right to Geremy Davis for 5 yards (tackle by Justin Durant),-0.160,-0.160
4,3:23,3,12,NYG 34,17,20,Timeout #3 by Atlanta Falcons,-0.160,-0.780
4,3:23,4,7,NYG 39,17,20,"Brad Wing punts 41 yards, returned by Eric Weems for 10 yards (tackle by Dwayne Harris)",-0.780,-0.940
4,3:12,1,10,ATL 30,17,20,Matt Ryan pass complete short middle to Devonta Freeman for 11 yards (tackle by Brandon Meriweather),0.940,1.660
4,2:39,1,10,ATL 41,17,20,Matt Ryan pass complete short middle to Julio Jones for 4 yards (tackle by Jonathan Casillas),1.660,1.660
4,2:07,2,6,ATL 45,17,20,Matt Ryan pass incomplete short right intended for Devonta Freeman (defended by Uani Unga),1.660,0.960
4,2:01,3,6,ATL 45,17,20,Matt Ryan pass complete short right to Leonard Hankerson for 17 yards (tackle by Landon Collins),0.960,3.050
4,1:53,1,10,NYG 38,17,20,Matt Ryan pass complete deep left to Julio Jones for 37 yards (tackle by Prince Amukamara). Penalty on Jonathan Casillas: Defensive Holding (Declined),3.050,6.970
4,1:32,1,1,NYG 1,17,20,Devonta Freeman left guard for -1 yards (tackle by Robert Ayers and Mark Herzlich),6.970,6.970
4,1:20,1,1,NYG 1,17,20,Timeout #1 by New York Giants,6.970,5.720
4,1:20,2,2,NYG 2,23,20,"Devonta Freeman left guard for 2 yards, touchdown",5.720,7.000
4,1:20,,,NYG 2,24,20,Matt Bryant kicks extra point good,0.000,0.000
4,1:20,,,ATL 35,24,20,"Matthew Bosher kicks off 65 yards, touchback",0.000,-0.280
4,1:14,1,10,NYG 20,24,20,Eli Manning pass incomplete short left intended for Odell Beckham,0.280,-0.270
4,1:09,2,10,NYG 20,24,20,"Eli Manning pass incomplete deep left intended for Odell Beckham. Penalty on Robert Alford: Defensive Pass Interference, 30 yards (no play)",-0.270,2.260
4,1:02,1,10,NYG 50,24,20,Eli Manning pass incomplete deep left intended for Larry Donnell,2.260,1.710
4,0:57,2,10,NYG 50,24,20,Eli Manning pass incomplete deep left intended for Jerome Cunningham,1.710,1.030
4,0:49,3,10,NYG 50,24,20,Eli Manning pass incomplete short left intended for Preston Parker. Penalty on Geoff Schwartz: Illegal Touch Pass (Declined),1.030,-0.060
4,0:44,4,10,NYG 50,24,20,Eli Manning pass incomplete short left intended for Preston Parker (defended by Justin Durant),-0.060,-2.260
4,0:35,1,10,NYG 50,24,20,Matt Ryan kneels for -1 yards,2.260,1.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
