Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Quinton Dunbar,SEA,0,13,9,69.2%,87,9.7,6.7,2,127.2,10.6,62,25,1,0,0,0.0,0,6,3,33.3%
Bobby Wagner,SEA,0,8,6,75.0%,85,14.2,10.6,0,108.9,9.3,40,45,2,1,0,0.0,1,11,1,8.3%
Ryan Neal,SEA,0,6,6,100.0%,74,12.3,12.3,0,118.1,6.5,39,35,1,0,0,0.0,0,9,2,18.2%
K.J. Wright,SEA,0,5,5,100.0%,34,6.8,6.8,0,95.0,0.2,1,33,0,0,0,0.0,0,7,2,22.2%
Ugo Amadi,SEA,0,2,2,100.0%,21,10.5,10.5,0,110.4,5.5,11,10,2,0,0,0.0,0,3,0,0.0%
Shaquill Griffin,SEA,0,3,2,66.7%,7,3.5,2.3,1,109.7,7.3,7,0,0,0,0,0.0,0,4,0,0.0%
Tre Flowers,SEA,0,2,1,50.0%,18,18.0,9.0,0,81.2,33.0,18,0,0,0,0,0.0,0,5,0,0.0%
Shaquem Griffin,SEA,0,1,1,100.0%,16,16.0,16.0,0,118.7,6.0,6,10,11,0,0,0.0,0,1,0,0.0%
Jordyn Brooks,SEA,0,2,1,50.0%,5,5.0,2.5,0,56.2,19.0,5,0,0,0,0,0.0,0,7,1,12.5%
Benson Mayowa,SEA,0,0,0,,,,,,,,,,7,3,0,0.0,3,3,0,0.0%
Poona Ford,SEA,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,1,0,0.0,1,3,1,25.0%
Jarran Reed,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,2,40.0%
Quandre Diggs,SEA,1,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Alton Robinson,SEA,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Dre Kirkpatrick,ARI,0,14,12,85.7%,118,9.8,8.4,2,141.4,9.0,85,33,0,0,0,0.0,0,10,2,16.7%
De'Vondre Campbell,ARI,0,8,7,87.5%,82,11.7,10.3,0,109.4,3.3,23,59,8,0,0,0.0,0,9,1,10.0%
Jordan Hicks,ARI,0,4,4,100.0%,31,7.8,7.8,0,99.0,3.3,13,18,5,1,0,0.0,1,7,0,0.0%
Patrick Peterson,ARI,1,6,3,50.0%,87,29.0,14.5,1,95.8,25.5,80,7,0,0,0,0.0,0,4,0,0.0%
Haason Reddick,ARI,0,3,2,66.7%,-5,-2.5,-1.7,0,70.1,-0.3,-6,1,16,1,2,1.0,4,11,1,8.3%
Byron Murphy,ARI,0,3,2,66.7%,27,13.5,9.0,0,95.1,13.0,26,1,8,0,0,1.0,1,2,1,33.3%
Deionte Thompson,ARI,0,5,2,40.0%,22,11.0,4.4,0,53.7,10.2,9,13,2,0,1,0.0,1,3,1,25.0%
Budda Baker,ARI,1,3,2,66.7%,26,13.0,8.7,0,54.2,0.3,0,26,8,1,0,0.0,1,14,2,12.5%
Kylie Fitts,ARI,0,0,0,,,,,,,,,,3,1,1,0.0,2,0,0,
Jordan Phillips,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Corey Peters,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Devon Kennard,ARI,0,1,0,0.0%,,,0.0,,39.6,3.0,,,19,1,0,0.0,1,1,0,0.0%
Tanner Vallejo,ARI,0,0,0,,,,,,,,,,3,0,1,0.0,1,3,0,0.0%
Zach Allen,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Isaiah Simmons,ARI,1,1,0,0.0%,,,0.0,,0.0,13.0,,,0,0,0,0.0,0,1,0,0.0%
Leki Fotu,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
