Quarter,Time,Down,ToGo,Location,ARI,DEN,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Cardinals won the coin toss, Broncos to receive the opening kickoff.",,
1,15:00,,,ARI 35,0,0,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
1,15:00,1,10,DEN 25,0,0,Brett Rypien pass complete short right to Jerry Jeudy for 7 yards (tackle by Christian Matthew),0.610,1.010
1,14:33,2,3,DEN 32,0,0,Brett Rypien pass complete short right to Jerry Jeudy for 10 yards (tackle by Christian Matthew),1.010,1.730
1,14:03,1,10,DEN 42,0,0,Latavius Murray up the middle for 8 yards (tackle by Budda Baker and Jonathan Ledbetter),1.730,2.270
1,13:28,2,2,ARI 50,0,0,Brett Rypien pass incomplete deep left intended for Brandon Johnson,2.270,1.550
1,13:19,3,2,ARI 50,0,0,Latavius Murray left guard for 3 yards (tackle by Ben Niemann and Jonathan Ledbetter),1.550,2.460
1,12:52,1,10,ARI 47,0,0,Brett Rypien pass complete short right to Greg Dulcich for 11 yards (tackle by Christian Matthew),2.460,3.180
1,12:16,1,10,ARI 36,0,0,"Marlon Mack up the middle for no gain (tackle by Jalen Thompson). Penalty on Tom Compton: Offensive Holding, 10 yards (accepted) (no play)",3.180,2.520
1,11:51,1,20,ARI 46,0,0,Brett Rypien pass incomplete short left intended for Jerry Jeudy (defended by Christian Matthew),2.520,1.290
1,11:48,2,20,ARI 46,0,0,Brett Rypien pass complete short middle to Latavius Murray for 12 yards (tackle by Zaven Collins and Ben Niemann),1.290,2.210
1,11:11,3,8,ARI 34,0,0,Brett Rypien sacked by Myjai Sanders for no gain,2.210,1.060
1,10:31,4,8,ARI 34,0,3,Brandon McManus 52 yard field goal good,1.060,3.000
1,10:27,,,DEN 35,0,3,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
1,10:27,1,10,ARI 25,0,3,James Conner left guard for 3 yards (tackle by Kareem Jackson),0.610,0.470
1,9:56,2,7,ARI 28,0,3,Colt McCoy scrambles up the middle for 1 yard (tackle by Jonathan Harris),0.470,-0.100
1,9:15,3,6,ARI 29,0,3,Colt McCoy pass incomplete short right intended for DeAndre Hopkins,-0.100,-1.440
1,9:09,4,6,ARI 29,0,3,"Andy Lee punts 48 yards, returned by Montrell Washington for 8 yards (tackle by Charles Washington)",-1.440,-1.000
1,9:00,1,10,DEN 31,0,3,Latavius Murray right guard for 4 yards (tackle by Zaven Collins and Jalen Thompson),1.000,1.000
1,8:25,2,6,DEN 35,0,3,Latavius Murray left end for 6 yards (tackle by Isaiah Simmons),1.000,1.660
1,7:54,1,10,DEN 41,0,3,Brett Rypien pass complete short left to Marlon Mack for 6 yards (tackle by Isaiah Simmons),1.660,1.930
1,7:16,2,4,DEN 47,0,3,Marlon Mack right guard for 9 yards (tackle by Jalen Thompson and Budda Baker),1.930,2.650
1,6:36,1,10,ARI 44,0,3,Brett Rypien sacked by J.J. Watt for -7 yards,2.650,1.170
1,5:57,2,17,DEN 49,0,3,Brett Rypien pass complete short left to Marlon Mack for 10 yards (tackle by Budda Baker),1.170,1.820
1,5:15,3,7,ARI 41,0,3,Brett Rypien sacked by Trysten Hill for -8 yards,1.820,0.000
1,4:37,4,15,ARI 49,0,3,"Corliss Waitman punts 37 yards, fair catch by Greg Dortch at ARI-12",0.000,0.350
1,4:30,1,10,ARI 12,0,3,James Conner right tackle for 5 yards (tackle by Jonathon Cooper and Damarri Mathis),-0.350,-0.230
1,3:50,2,5,ARI 17,0,3,Colt McCoy pass complete short right to DeAndre Hopkins for 5 yards (tackle by Justin Simmons),-0.230,0.410
1,3:17,1,10,ARI 22,0,3,Colt McCoy pass incomplete short right intended for DeAndre Hopkins (defended by D.J. Jones),0.410,-0.130
1,3:12,2,10,ARI 22,0,3,Colt McCoy pass complete short right to Marquise Brown for 5 yards (tackle by Josey Jewell),-0.130,-0.160
1,2:35,3,5,ARI 27,0,3,Colt McCoy pass deep middle intended for Marquise Brown is intercepted by Justin Simmons at ARI-44 and returned for 20 yards (tackle by Max Garcia),-0.160,-3.970
1,2:25,1,10,ARI 24,0,3,Devine Ozigbo right end for 4 yards (tackle by Chris Banjo),3.970,3.970
1,1:48,2,6,ARI 20,0,3,Devine Ozigbo left end for -2 yards (tackle by Leki Fotu),3.970,3.010
1,1:18,3,8,ARI 22,0,3,Brett Rypien pass complete short left to Marlon Mack for 2 yards (tackle by Markus Golden),3.010,2.150
1,0:38,4,6,ARI 20,0,3,Brandon McManus 38 yard field goal no good,2.150,-0.810
1,0:32,1,10,ARI 28,0,3,Colt McCoy pass incomplete short middle intended for James Conner,0.810,0.260
1,0:28,2,10,ARI 28,0,3,Colt McCoy pass complete short middle to Maxx Williams for 6 yards (tackle by Josey Jewell),0.260,0.370
Quarter,Time,Down,ToGo,Location,ARI,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,ARI 34,0,3,Colt McCoy pass complete short left to DeAndre Hopkins for 5 yards (tackle by Alex Singleton),0.370,1.530
2,14:30,1,10,ARI 39,0,3,James Conner left guard for 2 yards (tackle by Eyioma Uwazurike),1.530,1.260
2,13:51,2,8,ARI 41,0,3,Colt McCoy pass complete deep left to DeAndre Hopkins for 16 yards (tackle by Patrick Surtain),1.260,2.720
2,13:12,1,10,DEN 43,0,3,James Conner left guard for 4 yards (tackle by DeShawn Williams and D.J. Jones),2.720,2.720
2,12:37,2,6,DEN 39,0,3,Colt McCoy pass complete short left to Trey McBride for 8 yards (tackle by Kareem Jackson),2.720,3.510
2,12:08,1,10,DEN 31,0,3,Keaontay Ingram right guard for no gain (tackle by Jonathon Cooper and Jonathan Harris),3.510,2.970
2,11:27,2,10,DEN 31,0,3,Colt McCoy pass complete short left to Trey McBride for 4 yards (tackle by Patrick Surtain and Alex Singleton),2.970,2.810
2,10:47,3,6,DEN 27,0,3,Colt McCoy pass incomplete deep middle intended for Robbie Anderson,2.810,1.700
2,10:39,4,6,DEN 27,3,3,Matt Prater 45 yard field goal good,1.700,3.000
2,10:35,,,ARI 35,3,3,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
2,10:35,1,10,DEN 25,3,3,Latavius Murray up the middle for -2 yards (tackle by Zaven Collins),0.610,-0.210
2,10:05,2,12,DEN 23,3,3,Brett Rypien sacked by J.J. Watt for -8 yards,-0.210,-2.350
2,9:28,3,20,DEN 15,3,3,Latavius Murray left end for 5 yards (tackle by Isaiah Simmons),-2.350,-2.030
2,8:57,4,15,DEN 20,3,3,Corliss Waitman punts 35 yards out of bounds,-2.030,-1.930
2,8:50,1,10,ARI 45,3,3,James Conner up the middle for 1 yard (tackle by Josey Jewell and Mike Purcell),1.930,1.520
2,8:17,2,9,ARI 46,3,3,Colt McCoy sacked by DeShawn Williams for -2 yards,1.520,0.560
2,7:35,3,11,ARI 44,3,3,Colt McCoy pass complete short right to James Conner for 4 yards (tackle by Josey Jewell and Randy Gregory),0.560,-0.190
2,6:36,4,7,ARI 48,3,3,"Andy Lee punts 41 yards, fair catch by Montrell Washington at DEN-11",-0.190,0.370
2,6:30,1,10,DEN 11,3,3,Brett Rypien pass incomplete short right intended for Andrew Beck (defended by Budda Baker),-0.370,-0.780
2,6:27,2,10,DEN 11,3,3,"Brett Rypien for -3 yards. Brett Rypien fumbles, recovered by Brett Rypien at DEN-7 Latavius Murray for -3 yards (tackle by J.J. Watt)",-0.780,-1.770
2,5:54,3,13,DEN 8,3,3,Brett Rypien pass complete short left to Eric Saubert for 5 yards (tackle by Zeke Turner),-1.770,-2.490
2,5:20,4,8,DEN 13,3,3,"Corliss Waitman punts 56 yards, returned by Greg Dortch for 8 yards (tackle by Alex Singleton)",-2.490,-1.530
2,5:10,1,10,ARI 39,3,3,Colt McCoy pass incomplete deep right intended for Marquise Brown,1.530,0.990
2,5:05,2,10,ARI 39,3,3,James Conner left guard for no gain (tackle by Josey Jewell and Matt Henningsen),0.990,0.300
2,4:38,3,10,ARI 39,3,3,Colt McCoy pass complete short middle to Marquise Brown for 9 yards (tackle by K'Waun Williams),0.300,-0.190
2,4:00,4,1,ARI 48,3,3,"Andy Lee punts 44 yards, recovered by Montrell Washington at DEN-8. Penalty on Damarri Mathis: Illegal Block Above the Waist, 4 yards (accepted)",-0.190,0.380
2,3:50,1,10,DEN 4,3,3,Latavius Murray left guard for 21 yards (tackle by Jalen Thompson),-0.380,0.610
2,3:12,1,10,DEN 25,3,3,Latavius Murray left tackle for 2 yards (tackle by Zaven Collins and J.J. Watt),0.610,0.330
2,2:45,2,8,DEN 27,3,3,Brett Rypien sacked by Markus Golden for -6 yards,0.330,-1.150
2,2:00,3,14,DEN 21,3,3,Brett Rypien pass complete right to Brandon Johnson for 11 yards (tackle by Budda Baker),-1.150,-1.240
2,1:51,,,,,,Timeout #1 by Arizona Cardinals,,
2,1:51,4,3,DEN 32,3,3,"Corliss Waitman punts 52 yards, returned by Greg Dortch for 3 yards (tackle by Alex Singleton and Jonathon Cooper)",-1.240,-0.150
2,1:39,1,10,ARI 19,3,3,Colt McCoy pass incomplete short left intended for Marquise Brown,0.150,-0.390
2,1:35,2,10,ARI 19,3,3,Colt McCoy sacked by and DeShawn Williams for -2 yards and Baron Browning for -2 yards,-0.390,-1.420
2,1:28,,,,,,Timeout #1 by Denver Broncos,,
2,1:28,3,12,ARI 17,3,3,Colt McCoy pass complete short left to Marquise Brown for 1 yard (tackle by K'Waun Williams),-1.420,-2.240
2,1:22,,,,,,Timeout #2 by Denver Broncos,,
2,1:22,4,11,ARI 18,3,3,Andy Lee punts 57 yards,-2.240,-0.610
2,1:09,1,10,DEN 25,3,3,Brett Rypien pass incomplete short right intended for Greg Dulcich (defended by J.J. Watt),0.610,0.060
2,1:06,2,10,DEN 25,3,3,Brett Rypien pass complete deep left to Jerry Jeudy for 19 yards,0.060,1.860
2,1:01,1,10,DEN 44,3,3,Brett Rypien pass complete short right to Brandon Johnson for 12 yards (tackle by Budda Baker and Zaven Collins),1.860,2.650
2,0:43,1,10,ARI 44,3,3,"Brett Rypien sacked by J.J. Watt for -5 yards. Brett Rypien fumbles (forced by J.J. Watt), recovered by Myjai Sanders at ARI-49 (tackle by Cameron Fleming)",2.650,-2.190
2,0:38,1,10,ARI 49,3,3,Colt McCoy pass complete short right to DeAndre Hopkins for 6 yards (tackle by Patrick Surtain),2.190,2.460
2,0:18,2,4,DEN 45,3,3,"Penalty on ARI: Illegal Shift, 5 yards (accepted) (no play)",2.460,1.780
2,0:21,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:21,2,9,DEN 50,3,3,Colt McCoy pass incomplete short left intended for Marquise Brown,1.780,1.090
2,0:17,3,9,DEN 50,3,3,"Colt McCoy pass incomplete short middle intended for Trey McBride. Penalty on Essang Bassey: Defensive Pass Interference, 12 yards (accepted) (no play)",1.090,3.050
2,0:13,1,10,DEN 38,3,3,James Conner right guard for 6 yards (tackle by Josey Jewell and Mike Purcell),3.050,3.320
2,0:03,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:03,2,4,DEN 32,6,3,Matt Prater 50 yard field goal good,3.320,3.000
Quarter,Time,Down,ToGo,Location,ARI,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,6,3,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ARI 25,6,3,Colt McCoy pass complete short right to Marquise Brown for 4 yards (tackle by Alex Singleton),0.610,0.600
3,14:36,2,6,ARI 29,6,3,Colt McCoy pass complete short middle to Maxx Williams for 5 yards (tackle by Alex Singleton),0.600,0.560
3,13:51,3,1,ARI 34,6,3,Colt McCoy right tackle for 1 yard (tackle by Alex Singleton),0.560,1.270
3,13:19,1,10,ARI 35,6,3,James Conner right guard for 2 yards (tackle by Mike Purcell),1.270,0.990
3,12:43,2,8,ARI 37,6,3,Trace McSorley pass complete short right to Trey McBride for 14 yards (tackle by Damarri Mathis),0.990,2.320
3,12:09,1,10,DEN 49,6,3,James Conner right guard for 2 yards (tackle by Nik Bonitto and Eyioma Uwazurike),2.320,2.050
3,11:35,2,8,DEN 47,6,3,"Trace McSorley pass complete short right to A.J. Green for no gain. Penalty on Josh Jones: Illegal Shift, 5 yards (accepted) (no play)",2.050,1.380
3,11:15,2,13,ARI 48,6,3,James Conner left guard for 14 yards (tackle by K'Waun Williams and Kareem Jackson),1.380,3.050
3,10:46,1,10,DEN 38,6,3,Trace McSorley sacked by DeShawn Williams for -2 yards,3.050,2.240
3,10:15,2,12,DEN 40,6,3,"Trace McSorley pass incomplete short right intended for Marquise Brown. Penalty on Baron Browning: Defensive Offside, 5 yards (accepted) (no play)",2.240,2.910
3,10:10,2,7,DEN 35,6,3,Trace McSorley pass incomplete short right intended for A.J. Green (defended by Damarri Mathis),2.910,2.210
3,10:06,3,7,DEN 35,6,3,"Trace McSorley scrambles right end for no gain (tackle by Josey Jewell). Penalty on Will Hernandez: Offensive Holding, 10 yards (accepted) (no play)",2.210,0.890
3,9:41,3,17,DEN 45,6,3,Trace McSorley right guard for 8 yards (tackle by Alex Singleton and Damarri Mathis),0.890,0.790
3,9:01,4,9,DEN 37,9,3,Matt Prater 55 yard field goal good,0.790,3.000
3,8:55,,,ARI 35,9,3,"Matt Prater kicks off 64 yards, returned by Montrell Washington for 19 yards (tackle by Dennis Gardeck)",0.000,0.280
3,8:50,1,10,DEN 20,9,3,Latavius Murray right end for 35 yards (tackle by Jalen Thompson and Jace Whittaker),0.280,2.590
3,8:25,1,10,ARI 45,9,3,Brett Rypien pass complete short right to Jerry Jeudy for 6 yards (tackle by Christian Matthew),2.590,2.850
3,8:05,2,4,ARI 39,9,3,Latavius Murray up the middle for 5 yards (tackle by Jonathan Ledbetter),2.850,3.310
3,7:49,1,10,ARI 34,9,3,Brett Rypien pass complete short middle to Eric Tomlinson for 7 yards (tackle by Isaiah Simmons and Tanner Vallejo),3.310,3.720
3,7:28,2,3,ARI 27,9,3,Latavius Murray up the middle for 6 yards (tackle by Tanner Vallejo and Nate Hairston),3.720,4.170
3,6:51,1,10,ARI 21,9,3,Brett Rypien pass complete short right to Eric Tomlinson for 18 yards (tackle by Tanner Vallejo and Jalen Thompson),4.170,6.510
3,6:02,1,3,ARI 3,9,9,"Marlon Mack right end for 3 yards, touchdown",6.510,7.000
3,5:58,,,ARI 15,9,10,Brandon McManus kicks extra point good,0.000,0.000
3,5:58,,,DEN 35,9,10,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,5:54,1,10,ARI 25,9,10,"Trace McSorley pass incomplete short middle. Penalty on Trace McSorley: Intentional Grounding, 11 yards (accepted)",0.610,-1.540
3,5:54,2,21,ARI 14,9,10,James Conner up the middle for 2 yards (tackle by D.J. Jones),-1.540,-2.140
3,5:12,3,19,ARI 16,9,10,Trace McSorley pass complete short middle to James Conner for 8 yards (tackle by Josey Jewell and Alex Singleton),-2.140,-1.770
3,4:45,4,11,ARI 24,9,10,"Andy Lee punts 50 yards, returned by Montrell Washington for 8 yards (tackle by Charles Washington)",-1.770,-1.200
3,4:34,1,10,DEN 34,9,10,Latavius Murray up the middle for 3 yards (tackle by Budda Baker),1.200,1.060
3,4:01,2,7,DEN 37,9,10,Brett Rypien sacked by Jonathan Ledbetter for -7 yards,1.060,-0.560
3,3:23,3,14,DEN 30,9,10,"Penalty on J.J. Watt: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.560,0.100
3,3:10,3,9,DEN 35,9,10,Brett Rypien pass complete short right to Jerry Jeudy for 11 yards (tackle by Christian Matthew),0.100,1.990
3,2:46,1,10,DEN 46,9,10,Latavius Murray right tackle for 3 yards (tackle by Markus Golden),1.990,1.860
3,2:17,2,7,DEN 49,9,10,Brett Rypien pass complete short left to Jerry Jeudy for 14 yards (tackle by Zaven Collins and Jalen Thompson),1.860,3.120
3,1:46,1,10,ARI 37,9,10,Latavius Murray right guard for 2 yards (tackle by Ben Niemann),3.120,2.840
3,1:11,2,8,ARI 35,9,10,Marlon Mack right tackle for 2 yards (tackle by Isaiah Simmons and Manny Jones),2.840,2.410
3,0:29,3,6,ARI 33,9,10,Brett Rypien pass complete short middle to Marlon Mack for 8 yards (tackle by Jonathan Ledbetter and Isaiah Simmons),2.410,3.910
3,0:01,1,10,ARI 25,9,10,Brett Rypien pass deep middle intended for Eric Saubert is intercepted by Budda Baker at ARI-1 and returned for 1 yard (tackle by Eric Saubert),3.910,0.380
Quarter,Time,Down,ToGo,Location,ARI,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 2,9,10,James Conner up the middle for 2 yards (tackle by Josey Jewell and Justin Simmons),-0.380,-0.630
4,14:17,2,8,ARI 4,9,10,Trace McSorley pass incomplete short right intended for DeAndre Hopkins (defended by Eyioma Uwazurike),-0.630,-1.190
4,14:13,3,8,ARI 4,9,10,Trace McSorley pass incomplete deep left intended for Robbie Anderson,-1.190,-2.490
4,14:07,4,8,ARI 4,9,10,"Andy Lee punts 59 yards, returned by Montrell Washington for 7 yards (tackle by Victor Dimukeje)",-2.490,-1.860
4,13:55,1,10,DEN 44,9,10,Latavius Murray right end for 2 yards (tackle by Victor Dimukeje and Zaven Collins),1.860,1.590
4,13:24,2,8,DEN 46,9,10,Brett Rypien pass complete short left to Brandon Johnson for 7 yards (tackle by Jace Whittaker),1.590,1.820
4,12:57,3,1,ARI 47,9,10,Latavius Murray left guard for no gain (tackle by Victor Dimukeje) (no play),1.820,2.790
4,12:42,1,10,ARI 42,9,10,Marlon Mack left guard for 6 yards (tackle by Markus Golden and Manny Jones),2.790,3.050
4,12:17,2,4,ARI 36,9,10,Brett Rypien pass complete short right to Freddie Swain for 9 yards (tackle by Markus Golden and Isaiah Simmons),3.050,3.780
4,11:48,1,10,ARI 27,9,10,Marlon Mack left end for 17 yards (tackle by Jalen Thompson),3.780,4.910
4,11:05,1,10,ARI 10,9,16,"Latavius Murray left end for 10 yards, touchdown",4.910,7.000
4,11:00,,,ARI 15,9,17,Brandon McManus kicks extra point good,0.000,0.000
4,11:00,,,DEN 35,9,17,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,11:00,1,10,ARI 25,9,17,Trace McSorley pass incomplete short right intended for Trey McBride,0.610,0.060
4,10:55,2,10,ARI 25,9,17,James Conner right tackle for 2 yards (tackle by Alex Singleton),0.060,-0.360
4,10:19,3,8,ARI 27,9,17,"Trace McSorley pass short middle intended for A.J. Green is intercepted by Justin Simmons at ARI-33 and returned for 23 yards (tackle by Max Garcia). Penalty on Will Hernandez: Unsportsmanlike Conduct / Offense, 5 yards (accepted)",-0.360,-6.060
4,10:10,1,5,ARI 5,9,17,Latavius Murray right tackle for 2 yards (tackle by Markus Golden and Jalen Thompson),6.060,5.530
4,9:33,2,3,ARI 3,9,23,"Brett Rypien pass complete short right to Eric Tomlinson for 3 yards, touchdown",5.530,7.000
4,9:29,,,ARI 15,9,24,Brandon McManus kicks extra point good,0.000,0.000
4,9:29,,,DEN 35,9,24,"Brandon McManus kicks off 66 yards, returned by Greg Dortch for 23 yards (tackle by Jalen Virgil and P.J. Locke)",0.000,0.410
4,9:23,1,10,ARI 22,9,24,Trace McSorley pass complete short left to DeAndre Hopkins for 5 yards (tackle by Patrick Surtain and K'Waun Williams),0.410,0.540
4,8:52,2,5,ARI 27,9,24,Trace McSorley pass complete short middle to Trey McBride for 29 yards (tackle by Patrick Surtain and Justin Simmons),0.540,2.650
4,8:20,1,10,DEN 44,9,24,Trace McSorley pass incomplete short middle intended for James Conner,2.650,2.110
4,8:14,2,10,DEN 44,9,24,Trace McSorley pass complete short right to James Conner for 16 yards (tackle by Kareem Jackson),2.110,3.710
4,7:28,1,10,DEN 28,9,24,Trace McSorley pass complete deep left to DeAndre Hopkins for 18 yards (tackle by Patrick Surtain),3.710,4.910
4,6:49,1,10,DEN 10,9,24,James Conner left end for 9 yards (tackle by Justin Simmons and Josey Jewell),4.910,5.910
4,6:04,2,1,DEN 1,15,24,"James Conner right tackle for 1 yard, touchdown",5.910,7.000
4,6:01,,,DEN 2,15,24,Two Point Attempt: Trace McSorley pass incomplete intended for intended for DeAndre Hopkins,1.000,-1.000
4,6:01,,,ARI 35,15,24,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
4,6:01,1,10,DEN 25,15,24,Brett Rypien pass complete short left to Jerry Jeudy for 9 yards (tackle by Jace Whittaker),0.610,1.280
4,5:23,2,1,DEN 34,15,24,Latavius Murray left guard for 4 yards (tackle by Zaven Collins and Jace Whittaker),1.280,1.470
4,4:34,1,10,DEN 38,15,24,Latavius Murray left guard for 8 yards (tackle by Isaiah Simmons),1.470,2.000
4,3:49,2,2,DEN 46,15,24,Andrew Beck right guard for 1 yard (tackle by Jalen Thompson and Tanner Vallejo),2.000,1.420
4,3:42,,,,,,Timeout #1 by Arizona Cardinals,,
4,3:42,3,1,DEN 47,15,24,Latavius Murray up the middle for 2 yards (tackle by Markus Golden and Tanner Vallejo),1.420,2.190
4,3:37,,,,,,Timeout #2 by Arizona Cardinals,,
4,3:37,1,10,DEN 49,15,24,Latavius Murray right tackle for no gain (tackle by Tanner Vallejo and Jonathan Ledbetter),2.190,1.650
4,3:30,,,,,,Timeout #3 by Arizona Cardinals,,
4,3:30,2,10,DEN 49,15,24,Latavius Murray left guard for 4 yards (tackle by Jace Whittaker),1.650,1.490
4,2:45,3,6,ARI 47,15,24,Latavius Murray left tackle for no gain (tackle by Budda Baker),1.490,0.130
4,2:01,,,,,,Timeout #1 by Denver Broncos,,
4,2:01,4,6,ARI 47,15,24,Corliss Waitman punts 44 yards downed by Dakota Allen,0.130,0.380
4,1:48,1,10,ARI 3,15,24,Trace McSorley pass complete short left to DeAndre Hopkins for 5 yards (tackle by Josey Jewell and DeShawn Williams),-0.380,-0.420
4,1:30,2,5,ARI 8,15,24,James Conner left guard for 8 yards (tackle by Kareem Jackson),-0.420,-0.140
4,1:05,1,10,ARI 16,15,24,Trace McSorley pass deep left intended for DeAndre Hopkins is intercepted by Patrick Surtain at ARI-34 and returned for -3 yards,-0.140,-3.120
4,0:55,1,10,ARI 37,15,24,Brett Rypien kneels for -1 yards,3.120,2.440
4,0:34,2,11,ARI 38,15,24,Brett Rypien kneels for -1 yards,2.440,1.620
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
