Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Cameron Fleming,T,69,100%,0,0%,5,18%
Billy Turner,T,69,100%,0,0%,0,0%
Brett Rypien,QB,69,100%,0,0%,0,0%
Graham Glasgow,G,69,100%,0,0%,0,0%
Dalton Risner,G,66,96%,0,0%,5,18%
Jerry Jeudy,WR,51,74%,0,0%,0,0%
Greg Dulcich,TE,47,68%,0,0%,0,0%
Latavius Murray,RB,44,64%,0,0%,0,0%
Eric Saubert,TE,41,59%,0,0%,19,68%
Brandon Johnson,WR,41,59%,0,0%,4,14%
Freddie Swain,WR,38,55%,0,0%,0,0%
Luke Wattenberg,C,37,54%,0,0%,5,18%
Eric Tomlinson,TE,35,51%,0,0%,0,0%
Tom Compton,T,30,43%,0,0%,0,0%
Andrew Beck,TE,21,30%,0,0%,19,68%
Marlon Mack,RB,20,29%,0,0%,0,0%
Devine Ozigbo,RB,5,7%,0,0%,13,46%
Quinn Meinerz,G,5,7%,0,0%,0,0%
Jalen Virgil,WR,1,1%,0,0%,15,54%
Montrell Washington,WR,1,1%,0,0%,13,46%
Justin Simmons,FS,0,0%,65,100%,2,7%
Damarri Mathis,CB,0,0%,65,100%,1,4%
Josey Jewell,LB,0,0%,65,100%,1,4%
Patrick Surtain II,CB,0,0%,65,100%,1,4%
Kareem Jackson,SS,0,0%,65,100%,0,0%
K'Waun Williams,CB,0,0%,52,80%,1,4%
Alex Singleton,LB,0,0%,48,74%,9,32%
Baron Browning,LB,0,0%,45,69%,1,4%
DeShawn Williams,DT,0,0%,40,62%,3,11%
D.J. Jones,DT,0,0%,38,58%,1,4%
Jonathon Cooper,LB,0,0%,36,55%,9,32%
Nik Bonitto,LB,0,0%,26,40%,10,36%
Eyioma Uwazurike,DE,0,0%,25,38%,4,14%
Randy Gregory,DE,0,0%,23,35%,1,4%
Mike Purcell,NT,0,0%,21,32%,8,29%
Jonathan Harris,DE,0,0%,21,32%,0,0%
Matt Henningsen,DE,0,0%,8,12%,16,57%
Essang Bassey,CB,0,0%,7,11%,18,64%
Justin Strnad,LB,0,0%,0,0%,22,79%
P.J. Locke,FS,0,0%,0,0%,22,79%
Dakota Allen,LB,0,0%,0,0%,21,75%
Delarrin Turner-Yell,SS,0,0%,0,0%,19,68%
Brandon McManus,K,0,0%,0,0%,10,36%
Corliss Waitman,P,0,0%,0,0%,10,36%
Jacob Bobenmoyer,LS,0,0%,0,0%,10,36%
Darius Phillips,CB,0,0%,0,0%,5,18%
Calvin Anderson,T,0,0%,0,0%,5,18%
