Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Isaiah Simmons,ARI,0,4,4,100.0%,29,7.3,7.3,0,96.9,0.3,1,28,4,0,0,0.0,0,8,0,0.0%
Budda Baker,ARI,1,4,3,75.0%,35,11.7,8.8,0,61.5,1.8,4,31,4,1,0,0.0,1,7,1,12.5%
Jace Whittaker,ARI,0,3,3,100.0%,18,6.0,6.0,0,91.7,-0.3,-1,19,1,0,0,0.0,0,5,0,0.0%
Christian Matthew,ARI,0,5,3,60.0%,27,9.0,5.4,0,74.6,8.2,15,12,0,0,0,0.0,0,5,0,0.0%
Zaven Collins,ARI,0,3,2,66.7%,15,7.5,5.0,1,118.1,0.3,5,10,5,0,0,0.0,0,8,0,0.0%
Dennis Gardeck,ARI,0,2,2,100.0%,19,9.5,9.5,0,106.2,3.5,7,12,2,0,0,0.0,0,1,0,0.0%
Tanner Vallejo,ARI,0,1,1,100.0%,18,18.0,18.0,0,118.7,1.0,1,17,1,0,1,0.0,1,6,0,0.0%
Kamu Grugier-Hill,ARI,0,1,1,100.0%,12,12.0,12.0,0,116.7,6.0,6,6,0,0,0,0.0,0,0,0,
Zeke Turner,ARI,0,1,1,100.0%,5,5.0,5.0,0,87.5,2.0,2,3,1,0,0,0.0,0,1,0,0.0%
Jalen Thompson,ARI,0,2,1,50.0%,19,19.0,9.5,0,83.3,25.5,19,0,0,0,0,0.0,0,9,0,0.0%
J.J. Watt,ARI,0,0,0,,,,,,,,,,0,1,1,3.0,5,5,0,0.0%
Markus Golden,ARI,0,0,0,,,,,,,,,,8,0,1,1.0,2,7,0,0.0%
Trysten Hill,ARI,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Jonathan Ledbetter,ARI,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Myjai Sanders,ARI,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,0,0.0%
Jesse Luketa,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Josey Jewell,DEN,0,7,6,85.7%,58,9.7,8.3,0,101.2,3.4,22,36,0,0,0,0.0,0,10,0,0.0%
Patrick Surtain II,DEN,1,6,5,83.3%,45,9.0,7.5,0,58.3,8.8,35,10,0,0,0,0.0,0,6,0,0.0%
Alex Singleton,DEN,0,6,4,66.7%,29,7.3,4.8,0,77.8,-0.2,6,23,1,0,1,0.0,1,10,0,0.0%
Jonathon Cooper,DEN,0,2,1,50.0%,14,14.0,7.0,0,72.9,7.5,8,6,2,1,0,0.0,1,3,0,0.0%
Essang Bassey,DEN,0,1,1,100.0%,9,9.0,9.0,0,104.2,5.0,5,4,0,0,0,0.0,0,0,0,
K'Waun Williams,DEN,0,3,1,33.3%,5,5.0,1.7,0,42.4,7.3,2,3,0,0,0,0.0,0,4,0,0.0%
Justin Simmons,DEN,2,5,1,20.0%,5,5.0,1.0,0,0.0,10.2,3,2,0,0,0,0.0,0,4,0,0.0%
Kareem Jackson,DEN,0,2,1,50.0%,8,8.0,4.0,0,60.4,14.0,1,7,0,0,0,0.0,0,5,1,16.7%
DeShawn Williams,DEN,0,0,0,,,,,,,,,,0,0,1,2.5,4,5,0,0.0%
Mike Purcell,DEN,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
Baron Browning,DEN,0,0,0,,,,,,,,,,5,0,0,0.5,1,1,0,0.0%
Damarri Mathis,DEN,0,3,0,0.0%,,,0.0,,39.6,15.7,,,0,0,0,0.0,0,3,0,0.0%
Randy Gregory,DEN,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
Nik Bonitto,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
