Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2,1:16,2,4,MIA 29,0,3,Joey Harrington pass complete short middle to Sammy Morris for 11 yards (tackle by Artrell Hawkins),0.740,1.600
2,0:47,1,10,MIA 40,0,3,Joey Harrington pass complete short left to Marty Booker for 13 yards,1.600,2.460
2,0:42,1,10,NWE 47,0,3,Joey Harrington for 4 yards,2.460,2.450
2,0:32,2,6,NWE 43,0,3,"Joey Harrington pass complete short middle to Randy McMichael for 5 yards (tackle by Artrell Hawkins). Penalty on Vince Wilfork: Roughing the Passer, 15 yards",2.450,4.040
2,0:22,,,,0,3,Timeout #1 by Miami Dolphins,0.000,4.040
2,0:22,1,10,NWE 23,0,3,Joey Harrington pass incomplete short right intended for Chris Chambers,4.040,3.500
2,0:16,2,10,NWE 23,0,3,Joey Harrington pass incomplete deep left intended for Chris Chambers,3.500,2.810
2,0:10,,,,0,3,Timeout #2 by Miami Dolphins,0.000,2.810
2,0:10,3,10,NWE 23,0,3,Sammy Morris middle for 8 yards (tackle by Ray Mickens and Tedy Bruschi),2.810,2.570
2,0:03,4,2,NWE 15,0,6,Olindo Mare 33 yard field goal good,2.570,3.000
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,0,6,"Stephen Gostkowski kicks off 75 yards, touchback",0.000,0.280
3,15:00,1,10,MIA 20,0,6,Sammy Morris middle for 3 yards (tackle by Vince Wilfork),0.280,0.140
3,14:23,2,7,MIA 23,0,6,Joey Harrington pass complete short left to Marty Booker for 12 yards (tackle by Chad Scott),0.140,1.270
3,13:42,1,10,MIA 35,0,6,Sammy Morris left tackle for -2 yards (tackle by Richard Seymour),1.270,0.450
3,13:02,2,12,MIA 33,0,6,Joey Harrington pass complete short right to Chris Chambers for 3 yards (tackle by Artrell Hawkins),0.450,0.170
3,12:22,3,9,MIA 36,0,6,"Joey Harrington pass incomplete deep middle intended for Wes Welker. Penalty on Artrell Hawkins: Illegal Contact, 5 yards (no play)",0.170,1.660
3,12:15,1,10,MIA 41,0,6,Joey Harrington pass incomplete,1.660,1.120
3,12:09,2,10,MIA 41,0,6,Joey Harrington pass complete short right to Chris Chambers for 3 yards (tackle by Asante Samuel),1.120,0.830
3,11:43,3,7,MIA 44,0,6,Joey Harrington pass complete short middle to Marty Booker for 2 yards (tackle by Rosevelt Colvin),0.830,-0.320
3,11:04,4,5,MIA 46,0,6,"Donnie Jones punts 54 yards, touchback",-0.320,-0.280
3,10:54,1,10,NWE 20,0,6,Corey Dillon left end for 2 yards (tackle by Vonnie Holliday),0.280,0.000
3,10:20,2,8,NWE 22,0,6,Tom Brady sacked by Kevin Carter for -3 yards,0.000,-1.140
3,9:47,3,11,NWE 19,0,6,Tom Brady pass incomplete deep middle intended for Ben Watson,-1.140,-2.140
3,9:39,4,11,NWE 19,0,6,"Ken Walter punts 32 yards, returned by Wes Welker for 8 yards (tackle by Willie Andrews)",-2.140,-2.720
3,9:30,1,10,NWE 43,0,6,Sammy Morris middle for 4 yards (tackle by Ty Warren),2.720,2.720
3,8:56,2,6,NWE 39,0,6,Sammy Morris middle for -2 yards (tackle by Rosevelt Colvin),2.720,1.750
3,8:13,3,8,NWE 41,0,6,Joey Harrington pass incomplete deep right intended for Chris Chambers,1.750,0.530
3,8:05,4,8,NWE 41,0,6,Donnie Jones punts 37 yards,0.530,0.380
3,7:54,1,10,NWE 4,0,6,"Penalty on David Thomas: False Start, 2 yards (no play)",-0.380,-0.460
3,7:54,1,12,NWE 2,0,6,Corey Dillon right tackle for 5 yards (tackle by Dan Wilkinson),-0.460,-0.560
3,7:16,2,7,NWE 7,0,6,Corey Dillon left end for -4 yards (tackle by Jason Taylor),-0.560,-1.540
3,6:35,3,11,NWE 3,0,6,Corey Dillon left guard for 10 yards (tackle by Yeremiah Bell and Travis Daniels),-1.540,-2.490
3,5:51,4,1,NWE 13,0,6,"Ken Walter punts 33 yards, returned by Wes Welker for 3 yards (tackle by Pierre Woods)",-2.490,-2.720
3,5:39,1,10,NWE 43,0,6,Sammy Morris right tackle for 8 yards (tackle by Richard Seymour),2.720,3.260
3,5:00,2,2,NWE 35,0,6,Sammy Morris right end for 1 yard (tackle by Mike Vrabel and Mike Wright),3.260,2.680
3,4:21,3,1,NWE 34,0,6,Sammy Morris right guard for no gain (tackle by Rosevelt Colvin and Tedy Bruschi),2.680,1.100
3,3:46,4,1,NWE 34,0,6,Sammy Morris left tackle for 2 yards (tackle by Tedy Bruschi and Mike Vrabel),1.100,3.450
3,2:59,1,10,NWE 32,0,12,"Joey Harrington pass complete deep right to Marty Booker for 32 yards, touchdown",3.450,7.000
3,,,,NWE 2,0,13,Olindo Mare kicks extra point good,0.000,0.000
3,,,,MIA 30,0,13,"Olindo Mare kicks off 67 yards, returned by Kevin Faulk for 21 yards (tackle by Travis Minor)",0.000,0.540
3,2:44,1,10,NWE 24,0,13,"Tom Brady sacked by Matt Roth for -6 yards. Tom Brady fumbles (forced by Matt Roth), recovered by Dan Koppen at NWE-19",0.540,-0.740
3,1:52,2,15,NWE 19,0,13,Tom Brady pass complete short middle to Patrick Pass for 8 yards (tackle by Renaldo Hill and Yeremiah Bell),-0.740,-0.300
3,1:03,,,,0,13,Timeout #1 by New England Patriots,0.000,-0.300
3,1:03,3,7,NWE 27,0,13,Kevin Faulk right end for 11 yards (tackle by Andre' Goodman),-0.300,1.470
3,0:27,1,10,NWE 38,0,13,Corey Dillon left tackle for 5 yards (tackle by Jason Taylor and Channing Crowder),1.470,1.600
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NWE 43,0,13,Corey Dillon right end for 3 yards (tackle by Kevin Carter),1.600,1.290
4,14:27,3,2,NWE 46,0,13,Corey Dillon left guard for 12 yards (tackle by Yeremiah Bell),1.290,2.790
4,13:55,1,10,MIA 42,0,13,Patrick Pass right guard for 5 yards (tackle by Jason Taylor),2.790,2.920
4,13:25,2,5,MIA 37,0,13,Patrick Pass left guard for no gain (tackle by Keith Traylor),2.920,2.210
4,12:39,3,5,MIA 37,0,13,Tom Brady pass incomplete short left intended for Kevin Faulk,2.210,0.790
4,12:34,4,5,MIA 37,0,13,"Penalty on Matt Light: False Start, 5 yards (no play)",0.790,0.460
4,12:34,4,10,MIA 42,0,13,"Ken Walter punts 30 yards, fair catch by Wes Welker",0.460,0.350
4,12:27,1,10,MIA 12,0,13,Sammy Morris middle for 3 yards (tackle by Tedy Bruschi),-0.350,-0.500
4,11:52,2,7,MIA 15,0,13,Sammy Morris right tackle for 1 yard (tackle by Ty Warren),-0.500,-0.950
4,11:12,3,6,MIA 16,0,13,Joey Harrington pass incomplete short middle intended for Randy McMichael,-0.950,-2.390
4,11:03,4,6,MIA 16,0,13,"Donnie Jones punts 50 yards, returned by Kevin Faulk for 18 yards (tackle by Derek Hagan)",-2.390,-2.390
4,10:50,1,10,MIA 48,0,13,Tom Brady pass incomplete short left intended for Daniel Graham,2.390,1.850
4,10:46,2,10,MIA 48,0,13,Corey Dillon right tackle for no gain (tackle by Renaldo Hill),1.850,1.160
4,10:00,3,10,MIA 48,0,13,"Tom Brady pass incomplete. Penalty on Yeremiah Bell: Roughing the Passer, 15 yards (no play)",1.160,3.380
4,9:55,1,10,MIA 33,0,13,"Kevin Faulk pass complete to Tom Brady for -5 yards. Penalty on Tom Brady: Illegal Forward Pass, 5 yards (no play)",3.380,3.050
4,9:43,1,15,MIA 38,0,13,Tom Brady pass incomplete deep left intended for Doug Gabriel,3.050,2.160
4,9:38,2,15,MIA 38,0,13,Tom Brady pass incomplete short middle intended for Troy Brown,2.160,1.490
4,9:34,3,15,MIA 38,0,13,"Tom Brady sacked by Yeremiah Bell for -7 yards. Tom Brady fumbles (forced by Yeremiah Bell), recovered by Yeremiah Bell at MIA-39",1.490,-1.530
4,9:25,1,10,MIA 39,0,13,Sammy Morris right guard for 10 yards (tackle by Tedy Bruschi),1.530,2.190
4,8:44,1,10,MIA 49,0,13,Sammy Morris middle for 6 yards (tackle by Tedy Bruschi),2.190,2.460
4,8:02,2,4,NWE 45,0,13,Joey Harrington pass complete short right to Chris Chambers for 5 yards (tackle by Asante Samuel),2.460,2.920
4,7:22,1,10,NWE 40,0,13,Travis Minor left guard for 3 yards (tackle by Rosevelt Colvin),2.920,2.780
4,6:37,2,7,NWE 37,0,13,Joey Harrington pass complete deep left to Marty Booker for 26 yards (tackle by Chad Scott),2.780,4.840
4,6:10,1,10,NWE 11,0,13,Sammy Morris right end for 8 yards (tackle by Ellis Hobbs),4.840,5.660
4,5:45,2,2,NWE 3,0,13,Sammy Morris middle for no gain (tackle by Mike Wright),5.660,4.890
4,5:03,3,2,NWE 3,0,19,"Sammy Morris right guard for 3 yards, touchdown",4.890,7.000
4,,,,,0,21,"Two Point Attempt: Joey Harrington pass complete to Marty Booker, conversion succeeds",1.000,1.000
4,,,,MIA 30,0,21,"Olindo Mare kicks off 76 yards, returned by Ellis Hobbs for 51 yards (tackle by Travares Tillman)",0.000,1.930
4,4:49,1,10,NWE 45,0,21,Matt Cassel pass incomplete short right intended for Troy Brown,1.930,1.380
4,4:42,2,10,NWE 45,0,21,Matt Cassel pass complete short middle to Heath Evans for 4 yards (tackle by Zach Thomas),1.380,1.220
4,4:14,3,6,NWE 49,0,21,Matt Cassel pass complete short left to Daniel Graham for 8 yards (tackle by Yeremiah Bell),1.220,2.720
4,3:48,1,10,MIA 43,0,21,Heath Evans middle for 4 yards (tackle by Will Allen),2.720,2.720
4,3:22,2,6,MIA 39,0,21,"Matt Cassel sacked by Jason Taylor for -6 yards. Matt Cassel fumbles (forced by Jason Taylor), recovered by Jeff Zgonina at MIA-43",2.720,-1.800
4,3:18,1,10,MIA 43,0,21,Sammy Morris middle for 5 yards (tackle by Ty Warren),1.800,1.930
4,2:34,2,5,MIA 48,0,21,Sammy Morris right guard for 3 yards (tackle by Ty Warren),1.930,1.620
4,2:00,3,2,NWE 49,0,21,Sammy Morris left guard for 44 yards (tackle by Ellis Hobbs),1.620,6.060
4,1:09,1,5,NWE 5,0,21,Joey Harrington kneels for -1 yards,6.060,4.950
4,0:33,2,6,NWE 6,0,21,Joey Harrington kneels for -1 yards,4.950,3.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
